rssi,amplitude,phase
-52,"[9.433981, 9.899495, 10.630146, 12.206556, 13.601471, 14.422205, 15.811388, 16.401219, 17.029386, 17.691806, 16.970563, 17.691806, 16.278821, 14.866069, 13.453624, 11.313708, 10.0, 8.944272, 9.219544, 10.0, 12.041595, 14.317821, 16.492423, 18.439089, 20.223748, 21.213203, 11.045361, 22.0, 22.022716, 21.095023, 19.104973, 16.124515, 14.035669, 11.045361, 9.848858, 11.313708, 14.422205, 17.492856, 21.095023, 23.853721, 27.202941, 27.658633, 29.0, 29.068884, 26.400758, 24.413111, 22.203603, 18.601075, 16.278821, 15.0, 15.231546, 16.492423]","[2.129396, 2.356194, 2.422763, 2.530867, 2.512796, 2.55359, 2.536048, 2.485897, 2.439336, 2.396173, 2.356194, 2.316216, 2.312744, 2.308611, 2.303611, 2.356194, 2.498092, 2.677945, 2.922924, 3.141593, -3.058451, -2.930499, -2.896614, -2.922924, -2.992703, -2.999696, -3.050933, 3.141593, 3.096169, 3.046641, 3.036716, 3.017238, 3.070285, -3.050933, -2.723368, -2.356194, -2.158799, -2.111216, -2.119346, -2.147172, -2.199593, -2.279423, -2.38058, -2.429235, -2.490516, -2.530867, -2.516108, -2.508844, -2.399645, -2.214297, -1.975688, -1.815775]"
-51,"[11.401754, 13.038405, 13.416408, 15.231546, 17.088007, 18.027756, 20.248457, 20.248457, 21.540659, 21.931712, 22.36068, 21.954498, 20.59126, 18.867962, 16.643317, 14.764823, 12.649111, 11.045361, 11.18034, 12.649111, 14.764823, 17.492856, 20.248457, 22.472205, 25.553865, 26.41969, 14.317821, 27.856777, 27.513633, 25.96151, 22.803509, 19.416488, 16.492423, 13.416408, 11.313708, 13.0, 16.124515, 21.023796, 25.079872, 29.154759, 32.557641, 34.205263, 35.1141, 34.928498, 32.649655, 29.529646, 26.41969, 22.36068, 19.313208, 17.262677, 17.117243, 19.924859]","[2.480549, 2.574863, 2.677945, 2.736701, 2.782822, 2.8023, 2.788602, 2.788602, 2.761086, 2.718739, 2.677945, 2.616797, 2.634494, 2.582993, 2.570255, 2.647651, 2.819842, 3.050933, -2.961739, -2.819842, -2.647651, -2.601173, -2.567288, -2.578276, -2.607884, -2.627141, -2.709185, -2.774419, -2.808348, -2.868584, -2.875341, -2.934096, -2.896614, -2.677945, -2.356194, -1.965587, -1.695151, -1.618379, -1.650626, -1.673878, -1.756144, -1.837048, -1.919567, -1.983207, -2.048142, -2.064738, -2.085248, -2.034444, -1.941688, -1.745469, -1.453688, -1.264917]"
-51,"[11.401754, 12.083046, 13.038405, 15.0, 16.401219, 17.804494, 19.209373, 20.0, 20.808652, 21.633308, 21.954498, 21.470911, 20.124612, 18.384776, 16.552945, 13.416408, 12.206556, 10.630146, 10.29563, 11.401754, 13.038405, 16.0, 18.0, 21.0, 23.021729, 25.019992, 12.165525, 25.495098, 25.0, 24.041631, 21.18962, 18.384776, 14.866069, 11.18034, 10.198039, 11.401754, 15.0, 19.416488, 23.600847, 27.658633, 30.413813, 31.890437, 32.202484, 31.906112, 30.016662, 27.294688, 23.706539, 20.59126, 17.204651, 15.620499, 15.652476, 18.681542]","[-1.304544, -1.144169, -1.004067, -0.927295, -0.915101, -0.904827, -0.896055, -0.927295, -0.956133, -0.982794, -1.046001, -1.086318, -1.107149, -1.180189, -1.134169, -1.107149, -0.96007, -0.71883, -0.507099, -0.266252, -0.076772, 0.0, 0.0, 0.0, -0.043451, -0.039979, -0.165149, -0.197396, -0.283794, -0.295441, -0.336675, -0.390607, -0.343024, -0.179853, 0.197396, 0.661043, 0.927295, 0.968509, 0.93577, 0.86217, 0.80865, 0.71883, 0.631079, 0.561922, 0.523278, 0.496423, 0.482513, 0.507099, 0.620249, 0.876058, 1.107149, 1.299849]"
-51,"[11.401754, 13.0, 13.892444, 15.811388, 17.204651, 18.601075, 19.416488, 20.248457, 21.095023, 21.470911, 22.36068, 21.931712, 20.615528, 18.027756, 16.155494, 14.317821, 12.206556, 11.313708, 11.661904, 12.649111, 14.317821, 17.117243, 20.099751, 22.203603, 24.33105, 25.495098, 13.601471, 26.570661, 25.632011, 25.079872, 22.36068, 19.235384, 16.552945, 12.369317, 11.045361, 12.529964, 15.620499, 20.518285, 24.758837, 27.658633, 31.400637, 33.286634, 34.0, 33.105891, 31.016125, 28.460499, 25.0, 21.18962, 17.888544, 16.401219, 16.401219, 19.235384]","[-2.875341, -2.746802, -2.613518, -2.536048, -2.521343, -2.508844, -2.539305, -2.567288, -2.593043, -2.657115, -2.677945, -2.718739, -2.74307, -2.8023, -2.761086, -2.709185, -2.530867, -2.356194, -2.111216, -1.892547, -1.78189, -1.687905, -1.670465, -1.706324, -1.735945, -1.768192, -1.869295, -1.916352, -1.929567, -1.980924, -2.034444, -2.057696, -2.007423, -1.815775, -1.480136, -1.07145, -0.876058, -0.819867, -0.813962, -0.86217, -0.920926, -0.999459, -1.080839, -1.134169, -1.208252, -1.249046, -1.287002, -1.234122, -1.107149, -0.915101, -0.655696, -0.486899]"
-51,"[11.18034, 12.041595, 14.035669, 15.132746, 17.262677, 18.248288, 19.235384, 20.099751, 21.023796, 21.0, 22.0, 21.023796, 20.099751, 18.248288, 16.124515, 14.035669, 12.041595, 10.440307, 10.816654, 12.041595, 14.21267, 16.401219, 19.416488, 21.400935, 23.430749, 25.495098, 12.727922, 26.248809, 25.612497, 24.413111, 21.633308, 18.867962, 15.811388, 12.727922, 11.18034, 13.038405, 17.117243, 21.377558, 25.317978, 29.154759, 32.015621, 33.015148, 34.234486, 33.54102, 31.048349, 28.160256, 25.298221, 21.84033, 18.248288, 17.029386, 17.720045, 20.124612]","[-0.179853, -0.083141, 0.071307, 0.132552, 0.174672, 0.165149, 0.156602, 0.099669, 0.047583, 0.0, 0.0, -0.047583, -0.099669, -0.165149, -0.124355, -0.071307, 0.083141, 0.291457, 0.588003, 0.726642, 0.885067, 0.915101, 0.968509, 0.91795, 0.876058, 0.840897, 0.785398, 0.704494, 0.674741, 0.610726, 0.588003, 0.558599, 0.605545, 0.785398, 1.107149, 1.494024, 1.687905, 1.759018, 1.729452, 1.673878, 1.602036, 1.540503, 1.453688, 1.390943, 1.310194, 1.282741, 1.249046, 1.292497, 1.405648, 1.629552, 1.856848, 2.034444]"
-51,"[12.529964, 13.038405, 14.866069, 16.278821, 18.384776, 19.79899, 20.518285, 21.260292, 22.022716, 21.400935, 22.203603, 21.633308, 21.095023, 18.35756, 16.643317, 14.422205, 12.727922, 11.661904, 11.7047, 13.152946, 15.033296, 18.0, 20.024984, 23.0, 25.019992, 26.019224, 14.142136, 27.45906, 26.683328, 24.738634, 21.84033, 18.973666, 16.492423, 13.038405, 12.369317, 13.601471, 16.278821, 21.400935, 24.839485, 29.068884, 31.827661, 33.301652, 34.409301, 33.615473, 31.76476, 29.068884, 25.495098, 21.470911, 18.601075, 16.970563, 17.492856, 20.248457]","[-2.642246, -2.574863, -2.403778, -2.399645, -2.356194, -2.356194, -2.390664, -2.422763, -2.452668, -2.488746, -2.516108, -2.55359, -2.593043, -2.629203, -2.570255, -2.55359, -2.356194, -2.111216, -1.919567, -1.723446, -1.637364, -1.570796, -1.520838, -1.570796, -1.610775, -1.609239, -1.712693, -1.753907, -1.797595, -1.815775, -1.849096, -1.892547, -1.815775, -1.647568, -1.325818, -0.942, -0.741947, -0.652847, -0.699893, -0.712358, -0.807617, -0.849141, -0.950547, -1.040581, -1.078987, -1.107149, -1.124691, -1.086318, -0.938047, -0.785398, -0.54042, -0.35299]"
-51,"[11.7047, 12.529964, 13.601471, 15.620499, 17.029386, 17.691806, 19.104973, 19.849433, 20.615528, 20.808652, 21.095023, 21.470911, 20.124612, 17.888544, 15.652476, 13.892444, 11.401754, 10.0, 10.77033, 12.165525, 14.035669, 17.0, 19.0, 22.0, 24.020824, 25.079872, 12.165525, 25.495098, 24.738634, 23.086793, 21.18962, 18.027756, 14.56022, 12.041595, 10.440307, 12.206556, 15.620499, 20.0, 24.839485, 28.319605, 30.413813, 32.649655, 33.015148, 32.756679, 30.413813, 27.730849, 24.166092, 20.59126, 17.204651, 16.278821, 17.0, 18.973666]","[-1.222025, -1.07145, -0.942, -0.876058, -0.868539, -0.825377, -0.822418, -0.856706, -0.88848, -0.956133, -1.022247, -1.086318, -1.107149, -1.107149, -1.107149, -1.042722, -0.909753, -0.643501, -0.380506, -0.165149, -0.071307, 0.0, 0.0, 0.0, -0.041643, -0.07983, -0.165149, -0.197396, -0.244979, -0.308053, -0.336675, -0.339293, -0.2783, -0.083141, 0.291457, 0.610726, 0.876058, 0.927295, 0.870903, 0.835357, 0.762147, 0.69866, 0.613207, 0.545655, 0.478352, 0.44752, 0.426627, 0.507099, 0.620249, 0.828849, 1.080839, 1.249046]"
-51,"[12.083046, 12.649111, 14.317821, 16.278821, 17.262677, 19.235384, 20.396078, 20.615528, 21.84033, 22.135944, 22.472205, 21.540659, 19.697716, 17.888544, 16.552945, 13.928388, 12.165525, 11.0, 11.401754, 13.0, 15.264338, 17.204651, 19.416488, 21.633308, 24.698178, 25.553865, 13.0, 26.0, 25.632011, 24.041631, 21.84033, 18.681542, 15.811388, 12.529964, 11.313708, 13.0, 16.278821, 20.099751, 24.186773, 28.442925, 30.805844, 32.572995, 33.615473, 32.649655, 30.528675, 27.45906, 24.413111, 21.095023, 17.888544, 16.492423, 17.0, 19.235384]","[-1.997424, -1.892547, -1.78189, -1.756144, -1.745469, -1.727398, -1.768192, -1.815775, -1.849096, -1.892547, -1.934775, -1.951303, -1.989021, -2.034444, -2.007423, -1.93797, -1.735945, -1.570796, -1.304544, -1.176005, -1.019141, -0.950547, -0.968509, -0.982794, -1.016489, -1.037088, -1.176005, -1.176005, -1.212026, -1.275355, -1.292497, -1.299849, -1.249046, -1.07145, -0.785398, -0.394791, -0.185348, -0.099669, -0.124355, -0.176709, -0.229232, -0.312042, -0.397079, -0.477345, -0.551655, -0.577902, -0.610726, -0.548549, -0.463648, -0.244979, 0.0, 0.156602]"
-52,"[10.0, 10.29563, 11.18034, 13.0, 13.928388, 14.866069, 15.231546, 16.552945, 17.0, 17.492856, 17.492856, 17.204651, 15.620499, 14.21267, 12.806248, 10.816654, 8.944272, 8.246211, 9.0, 10.198039, 11.7047, 13.928388, 16.155494, 18.027756, 19.646883, 19.646883, 10.198039, 21.095023, 20.099751, 19.026298, 17.0, 15.0, 12.041595, 10.440307, 9.433981, 11.401754, 13.416408, 17.464249, 20.124612, 22.825424, 25.238859, 26.400758, 26.907248, 27.586228, 24.839485, 22.803509, 20.0, 17.029386, 14.866069, 13.892444, 14.866069, 17.262677]","[-0.643501, -0.507099, -0.463648, -0.394791, -0.367174, -0.343024, -0.404892, -0.436627, -0.489957, -0.54042, -0.54042, -0.620249, -0.694738, -0.68573, -0.674741, -0.588003, -0.463648, -0.244979, 0.0, 0.197396, 0.348771, 0.367174, 0.380506, 0.339293, 0.257324, 0.257324, 0.197396, 0.094952, 0.099669, 0.052583, 0.0, 0.0, 0.083141, 0.291457, 0.558599, 0.909753, 1.107149, 1.158386, 1.107149, 1.067953, 0.982794, 0.91972, 0.837981, 0.759763, 0.699893, 0.661043, 0.643501, 0.702257, 0.832981, 1.042722, 1.227772, 1.396124]"
-51,"[11.045361, 12.165525, 13.341664, 15.811388, 16.763055, 18.973666, 19.646883, 20.615528, 20.396078, 21.213203, 21.095023, 21.023796, 19.0, 17.0, 15.0, 13.038405, 11.401754, 10.816654, 11.313708, 13.601471, 16.124515, 18.35756, 20.59126, 23.323808, 25.238859, 25.806976, 12.806248, 26.172505, 25.455844, 24.083189, 22.022716, 18.439089, 15.556349, 13.038405, 12.369317, 14.0, 18.439089, 22.803509, 25.70992, 29.427878, 32.249031, 34.058773, 35.014283, 34.234486, 32.388269, 28.635642, 25.70992, 22.36068, 19.0, 18.248288, 19.313208, 21.095023]","[1.661456, 1.735945, 1.797595, 1.892547, 1.873681, 1.892547, 1.82812, 1.815775, 1.768192, 1.712693, 1.665748, 1.618379, 1.570796, 1.570796, 1.570796, 1.647568, 1.837048, 2.158799, 2.356194, 2.512796, 2.622447, 2.629203, 2.634494, 2.601173, 2.55359, 2.521343, 2.466852, 2.383215, 2.356194, 2.297439, 2.259721, 2.279423, 2.356194, 2.574863, 2.896614, 3.141593, -2.922924, -2.875341, -2.906048, -2.970857, -3.017238, -3.082837, 3.113029, 3.024484, 2.986596, 2.930499, 2.906048, 2.961739, 3.141593, -2.976444, -2.770701, -2.593043]"
