rssi,amplitude,phase
-60,"[3.605551, 6.324555, 9.486833, 13.341664, 15.297059, 18.11077, 20.024984, 21.0, 22.090722, 21.377558, 20.615528, 17.720045, 14.866069, 10.440307, 6.082763, 3.605551, 7.071068, 12.649111, 16.763055, 21.587033, 24.515301, 27.294688, 28.160256, 29.017236, 28.017851, 27.018512, 11.0, 16.03122, 13.038405, 8.246211, 5.830952, 8.062258, 11.7047, 16.552945, 20.124612, 23.259407, 25.495098, 26.0, 24.351591, 22.135944, 20.248457, 16.552945, 13.038405, 10.630146, 9.219544, 11.045361, 12.649111, 14.317821, 15.652476, 15.264338, 15.0, 13.453624]","[0.588003, 0.321751, 0.321751, 0.226799, 0.197396, 0.110657, 0.049958, 0.0, -0.09066, -0.188222, -0.244979, -0.286051, -0.343024, -0.291457, -0.165149, 0.982794, 1.712693, 1.892547, 1.873681, 1.80454, 1.776192, 1.717875, 1.677532, 1.605265, 1.535097, 1.533776, 1.570796, 1.508378, 1.494024, 1.815775, 2.601173, -3.017238, -2.792822, -2.704965, -2.677945, -2.697173, -2.695487, -2.746802, -2.806856, -2.819842, -2.788602, -2.704965, -2.574863, -2.289626, -1.789465, -1.480136, -1.249046, -1.138389, -1.107149, -1.019141, -0.927295, -0.732815]"
-60,"[4.0, 7.0, 11.045361, 14.142136, 17.262677, 20.615528, 22.135944, 23.769729, 24.596748, 24.186773, 22.472205, 20.0, 16.401219, 11.401754, 6.708204, 3.605551, 8.062258, 13.0, 19.026298, 23.086793, 27.294688, 29.614186, 31.048349, 31.622777, 31.016125, 29.154759, 12.083046, 18.788294, 15.231546, 9.219544, 5.830952, 8.246211, 13.0, 18.11077, 23.194827, 26.305893, 28.160256, 29.068884, 27.018512, 25.0, 22.022716, 18.11077, 14.56022, 12.206556, 10.29563, 12.165525, 15.0, 17.117243, 18.248288, 17.464249, 17.088007, 14.764823]","[0.0, 0.0, -0.09066, -0.141897, -0.174672, -0.244979, -0.321751, -0.388319, -0.463648, -0.519146, -0.563316, -0.643501, -0.655696, -0.661043, -0.463648, 0.588003, 1.446441, 1.570796, 1.518213, 1.484058, 1.423718, 1.366778, 1.310194, 1.249046, 1.208252, 1.183921, 1.144169, 1.130954, 1.165905, 1.352127, 2.111216, 2.896614, 3.141593, -3.030935, -3.01189, -2.988943, -3.034857, -3.072736, -3.104573, 3.141593, -3.096169, -3.030935, -2.863293, -2.530867, -2.077895, -1.735945, -1.570796, -1.453688, -1.405648, -1.339706, -1.212026, -1.076855]"
-60,"[5.0, 7.211103, 11.661904, 14.764823, 17.888544, 21.540659, 23.086793, 24.738634, 25.317978, 25.079872, 24.020824, 21.0, 17.029386, 12.0, 7.071068, 4.472136, 7.615773, 13.038405, 18.027756, 23.323808, 27.294688, 29.966648, 31.38471, 32.572995, 31.048349, 29.832868, 12.165525, 19.235384, 14.317821, 8.944272, 4.472136, 7.211103, 12.727922, 17.029386, 22.022716, 25.495098, 27.586228, 28.284271, 27.586228, 24.758837, 21.931712, 17.691806, 13.892444, 11.18034, 10.440307, 12.206556, 14.866069, 17.029386, 17.204651, 17.492856, 16.552945, 15.524175]","[-0.927295, -0.982794, -1.030377, -1.076855, -1.107149, -1.19029, -1.262744, -1.325818, -1.412141, -1.490966, -1.529154, -1.570796, -1.629552, -1.570796, -1.428899, -0.463648, 0.404892, 0.566729, 0.588003, 0.54042, 0.496423, 0.448723, 0.39234, 0.312042, 0.260602, 0.236849, 0.165149, 0.156602, 0.211093, 0.463648, 1.107149, 2.158799, 2.356194, 2.439336, 2.452668, 2.411693, 2.38183, 2.356194, 2.330559, 2.327631, 2.323948, 2.396173, 2.613518, 2.961739, -2.850136, -2.530867, -2.308611, -2.273053, -2.191046, -2.111216, -2.007423, -1.831399]"
-60,"[5.385165, 8.062258, 12.206556, 15.620499, 19.104973, 21.931712, 23.430749, 25.238859, 25.553865, 25.495098, 23.769729, 21.540659, 18.027756, 13.0, 7.211103, 5.09902, 8.602325, 14.142136, 19.104973, 24.041631, 29.0, 31.240999, 32.802439, 33.286634, 32.249031, 30.88689, 13.416408, 20.124612, 15.652476, 10.0, 6.324555, 7.211103, 12.206556, 17.492856, 21.954498, 25.553865, 28.301943, 28.017851, 26.400758, 24.207437, 21.400935, 17.492856, 13.0, 11.0, 10.29563, 12.041595, 14.764823, 16.552945, 18.384776, 18.027756, 17.464249, 16.0]","[-1.951303, -2.089942, -2.181522, -2.265535, -2.319174, -2.388441, -2.446854, -2.55359, -2.607884, -2.695487, -2.753274, -2.761086, -2.8023, -2.746802, -2.55359, -1.768192, -0.950547, -0.785398, -0.748378, -0.785398, -0.809784, -0.876058, -0.915101, -0.999459, -1.05165, -1.063698, -1.107149, -1.107149, -1.107149, -0.927295, -0.321751, 0.588003, 0.96007, 1.030377, 1.046001, 1.037088, 1.012197, 0.962994, 0.91972, 0.902507, 0.91795, 1.030377, 1.176005, 1.570796, 2.077895, 2.41495, 2.647651, 2.704965, 2.750986, 2.8023, 2.910502, 3.141593]"
-60,"[5.09902, 7.28011, 10.77033, 13.416408, 16.124515, 18.867962, 21.400935, 22.671568, 22.627417, 22.022716, 20.0, 18.601075, 15.264338, 10.816654, 6.403124, 5.09902, 8.602325, 13.038405, 18.35756, 23.323808, 26.627054, 28.600699, 29.832868, 30.413813, 29.732137, 28.319605, 12.041595, 18.439089, 14.866069, 10.0, 7.071068, 7.81025, 11.18034, 16.155494, 20.248457, 23.4094, 24.698178, 25.079872, 24.596748, 22.36068, 19.697716, 16.155494, 12.369317, 9.055385, 8.602325, 10.29563, 12.649111, 14.317821, 15.297059, 15.033296, 14.0, 13.341664]","[2.944197, 2.863293, 2.761086, 2.677945, 2.622447, 2.582993, 2.488746, 2.418613, 2.356194, 2.259721, 2.214297, 2.203545, 2.122451, 2.158799, 2.466852, -2.944197, -2.191046, -2.137526, -2.083186, -2.111216, -2.169215, -2.207305, -2.261243, -2.332943, -2.403778, -2.406153, -2.41495, -2.432966, -2.403778, -2.214297, -1.712693, -0.876058, -0.463648, -0.380506, -0.35299, -0.348771, -0.372988, -0.410127, -0.463648, -0.463648, -0.418224, -0.380506, -0.244979, 0.110657, 0.620249, 1.063698, 1.249046, 1.359703, 1.373401, 1.504228, 1.570796, 1.797595]"
-60,"[5.0, 8.062258, 12.165525, 15.524175, 18.027756, 21.540659, 23.259407, 24.698178, 25.238859, 25.0, 23.430749, 21.213203, 16.970563, 12.041595, 7.211103, 5.385165, 7.615773, 13.341664, 18.681542, 24.041631, 27.513633, 30.463092, 31.780497, 32.649655, 31.38471, 29.681644, 12.206556, 20.0, 15.264338, 9.848858, 5.09902, 6.708204, 12.041595, 17.0, 21.0, 25.0, 27.018512, 28.071338, 27.166155, 24.186773, 21.095023, 17.0, 13.152946, 10.29563, 10.29563, 12.165525, 15.0, 17.029386, 18.11077, 18.248288, 16.763055, 14.764823]","[-1.570796, -1.695151, -1.735945, -1.831399, -1.910089, -1.951303, -2.015216, -2.125104, -2.158799, -2.214297, -2.265535, -2.356194, -2.356194, -2.297439, -2.158799, -1.19029, -0.404892, -0.226799, -0.270947, -0.295441, -0.333244, -0.404892, -0.421419, -0.477345, -0.534955, -0.569313, -0.610726, -0.643501, -0.551655, -0.418224, 0.197396, 1.107149, 1.487655, 1.570796, 1.570796, 1.570796, 1.533776, 1.499489, 1.460139, 1.446441, 1.475845, 1.570796, 1.723446, 2.077895, 2.634494, 2.976444, 3.141593, -3.082837, -3.030935, -2.976444, -2.838708, -2.647651]"
-60,"[4.472136, 6.403124, 10.630146, 14.21267, 17.804494, 19.416488, 21.954498, 23.259407, 23.769729, 23.086793, 22.561028, 19.416488, 16.278821, 11.18034, 6.324555, 4.0, 8.485281, 14.21267, 19.849433, 24.758837, 28.319605, 31.240999, 32.802439, 32.449961, 31.38471, 30.016662, 12.529964, 19.235384, 15.264338, 9.899495, 6.082763, 8.602325, 13.601471, 18.35756, 22.825424, 26.41969, 28.653098, 29.154759, 27.45906, 25.238859, 21.633308, 18.35756, 13.928388, 11.045361, 9.848858, 11.313708, 13.892444, 15.652476, 17.088007, 16.763055, 15.297059, 14.0]","[1.107149, 0.896055, 0.851966, 0.68573, 0.665969, 0.602287, 0.524796, 0.444419, 0.388319, 0.308053, 0.223477, 0.207496, 0.185348, 0.179853, 0.321751, 1.570796, 2.356194, 2.455863, 2.427502, 2.384758, 2.306236, 2.265535, 2.226492, 2.158799, 2.105751, 2.094075, 2.070143, 2.057696, 2.122451, 2.356194, 2.976444, -2.521343, -2.199593, -2.083186, -2.07364, -2.085248, -2.081285, -2.111216, -2.148698, -2.158799, -2.158799, -2.083186, -1.93797, -1.661456, -1.152572, -0.785398, -0.528074, -0.463648, -0.358771, -0.302885, -0.197396, 0.0]"
-60,"[4.123106, 6.324555, 10.29563, 13.038405, 15.811388, 18.439089, 20.518285, 21.260292, 21.400935, 21.633308, 20.59126, 18.35756, 14.764823, 10.29563, 5.656854, 4.123106, 7.81025, 13.038405, 18.027756, 22.203603, 26.400758, 29.068884, 29.0, 30.413813, 29.832868, 28.425341, 12.206556, 18.601075, 14.21267, 9.219544, 6.082763, 7.071068, 11.661904, 15.231546, 19.313208, 22.472205, 25.079872, 25.495098, 23.706539, 22.36068, 19.235384, 15.231546, 12.369317, 9.055385, 8.602325, 9.433981, 11.7047, 13.601471, 14.317821, 15.132746, 14.0, 13.341664]","[2.896614, 2.819842, 2.634494, 2.574863, 2.536048, 2.432966, 2.390664, 2.289626, 2.223643, 2.158799, 2.077895, 2.083186, 2.064738, 2.077895, 2.356194, -2.896614, -2.265535, -2.137526, -2.158799, -2.196281, -2.221873, -2.283154, -2.331809, -2.379446, -2.451146, -2.455863, -2.530867, -2.508844, -2.455863, -2.279423, -1.735945, -0.785398, -0.54042, -0.404892, -0.370891, -0.363979, -0.410127, -0.446106, -0.482513, -0.463648, -0.486899, -0.404892, -0.244979, 0.110657, 0.620249, 1.012197, 1.222025, 1.272297, 1.359703, 1.438245, 1.570796, 1.797595]"
-60,"[4.123106, 7.28011, 11.401754, 15.231546, 17.888544, 20.59126, 22.472205, 23.600847, 24.839485, 24.758837, 23.430749, 20.615528, 16.401219, 12.206556, 7.071068, 4.123106, 8.062258, 13.0, 18.384776, 22.847319, 27.730849, 30.88689, 31.906112, 32.202484, 31.240999, 29.832868, 12.041595, 19.104973, 14.866069, 9.848858, 6.082763, 8.062258, 12.649111, 18.439089, 22.36068, 26.476405, 28.861739, 29.12044, 27.513633, 25.298221, 22.135944, 18.439089, 14.035669, 11.401754, 11.401754, 13.038405, 14.866069, 17.464249, 18.248288, 18.11077, 17.0, 16.278821]","[-0.244979, -0.2783, -0.266252, -0.404892, -0.463648, -0.507099, -0.563316, -0.635027, -0.699893, -0.813962, -0.876058, -0.88848, -0.915101, -0.96007, -0.785398, 0.244979, 1.05165, 1.176005, 1.180189, 1.165905, 1.123276, 1.063698, 1.008875, 0.939717, 0.876058, 0.88035, 0.844154, 0.822418, 0.832981, 1.152572, 1.735945, 2.622447, 2.819842, 2.922924, 2.961739, 2.951604, 2.896614, 2.863293, 2.808348, 2.819842, 2.819842, 2.922924, 3.070285, -2.875341, -2.480549, -2.137526, -1.91382, -1.801887, -1.735945, -1.681454, -1.570796, -1.385448]"
-60,"[4.472136, 7.615773, 10.77033, 14.866069, 17.720045, 20.615528, 23.345235, 24.083189, 25.0, 25.019992, 23.194827, 20.223748, 16.278821, 12.165525, 7.0, 4.242641, 7.071068, 13.0, 18.384776, 23.4094, 27.513633, 30.083218, 31.575307, 32.388269, 31.144823, 30.066593, 12.0, 19.0, 14.035669, 9.219544, 5.0, 7.28011, 13.038405, 17.804494, 21.400935, 25.0, 28.017851, 28.301943, 26.925824, 24.186773, 21.095023, 17.204651, 14.142136, 11.18034, 11.045361, 13.0, 15.0, 17.029386, 17.691806, 18.384776, 16.401219, 14.764823]","[-1.107149, -1.165905, -1.19029, -1.227772, -1.284745, -1.325818, -1.398606, -1.487655, -1.570796, -1.610775, -1.700499, -1.719686, -1.756144, -1.735945, -1.570796, -0.785398, 0.141897, 0.394791, 0.390607, 0.348771, 0.333244, 0.269167, 0.191184, 0.154997, 0.096474, 0.066568, 0.0, 0.0, 0.071307, 0.218669, 0.927295, 1.849096, 2.137526, 2.236766, 2.223643, 2.214297, 2.178598, 2.129396, 2.117585, 2.089942, 2.119346, 2.191046, 2.356194, 2.677945, -3.050933, -2.746802, -2.498092, -2.439336, -2.396173, -2.356194, -2.226492, -2.064738]"
