type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,0,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,3931464,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,-3,1,-11,5,-14,10,-17,15,-19,19,-21,21,-22,22,-22,23,-22,22,-21,21,-19,19,-17,17,-13,13,-9,9,-4,6,1,2,6,-1,11,-3,16,-5,20,-6,24,-7,26,-7,27,-7,27,-6,27,-5,25,-4,24,-2,9,-2,12,-2,9,-2,4,-3,-1,-4,-5,-5,-9,-8,-12,-11,-14,-13,-15,-16,-15,-19,-15,-21,-13,-22,-12,-23,-10,-23,-8,-22,-5,-21,-4,-18,-2,-15,-1,-12,0,-8,0,-4,-1,0,-1,4,-2,7,-3,9,-4,2,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,2,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,3943119,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,-2,8,-7,12,-7,18,-5,23,-4,27,-3,30,-3,32,-2,32,-2,30,-1,29,0,26,0,21,1,16,2,10,3,3,5,-3,6,-9,8,-14,10,-18,12,-22,14,-24,15,-25,16,-25,16,-24,16,-22,15,-19,15,-8,6,-10,8,-8,6,-5,2,-2,-2,1,-7,2,-10,2,-14,1,-17,0,-20,-2,-22,-4,-24,-6,-24,-8,-24,-10,-23,-12,-21,-13,-19,-13,-17,-13,-14,-12,-11,-9,-8,-7,-6,-3,-3,0,-1,3,1,6,3,8,5,2,1,0,0,0,0,0,0,0,0]"
CSI_DATA,4,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,3951720,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,2,-5,9,-10,11,-15,12,-21,14,-24,14,-27,15,-28,15,-29,15,-28,14,-26,12,-24,10,-20,8,-16,4,-11,1,-7,-4,-2,-8,3,-12,6,-16,9,-19,11,-23,13,-25,13,-26,12,-26,12,-26,10,-24,9,-23,3,-9,4,-13,3,-9,2,-5,2,0,2,5,3,9,4,12,6,14,9,16,12,17,14,18,16,17,17,16,19,14,19,12,19,9,18,7,16,5,14,3,10,2,7,1,3,0,-1,0,-5,0,-9,0,-11,0,-3,0,0,0,0,0,0,0,0,0]"
CSI_DATA,6,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,3963558,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,0,10,3,13,7,15,12,17,16,19,20,20,22,20,24,20,24,19,23,18,22,16,20,12,17,8,14,3,10,-2,6,-8,3,-13,1,-18,-1,-22,-3,-25,-4,-28,-5,-29,-4,-29,-3,-29,-2,-27,-1,-25,0,-10,0,-14,0,-10,-1,-5,-2,-1,-3,3,-6,6,-8,8,-11,9,-14,9,-17,9,-20,7,-22,6,-23,4,-24,2,-24,-1,-23,-3,-22,-4,-20,-5,-18,-5,-15,-5,-11,-3,-8,-1,-4,1,-1,3,2,5,5,7,7,1,1,0,0,0,0,0,0,0,0]"
CSI_DATA,8,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,3973217,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,2,-2,10,-6,13,-11,16,-16,18,-19,20,-21,22,-22,23,-22,22,-22,21,-21,19,-20,17,-17,13,-14,9,-10,4,-7,-2,-5,-7,-2,-12,-1,-17,1,-22,1,-25,2,-28,2,-29,1,-29,0,-28,0,-27,-1,-25,-1,-10,-1,-14,-1,-10,0,-5,2,-1,4,3,7,6,10,8,13,9,16,9,18,9,21,8,22,6,23,4,23,2,22,-1,21,-3,19,-4,17,-5,13,-5,10,-5,6,-3,3,-1,-1,1,-3,3,-6,5,-8,6,-3,1,0,0,0,0,0,0,0,0]"
CSI_DATA,10,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,3981683,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,2,-2,10,-5,13,-10,17,-14,19,-18,21,-20,23,-21,24,-22,24,-21,23,-20,20,-19,18,-16,14,-13,9,-10,4,-7,-1,-4,-7,-2,-12,0,-17,1,-22,2,-25,3,-28,3,-29,2,-29,1,-29,1,-27,0,-24,-1,-10,-1,-14,-1,-10,0,-5,2,0,3,3,6,7,9,9,11,11,15,11,18,11,20,11,21,10,22,8,23,5,22,3,21,1,20,-1,17,-2,14,-3,11,-3,7,-2,3,-1,-1,0,-5,2,-7,3,-9,4,-3,1,0,0,0,0,0,0,0,0]"
CSI_DATA,12,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,3991625,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,-1,11,0,13,4,17,8,20,13,22,16,24,18,24,20,24,20,22,20,20,19,18,18,14,15,10,12,4,9,-1,6,-7,3,-12,1,-18,-1,-22,-2,-25,-4,-28,-4,-29,-4,-29,-3,-29,-2,-27,-1,-25,-1,-10,0,-14,0,-10,0,-5,-1,-1,-3,3,-5,7,-7,9,-9,11,-12,12,-15,12,-18,11,-21,10,-22,8,-23,6,-24,3,-23,1,-22,0,-21,-1,-19,-3,-15,-3,-12,-2,-8,-1,-4,1,0,2,3,3,6,4,9,1,2,0,0,0,0,0,0,0,0]"
CSI_DATA,14,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4001774,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-3,-4,-11,-3,-15,0,-20,3,-25,4,-28,6,-30,6,-31,7,-31,7,-30,7,-28,7,-25,6,-21,6,-15,6,-9,6,-3,6,3,7,9,8,14,9,18,10,22,11,24,12,25,13,25,13,24,13,22,13,20,5,7,7,11,5,8,1,4,-3,1,-6,-1,-10,-3,-13,-3,-17,-2,-20,-1,-22,1,-23,3,-24,5,-23,7,-22,9,-21,11,-18,12,-16,12,-13,11,-11,10,-8,8,-5,5,-3,2,-1,-1,1,-5,2,-8,3,-10,1,-3,0,0,0,0,0,0,0,0]"
CSI_DATA,16,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4011543,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,-3,4,-10,7,-11,12,-12,17,-14,20,-15,22,-15,24,-15,24,-15,24,-14,22,-13,20,-11,17,-9,13,-5,9,-2,5,2,1,6,-2,10,-5,14,-7,17,-9,20,-10,22,-10,24,-9,24,-8,23,-7,22,-6,20,-2,8,-3,11,-3,8,-2,3,-3,-1,-3,-5,-5,-8,-7,-11,-9,-13,-12,-14,-14,-14,-16,-14,-18,-13,-19,-12,-20,-10,-20,-8,-19,-6,-18,-4,-16,-2,-14,-1,-11,-1,-7,-1,-4,-1,0,-2,3,-2,6,-3,8,-3,2,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,18,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4021602,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,-2,7,-8,12,-8,17,-8,23,-8,27,-8,29,-8,30,-7,30,-7,30,-6,28,-5,25,-4,21,-3,16,-1,10,2,4,4,-2,7,-6,10,-11,13,-14,16,-17,18,-19,20,-20,21,-19,21,-18,21,-16,20,-14,19,-6,7,-8,10,-6,7,-4,3,-2,-2,-2,-6,-2,-10,-3,-14,-4,-16,-7,-19,-9,-20,-12,-21,-13,-21,-15,-19,-17,-18,-18,-16,-18,-13,-18,-11,-16,-9,-14,-7,-11,-5,-8,-3,-4,-2,0,-1,4,-1,7,0,9,1,2,0,0,0,0,0,0,0,0,0]"
