type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,0,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4279466,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-3,1,-12,5,-13,7,-16,9,-18,10,-19,11,-19,11,-19,11,-19,11,-18,10,-16,8,-14,7,-11,5,-6,4,-2,3,3,2,8,1,12,1,16,1,20,1,23,2,25,3,25,3,25,3,24,3,23,4,21,3,8,1,13,1,10,0,6,-2,1,-3,-3,-4,-7,-5,-10,-7,-14,-7,-17,-8,-20,-8,-22,-9,-24,-10,-25,-10,-24,-10,-23,-10,-21,-10,-18,-9,-14,-8,-10,-6,-5,-4,0,-2,4,1,8,3,12,6,16,10,19,12,4,3,0,0,0,0,0,0,0,0]"
CSI_DATA,2,60:83:e7:28:84:44,-61,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4289754,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,-3,3,-12,3,-14,3,-17,4,-19,4,-21,4,-21,5,-21,5,-21,5,-19,5,-18,4,-15,3,-12,1,-8,-2,-4,-5,0,-8,3,-11,6,-14,8,-17,11,-20,12,-22,12,-23,12,-24,12,-23,11,-22,10,-20,9,-8,4,-12,6,-9,5,-5,4,-1,3,3,2,7,1,11,0,14,-1,17,-2,20,-3,22,-3,24,-3,25,-3,25,-3,24,-2,22,-2,19,-1,15,0,11,0,5,0,0,0,-5,-1,-10,-1,-15,-2,-20,-4,-22,-6,-6,-2,0,0,0,0,0,0,0,0]"
CSI_DATA,4,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4299368,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,-2,11,-6,12,-8,14,-10,16,-11,17,-12,18,-12,18,-12,18,-11,17,-10,15,-9,13,-8,10,-6,6,-5,1,-4,-4,-3,-8,-3,-13,-3,-17,-4,-20,-5,-23,-6,-25,-7,-26,-8,-26,-8,-25,-9,-23,-8,-22,-8,-9,-3,-14,-4,-11,-2,-7,0,-3,2,0,4,4,6,7,8,10,10,13,11,16,13,18,14,19,15,20,16,19,16,18,15,17,14,14,13,11,11,7,8,4,4,0,1,-4,-4,-7,-8,-9,-13,-11,-17,-13,-20,-4,-6,0,0,0,0,0,0,0,0]"
CSI_DATA,6,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4309328,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,2,1,12,2,14,3,16,4,18,4,20,4,20,3,20,3,20,3,19,2,17,1,15,1,11,2,7,2,2,3,-2,4,-7,6,-11,7,-15,9,-18,11,-20,13,-21,14,-22,14,-22,15,-21,14,-20,13,-19,5,-8,7,-12,5,-10,2,-7,-1,-4,-5,-1,-8,2,-11,4,-13,7,-16,9,-18,12,-20,13,-21,14,-21,14,-21,14,-21,13,-19,12,-17,10,-15,7,-11,5,-6,2,-2,-1,3,-3,8,-5,13,-6,18,-7,21,-7,5,-2,0,0,0,0,0,0,0,0]"
CSI_DATA,8,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4319298,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,-2,10,-6,11,-7,14,-9,15,-11,17,-12,18,-12,18,-12,18,-11,17,-10,16,-9,14,-7,10,-6,6,-5,1,-4,-3,-4,-8,-3,-13,-3,-17,-4,-20,-5,-23,-6,-25,-7,-25,-8,-25,-9,-24,-9,-23,-8,-22,-7,-9,-3,-14,-4,-11,-3,-7,-1,-3,1,0,3,4,6,7,8,10,10,13,11,16,12,18,14,19,15,19,16,19,16,18,16,16,15,14,13,11,11,7,8,4,5,0,1,-4,-4,-7,-8,-10,-13,-11,-17,-13,-20,-4,-6,0,0,0,0,0,0,0,0]"
CSI_DATA,10,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4329444,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-2,-6,-8,-7,-9,-8,-11,-9,-13,-9,-13,-10,-13,-10,-14,-9,-13,-8,-13,-8,-12,-7,-10,-6,-8,-5,-5,-3,-1,-2,2,-2,5,-2,8,-1,11,-1,14,-2,16,-2,17,-3,18,-3,18,-4,18,-4,17,-3,16,-1,6,-1,10,-1,8,0,4,1,1,2,-2,3,-5,4,-7,5,-10,5,-12,6,-14,6,-16,7,-17,7,-17,7,-17,7,-16,7,-15,6,-13,5,-11,4,-8,2,-5,0,-1,-2,2,-4,5,-7,9,-9,11,-11,12,-3,3,0,0,0,0,0,0,0,0]"
CSI_DATA,12,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4340847,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,2,1,10,2,12,4,14,4,16,5,17,5,18,5,19,4,19,3,18,2,16,2,14,2,11,2,7,2,2,3,-2,5,-6,6,-10,8,-13,10,-16,11,-18,13,-19,14,-19,15,-19,15,-18,14,-17,13,-16,5,-7,7,-11,5,-9,2,-6,-1,-4,-4,-2,-7,0,-10,2,-13,3,-16,5,-18,7,-20,8,-21,9,-22,8,-22,8,-22,7,-20,6,-18,5,-15,3,-11,2,-7,1,-2,0,3,-1,8,-1,13,-1,17,0,20,1,5,0,0,0,0,0,0,0,0,0]"
CSI_DATA,14,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4351584,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,-1,11,-2,13,-4,15,-5,17,-6,19,-7,20,-7,20,-7,20,-6,20,-6,18,-5,16,-4,12,-3,8,-3,3,-3,-2,-4,-6,-5,-11,-6,-15,-8,-18,-10,-21,-11,-22,-13,-23,-14,-22,-15,-21,-15,-20,-14,-20,-13,-9,-5,-13,-8,-11,-6,-8,-3,-5,0,-2,3,1,7,4,9,7,11,10,14,12,16,13,18,14,20,15,21,15,21,13,20,12,19,10,17,7,14,5,10,2,6,0,1,-2,-4,-4,-9,-5,-15,-6,-19,-7,-23,-2,-6,0,0,0,0,0,0,0,0]"
CSI_DATA,16,60:83:e7:28:84:44,-61,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4361630,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-3,1,-9,5,-10,7,-12,9,-13,11,-14,12,-14,12,-14,13,-14,12,-14,11,-13,10,-12,8,-9,7,-6,5,-2,3,2,2,6,1,10,0,13,-1,17,-1,20,0,22,1,22,1,22,2,22,2,21,2,19,2,8,0,12,0,9,0,6,-1,2,-2,-2,-4,-5,-5,-8,-6,-12,-7,-14,-8,-17,-8,-19,-9,-20,-10,-21,-11,-21,-11,-20,-11,-18,-11,-16,-10,-13,-9,-10,-7,-6,-4,-1,-2,2,1,6,5,9,8,12,11,14,14,3,3,0,0,0,0,0,0,0,0]"
CSI_DATA,18,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4372082,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,-3,2,-12,2,-14,2,-17,2,-19,2,-21,2,-22,2,-22,2,-22,2,-21,3,-19,3,-17,2,-13,0,-9,-2,-5,-4,-1,-7,2,-10,6,-13,9,-16,11,-19,13,-22,14,-23,14,-23,13,-23,12,-22,11,-21,10,-9,4,-13,7,-10,6,-6,5,-2,4,3,3,7,2,11,0,14,-1,17,-2,21,-3,23,-3,25,-2,26,-2,26,-2,25,-2,23,-1,20,0,16,0,12,0,6,0,1,0,-4,-1,-10,-3,-15,-4,-20,-6,-23,-7,-6,-2,0,0,0,0,0,0,0,0]"
