type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,0,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4088278,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,1,-1,6,0,6,1,5,2,3,2,1,2,-1,3,-3,3,-6,2,-8,2,-11,1,-14,1,-15,1,-17,0,-17,0,-17,0,-17,0,-16,1,-13,1,-11,2,-8,3,-4,5,-1,6,3,8,7,9,10,10,12,5,7,11,18,11,18,10,18,8,17,6,15,3,12,1,9,-2,6,-5,3,-9,1,-13,-2,-16,-5,-19,-7,-22,-8,-25,-9,-27,-9,-27,-9,-27,-8,-25,-6,-23,-4,-19,-2,-16,0,-12,2,-7,3,-2,4,2,5,0,1,0,0,0,0,0,0,0,0]"
CSI_DATA,2,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4098661,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,1,0,6,1,6,2,5,2,3,3,1,3,-1,3,-3,3,-6,2,-8,2,-11,2,-13,2,-16,1,-17,1,-17,1,-17,1,-17,1,-15,1,-13,2,-10,3,-7,4,-3,4,1,5,4,6,8,6,12,7,14,3,8,7,19,6,20,5,20,4,18,2,16,0,13,-2,9,-4,5,-6,1,-9,-2,-11,-6,-13,-10,-16,-13,-18,-16,-20,-17,-21,-18,-22,-19,-22,-17,-21,-15,-19,-12,-17,-9,-15,-6,-12,-3,-8,1,-4,4,-1,6,0,1,0,0,0,0,0,0,0,0]"
CSI_DATA,4,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4108540,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-2,-6,-4,-6,-3,-6,-2,-5,0,-3,1,-2,3,0,4,3,5,5,6,7,7,9,8,11,9,13,9,13,10,13,10,13,9,11,8,9,7,7,7,4,6,0,5,-4,4,-8,3,-11,1,-15,0,-18,0,-10,-1,-22,-2,-22,-3,-21,-3,-19,-4,-17,-4,-13,-5,-9,-5,-5,-6,0,-7,4,-7,8,-8,12,-10,16,-11,19,-12,22,-14,23,-15,23,-15,22,-16,20,-16,17,-15,13,-13,9,-12,5,-10,1,-8,-3,-4,-6,-2,-2,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,6,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4118438,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,0,5,2,5,1,5,-1,4,-2,2,-3,0,-4,-3,-5,-5,-5,-8,-6,-10,-6,-13,-7,-15,-7,-16,-7,-16,-7,-16,-6,-16,-6,-15,-6,-13,-5,-10,-5,-6,-5,-3,-5,1,-5,5,-5,10,-5,13,-5,16,-5,9,-3,20,-5,21,-4,21,-3,19,-2,16,-1,13,1,9,2,5,3,1,5,-3,7,-7,10,-11,12,-14,14,-17,17,-19,18,-20,19,-20,20,-18,20,-16,19,-13,18,-10,16,-7,13,-3,10,0,7,3,3,5,0,1,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,8,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4129998,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,-2,-1,-7,-2,-7,-3,-6,-4,-4,-4,-2,-4,1,-3,3,-2,5,-2,8,-1,10,0,13,1,15,1,16,1,17,2,17,2,16,2,15,1,12,-1,10,-2,7,-4,4,-6,0,-8,-3,-10,-7,-12,-10,-13,-12,-7,-8,-15,-17,-15,-17,-14,-17,-12,-16,-9,-15,-6,-13,-3,-11,0,-8,4,-5,8,-3,12,0,16,2,19,3,23,4,25,5,27,5,28,4,27,3,25,2,22,0,19,-1,15,-3,10,-4,5,-5,0,-5,-4,-5,-2,-2,0,0,0,0,0,0,0,0]"
CSI_DATA,10,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4139948,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,0,-6,3,-5,4,-4,4,-2,4,0,3,2,2,4,1,6,-1,8,-3,10,-5,12,-6,13,-8,13,-9,14,-9,14,-9,14,-9,13,-8,11,-7,9,-4,7,-2,4,1,2,4,-1,7,-3,10,-6,13,-8,15,-5,8,-11,18,-12,18,-12,17,-12,15,-11,12,-10,9,-9,5,-7,1,-6,-3,-4,-8,-3,-12,-3,-17,-2,-20,-2,-24,-2,-26,-2,-28,-2,-29,-3,-28,-4,-25,-5,-23,-6,-19,-6,-15,-7,-10,-6,-5,-6,0,-5,4,-1,1,0,0,0,0,0,0,0,0]"
CSI_DATA,12,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4148478,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,0,-7,3,-6,3,-4,3,-3,3,-1,3,1,3,4,2,6,1,9,-1,11,-2,13,-3,15,-4,16,-4,16,-5,16,-5,16,-4,14,-4,12,-3,10,-1,7,0,4,2,0,5,-4,7,-7,8,-11,10,-13,11,-8,6,-18,12,-18,12,-18,11,-17,9,-15,7,-13,4,-10,1,-7,-2,-3,-5,0,-9,3,-12,6,-15,8,-19,10,-22,12,-24,13,-25,12,-26,11,-26,9,-24,7,-22,5,-19,2,-16,-1,-12,-3,-8,-5,-3,-7,0,-2,0,0,0,0,0,0,0,0,0]"
CSI_DATA,14,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4158329,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,0,6,1,6,0,5,-1,4,-3,2,-4,-1,-5,-3,-5,-5,-5,-8,-5,-11,-5,-14,-5,-15,-5,-17,-6,-17,-6,-17,-6,-17,-6,-15,-5,-12,-5,-9,-5,-6,-5,-2,-5,2,-5,6,-5,9,-5,13,-5,16,-5,9,-2,21,-3,21,-3,21,-2,19,-1,16,1,13,2,9,3,4,4,0,5,-5,7,-9,8,-13,10,-17,12,-20,13,-22,14,-24,16,-24,16,-22,17,-20,16,-17,15,-14,14,-10,12,-6,10,-1,7,3,4,6,2,1,0,0,0,0,0,0,0,0,0]"
CSI_DATA,16,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4168526,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,0,6,0,5,-1,5,-2,3,-3,1,-4,-1,-4,-3,-4,-6,-4,-9,-4,-11,-4,-14,-4,-16,-4,-17,-3,-18,-3,-17,-3,-17,-3,-15,-3,-13,-3,-10,-4,-7,-4,-3,-5,1,-5,5,-6,9,-7,13,-7,16,-8,9,-4,20,-7,20,-7,20,-6,18,-5,16,-3,13,-1,9,1,5,3,1,5,-3,7,-7,10,-10,12,-13,15,-16,17,-18,19,-19,21,-19,21,-17,21,-15,20,-12,19,-9,16,-6,14,-3,11,0,7,3,3,6,0,1,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,18,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4178360,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,0,-7,1,-6,2,-5,3,-3,3,-1,3,1,3,4,3,6,1,8,0,11,-1,13,-2,15,-2,16,-3,16,-3,17,-3,16,-3,14,-3,12,-2,10,0,7,1,3,3,0,4,-4,6,-8,8,-11,9,-13,10,-8,5,-18,12,-19,11,-19,11,-18,9,-16,6,-13,4,-10,1,-7,-2,-3,-5,0,-9,3,-12,5,-15,8,-19,10,-22,12,-24,12,-25,12,-26,11,-26,9,-24,7,-22,4,-19,2,-16,-1,-12,-3,-8,-6,-3,-7,0,-2,0,0,0,0,0,0,0,0,0]"
