type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,0,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4183700,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-4,2,-16,11,-17,11,-19,11,-20,10,-20,9,-20,8,-19,8,-18,7,-17,7,-15,7,-14,7,-12,8,-10,8,-8,9,-6,10,-3,11,-2,13,0,15,0,17,0,19,-1,20,-2,21,-3,21,-3,20,-4,18,-4,17,-2,7,-2,11,0,10,2,8,4,7,6,6,7,5,9,4,11,4,12,3,13,3,14,3,14,3,15,3,14,3,14,4,13,4,11,5,8,4,6,4,2,3,-1,1,-4,-2,-6,-6,-7,-10,-8,-13,-7,-16,-2,-5,0,0,0,0,0,0,0,0]"
CSI_DATA,2,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4193951,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-3,3,-12,14,-14,15,-16,15,-17,15,-17,14,-17,13,-16,12,-15,12,-14,11,-13,11,-12,10,-10,10,-7,10,-5,10,-3,11,0,12,2,13,4,15,5,17,5,18,5,20,4,21,2,21,1,20,0,19,0,17,0,7,1,11,2,10,4,7,5,6,7,4,9,3,10,2,12,1,13,0,14,0,14,0,15,0,15,0,15,0,14,1,13,1,12,2,9,2,6,2,3,2,-1,1,-4,-1,-7,-4,-9,-8,-10,-12,-10,-14,-3,-4,0,0,0,0,0,0,0,0]"
CSI_DATA,4,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4203560,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,4,-3,20,-5,22,-6,23,-7,24,-8,23,-8,22,-8,21,-7,20,-7,18,-6,17,-5,16,-3,15,-1,14,1,13,4,12,7,11,10,11,12,12,14,13,15,15,16,16,15,17,14,18,13,18,12,17,11,16,5,6,9,10,8,8,9,5,9,2,9,0,10,-2,11,-4,12,-6,12,-7,13,-9,14,-9,14,-9,15,-9,15,-9,15,-8,14,-7,13,-5,10,-4,8,-2,4,0,0,0,-4,0,-9,-1,-13,-3,-16,-6,-18,-9,-5,-3,0,0,0,0,0,0,0,0]"
CSI_DATA,6,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4223449,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,4,-1,18,-2,20,-3,21,-4,22,-5,21,-5,20,-5,20,-5,18,-5,17,-4,16,-3,15,-2,14,0,13,1,11,4,10,7,10,9,10,11,11,13,12,14,13,15,14,14,15,13,16,11,16,10,16,9,14,4,6,7,9,7,7,8,5,8,2,9,0,9,-1,10,-3,11,-4,12,-6,13,-7,13,-7,14,-7,14,-7,14,-6,14,-6,13,-5,12,-4,9,-2,7,-1,4,0,0,0,-4,-1,-8,-3,-11,-5,-13,-8,-14,-11,-4,-3,0,0,0,0,0,0,0,0]"
CSI_DATA,8,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4243705,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,-5,-4,-17,-4,-19,-4,-20,-3,-21,-2,-21,-2,-20,-1,-19,-1,-18,-1,-17,-2,-16,-2,-14,-3,-13,-4,-11,-5,-10,-7,-9,-10,-7,-12,-6,-14,-6,-16,-6,-17,-7,-18,-8,-18,-9,-17,-10,-16,-10,-15,-10,-14,-10,-6,-4,-10,-5,-10,-4,-9,-2,-8,0,-8,2,-8,4,-8,6,-8,7,-8,9,-8,10,-8,11,-9,11,-9,11,-9,11,-9,10,-9,9,-9,7,-8,5,-6,3,-4,1,-1,-1,2,-2,6,-3,9,-3,13,-2,15,-1,4,0,0,0,0,0,0,0,0,0]"
CSI_DATA,10,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4253341,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,5,-2,20,-4,22,-5,23,-7,24,-7,23,-7,22,-8,21,-7,20,-7,18,-6,17,-5,16,-3,15,-1,14,1,12,4,12,7,12,9,11,12,12,14,14,15,15,15,17,15,18,14,18,12,18,11,18,10,16,4,7,8,10,8,8,8,5,9,3,10,1,11,-1,11,-3,12,-5,13,-6,14,-7,14,-8,15,-8,15,-8,16,-7,15,-6,14,-5,13,-4,11,-2,8,-1,4,0,0,0,-4,-1,-8,-2,-12,-5,-15,-8,-16,-11,-4,-3,0,0,0,0,0,0,0,0]"
CSI_DATA,12,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4263607,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-3,4,-10,16,-11,17,-13,18,-14,18,-15,17,-15,16,-14,15,-13,14,-13,14,-12,13,-10,13,-9,12,-7,12,-5,12,-2,12,1,13,3,14,5,15,6,17,6,19,6,20,5,21,4,21,2,20,1,19,1,18,1,7,2,12,3,10,5,8,6,6,7,5,9,4,11,2,12,1,13,1,14,0,15,0,15,0,15,1,15,1,15,1,14,2,12,2,10,2,7,2,3,2,0,0,-3,-2,-6,-6,-7,-9,-8,-13,-8,-16,-2,-5,0,0,0,0,0,0,0,0]"
CSI_DATA,14,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4283636,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,-5,-1,-19,-1,-21,0,-22,1,-23,2,-22,2,-21,2,-21,2,-19,2,-18,1,-17,0,-16,-1,-14,-3,-13,-4,-11,-7,-10,-9,-9,-12,-8,-14,-8,-16,-9,-18,-10,-18,-11,-18,-13,-18,-13,-16,-14,-15,-13,-14,-12,-6,-5,-10,-7,-10,-5,-9,-3,-9,-1,-9,1,-9,4,-9,5,-10,7,-10,9,-10,10,-11,11,-11,11,-11,11,-11,11,-11,10,-11,9,-11,7,-9,5,-7,3,-5,1,-2,-1,2,-2,6,-3,10,-2,14,-1,16,1,4,0,0,0,0,0,0,0,0,0]"
CSI_DATA,16,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4293368,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,4,1,17,8,18,9,19,11,18,12,18,12,17,12,16,12,15,11,14,10,13,9,13,8,12,7,12,5,11,3,11,0,12,-2,13,-5,15,-7,16,-8,18,-9,19,-8,20,-7,20,-6,20,-5,19,-4,17,-3,7,-2,12,-4,10,-5,8,-6,6,-7,4,-9,3,-10,2,-11,1,-13,0,-14,-1,-15,-1,-16,0,-16,0,-16,0,-16,1,-16,1,-15,2,-13,2,-10,2,-8,1,-4,0,-1,-2,2,-5,5,-9,7,-13,8,-15,8,-4,2,0,0,0,0,0,0,0,0]"
CSI_DATA,18,60:83:e7:28:84:44,-53,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,4303456,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,4,-9,16,-11,17,-12,18,-13,18,-14,17,-13,16,-13,15,-12,14,-12,13,-10,13,-9,12,-7,12,-5,11,-3,11,0,11,2,12,5,12,7,13,8,15,9,17,9,18,8,19,7,19,6,19,5,18,4,17,2,7,4,11,5,9,6,6,7,4,8,3,9,1,10,0,12,-2,13,-3,14,-4,14,-4,14,-4,15,-4,15,-4,14,-3,14,-2,12,-1,10,0,7,0,4,1,0,0,-4,-1,-7,-3,-10,-6,-12,-9,-13,-12,-4,-4,0,0,0,0,0,0,0,0]"
