rssi,amplitude,phase
-60,"[11.18034, 12.649111, 14.866069, 17.088007, 18.384776, 20.248457, 20.880613, 20.880613, 20.396078, 20.223748, 18.11077, 15.033296, 12.165525, 8.544004, 7.81025, 9.219544, 12.0, 15.132746, 18.11077, 21.095023, 24.0, 25.019992, 25.179357, 24.33105, 23.537205, 22.561028, 9.219544, 15.297059, 13.038405, 10.049876, 8.544004, 8.485281, 10.29563, 11.401754, 14.317821, 16.03122, 18.027756, 20.024984, 22.022716, 22.022716, 23.086793, 22.203603, 21.377558, 19.416488, 16.492423, 12.369317, 9.219544, 5.0, 4.472136, 7.071068, 11.401754, 15.524175]","[1.75065, 1.892547, 1.91382, 1.929567, 1.961403, 1.923787, 1.862253, 1.862253, 1.768192, 1.719686, 1.681454, 1.637364, 1.735945, 1.929567, 2.446854, 2.922924, 3.141593, -3.009041, -3.030935, -3.046641, 3.141593, 3.101614, 3.022164, 2.976444, 2.927532, 2.918116, 2.922924, 2.944197, 3.064821, -3.041924, -2.782822, -2.356194, -2.077895, -1.837048, -1.78189, -1.633215, -1.626295, -1.620755, -1.61622, -1.61622, -1.657535, -1.706324, -1.759018, -1.778293, -1.815775, -1.815775, -1.789465, -1.570796, -0.463648, 0.141897, 0.266252, 0.260602]"
-57,"[15.033296, 17.0, 20.099751, 23.086793, 25.179357, 27.166155, 28.071338, 29.017236, 29.017236, 28.071338, 26.07681, 22.090722, 17.0, 12.165525, 10.0, 11.7047, 16.0, 22.090722, 27.166155, 31.144823, 35.014283, 38.013156, 38.118237, 37.336309, 34.525353, 31.575307, 13.341664, 21.213203, 17.029386, 12.165525, 9.433981, 8.944272, 11.045361, 14.035669, 17.262677, 19.646883, 22.135944, 23.086793, 23.086793, 24.041631, 23.769729, 22.561028, 21.377558, 18.248288, 14.317821, 10.198039, 6.324555, 2.828427, 4.472136, 7.81025, 11.313708, 14.142136]","[-1.637364, -1.570796, -1.471128, -1.484058, -1.451367, -1.460139, -1.499489, -1.536327, -1.605265, -1.642104, -1.647568, -1.661456, -1.570796, -1.405648, -0.927295, -0.348771, 0.0, 0.09066, 0.110657, 0.096474, 0.028564, -0.02631, -0.078784, -0.134321, -0.174672, -0.191184, -0.226799, -0.141897, -0.058756, 0.165149, 0.558599, 1.107149, 1.480136, 1.642104, 1.745469, 1.82812, 1.892547, 1.878849, 1.878849, 1.866237, 1.825979, 1.794273, 1.759018, 1.735945, 1.78189, 1.768192, 1.892547, 2.356194, -2.677945, -2.446854, -2.356194, -2.356194]"
-60,"[12.649111, 14.866069, 17.464249, 18.788294, 21.023796, 21.931712, 22.847319, 22.472205, 21.84033, 20.615528, 18.248288, 16.278821, 12.369317, 8.944272, 7.211103, 9.0, 12.369317, 16.155494, 19.313208, 23.086793, 25.0, 26.476405, 26.305893, 26.07681, 25.019992, 23.0, 9.055385, 15.033296, 12.165525, 8.544004, 7.81025, 8.246211, 11.0, 13.152946, 15.524175, 18.027756, 20.248457, 22.472205, 23.4094, 24.351591, 24.351591, 24.041631, 22.803509, 20.396078, 17.262677, 13.341664, 9.486833, 5.656854, 5.09902, 9.433981, 14.21267, 17.804494]","[0.321751, 0.343024, 0.41241, 0.439843, 0.442374, 0.422854, 0.404892, 0.363979, 0.2783, 0.244979, 0.165149, 0.185348, 0.244979, 0.463648, 0.982794, 1.570796, 1.815775, 1.951303, 1.941688, 1.878849, 1.85459, 1.760785, 1.723446, 1.647568, 1.610775, 1.570796, 1.681454, 1.637364, 1.735945, 1.929567, 2.446854, 2.896614, 3.141593, -2.988943, -2.88099, -2.8023, -2.788602, -2.777614, -2.792822, -2.806856, -2.806856, -2.846152, -2.875341, -2.944197, -2.96692, -2.914794, -2.819842, -2.356194, -1.373401, -1.012197, -0.885067, -0.904827]"
-61,"[15.132746, 17.029386, 19.026298, 22.090722, 24.083189, 25.079872, 25.079872, 25.019992, 24.0, 23.021729, 20.024984, 17.0, 12.041595, 8.544004, 7.211103, 10.0, 13.341664, 18.027756, 22.135944, 25.298221, 26.925824, 28.442925, 28.284271, 27.073973, 26.019224, 24.020824, 10.049876, 15.132746, 12.369317, 8.944272, 6.403124, 7.0, 9.486833, 12.529964, 15.811388, 19.209373, 22.022716, 24.207437, 25.0, 25.806976, 25.238859, 24.698178, 22.825424, 20.124612, 16.552945, 12.083046, 7.615773, 2.828427, 3.162278, 8.062258, 13.152946, 17.464249]","[-0.132552, -0.058756, 0.052583, 0.09066, 0.083141, 0.07983, 0.07983, 0.039979, 0.0, -0.043451, -0.049958, 0.0, 0.083141, 0.358771, 0.982794, 1.570796, 1.797595, 1.910089, 1.892547, 1.892547, 1.833791, 1.747505, 1.712693, 1.644735, 1.609239, 1.612439, 1.670465, 1.703348, 1.815775, 2.034444, 2.466852, 3.141593, -2.819842, -2.642246, -2.536048, -2.466852, -2.452668, -2.473303, -2.498092, -2.521343, -2.55359, -2.587285, -2.638749, -2.677945, -2.704965, -2.714965, -2.736701, -2.356194, -0.321751, -0.124355, -0.152649, -0.231091]"
-60,"[14.317821, 16.155494, 18.027756, 19.924859, 22.135944, 23.086793, 23.4094, 24.166092, 23.706539, 21.954498, 20.248457, 17.492856, 13.416408, 10.198039, 8.246211, 10.0, 13.601471, 17.0, 21.470911, 24.186773, 26.627054, 27.802878, 27.658633, 27.586228, 26.172505, 24.083189, 10.630146, 15.556349, 13.453624, 10.29563, 8.062258, 8.544004, 10.0, 12.041595, 15.0, 17.492856, 19.723083, 21.954498, 23.323808, 23.853721, 23.853721, 23.600847, 22.022716, 19.849433, 16.278821, 12.806248, 8.602325, 4.123106, 4.472136, 9.055385, 14.035669, 18.11077]","[2.709185, 2.761086, 2.8023, 2.835714, 2.819842, 2.83354, 2.792822, 2.714965, 2.659079, 2.616797, 2.567288, 2.601173, 2.677945, 2.944197, -2.896614, -2.498092, -2.199593, -2.060754, -2.055274, -2.089942, -2.169215, -2.228685, -2.279423, -2.330559, -2.383215, -2.41495, -2.422763, -2.356194, -2.303611, -2.077895, -1.695151, -1.212026, -0.927295, -0.726642, -0.643501, -0.54042, -0.531724, -0.524796, -0.54042, -0.576375, -0.576375, -0.635027, -0.688924, -0.714091, -0.741947, -0.674741, -0.620249, -0.244979, 1.107149, 1.460139, 1.499489, 1.460139]"
-60,"[15.297059, 16.763055, 19.313208, 21.540659, 22.472205, 23.4094, 24.041631, 22.803509, 22.561028, 20.396078, 19.235384, 16.278821, 12.649111, 10.0, 8.944272, 10.0, 13.152946, 17.464249, 20.880613, 23.769729, 25.495098, 26.305893, 26.07681, 26.019224, 24.020824, 23.021729, 9.055385, 14.0, 11.045361, 8.544004, 6.403124, 7.071068, 9.055385, 12.369317, 14.866069, 17.464249, 19.697716, 21.540659, 22.472205, 23.4094, 23.086793, 22.803509, 20.396078, 18.248288, 15.132746, 11.18034, 6.324555, 3.605551, 5.0, 9.899495, 14.866069, 19.104973]","[-1.373401, -1.267911, -1.199905, -1.19029, -1.206817, -1.222025, -1.275355, -1.304544, -1.34732, -1.373401, -1.414194, -1.385448, -1.249046, -0.927295, -0.463648, 0.0, 0.152649, 0.231091, 0.291457, 0.255182, 0.197396, 0.152649, 0.076772, 0.038443, -0.041643, -0.043451, -0.110657, 0.0, 0.09066, 0.358771, 0.896055, 1.428899, 1.681454, 1.815775, 1.91382, 1.983207, 1.989021, 1.951303, 1.934775, 1.919567, 1.878849, 1.837048, 1.768192, 1.735945, 1.703348, 1.75065, 1.892547, 2.55359, -2.498092, -2.356194, -2.308611, -2.319174]"
-61,"[14.142136, 15.297059, 17.464249, 19.646883, 20.615528, 21.587033, 22.561028, 22.36068, 21.213203, 20.099751, 18.027756, 15.033296, 12.165525, 8.944272, 7.81025, 9.219544, 12.0, 16.03122, 19.104973, 22.022716, 25.0, 26.07681, 25.179357, 25.317978, 23.537205, 22.561028, 9.219544, 14.317821, 12.165525, 10.049876, 7.615773, 7.81025, 10.440307, 12.165525, 15.033296, 17.0, 19.026298, 21.023796, 22.0, 23.021729, 23.086793, 22.203603, 21.377558, 18.439089, 15.524175, 12.369317, 8.246211, 4.123106, 4.123106, 8.246211, 12.649111, 16.763055]","[0.141897, 0.197396, 0.231091, 0.257324, 0.244979, 0.233743, 0.223477, 0.179853, 0.141897, 0.099669, 0.055499, 0.066568, 0.165149, 0.463648, 0.876058, 1.352127, 1.570796, 1.633215, 1.675673, 1.61622, 1.570796, 1.494024, 1.451367, 1.412141, 1.356736, 1.34732, 1.352127, 1.359703, 1.405648, 1.670465, 1.975688, 2.446854, 2.850136, 2.976444, 3.075024, 3.141593, -3.08901, -3.09401, 3.141593, 3.098142, 3.054854, 3.006065, 2.953371, 2.922924, 2.88099, 2.896614, 2.896614, -2.896614, -1.815775, -1.325818, -1.249046, -1.267911]"
-61,"[16.124515, 18.027756, 21.400935, 23.430749, 24.839485, 26.248809, 26.248809, 26.248809, 25.612497, 23.600847, 21.633308, 18.601075, 13.453624, 10.29563, 9.0, 10.29563, 13.453624, 18.439089, 22.022716, 25.612497, 27.586228, 29.0, 29.068884, 28.425341, 27.202941, 25.0, 10.816654, 16.401219, 13.453624, 9.219544, 6.082763, 5.830952, 7.81025, 11.18034, 14.56022, 17.464249, 19.646883, 21.587033, 22.803509, 24.041631, 24.351591, 22.847319, 21.023796, 19.235384, 15.264338, 10.816654, 6.403124, 1.0, 3.605551, 9.433981, 13.892444, 18.788294]","[-2.622447, -2.55359, -2.488746, -2.446854, -2.4417, -2.437099, -2.437099, -2.437099, -2.466852, -2.506566, -2.55359, -2.508844, -2.408778, -2.077895, -1.570796, -1.063698, -0.837981, -0.708626, -0.688924, -0.674741, -0.759763, -0.809784, -0.858439, -0.885067, -0.942, -0.927295, -0.982794, -0.915101, -0.837981, -0.708626, -0.165149, 0.54042, 0.876058, 1.107149, 1.292497, 1.339706, 1.313473, 1.337053, 1.304544, 1.275355, 1.236059, 1.165905, 1.128422, 1.083897, 1.019141, 0.982794, 0.896055, 1.570796, -2.55359, -2.582993, -2.613518, -2.70175]"
-60,"[15.231546, 17.0, 19.723083, 21.095023, 22.472205, 23.323808, 24.186773, 23.706539, 21.931712, 20.615528, 19.313208, 15.231546, 11.661904, 9.219544, 8.246211, 10.198039, 13.0, 17.0, 20.124612, 23.259407, 24.698178, 26.248809, 25.96151, 25.495098, 24.33105, 22.36068, 9.055385, 13.152946, 11.401754, 8.602325, 6.708204, 7.0, 9.486833, 12.083046, 14.764823, 17.492856, 20.248457, 21.633308, 22.472205, 22.825424, 22.825424, 21.931712, 20.615528, 18.027756, 14.866069, 10.77033, 6.708204, 3.162278, 5.656854, 9.433981, 13.892444, 18.867962]","[-1.165905, -1.080839, -1.039072, -1.022247, -1.00748, -1.030377, -1.05165, -1.088283, -1.147942, -1.172274, -1.199905, -1.165905, -1.030377, -0.708626, -0.244979, 0.197396, 0.394791, 0.489957, 0.463648, 0.444419, 0.372988, 0.309703, 0.273009, 0.197396, 0.165149, 0.179853, 0.110657, 0.152649, 0.266252, 0.620249, 1.107149, 1.570796, 1.892547, 1.997424, 2.064738, 2.111216, 2.145101, 2.158799, 2.134113, 2.07364, 2.07364, 1.99365, 1.969319, 1.910089, 1.91382, 1.951303, 2.034444, 2.819842, -2.356194, -2.129396, -2.098871, -2.129396]"
-61,"[16.278821, 17.720045, 20.248457, 22.847319, 25.079872, 26.0, 26.0, 26.570661, 25.298221, 23.086793, 20.880613, 18.027756, 13.416408, 9.219544, 7.615773, 9.219544, 13.038405, 17.029386, 22.022716, 25.0, 27.45906, 28.301943, 28.653098, 27.730849, 26.400758, 24.166092, 9.848858, 15.652476, 12.529964, 7.81025, 5.385165, 6.708204, 9.219544, 12.206556, 14.764823, 18.788294, 20.615528, 22.847319, 24.166092, 24.596748, 25.059928, 24.186773, 22.472205, 19.416488, 16.401219, 12.041595, 7.071068, 2.236068, 3.162278, 8.544004, 13.928388, 18.027756]","[-1.385448, -1.284745, -1.217806, -1.165905, -1.160669, -1.176005, -1.176005, -1.225241, -1.249046, -1.262744, -1.27934, -1.231504, -1.107149, -0.86217, -0.404892, 0.218669, 0.566729, 0.702257, 0.688924, 0.643501, 0.577902, 0.558599, 0.510488, 0.44752, 0.429762, 0.426627, 0.418224, 0.463648, 0.499347, 0.694738, 1.19029, 2.034444, 2.432966, 2.530867, 2.647651, 2.70175, 2.74307, 2.736701, 2.714965, 2.677945, 2.642246, 2.622447, 2.578276, 2.539305, 2.485897, 2.41495, 2.356194, 2.677945, -1.249046, -1.212026, -1.203622, -1.231504]"
