rssi,amplitude,phase
-55,"[10.049876, 10.198039, 10.198039, 9.219544, 8.246211, 6.324555, 5.385165, 2.828427, 2.0, 3.605551, 5.385165, 8.544004, 9.848858, 12.083046, 13.416408, 13.892444, 13.892444, 12.206556, 10.630146, 8.485281, 6.403124, 4.123106, 2.236068, 4.0, 6.324555, 8.944272, 6.403124, 15.0, 15.620499, 16.278821, 16.278821, 15.620499, 13.601471, 11.401754, 8.602325, 5.830952, 2.236068, 1.414214, 5.0, 8.602325, 12.206556, 14.422205, 16.643317, 18.867962, 19.416488, 19.416488, 19.209373, 17.804494, 17.029386, 14.866069, 12.806248, 11.18034]","[-1.471128, -1.373401, -1.373401, -1.352127, -1.325818, -1.249046, -1.19029, -0.785398, 0.0, 0.982794, 1.19029, 1.212026, 1.152572, 1.144169, 1.107149, 1.042722, 1.042722, 0.96007, 0.851966, 0.785398, 0.674741, 0.244979, -0.463648, -1.570796, -1.892547, -2.034444, -2.245537, -2.214297, -2.265535, -2.312744, -2.399645, -2.446854, -2.512796, -2.480549, -2.521343, -2.601173, -2.677945, 0.785398, 0.643501, 0.620249, 0.610726, 0.588003, 0.571337, 0.558599, 0.602287, 0.602287, 0.674741, 0.665969, 0.702257, 0.832981, 0.896055, 1.107149]"
-55,"[9.0, 9.055385, 9.219544, 8.544004, 8.062258, 7.071068, 7.211103, 6.082763, 7.071068, 8.944272, 10.816654, 12.806248, 14.866069, 16.278821, 17.029386, 17.029386, 17.029386, 15.0, 12.206556, 10.29563, 6.324555, 3.0, 2.236068, 5.656854, 10.0, 13.038405, 7.615773, 19.313208, 19.924859, 20.615528, 19.235384, 17.117243, 15.0, 11.045361, 7.28011, 3.605551, 3.162278, 6.708204, 11.401754, 15.297059, 19.104973, 22.090722, 25.079872, 26.019224, 26.019224, 26.019224, 24.020824, 22.090722, 18.248288, 15.524175, 12.083046, 9.899495]","[0.0, 0.110657, 0.218669, 0.358771, 0.519146, 0.785398, 0.982794, 1.405648, 1.712693, 2.034444, 2.158799, 2.245537, 2.308611, 2.312744, 2.273053, 2.273053, 2.273053, 2.214297, 2.181522, 2.077895, 1.892547, 1.570796, -0.463648, -0.785398, -0.927295, -1.004067, -1.165905, -1.199905, -1.264917, -1.325818, -1.414194, -1.453688, -1.570796, -1.661456, -1.849096, -2.158799, 2.819842, 2.034444, 1.837048, 1.768192, 1.675673, 1.661456, 1.650626, 1.609239, 1.609239, 1.609239, 1.612439, 1.661456, 1.735945, 1.831399, 1.997424, 2.356194]"
-55,"[9.486833, 8.944272, 9.219544, 8.485281, 8.062258, 7.615773, 7.071068, 7.28011, 8.062258, 9.899495, 11.401754, 13.038405, 14.764823, 15.652476, 17.0, 17.0, 15.652476, 13.892444, 11.661904, 9.219544, 6.403124, 4.0, 4.472136, 7.0, 11.18034, 13.601471, 8.544004, 19.235384, 19.723083, 20.248457, 18.601075, 16.278821, 14.142136, 10.630146, 5.830952, 3.0, 4.0, 7.615773, 12.529964, 16.643317, 20.808652, 23.430749, 25.612497, 26.248809, 26.248809, 25.612497, 24.207437, 21.400935, 18.027756, 14.317821, 10.440307, 8.062258]","[-2.819842, -2.677945, -2.432966, -2.356194, -2.089942, -1.975688, -1.712693, -1.292497, -1.05165, -0.785398, -0.661043, -0.566729, -0.493941, -0.463648, -0.489957, -0.489957, -0.463648, -0.528074, -0.54042, -0.708626, -0.896055, -1.570796, -2.677945, 3.141593, 2.961739, 2.843094, 2.782822, 2.654693, 2.609869, 2.567288, 2.508844, 2.399645, 2.356194, 2.289626, 2.111216, 1.570796, 0.0, -0.404892, -0.499347, -0.571337, -0.614663, -0.694738, -0.674741, -0.704494, -0.704494, -0.674741, -0.668289, -0.652847, -0.588003, -0.432408, -0.291457, 0.124355]"
-56,"[7.615773, 7.211103, 7.81025, 7.071068, 5.830952, 5.09902, 5.09902, 5.830952, 7.071068, 8.944272, 10.77033, 12.649111, 14.56022, 15.811388, 15.811388, 16.155494, 15.231546, 13.416408, 11.661904, 9.219544, 6.403124, 4.0, 4.242641, 7.28011, 10.0, 12.041595, 7.071068, 17.088007, 17.464249, 17.0, 16.124515, 13.601471, 11.401754, 7.81025, 4.472136, 2.828427, 6.0, 9.219544, 13.928388, 17.464249, 21.023796, 23.706539, 25.059928, 26.41969, 25.942244, 24.596748, 23.259407, 21.540659, 17.720045, 15.132746, 12.041595, 9.848858]","[1.975688, 2.158799, 2.265535, 2.356194, 2.601173, 2.944197, -2.944197, -2.601173, -2.356194, -2.034444, -1.951303, -1.892547, -1.849096, -1.892547, -1.892547, -1.951303, -1.975688, -2.034444, -2.111216, -2.279423, -2.466852, 3.141593, 2.356194, 1.849096, 1.570796, 1.487655, 1.428899, 1.212026, 1.158386, 1.080839, 1.05165, 0.942, 0.909753, 0.694738, 0.463648, -0.785398, -1.570796, -1.789465, -1.93797, -1.983207, -2.013171, -2.05331, -2.070143, -2.085248, -2.051684, -2.034444, -2.015216, -1.951303, -1.856848, -1.703348, -1.487655, -1.152572]"
-56,"[10.29563, 10.29563, 10.0, 9.219544, 7.071068, 5.0, 3.0, 2.828427, 4.0, 7.071068, 10.440307, 12.649111, 14.866069, 16.763055, 17.720045, 17.720045, 16.763055, 15.524175, 13.152946, 11.0, 8.062258, 5.830952, 5.385165, 7.28011, 9.433981, 11.401754, 7.071068, 16.401219, 17.204651, 17.492856, 17.0, 15.231546, 13.0, 9.486833, 6.0, 3.605551, 5.0, 8.544004, 11.661904, 15.811388, 20.0, 22.803509, 25.0, 25.806976, 25.806976, 25.238859, 24.186773, 21.470911, 19.313208, 16.492423, 13.152946, 10.198039]","[0.507099, 0.507099, 0.643501, 0.708626, 0.785398, 0.927295, 1.570796, 2.356194, 3.141593, -2.999696, -2.850136, -2.819842, -2.798569, -2.838708, -2.855541, -2.855541, -2.838708, -2.88099, -2.988943, 3.141593, 3.017238, 2.601173, 1.951303, 1.292497, 1.012197, 0.909753, 0.785398, 0.655696, 0.620249, 0.54042, 0.489957, 0.404892, 0.394791, 0.321751, 0.0, -0.588003, -1.570796, -1.929567, -2.111216, -2.176341, -2.214297, -2.231839, -2.214297, -2.191046, -2.191046, -2.158799, -2.089942, -2.055274, -1.941688, -1.815775, -1.723446, -1.373401]"
-57,"[8.485281, 8.602325, 9.433981, 8.944272, 8.544004, 7.28011, 7.071068, 7.071068, 6.708204, 7.211103, 8.485281, 10.0, 11.401754, 12.206556, 13.601471, 13.601471, 13.601471, 11.401754, 9.899495, 7.81025, 5.830952, 3.0, 2.0, 4.472136, 7.071068, 9.219544, 5.830952, 14.317821, 14.866069, 15.524175, 14.317821, 12.165525, 10.049876, 7.0, 4.0, 1.0, 3.0, 6.082763, 10.198039, 13.341664, 16.492423, 18.973666, 20.248457, 21.540659, 21.931712, 20.615528, 19.697716, 18.384776, 15.811388, 13.341664, 12.0, 10.198039]","[-2.356194, -2.191046, -2.129396, -2.034444, -1.929567, -1.849096, -1.712693, -1.428899, -1.107149, -0.982794, -0.785398, -0.643501, -0.661043, -0.610726, -0.628796, -0.628796, -0.628796, -0.661043, -0.785398, -0.876058, -1.030377, -1.570796, 3.141593, 2.677945, 2.356194, 2.279423, 2.111216, 2.003204, 1.91382, 1.831399, 1.78189, 1.735945, 1.670465, 1.570796, 1.570796, 1.570796, -1.570796, -1.735945, -1.768192, -1.797595, -1.815775, -1.892547, -1.923787, -1.951303, -1.99365, -1.969319, -1.989021, -1.961403, -1.892547, -1.797595, -1.570796, -1.373401]"
-55,"[11.18034, 11.045361, 11.045361, 11.0, 10.049876, 9.219544, 8.544004, 7.211103, 6.403124, 8.544004, 10.198039, 12.041595, 14.035669, 15.132746, 16.278821, 16.492423, 15.811388, 13.0, 11.18034, 8.602325, 5.0, 2.0, 3.162278, 7.211103, 10.630146, 13.453624, 7.81025, 19.235384, 19.697716, 19.313208, 17.720045, 15.297059, 12.165525, 9.055385, 4.472136, 2.0, 5.0, 10.29563, 13.892444, 18.35756, 22.472205, 25.0, 27.018512, 28.425341, 27.658633, 27.658633, 25.495098, 23.430749, 20.808652, 19.235384, 16.763055, 15.132746]","[-1.75065, -1.661456, -1.661456, -1.570796, -1.471128, -1.352127, -1.212026, -0.982794, -0.674741, -0.358771, -0.197396, -0.083141, -0.071307, -0.132552, -0.185348, -0.244979, -0.321751, -0.394791, -0.463648, -0.620249, -0.927295, -1.570796, 2.819842, 2.55359, 2.422763, 2.303611, 2.265535, 2.057696, 1.989021, 1.941688, 1.856848, 1.768192, 1.735945, 1.681454, 2.034444, 3.141593, -2.214297, -2.077895, -2.098871, -2.083186, -2.134113, -2.214297, -2.251318, -2.256526, -2.279423, -2.279423, -2.300696, -2.265535, -2.185459, -2.057696, -1.873681, -1.703348]"
-56,"[10.816654, 10.816654, 10.29563, 9.848858, 8.246211, 7.071068, 5.09902, 4.242641, 5.09902, 6.324555, 8.944272, 11.661904, 13.892444, 16.124515, 17.0, 17.0, 16.552945, 15.231546, 13.601471, 11.18034, 8.062258, 5.830952, 5.385165, 7.071068, 9.848858, 12.529964, 7.211103, 17.691806, 17.691806, 18.439089, 17.804494, 15.811388, 13.038405, 9.848858, 6.324555, 3.162278, 4.0, 6.708204, 10.816654, 15.0, 19.209373, 22.022716, 23.430749, 24.839485, 25.0, 24.413111, 23.021729, 21.095023, 17.888544, 15.811388, 13.152946, 10.049876]","[2.55359, 2.55359, 2.634494, 2.723368, 2.896614, 2.999696, -2.944197, -2.356194, -1.768192, -1.249046, -1.107149, -1.030377, -1.042722, -1.05165, -1.080839, -1.080839, -1.134169, -1.165905, -1.272297, -1.390943, -1.695151, -2.111216, -2.761086, 2.999696, 2.723368, 2.642246, 2.55359, 2.396173, 2.316216, 2.279423, 2.236766, 2.176341, 2.137526, 1.989021, 1.892547, 1.249046, 0.0, -0.463648, -0.588003, -0.643501, -0.674741, -0.688924, -0.694738, -0.699893, -0.643501, -0.610726, -0.60005, -0.548549, -0.463648, -0.321751, -0.152649, 0.099669]"
-55,"[9.219544, 9.0, 8.062258, 7.28011, 7.211103, 6.403124, 6.324555, 7.0, 7.615773, 9.433981, 12.041595, 13.453624, 15.620499, 16.401219, 17.204651, 17.204651, 16.401219, 14.21267, 12.041595, 9.899495, 6.708204, 5.0, 5.0, 7.071068, 11.045361, 13.152946, 8.246211, 18.973666, 20.248457, 19.697716, 19.235384, 17.492856, 15.0, 12.041595, 7.81025, 4.123106, 3.605551, 7.071068, 12.0, 16.124515, 20.223748, 22.36068, 25.495098, 26.476405, 26.476405, 25.317978, 23.194827, 21.095023, 18.027756, 14.035669, 10.198039, 7.211103]","[2.922924, 3.141593, -3.017238, -2.863293, -2.55359, -2.245537, -1.892547, -1.570796, -1.165905, -1.012197, -0.844154, -0.732815, -0.694738, -0.655696, -0.620249, -0.620249, -0.655696, -0.68573, -0.726642, -0.785398, -1.107149, -1.570796, -2.498092, -2.999696, 3.050933, 2.988943, 2.896614, 2.819842, 2.788602, 2.723368, 2.654693, 2.601173, 2.498092, 2.41495, 2.265535, 1.815775, 0.588003, 0.141897, 0.0, -0.124355, -0.14889, -0.179853, -0.197396, -0.189988, -0.189988, -0.158655, -0.129703, -0.094952, -0.055499, 0.071307, 0.197396, 0.588003]"
-56,"[9.486833, 10.440307, 10.440307, 9.219544, 8.246211, 6.082763, 4.0, 2.0, 1.414214, 4.242641, 7.211103, 10.0, 12.206556, 13.601471, 14.866069, 15.556349, 15.556349, 14.21267, 12.806248, 9.433981, 7.615773, 5.0, 2.828427, 4.123106, 6.708204, 9.433981, 6.403124, 15.620499, 16.401219, 17.204651, 16.643317, 15.264338, 13.416408, 10.77033, 7.615773, 5.09902, 2.236068, 3.605551, 7.071068, 10.630146, 14.21267, 17.804494, 20.0, 21.400935, 22.022716, 22.022716, 21.931712, 20.518285, 18.439089, 16.643317, 14.764823, 12.369317]","[-0.321751, -0.291457, -0.291457, -0.218669, -0.244979, -0.165149, 0.0, 0.0, 2.356194, 2.356194, 2.55359, 2.498092, 2.530867, 2.512796, 2.403778, 2.356194, 2.356194, 2.256526, 2.245537, 2.129396, 1.975688, 1.570796, 0.785398, -0.244979, -0.463648, -0.558599, -0.896055, -0.876058, -0.915101, -0.950547, -0.999459, -1.019141, -1.107149, -1.19029, -1.165905, -1.373401, -2.034444, 2.55359, 2.356194, 2.289626, 2.256526, 2.236766, 2.214297, 2.223643, 2.259721, 2.259721, 2.323948, 2.321725, 2.432966, 2.570255, 2.647651, 2.896614]"
-56,"[10.440307, 10.440307, 10.77033, 9.848858, 8.544004, 7.615773, 5.830952, 2.828427, 2.0, 3.605551, 6.324555, 8.544004, 10.77033, 13.0, 14.317821, 14.764823, 13.892444, 13.038405, 11.401754, 9.899495, 7.211103, 4.123106, 2.236068, 4.123106, 6.708204, 9.433981, 7.071068, 15.620499, 16.401219, 17.204651, 16.643317, 15.652476, 14.317821, 12.083046, 8.944272, 5.385165, 2.236068, 2.0, 6.082763, 9.219544, 13.341664, 16.278821, 18.248288, 20.223748, 21.377558, 21.377558, 21.587033, 20.615528, 19.924859, 17.088007, 15.652476, 12.806248]","[-1.27934, -1.27934, -1.19029, -1.152572, -1.212026, -1.165905, -1.030377, -0.785398, 0.0, 0.982794, 1.249046, 1.212026, 1.19029, 1.176005, 1.138389, 1.076855, 1.042722, 1.004067, 0.909753, 0.785398, 0.588003, 0.244979, -0.463648, -1.815775, -2.034444, -2.129396, -2.356194, -2.446854, -2.485897, -2.521343, -2.570255, -2.677945, -2.709185, -2.714965, -2.677945, -2.761086, -2.677945, 0.0, 0.165149, 0.218669, 0.226799, 0.185348, 0.165149, 0.14889, 0.188222, 0.188222, 0.233743, 0.244979, 0.305879, 0.358771, 0.463648, 0.674741]"
-55,"[11.18034, 11.18034, 10.77033, 10.77033, 9.486833, 7.28011, 6.082763, 4.123106, 3.605551, 5.09902, 7.071068, 10.049876, 12.165525, 13.152946, 14.035669, 15.033296, 15.0, 13.038405, 11.18034, 9.486833, 6.708204, 3.605551, 3.162278, 5.385165, 8.062258, 10.0, 7.071068, 15.811388, 17.088007, 17.464249, 17.0, 15.264338, 13.601471, 10.816654, 7.211103, 3.605551, 1.414214, 3.605551, 8.602325, 12.206556, 15.811388, 18.027756, 21.095023, 22.472205, 22.472205, 22.472205, 21.633308, 20.808652, 19.209373, 16.970563, 14.21267, 12.529964]","[-2.034444, -2.034444, -1.951303, -1.951303, -1.892547, -1.849096, -1.735945, -1.325818, -0.588003, -0.197396, 0.141897, 0.099669, 0.165149, 0.152649, 0.071307, 0.066568, 0.0, -0.076772, -0.179853, -0.321751, -0.463648, -0.982794, -1.892547, -2.761086, -3.017238, 3.141593, 2.999696, 2.819842, 2.782822, 2.729182, 2.651635, 2.589938, 2.512796, 2.55359, 2.55359, 2.55359, -2.356194, -0.982794, -0.950547, -0.96007, -0.965252, -0.982794, -1.022247, -1.00748, -1.00748, -1.00748, -0.982794, -0.956133, -0.896055, -0.785398, -0.68573, -0.499347]"
