rssi,amplitude,phase
-64,"[6.403124, 6.708204, 6.324555, 6.082763, 5.0, 4.123106, 3.162278, 2.236068, 1.0, 1.414214, 2.236068, 3.162278, 4.123106, 5.385165, 6.708204, 6.708204, 6.403124, 6.403124, 5.830952, 5.385165, 5.09902, 5.09902, 5.385165, 5.0, 5.656854, 5.656854, 2.236068, 3.605551, 3.162278, 2.236068, 4.472136, 6.324555, 9.219544, 11.18034, 12.369317, 13.341664, 13.341664, 12.369317, 11.18034, 9.0, 6.324555, 6.403124, 8.0, 11.401754, 14.866069, 18.384776, 21.540659, 22.847319, 23.4094, 23.086793, 21.587033, 19.235384]","[0.674741, 0.463648, 0.321751, 0.165149, 0.0, -0.244979, -0.321751, -0.463648, -1.570796, -2.356194, -2.677945, -2.819842, -2.896614, -2.761086, -2.677945, -2.677945, -2.466852, -2.466852, -2.111216, -1.951303, -1.768192, -1.373401, -1.19029, -0.927295, -0.785398, -0.785398, -1.107149, -0.982794, -1.249046, -2.034444, -2.677945, -2.819842, -2.922924, -2.961739, -2.896614, -2.914794, -2.914794, -2.896614, -2.961739, 3.141593, 2.819842, 2.245537, 1.570796, 1.304544, 1.227772, 1.180189, 1.19029, 1.165905, 1.222025, 1.262744, 1.337053, 1.414194]"
-65,"[8.0, 7.0, 6.082763, 5.09902, 5.385165, 4.472136, 3.605551, 1.414214, 1.0, 0.0, 2.236068, 3.162278, 4.123106, 4.123106, 5.09902, 6.0, 5.09902, 5.09902, 4.472136, 3.605551, 3.162278, 3.0, 4.123106, 5.0, 5.0, 5.0, 2.236068, 3.605551, 2.828427, 1.0, 2.0, 4.0, 7.0, 9.0, 10.0, 11.0, 10.0, 10.0, 8.062258, 7.615773, 5.656854, 7.28011, 10.049876, 13.601471, 17.088007, 20.248457, 22.135944, 23.4094, 24.041631, 23.769729, 21.377558, 18.248288]","[3.141593, 3.141593, 2.976444, 2.944197, 2.761086, 2.677945, 2.55359, 2.356194, 3.141593, 0.0, -0.463648, -0.321751, -0.244979, -0.244979, -0.197396, 0.0, 0.197396, 0.197396, 0.463648, 0.588003, 1.249046, 1.570796, 1.815775, 2.214297, 2.214297, 2.498092, 2.677945, 2.55359, 2.356194, 1.570796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.124355, -0.404892, -0.785398, -1.292497, -1.670465, -1.869295, -1.929567, -1.923787, -1.892547, -1.919567, -1.866237, -1.825979, -1.759018, -1.735945]"
-64,"[8.062258, 8.0, 7.071068, 7.28011, 6.708204, 5.0, 3.605551, 2.828427, 1.414214, 0.0, 1.0, 3.162278, 4.123106, 4.123106, 5.0, 5.0, 5.09902, 5.385165, 5.0, 5.0, 4.472136, 5.0, 6.082763, 6.324555, 6.708204, 6.708204, 3.605551, 4.472136, 3.162278, 2.236068, 3.162278, 5.0, 7.071068, 9.219544, 11.18034, 11.401754, 12.165525, 11.18034, 9.486833, 8.062258, 6.403124, 6.0, 8.062258, 12.041595, 16.278821, 19.104973, 21.931712, 24.083189, 24.758837, 24.083189, 22.671568, 20.0]","[-1.446441, -1.570796, -1.712693, -1.849096, -2.034444, -2.214297, -2.158799, -2.356194, -2.356194, 0.0, 1.570796, 1.249046, 1.325818, 1.325818, 1.570796, 1.570796, 1.768192, 1.951303, 2.214297, 2.498092, 2.677945, 3.141593, -2.976444, -2.819842, -2.677945, -2.677945, -2.55359, -2.677945, -2.819842, 2.677945, 1.892547, 1.570796, 1.428899, 1.352127, 1.390943, 1.304544, 1.405648, 1.390943, 1.249046, 1.05165, 0.674741, 0.0, -0.519146, -0.726642, -0.828849, -0.822418, -0.817645, -0.844154, -0.813962, -0.726642, -0.722979, -0.643501]"
-64,"[7.211103, 7.615773, 7.28011, 7.071068, 7.0, 6.0, 4.0, 3.162278, 2.236068, 1.0, 1.414214, 2.828427, 3.605551, 4.242641, 5.0, 5.656854, 5.830952, 5.385165, 5.09902, 5.0, 5.09902, 5.830952, 5.656854, 6.403124, 6.708204, 6.708204, 3.162278, 4.472136, 2.828427, 3.0, 3.605551, 6.403124, 8.602325, 10.816654, 12.206556, 13.038405, 13.601471, 12.206556, 10.29563, 8.544004, 7.0, 5.830952, 7.615773, 12.165525, 16.03122, 19.026298, 22.022716, 24.020824, 24.083189, 24.33105, 22.561028, 19.646883]","[-0.982794, -1.165905, -1.292497, -1.428899, -1.570796, -1.570796, -1.570796, -1.892547, -2.034444, 3.141593, 2.356194, 2.356194, 2.158799, 2.356194, 2.214297, 2.356194, 2.601173, 2.761086, 2.944197, 3.141593, -2.944197, -2.601173, -2.356194, -2.245537, -2.034444, -2.034444, -1.892547, -2.034444, -2.356194, 3.141593, 2.55359, 2.245537, 2.191046, 2.158799, 2.181522, 2.137526, 2.199593, 2.181522, 2.077895, 1.929567, 1.570796, 1.030377, 0.404892, 0.165149, 0.062419, 0.052583, 0.045423, 0.041643, 0.083141, 0.165149, 0.223477, 0.257324]"
-64,"[6.082763, 6.0, 6.082763, 5.385165, 4.472136, 3.605551, 2.828427, 2.236068, 1.0, 1.0, 2.0, 3.0, 4.0, 5.0, 5.0, 6.082763, 6.324555, 5.385165, 5.0, 5.0, 4.472136, 5.09902, 5.09902, 5.385165, 6.708204, 5.830952, 3.162278, 4.472136, 3.0, 2.828427, 4.123106, 6.0, 8.0, 10.049876, 12.041595, 12.041595, 12.041595, 12.041595, 10.049876, 8.246211, 6.403124, 5.385165, 7.28011, 10.29563, 13.601471, 17.029386, 19.209373, 20.615528, 21.400935, 21.633308, 19.723083, 17.888544]","[0.165149, 0.0, -0.165149, -0.380506, -0.463648, -0.588003, -0.785398, -1.107149, -1.570796, 3.141593, 3.141593, 3.141593, 3.141593, 3.141593, 3.141593, -2.976444, -2.819842, -2.761086, -2.498092, -2.214297, -2.034444, -1.768192, -1.373401, -1.19029, -1.107149, -1.030377, -1.249046, -1.107149, -1.570796, -2.356194, -2.896614, 3.141593, 3.141593, 3.041924, 3.058451, 3.058451, 3.058451, 3.058451, 3.041924, 2.896614, 2.466852, 1.951303, 1.292497, 1.063698, 0.942, 0.868539, 0.896055, 0.88848, 0.91795, 0.982794, 1.039072, 1.107149]"
-65,"[6.403124, 5.830952, 5.385165, 5.09902, 5.0, 3.0, 2.236068, 1.414214, 1.0, 1.414214, 2.236068, 4.472136, 4.472136, 5.385165, 6.708204, 7.211103, 6.403124, 6.403124, 5.830952, 5.385165, 5.0, 5.09902, 4.472136, 5.0, 5.0, 5.0, 1.414214, 3.605551, 2.236068, 2.236068, 3.605551, 5.830952, 7.615773, 9.848858, 11.7047, 12.083046, 12.083046, 11.7047, 9.486833, 8.062258, 6.324555, 6.403124, 8.246211, 12.0, 15.033296, 18.11077, 21.213203, 23.194827, 23.086793, 23.021729, 21.0, 18.027756]","[0.674741, 0.54042, 0.380506, 0.197396, 0.0, 0.0, -0.463648, -0.785398, -1.570796, -2.356194, -2.677945, -2.677945, -2.677945, -2.761086, -2.677945, -2.55359, -2.466852, -2.466852, -2.111216, -1.951303, -1.570796, -1.373401, -1.107149, -0.927295, -0.643501, -0.643501, -0.785398, -0.588003, -1.107149, -2.034444, -2.55359, -2.601173, -2.736701, -2.723368, -2.792822, -2.714965, -2.714965, -2.792822, -2.819842, -3.017238, 2.819842, 2.245537, 1.815775, 1.570796, 1.504228, 1.460139, 1.428899, 1.441094, 1.484058, 1.527345, 1.570796, 1.626295]"
-64,"[9.055385, 8.0, 7.071068, 7.28011, 6.324555, 5.385165, 3.605551, 2.236068, 1.414214, 0.0, 1.414214, 3.162278, 3.162278, 4.123106, 5.09902, 6.082763, 5.0, 5.09902, 4.472136, 4.242641, 4.472136, 4.0, 4.123106, 5.385165, 5.830952, 5.0, 2.828427, 3.605551, 2.236068, 1.414214, 3.0, 6.082763, 8.246211, 10.440307, 12.369317, 12.369317, 12.369317, 12.369317, 10.440307, 8.944272, 7.071068, 7.071068, 9.486833, 13.038405, 17.029386, 19.849433, 22.671568, 24.839485, 25.612497, 25.806976, 23.853721, 21.095023]","[-3.030935, 3.141593, 2.999696, 2.863293, 2.819842, 2.761086, 2.55359, 2.677945, 2.356194, 0.0, -0.785398, -0.321751, -0.321751, -0.244979, -0.197396, -0.165149, 0.0, 0.197396, 0.463648, 0.785398, 1.107149, 1.570796, 1.815775, 1.951303, 2.111216, 2.214297, 2.356194, 2.158799, 2.034444, 0.785398, 0.0, -0.165149, -0.244979, -0.291457, -0.244979, -0.244979, -0.244979, -0.244979, -0.291457, -0.463648, -0.785398, -1.428899, -1.892547, -2.137526, -2.273053, -2.284887, -2.293776, -2.270689, -2.245537, -2.191046, -2.147172, -2.119346]"
-64,"[7.211103, 7.071068, 6.403124, 5.830952, 5.385165, 4.123106, 3.0, 2.0, 1.414214, 1.414214, 2.828427, 4.242641, 4.242641, 5.656854, 6.403124, 6.403124, 6.403124, 5.830952, 5.385165, 5.0, 5.385165, 5.0, 5.0, 5.385165, 5.385165, 5.09902, 2.236068, 3.162278, 2.828427, 3.0, 4.472136, 6.403124, 9.219544, 11.313708, 13.453624, 13.453624, 14.142136, 13.453624, 11.401754, 9.433981, 7.28011, 6.324555, 8.485281, 12.083046, 15.811388, 18.681542, 21.84033, 24.041631, 25.298221, 24.698178, 22.847319, 20.124612]","[0.982794, 0.785398, 0.674741, 0.54042, 0.380506, 0.244979, 0.0, 0.0, -0.785398, -2.356194, -2.356194, -2.356194, -2.356194, -2.356194, -2.245537, -2.245537, -2.245537, -2.111216, -1.951303, -1.570796, -1.19029, -0.927295, -0.643501, -0.380506, -0.380506, -0.197396, -0.463648, -0.321751, -0.785398, -1.570796, -2.034444, -2.245537, -2.432966, -2.356194, -2.408778, -2.408778, -2.356194, -2.408778, -2.480549, -2.582993, -2.863293, 2.819842, 2.356194, 1.997424, 1.892547, 1.841743, 1.849096, 1.866237, 1.892547, 1.943784, 1.975688, 2.034444]"
-64,"[6.708204, 6.324555, 6.082763, 5.0, 4.123106, 3.162278, 2.236068, 1.414214, 1.0, 1.414214, 2.236068, 3.162278, 4.123106, 5.09902, 6.324555, 6.708204, 6.708204, 5.830952, 5.656854, 4.472136, 4.123106, 4.0, 5.385165, 5.830952, 5.0, 5.656854, 2.236068, 3.605551, 3.162278, 2.236068, 3.605551, 5.385165, 8.062258, 10.198039, 11.18034, 12.165525, 12.165525, 12.165525, 10.049876, 8.062258, 6.324555, 5.830952, 7.0, 10.440307, 13.928388, 16.552945, 18.788294, 20.615528, 21.540659, 21.18962, 19.924859, 17.464249]","[0.463648, 0.321751, 0.165149, 0.0, -0.244979, -0.321751, -0.463648, -0.785398, -1.570796, -2.356194, -2.677945, -2.819842, -2.896614, -2.944197, -2.819842, -2.677945, -2.677945, -2.601173, -2.356194, -2.034444, -1.815775, -1.570796, -1.19029, -1.030377, -0.927295, -0.785398, -1.107149, -0.982794, -1.249046, -2.034444, -2.55359, -2.761086, -3.017238, -2.944197, -2.961739, -2.976444, -2.976444, -2.976444, -3.041924, 3.017238, 2.819842, 2.111216, 1.570796, 1.27934, 1.203622, 1.134169, 1.130954, 1.172274, 1.19029, 1.234122, 1.264917, 1.339706]"
-64,"[7.81025, 7.81025, 7.211103, 6.708204, 5.385165, 4.472136, 3.162278, 2.236068, 1.0, 1.0, 2.236068, 3.162278, 4.472136, 4.472136, 5.830952, 6.403124, 5.656854, 5.0, 4.472136, 4.123106, 4.123106, 4.472136, 4.242641, 5.0, 5.385165, 5.09902, 2.0, 3.162278, 2.236068, 2.236068, 3.605551, 5.830952, 8.944272, 11.18034, 12.083046, 13.416408, 13.416408, 13.416408, 10.77033, 9.219544, 7.071068, 7.211103, 8.944272, 12.165525, 16.03122, 20.024984, 23.021729, 25.019992, 26.07681, 25.179357, 24.33105, 20.396078]","[2.446854, 2.446854, 2.158799, 2.034444, 1.951303, 2.034444, 1.892547, 2.034444, 1.570796, -1.570796, -1.107149, -1.249046, -1.107149, -1.107149, -1.030377, -0.896055, -0.785398, -0.643501, -0.463648, -0.244979, 0.244979, 0.463648, 0.785398, 0.927295, 1.19029, 1.373401, 1.570796, 1.249046, 1.107149, -0.463648, -0.982794, -1.030377, -1.107149, -1.107149, -1.144169, -1.107149, -1.107149, -1.107149, -1.19029, -1.352127, -1.712693, -2.158799, -2.677945, -2.976444, -3.079174, -3.091634, -3.098142, -3.101614, -3.064821, -3.022164, -2.976444, -2.944197]"
