rssi,amplitude,phase
-62.0,"[16.15549442140351, 18.027756377319946, 19.924858845171276, 21.840329667841555, 21.840329667841555, 20.8806130178211, 19.924858845171276, 17.72004514666935, 15.524174696260024, 12.36931687685298, 9.055385138137417, 5.0990195135927845, 4.47213595499958, 6.324555320336759, 10.295630140987, 13.601470508735444, 16.401219466856727, 17.804493814764857, 18.439088914585774, 19.849433241279208, 19.849433241279208, 19.1049731745428, 17.69180601295413, 16.278820596099706, 14.866068747318506, 12.806248474865697, 5.0, 5.830951894845301, 4.47213595499958, 2.0, 2.0, 3.605551275463989, 6.4031242374328485, 8.602325267042627, 10.816653826391969, 13.038404810405298, 14.422205101855956, 15.811388300841896, 15.811388300841896, 15.620499351813308, 14.142135623730951, 12.041594578792296, 10.0, 7.615773105863909, 6.0, 5.0, 7.280109889280518, 10.0, 13.152946437965905, 16.492422502470642, 18.973665961010276, 21.540659228538015]","[-0.3805063771123649, -0.3392926144540447, -0.30587887140485215, -0.27829965900511133, -0.27829965900511133, -0.2914567944778671, -0.30587887140485215, -0.2860514417173182, -0.260602391747341, -0.24497866312686414, -0.11065722117389565, 0.19739555984988075, 1.1071487177940904, 1.892546881191539, 2.0778948311872334, 2.1995926132103296, 2.2264919530364327, 2.2367655641740063, 2.279422598922567, 2.2848870254070546, 2.2848870254070546, 2.3191743743184148, 2.316215803069055, 2.399645385583876, 2.403777593469328, 2.4668517113662407, 2.498091544796509, 2.601173153319209, 2.677945044588987, 3.141592653589793, -1.5707963267948966, -0.982793723247329, -0.6747409422235526, -0.6202494859828215, -0.5880026035475675, -0.5667292175235064, -0.5880026035475675, -0.6055446636049701, -0.6055446636049701, -0.6947382761967031, -0.7853981633974483, -0.844153986113171, -0.9272952180016122, -1.1659045405098132, -1.5707963267948966, -2.214297435588181, -2.8632929945846817, 3.141592653589793, 2.988943325194528, 2.896613990462929, 2.819842099193151, 2.761086276477428]"
-61.0,"[15.231546211727817, 17.46424919657298, 19.697715603592208, 21.02379604162864, 21.02379604162864, 21.02379604162864, 18.788294228055936, 16.55294535724685, 14.317821063276353, 11.661903789690601, 7.810249675906654, 5.385164807134504, 4.47213595499958, 7.211102550927978, 10.770329614269007, 13.601470508735444, 16.492422502470642, 17.46424919657298, 19.4164878389476, 20.396078054371138, 19.235384061671343, 19.235384061671343, 18.110770276274835, 16.1245154965971, 14.142135623730951, 12.041594578792296, 5.0, 6.082762530298219, 4.123105625617661, 1.4142135623730951, 2.0, 4.123105625617661, 7.0710678118654755, 10.198039027185569, 12.165525060596439, 13.341664064126334, 15.297058540778355, 16.278820596099706, 16.278820596099706, 15.132745950421556, 13.038404810405298, 11.0, 9.055385138137417, 6.082762530298219, 2.8284271247461903, 3.1622776601683795, 6.4031242374328485, 9.848857801796104, 13.92838827718412, 16.76305461424021, 19.6468827043885, 21.37755832643195]","[1.97568811307998, 1.9832067683922838, 1.9890206563741257, 2.0131705497716417, 2.0131705497716417, 2.0131705497716417, 2.0106389096106327, 2.007423486608438, 2.0032041023654346, 2.1112158270654806, 2.2655346029916, 2.761086276477428, -2.677945044588987, -2.158798930342464, -1.9513027039072615, -1.8692952583810758, -1.8157749899217608, -1.8018869939907938, -1.7782925532300993, -1.7681918866447774, -1.727398203776912, -1.727398203776912, -1.6814535479687922, -1.695151321341658, -1.7126933813990606, -1.6539375586833378, -1.5707963267948966, -1.4056476493802699, -1.3258176636680326, -0.7853981633974483, 1.5707963267948966, 1.8157749899217608, 1.7126933813990606, 1.7681918866447774, 1.7359450042095235, 1.7975951748487824, 1.7681918866447774, 1.7561442767905915, 1.7561442767905915, 1.7033478590915707, 1.6475682180646747, 1.5707963267948966, 1.460139105621001, 1.4056476493802699, 0.7853981633974483, -0.3217505543966422, -0.8960553845713439, -1.1525719972156676, -1.2036224929766774, -1.2679114584199251, -1.313472611823808, -1.382574821490126]"
-61.0,"[17.08800749063506, 19.924858845171276, 22.80350850198276, 23.769728648009426, 24.73863375370596, 23.769728648009426, 21.587033144922902, 19.6468827043885, 17.46424919657298, 14.142135623730951, 11.0, 6.324555320336759, 4.47213595499958, 7.280109889280518, 11.180339887498949, 14.422205101855956, 17.204650534085253, 19.209372712298546, 20.615528128088304, 21.2602916254693, 21.93171219946131, 21.2602916254693, 19.1049731745428, 17.69180601295413, 15.556349186104045, 13.45362404707371, 5.0, 5.656854249492381, 3.605551275463989, 0.0, 2.23606797749979, 5.830951894845301, 8.94427190999916, 12.083045973594572, 14.317821063276353, 16.55294535724685, 17.88854381999832, 19.235384061671343, 18.35755975068582, 17.4928556845359, 15.811388300841896, 13.601470508735444, 10.63014581273465, 7.810249675906654, 4.123105625617661, 3.605551275463989, 6.0, 10.04987562112089, 14.560219778561036, 18.027756377319946, 20.615528128088304, 23.259406699226016]","[2.782821983319221, 2.835713782184941, 2.875340604438868, 2.8864102629689747, 2.896613990462929, 2.8864102629689747, 2.907849472720892, 2.8842689386187046, 2.9105019863938963, 2.999695598985629, 3.141592653589793, -2.819842099193151, -2.0344439357957027, -1.2924966677897853, -1.1071487177940904, -0.982793723247329, -0.9505468408120752, -0.8960553845713439, -0.8884797719201485, -0.8519663271732721, -0.8176450458327023, -0.8519663271732721, -0.8224182792713783, -0.8253768505207384, -0.7853981633974483, -0.83798122500839, -0.9272952180016122, -0.7853981633974483, -0.5880026035475675, 0.0, 2.677945044588987, 2.601173153319209, 2.677945044588987, 2.714965160462917, 2.7091848780192556, 2.704965493776252, 2.677945044588987, 2.654693421778524, 2.6292031932790554, 2.601173153319209, 2.5360479899848234, 2.5127963671743605, 2.4227626539681686, 2.2655346029916, 1.8157749899217608, 0.5880026035475675, 0.0, -0.09966865249116202, -0.27829965900511133, -0.3392926144540447, -0.39852244566642026, -0.4444192099010989]"
-61.0,"[16.1245154965971, 19.1049731745428, 22.090722034374522, 24.08318915758459, 24.08318915758459, 23.08679276123039, 22.090722034374522, 19.1049731745428, 16.1245154965971, 13.038404810405298, 8.06225774829855, 4.0, 1.4142135623730951, 6.708203932499369, 10.770329614269007, 14.866068747318506, 18.027756377319946, 20.248456731316587, 22.135943621178654, 22.47220505424423, 22.135943621178654, 21.18962010041709, 19.924858845171276, 18.027756377319946, 14.866068747318506, 12.649110640673518, 4.123105625617661, 4.123105625617661, 2.23606797749979, 1.0, 4.0, 7.0, 10.04987562112089, 12.041594578792296, 14.035668847618199, 15.132745950421556, 16.278820596099706, 16.278820596099706, 16.1245154965971, 14.142135623730951, 12.165525060596439, 10.04987562112089, 7.0, 4.123105625617661, 2.23606797749979, 4.47213595499958, 7.0710678118654755, 10.63014581273465, 13.601470508735444, 17.204650534085253, 19.4164878389476, 21.633307652783937]","[-0.12435499454676144, -0.10487693873023389, -0.09065988720074511, -0.08314123188844123, -0.08314123188844123, -0.08673833867598511, -0.09065988720074511, -0.10487693873023389, -0.12435499454676144, -0.07677189126977804, -0.12435499454676144, 0.0, 2.356194490192345, 2.677945044588987, 2.761086276477428, 2.79856871316909, 2.8023000391357487, 2.788602265762883, 2.819842099193151, 2.7776136970801493, 2.819842099193151, 2.804917834203066, 2.835713782184941, 2.8023000391357487, 2.79856871316909, 2.819842099193151, 2.896613990462929, 2.896613990462929, 2.677945044588987, 0.0, 0.0, 0.0, 0.09966865249116202, 0.08314123188844123, 0.07130746478529032, 0.13255153229667402, 0.18534794999569476, 0.18534794999569476, 0.12435499454676144, 0.14189705460416394, 0.16514867741462683, 0.09966865249116202, 0.0, -0.24497866312686414, -1.1071487177940904, -2.0344439357957027, -2.356194490192345, -2.4227626539681686, -2.5127963671743605, -2.5213431676069717, -2.539305307454829, -2.5535900500422257]"
-61.0,"[18.384776310850235, 20.615528128088304, 22.847319317591726, 24.166091947189145, 24.166091947189145, 24.166091947189145, 21.93171219946131, 19.697715603592208, 17.0, 13.892443989449804, 10.0, 6.4031242374328485, 4.123105625617661, 7.211102550927978, 10.770329614269007, 14.560219778561036, 17.46424919657298, 18.24828759089466, 20.223748416156685, 21.213203435596427, 20.223748416156685, 20.223748416156685, 18.110770276274835, 17.11724276862369, 15.033296378372908, 13.038404810405298, 4.0, 6.0, 3.0, 0.0, 3.0, 6.082762530298219, 9.055385138137417, 12.165525060596439, 14.317821063276353, 16.492422502470642, 18.439088914585774, 18.439088914585774, 18.439088914585774, 18.24828759089466, 16.1245154965971, 14.035668847618199, 11.0, 8.246211251235321, 4.47213595499958, 3.0, 5.656854249492381, 10.295630140987, 14.317821063276353, 17.08800749063506, 20.8806130178211, 22.80350850198276]","[-2.7509856098921066, -2.743070207923373, -2.7367008673047097, -2.714965160462917, -2.714965160462917, -2.714965160462917, -2.7187387274568526, -2.723368324010564, -2.651635327336065, -2.6135182051634334, -2.498091544796509, -2.2455372690184494, -1.3258176636680326, -0.5880026035475675, -0.3805063771123649, -0.27829965900511133, -0.23109066719589708, -0.16514867741462683, -0.14888994760949725, -0.14189705460416394, -0.14888994760949725, -0.14888994760949725, -0.11065722117389565, -0.11710874456686428, -0.06656816377582381, -0.07677189126977804, 0.0, 0.0, 0.0, 0.0, 3.141592653589793, -2.976443976175166, -3.0309354324158977, -2.976443976175166, -2.930499320367047, -2.896613990462929, -2.922923707715851, -2.922923707715851, -2.922923707715851, -2.976443976175166, -3.017237659043032, -3.070285188804503, 3.141592653589793, 2.896613990462929, 2.677945044588987, 1.5707963267948966, 0.7853981633974483, 0.507098504392337, 0.43240777557053783, 0.35877067027057225, 0.2914567944778671, 0.2662520491509254]"
-61.0,"[16.492422502470642, 18.681541692269406, 20.8806130178211, 23.08679276123039, 23.08679276123039, 22.80350850198276, 20.8806130178211, 18.681541692269406, 16.492422502470642, 13.601470508735444, 9.848857801796104, 5.0, 3.0, 5.830951894845301, 9.848857801796104, 13.601470508735444, 15.524174696260024, 17.46424919657298, 18.681541692269406, 19.6468827043885, 19.6468827043885, 19.4164878389476, 17.46424919657298, 15.524174696260024, 13.601470508735444, 11.40175425099138, 4.123105625617661, 4.123105625617661, 2.0, 2.0, 4.0, 7.0710678118654755, 10.04987562112089, 12.165525060596439, 14.142135623730951, 16.1245154965971, 17.26267650163207, 17.26267650163207, 17.11724276862369, 16.1245154965971, 14.035668847618199, 12.041594578792296, 9.0, 6.082762530298219, 3.1622776601683795, 2.23606797749979, 5.830951894845301, 8.94427190999916, 12.649110640673518, 15.811388300841896, 18.681541692269406, 20.615528128088304]","[-2.896613990462929, -2.8706458032513726, -2.8501358591119264, -2.833539872566017, -2.833539872566017, -2.875340604438868, -2.8501358591119264, -2.8706458032513726, -2.896613990462929, -2.843093722003614, -2.723368324010564, -2.498091544796509, -1.5707963267948966, -0.5404195002705842, -0.4182243295792291, -0.2984989315861793, -0.260602391747341, -0.23109066719589708, -0.27094685033842053, -0.25732371497108864, -0.25732371497108864, -0.20749622643520266, -0.23109066719589708, -0.260602391747341, -0.2984989315861793, -0.2662520491509254, -0.24497866312686414, -0.24497866312686414, 0.0, 3.141592653589793, 3.141592653589793, -2.999695598985629, -3.0419240010986313, -2.976443976175166, -2.999695598985629, -3.017237659043032, -2.9669204545815537, -2.9669204545815537, -3.024483909022929, -3.017237659043032, -3.070285188804503, -3.058451421701352, 3.141592653589793, 2.976443976175166, 2.819842099193151, 1.1071487177940904, 0.5404195002705842, 0.4636476090008061, 0.3217505543966422, 0.3217505543966422, 0.27094685033842053, 0.24497866312686414]"
-62.0,"[16.492422502470642, 18.681541692269406, 21.587033144922902, 22.561028345356956, 22.561028345356956, 21.587033144922902, 20.615528128088304, 18.439088914585774, 14.317821063276353, 11.180339887498949, 8.06225774829855, 4.123105625617661, 3.1622776601683795, 7.0710678118654755, 11.40175425099138, 15.0, 17.804493814764857, 20.0, 20.615528128088304, 21.400934559032695, 20.615528128088304, 20.0, 17.804493814764857, 16.401219466856727, 14.212670403551895, 12.041594578792296, 4.242640687119285, 4.242640687119285, 2.23606797749979, 1.0, 4.123105625617661, 6.082762530298219, 8.246211251235321, 10.198039027185569, 12.165525060596439, 13.038404810405298, 14.142135623730951, 15.132745950421556, 14.035668847618199, 13.038404810405298, 11.045361017187261, 9.055385138137417, 7.0710678118654755, 4.123105625617661, 2.0, 3.605551275463989, 6.324555320336759, 9.219544457292887, 12.36931687685298, 15.297058540778355, 18.24828759089466, 20.09975124224178]","[1.3258176636680326, 1.299849476456476, 1.3370531459259951, 1.3473197256542635, 1.3473197256542635, 1.3370531459259951, 1.3258176636680326, 1.3521273809209546, 1.35970299357215, 1.3909428270024184, 1.446441332248135, 1.8157749899217608, -2.819842099193151, -2.356194490192345, -2.2318394956455836, -2.214297435588181, -2.2367655641740063, -2.214297435588181, -2.2531128816696446, -2.223642957895671, -2.2531128816696446, -2.214297435588181, -2.2367655641740063, -2.2264919530364327, -2.256525837701183, -2.297438667476622, -2.356194490192345, -2.356194490192345, -2.677945044588987, 1.5707963267948966, 1.3258176636680326, 1.4056476493802699, 1.3258176636680326, 1.373400766945016, 1.4056476493802699, 1.4940244355251187, 1.4288992721907328, 1.4382447944982226, 1.4994888620096063, 1.4940244355251187, 1.4801364395941514, 1.460139105621001, 1.4288992721907328, 1.3258176636680326, 0.0, -0.982793723247329, -1.2490457723982544, -1.3521273809209546, -1.3258176636680326, -1.373400766945016, -1.4056476493802699, -1.4711276743037347]"
-61.0,"[14.866068747318506, 16.278820596099706, 18.384776310850235, 19.79898987322333, 20.518284528683193, 20.518284528683193, 19.1049731745428, 16.97056274847714, 14.142135623730951, 11.40175425099138, 8.06225774829855, 5.0990195135927845, 3.605551275463989, 7.0, 10.04987562112089, 13.341664064126334, 16.492422502470642, 17.72004514666935, 19.6468827043885, 19.6468827043885, 19.6468827043885, 19.924858845171276, 18.027756377319946, 16.15549442140351, 14.866068747318506, 13.0, 5.385164807134504, 5.830951894845301, 3.605551275463989, 1.4142135623730951, 2.0, 4.47213595499958, 6.708203932499369, 9.433981132056603, 11.661903789690601, 13.038404810405298, 15.0, 15.811388300841896, 16.1245154965971, 14.7648230602334, 13.416407864998739, 11.704699910719626, 9.219544457292887, 6.0, 3.605551275463989, 4.0, 6.708203932499369, 10.816653826391969, 14.212670403551895, 16.97056274847714, 20.518284528683193, 22.02271554554524]","[0.7378150601204649, 0.7419472680059175, 0.7853981633974483, 0.7853981633974483, 0.8198672643969563, 0.8198672643969563, 0.8224182792713783, 0.7853981633974483, 0.7853981633974483, 0.9097531579442097, 1.0516502125483738, 1.373400766945016, 2.5535900500422257, 3.141592653589793, -3.0419240010986313, -2.9147938055359073, -2.896613990462929, -2.8555412118724752, -2.8842689386187046, -2.8842689386187046, -2.8842689386187046, -2.835713782184941, -2.8023000391357487, -2.761086276477428, -2.79856871316909, -2.746801533890032, -2.761086276477428, -2.601173153319209, -2.5535900500422257, -2.356194490192345, 0.0, 0.4636476090008061, 0.4636476090008061, 0.5585993153435624, 0.5404195002705842, 0.5667292175235064, 0.6435011087932844, 0.6055446636049701, 0.5191461142465229, 0.49394136891958124, 0.4636476090008061, 0.348771003583907, 0.21866894587394195, 0.0, -0.5880026035475675, -1.5707963267948966, -2.0344439357957027, -2.158798930342464, -2.256525837701183, -2.356194490192345, -2.390663591191853, -2.452668265374932]"
-61.0,"[17.46424919657298, 18.681541692269406, 22.135943621178654, 23.08679276123039, 23.40939982143925, 23.40939982143925, 21.540659228538015, 19.313207915827967, 17.08800749063506, 13.0, 10.295630140987, 6.4031242374328485, 4.123105625617661, 6.4031242374328485, 9.848857801796104, 13.601470508735444, 16.492422502470642, 18.439088914585774, 20.396078054371138, 20.396078054371138, 21.37755832643195, 20.223748416156685, 19.235384061671343, 17.11724276862369, 15.033296378372908, 13.038404810405298, 5.0, 6.082762530298219, 4.123105625617661, 1.4142135623730951, 2.23606797749979, 5.0990195135927845, 8.0, 11.0, 13.038404810405298, 15.033296378372908, 17.11724276862369, 18.110770276274835, 18.027756377319946, 17.0, 16.0, 14.142135623730951, 11.40175425099138, 8.54400374531753, 5.656854249492381, 5.0, 7.211102550927978, 10.0, 13.416407864998739, 16.55294535724685, 19.313207915827967, 21.840329667841555]","[-1.3397056595989996, -1.299849476456476, -1.2490457723982544, -1.2627435457711202, -1.2220253232109897, -1.2220253232109897, -1.1902899496825317, -1.1999050379822342, -1.2120256565243244, -1.176005207095135, -1.0636978224025597, -0.6747409422235526, 0.24497866312686414, 0.8960553845713439, 1.1525719972156676, 1.2722973952087173, 1.3258176636680326, 1.3521273809209546, 1.373400766945016, 1.373400766945016, 1.382574821490126, 1.4219063791853994, 1.4141944498128813, 1.4536875822280324, 1.5042281630190728, 1.4940244355251187, 1.5707963267948966, 1.7359450042095235, 1.8157749899217608, 2.356194490192345, -2.0344439357957027, -1.7681918866447774, -1.5707963267948966, -1.5707963267948966, -1.4940244355251187, -1.5042281630190728, -1.4536875822280324, -1.460139105621001, -1.5152978215491797, -1.5707963267948966, -1.5707963267948966, -1.7126933813990606, -1.837048375945822, -1.9295669970654687, -2.356194490192345, 3.141592653589793, 2.5535900500422257, 2.214297435588181, 2.0344439357957027, 2.007423486608438, 1.941687615607559, 1.849095985800008]"
-61.0,"[16.492422502470642, 18.681541692269406, 21.18962010041709, 23.40939982143925, 23.40939982143925, 22.47220505424423, 21.18962010041709, 18.973665961010276, 16.76305461424021, 13.92838827718412, 9.848857801796104, 5.656854249492381, 4.123105625617661, 7.0710678118654755, 11.180339887498949, 14.317821063276353, 17.46424919657298, 20.615528128088304, 21.540659228538015, 22.47220505424423, 22.47220505424423, 21.93171219946131, 20.615528128088304, 18.384776310850235, 16.15549442140351, 13.92838827718412, 5.0990195135927845, 6.082762530298219, 4.0, 2.23606797749979, 3.1622776601683795, 5.656854249492381, 8.602325267042627, 11.180339887498949, 12.529964086141668, 14.317821063276353, 16.55294535724685, 17.46424919657298, 17.88854381999832, 17.0, 15.264337522473747, 13.601470508735444, 10.63014581273465, 7.810249675906654, 5.385164807134504, 4.47213595499958, 6.324555320336759, 9.0, 13.152946437965905, 17.46424919657298, 19.924858845171276, 22.47220505424423]","[0.24497866312686414, 0.27094685033842053, 0.33667481938672716, 0.348771003583907, 0.348771003583907, 0.36397895650964407, 0.33667481938672716, 0.3217505543966422, 0.3028848683749714, 0.3671738338182192, 0.4182243295792291, 0.7853981633974483, 1.8157749899217608, 2.356194490192345, 2.677945044588987, 2.7091848780192556, 2.729182211992406, 2.743070207923373, 2.761086276477428, 2.7776136970801493, 2.7776136970801493, 2.7187387274568526, 2.743070207923373, 2.7509856098921066, 2.761086276477428, 2.774418819771574, 2.9441970937399127, 2.976443976175166, 3.141592653589793, -2.0344439357957027, -1.2490457723982544, -0.7853981633974483, -0.6202494859828215, -0.4636476090008061, -0.4993467216801301, -0.43240777557053783, -0.43662715981354133, -0.4124104415973873, -0.4636476090008061, -0.4899573262537283, -0.5516549825285468, -0.628796286415433, -0.7188299996216245, -0.8760580505981934, -1.1902899496825317, -2.0344439357957027, -2.819842099193151, 3.141592653589793, 2.988943325194528, 2.9105019863938963, 2.835713782184941, 2.7776136970801493]"
