rssi,amplitude,phase
-57,"[7.071068, 5.09902, 4.472136, 3.605551, 5.0, 6.082763, 8.246211, 9.219544, 10.198039, 12.165525, 12.165525, 13.152946, 13.038405, 13.038405, 12.041595, 12.0, 11.045361, 10.198039, 10.440307, 9.848858, 10.0, 11.313708, 12.806248, 14.422205, 16.643317, 18.027756, 9.433981, 21.095023, 21.095023, 21.633308, 21.633308, 20.248457, 18.867962, 16.124515, 15.231546, 13.341664, 13.0, 14.56022, 16.552945, 19.723083, 23.021729, 26.07681, 29.154759, 30.413813, 31.780497, 31.953091, 31.32092, 29.832868, 26.476405, 23.194827, 20.223748, 16.278821]","[2.999696, 2.944197, 2.677945, 2.158799, 1.570796, 1.405648, 1.325818, 1.352127, 1.373401, 1.405648, 1.405648, 1.418147, 1.494024, 1.494024, 1.487655, 1.570796, 1.480136, 1.373401, 1.27934, 1.152572, 0.927295, 0.785398, 0.674741, 0.588003, 0.571337, 0.588003, 0.558599, 0.548549, 0.548549, 0.588003, 0.588003, 0.574305, 0.558599, 0.519146, 0.404892, 0.226799, 0.0, -0.2783, -0.436627, -0.531724, -0.60005, -0.566729, -0.54042, -0.478352, -0.421419, -0.351445, -0.291457, -0.236849, -0.189988, -0.129703, -0.14889, -0.185348]"
-57,"[6.082763, 5.0, 3.162278, 3.605551, 4.0, 6.0, 7.071068, 8.062258, 10.049876, 11.045361, 12.0, 12.0, 13.038405, 12.041595, 12.041595, 12.041595, 11.045361, 10.0, 10.198039, 9.486833, 10.29563, 11.401754, 13.453624, 14.866069, 17.029386, 18.439089, 10.0, 22.022716, 22.022716, 22.671568, 22.022716, 20.615528, 19.209373, 17.204651, 14.764823, 13.601471, 14.035669, 15.297059, 18.027756, 21.023796, 24.596748, 27.730849, 30.463092, 32.310989, 32.572995, 32.984845, 32.557641, 30.265492, 28.071338, 24.020824, 20.024984, 16.124515]","[1.735945, 1.570796, 1.249046, 0.588003, 0.0, 0.0, -0.141897, -0.124355, -0.099669, -0.09066, 0.0, 0.0, 0.076772, 0.083141, 0.083141, 0.083141, 0.09066, 0.0, -0.197396, -0.321751, -0.507099, -0.661043, -0.732815, -0.832981, -0.868539, -0.86217, -0.927295, -0.881872, -0.881872, -0.847817, -0.881872, -0.88848, -0.896055, -0.950547, -1.076855, -1.272297, -1.499489, -1.768192, -1.910089, -2.013171, -2.034444, -2.018316, -1.975688, -1.951303, -1.882838, -1.815775, -1.756144, -1.703348, -1.642104, -1.612439, -1.620755, -1.695151]"
-57,"[5.385165, 4.472136, 4.242641, 4.123106, 5.09902, 6.324555, 7.615773, 8.544004, 9.848858, 10.77033, 11.401754, 12.369317, 12.369317, 12.165525, 11.18034, 11.18034, 10.440307, 10.440307, 9.848858, 9.433981, 9.899495, 10.630146, 11.661904, 13.416408, 15.231546, 16.155494, 8.944272, 19.313208, 19.313208, 19.697716, 18.788294, 17.888544, 16.155494, 14.866069, 13.341664, 12.041595, 11.18034, 12.083046, 13.601471, 16.278821, 19.79899, 22.627417, 25.495098, 27.018512, 28.017851, 28.301943, 28.178006, 26.400758, 23.769729, 21.18962, 18.027756, 13.928388]","[-1.951303, -2.034444, -2.356194, -2.896614, 2.944197, 2.819842, 2.736701, 2.782822, 2.723368, 2.761086, 2.875341, 2.896614, 2.896614, 2.976444, 2.961739, 2.961739, 2.850136, 2.850136, 2.723368, 2.582993, 2.356194, 2.289626, 2.111216, 2.034444, 1.975688, 1.951303, 2.034444, 1.941688, 1.941688, 1.989021, 2.010639, 2.034444, 1.951303, 1.91382, 1.797595, 1.653938, 1.390943, 1.144169, 0.942, 0.828849, 0.785398, 0.785398, 0.840897, 0.890275, 0.962994, 1.012197, 1.091277, 1.141034, 1.182478, 1.234122, 1.231504, 1.203622]"
-57,"[5.830952, 5.0, 4.472136, 5.0, 6.324555, 7.615773, 8.944272, 10.29563, 12.083046, 13.0, 13.928388, 13.601471, 13.601471, 13.601471, 13.601471, 13.601471, 12.649111, 11.7047, 11.661904, 11.401754, 12.041595, 13.601471, 14.764823, 16.552945, 18.384776, 19.697716, 10.77033, 22.847319, 22.847319, 22.847319, 22.847319, 21.931712, 20.248457, 18.027756, 16.492423, 15.132746, 14.035669, 14.866069, 17.492856, 20.0, 23.430749, 25.612497, 29.206164, 31.622777, 32.756679, 33.12099, 31.780497, 30.083218, 28.460499, 24.738634, 21.587033, 16.763055]","[-0.54042, -0.643501, -1.107149, -1.570796, -1.892547, -1.975688, -2.034444, -2.077895, -1.997424, -1.965587, -1.93797, -1.869295, -1.869295, -1.869295, -1.869295, -1.869295, -1.892547, -1.919567, -2.111216, -2.231839, -2.41495, -2.512796, -2.647651, -2.704965, -2.750986, -2.723368, -2.761086, -2.736701, -2.736701, -2.736701, -2.736701, -2.718739, -2.788602, -2.8023, -2.896614, -3.009041, 3.070285, 2.798569, 2.601173, 2.498092, 2.446854, 2.466852, 2.477546, 2.536048, 2.595938, 2.637427, 2.720173, 2.767259, 2.819842, 2.896614, 2.907849, 2.838708]"
-57,"[5.385165, 4.472136, 3.605551, 3.0, 4.472136, 6.403124, 8.602325, 9.433981, 10.816654, 11.661904, 12.529964, 13.416408, 13.0, 13.0, 12.083046, 12.083046, 11.18034, 10.29563, 10.0, 10.630146, 10.816654, 12.083046, 13.601471, 15.524175, 17.262677, 19.416488, 11.18034, 22.36068, 22.36068, 22.561028, 22.561028, 20.396078, 19.235384, 18.11077, 16.0, 14.142136, 13.928388, 15.0, 16.970563, 20.0, 23.600847, 26.627054, 29.410882, 32.015621, 32.557641, 33.24154, 32.649655, 31.400637, 28.017851, 26.07681, 21.095023, 17.204651]","[1.19029, 1.107149, 0.588003, 0.0, -0.463648, -0.674741, -0.620249, -0.558599, -0.588003, -0.54042, -0.499347, -0.463648, -0.394791, -0.394791, -0.426627, -0.426627, -0.463648, -0.507099, -0.643501, -0.851966, -0.982794, -1.144169, -1.272297, -1.310194, -1.396124, -1.3633, -1.390943, -1.390943, -1.390943, -1.34732, -1.34732, -1.373401, -1.414194, -1.460139, -1.570796, -1.712693, -1.93797, -2.214297, -2.356194, -2.498092, -2.506566, -2.543174, -2.525296, -2.466852, -2.399645, -2.334921, -2.269456, -2.220667, -2.178598, -2.137526, -2.119346, -2.191046]"
-57,"[6.324555, 5.09902, 4.0, 3.605551, 3.605551, 5.385165, 6.324555, 8.246211, 9.219544, 10.440307, 10.77033, 11.7047, 11.7047, 11.7047, 10.77033, 10.77033, 9.848858, 9.486833, 9.055385, 9.0, 9.055385, 10.440307, 11.18034, 13.038405, 15.264338, 16.643317, 8.602325, 19.416488, 19.416488, 20.248457, 18.867962, 18.027756, 15.811388, 14.21267, 12.727922, 12.206556, 11.7047, 13.038405, 15.132746, 18.439089, 21.587033, 24.738634, 26.476405, 28.284271, 29.068884, 30.0, 29.068884, 27.166155, 24.33105, 20.615528, 17.464249, 14.142136]","[-2.819842, -2.944197, 3.141593, 2.55359, 2.158799, 1.951303, 1.892547, 1.815775, 1.789465, 1.862253, 1.951303, 1.919567, 1.919567, 1.919567, 1.951303, 1.951303, 1.989021, 1.892547, 1.681454, 1.570796, 1.460139, 1.27934, 1.107149, 1.004067, 1.019141, 0.999459, 0.950547, 0.968509, 0.968509, 0.996491, 1.012197, 0.982794, 0.965252, 0.885067, 0.785398, 0.610726, 0.348771, 0.076772, -0.132552, -0.218669, -0.233743, -0.244979, -0.189988, -0.141897, -0.068856, 0.0, 0.068856, 0.110657, 0.165149, 0.244979, 0.231091, 0.141897]"
-54,"[8.602325, 7.071068, 5.385165, 6.0, 7.615773, 10.29563, 13.038405, 14.422205, 16.124515, 17.888544, 19.697716, 20.248457, 20.880613, 20.880613, 20.615528, 19.646883, 18.681542, 18.027756, 17.464249, 17.492856, 18.439089, 20.518285, 22.803509, 26.07681, 29.154759, 31.38471, 17.492856, 36.359318, 35.510562, 35.22783, 33.600595, 31.400637, 28.600699, 25.238859, 21.954498, 19.313208, 18.11077, 19.104973, 20.880613, 23.769729, 26.925824, 30.083218, 32.893768, 34.205263, 33.734256, 33.24154, 31.064449, 29.017236, 26.172505, 23.194827, 18.248288, 14.142136]","[-0.620249, -0.785398, -1.19029, -1.570796, -1.975688, -2.077895, -2.137526, -2.158799, -2.089942, -2.034444, -1.989021, -1.923787, -1.862253, -1.862253, -1.815775, -1.82812, -1.841743, -1.910089, -1.983207, -2.111216, -2.279423, -2.390664, -2.480549, -2.574863, -2.601173, -2.606638, -2.601173, -2.591739, -2.577023, -2.537843, -2.504044, -2.491722, -2.505084, -2.55359, -2.616797, -2.770701, -3.030935, 3.036716, 2.850136, 2.753274, 2.761086, 2.767259, 2.800614, 2.875341, 2.93257, 3.020969, 3.077166, -3.107124, -3.026716, -3.01189, -2.976444, -2.999696]"
-57,"[5.830952, 4.472136, 4.0, 4.472136, 5.656854, 6.403124, 8.602325, 10.0, 10.630146, 11.401754, 12.041595, 12.727922, 12.727922, 12.727922, 12.727922, 12.041595, 11.313708, 10.630146, 10.816654, 10.29563, 10.440307, 11.18034, 13.038405, 15.033296, 16.124515, 17.117243, 10.049876, 20.223748, 21.213203, 21.095023, 20.099751, 19.104973, 18.11077, 16.278821, 14.56022, 13.0, 12.206556, 12.806248, 14.317821, 17.720045, 20.880613, 24.041631, 26.248809, 28.79236, 29.546573, 29.529646, 29.154759, 28.017851, 25.612497, 22.671568, 19.104973, 15.0]","[-1.030377, -1.107149, -1.570796, -2.034444, -2.356194, -2.466852, -2.521343, -2.498092, -2.422763, -2.480549, -2.41495, -2.356194, -2.356194, -2.356194, -2.356194, -2.297439, -2.356194, -2.422763, -2.55359, -2.634494, -2.850136, -2.961739, -3.064821, 3.075024, 3.017238, 3.024484, 3.041924, 2.992703, 2.999696, 3.046641, 3.041924, 3.036716, 3.030935, 2.956245, 2.863293, 2.746802, 2.530867, 2.245537, 2.003204, 1.856848, 1.862253, 1.866237, 1.880499, 1.925502, 1.989021, 2.064738, 2.111216, 2.178598, 2.245537, 2.293776, 2.319174, 2.214297]"
-57,"[5.0, 4.242641, 4.472136, 4.0, 5.385165, 7.211103, 8.062258, 9.433981, 10.816654, 11.661904, 12.529964, 12.529964, 13.416408, 13.0, 12.083046, 12.083046, 11.18034, 10.29563, 10.0, 9.899495, 10.816654, 12.083046, 13.0, 14.56022, 16.492423, 18.439089, 10.440307, 20.615528, 21.587033, 21.587033, 20.880613, 19.646883, 18.439089, 16.492423, 15.132746, 14.035669, 13.341664, 13.892444, 14.866069, 18.439089, 21.400935, 24.207437, 26.907248, 29.0, 30.413813, 30.610456, 30.232433, 28.301943, 26.41969, 23.259407, 20.124612, 16.124515]","[-0.643501, -0.785398, -1.107149, -1.570796, -1.951303, -2.158799, -2.089942, -2.129396, -2.158799, -2.111216, -2.070143, -2.070143, -2.034444, -1.965587, -1.997424, -1.997424, -2.034444, -2.077895, -2.214297, -2.356194, -2.55359, -2.714965, -2.746802, -2.863293, -2.896614, -2.922924, -2.850136, -2.896614, -2.907849, -2.907849, -2.850136, -2.884269, -2.922924, -2.896614, -3.009041, 3.070285, 2.914794, 2.613518, 2.403778, 2.279423, 2.223643, 2.239086, 2.303611, 2.331809, 2.379446, 2.471954, 2.544416, 2.582993, 2.627141, 2.697173, 2.677945, 2.622447]"
-57,"[7.071068, 6.324555, 5.0, 4.472136, 6.082763, 7.0, 8.062258, 10.049876, 11.045361, 12.041595, 13.0, 14.0, 14.035669, 14.035669, 13.038405, 13.038405, 12.041595, 12.0, 11.045361, 11.18034, 11.7047, 12.529964, 13.601471, 14.866069, 16.970563, 18.384776, 9.899495, 21.931712, 21.931712, 21.931712, 21.213203, 19.79899, 19.104973, 17.029386, 15.0, 13.892444, 13.341664, 14.0, 16.278821, 18.681542, 22.135944, 24.351591, 27.202941, 29.832868, 30.594117, 31.144823, 30.016662, 29.017236, 26.07681, 23.194827, 20.223748, 16.03122]","[-1.712693, -1.892547, -2.214297, -2.677945, -2.976444, 3.141593, 3.017238, 3.041924, 3.050933, 3.058451, 3.141593, 3.141593, -3.070285, -3.070285, -3.064821, -3.064821, -3.058451, 3.141593, 3.050933, 2.961739, 2.792822, 2.642246, 2.512796, 2.403778, 2.356194, 2.356194, 2.356194, 2.323948, 2.323948, 2.323948, 2.356194, 2.356194, 2.319174, 2.273053, 2.214297, 2.098871, 1.797595, 1.570796, 1.385448, 1.299849, 1.249046, 1.236059, 1.272297, 1.333948, 1.373401, 1.474323, 1.537475, 1.605265, 1.647568, 1.700499, 1.719686, 1.633215]"
-57,"[5.385165, 3.605551, 3.605551, 4.0, 5.09902, 6.324555, 8.544004, 9.486833, 10.440307, 11.401754, 12.369317, 12.165525, 12.165525, 12.165525, 12.165525, 12.165525, 11.18034, 10.440307, 10.77033, 10.29563, 11.401754, 12.041595, 12.806248, 14.422205, 16.643317, 18.027756, 9.433981, 21.095023, 21.095023, 21.095023, 20.248457, 19.416488, 18.867962, 16.124515, 15.231546, 13.601471, 13.038405, 13.152946, 14.866069, 17.888544, 21.470911, 24.186773, 26.41969, 28.635642, 29.154759, 29.410882, 29.832868, 27.658633, 25.317978, 23.086793, 19.026298, 16.124515]","[-0.380506, -0.588003, -0.982794, -1.570796, -1.768192, -1.892547, -1.929567, -1.892547, -1.862253, -1.837048, -1.815775, -1.735945, -1.735945, -1.735945, -1.735945, -1.735945, -1.75065, -1.862253, -1.951303, -2.077895, -2.231839, -2.41495, -2.466852, -2.55359, -2.570255, -2.55359, -2.582993, -2.593043, -2.593043, -2.593043, -2.567288, -2.539305, -2.582993, -2.622447, -2.736701, -2.843094, -3.064821, 2.988943, 2.798569, 2.677945, 2.657115, 2.622447, 2.627141, 2.709185, 2.754717, 2.830594, 2.904744, 2.922924, 2.982937, 3.054854, 3.08901, 3.017238]"
