rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51
-53,19.416488,20.248457,21.954498,22.36068,21.931712,21.540659,20.615528,19.313208,18.384776,16.552945,15.652476,14.422205,12.806248,12.041595,11.661904,11.401754,13.152946,15.0,17.0,19.0,20.024984,21.095023,21.213203,20.223748,18.439089,17.464249,7.28011,11.18034,10.0,8.246211,8.062258,8.485281,8.602325,9.848858,11.7047,12.369317,13.341664,14.317821,14.317821,15.297059,14.317821,14.56022,13.601471,12.083046,8.944272,7.211103,3.605551,1.414214,4.472136,8.485281,12.206556,15.264338,-0.968509,-0.996491,-1.046001,-1.107149,-1.147942,-1.19029,-1.172274,-1.199905,-1.180189,-1.134169,-1.107149,-0.982794,-0.896055,-0.726642,-0.54042,-0.266252,-0.152649,0.0,0.0,0.0,-0.049958,-0.094952,-0.141897,-0.14889,-0.218669,-0.231091,-0.2783,-0.179853,0.0,0.244979,0.519146,0.785398,0.950547,1.152572,1.222025,1.325818,1.343997,1.359703,1.359703,1.373401,1.359703,1.292497,1.272297,1.144169,1.107149,0.982794,0.588003,-0.785398,-2.034444,-2.356194,-2.530867,-2.589938
-53,18.439089,20.518285,21.931712,22.671568,22.022716,21.400935,20.0,19.209373,17.804494,17.029386,15.620499,14.142136,12.206556,11.18034,11.401754,12.0,13.152946,15.524175,17.720045,18.681542,20.615528,21.377558,21.095023,20.024984,19.0,17.0,7.0,11.045361,10.198039,8.062258,7.81025,8.062258,9.486833,10.198039,12.041595,13.0,14.0,14.0,15.0,15.0,15.0,14.035669,13.038405,12.165525,9.219544,6.324555,3.605551,1.414214,4.123106,8.062258,12.041595,15.620499,-0.708626,-0.750929,-0.817645,-0.847817,-0.881872,-0.91795,-0.927295,-0.896055,-0.904827,-0.868539,-0.876058,-0.785398,-0.610726,-0.463648,-0.266252,0.0,0.152649,0.260602,0.286051,0.270947,0.244979,0.188222,0.094952,0.049958,0.0,0.0,0.0,0.09066,0.197396,0.519146,0.694738,1.05165,1.249046,1.373401,1.487655,1.570796,1.570796,1.570796,1.570796,1.570796,1.570796,1.499489,1.494024,1.405648,1.352127,1.249046,0.982794,-0.785398,-1.815775,-2.089942,-2.297439,-2.446854
-53,20.223748,22.561028,23.769729,25.0,24.351591,23.4094,22.472205,21.18962,19.313208,18.027756,16.763055,15.297059,14.035669,13.038405,12.649111,13.038405,14.866069,16.970563,19.104973,21.213203,22.627417,22.671568,22.803509,22.203603,20.808652,19.416488,7.81025,13.453624,11.313708,10.29563,9.219544,9.0,10.198039,11.7047,13.416408,13.892444,15.811388,16.643317,16.643317,17.492856,17.492856,17.0,15.652476,13.928388,10.77033,8.246211,4.0,0.0,4.0,9.055385,13.341664,17.088007,-0.14889,-0.223477,-0.255182,-0.283794,-0.334737,-0.348771,-0.363979,-0.336675,-0.370891,-0.339293,-0.302885,-0.197396,-0.071307,0.076772,0.321751,0.566729,0.737815,0.785398,0.822418,0.785398,0.785398,0.722979,0.661043,0.625485,0.614663,0.602287,0.694738,0.732815,0.785398,1.063698,1.352127,1.570796,1.768192,1.919567,2.034444,2.098871,2.176341,2.142134,2.142134,2.111216,2.111216,2.060754,2.034444,1.93797,1.951303,1.815775,1.570796,0.0,-1.570796,-1.681454,-1.797595,-1.929567
-53,18.027756,20.099751,21.213203,22.36068,21.587033,20.615528,20.615528,18.681542,17.720045,16.492423,15.297059,14.142136,13.0,11.045361,10.77033,12.206556,13.453624,15.556349,17.691806,19.104973,20.518285,20.518285,20.615528,19.416488,18.867962,16.643317,7.211103,11.401754,9.899495,9.433981,8.246211,9.0,9.055385,10.440307,11.7047,13.416408,14.764823,14.764823,15.652476,15.652476,15.231546,15.231546,13.928388,12.649111,9.219544,7.071068,4.0,0.0,4.123106,8.544004,12.083046,15.264338,-0.055499,-0.099669,-0.141897,-0.179853,-0.233743,-0.244979,-0.244979,-0.270947,-0.286051,-0.244979,-0.197396,-0.141897,0.0,0.09066,0.380506,0.610726,0.732815,0.785398,0.825377,0.822418,0.819867,0.750929,0.682317,0.602287,0.558599,0.571337,0.588003,0.661043,0.785398,1.012197,1.325818,1.570796,1.681454,1.862253,1.919567,2.034444,2.064738,2.064738,2.034444,2.034444,1.975688,1.975688,1.93797,1.892547,1.789465,1.712693,1.570796,0.0,-1.815775,-1.929567,-1.997424,-2.122451
-53,17.464249,19.416488,20.396078,21.213203,21.095023,20.099751,19.026298,18.027756,17.029386,16.124515,14.142136,13.341664,11.7047,11.18034,11.401754,12.206556,13.416408,15.231546,17.088007,18.384776,19.697716,20.124612,19.723083,18.867962,18.027756,17.204651,7.211103,11.18034,10.77033,9.219544,8.0,8.246211,8.944272,10.0,10.630146,12.041595,12.806248,13.601471,14.21267,14.21267,14.21267,13.453624,12.727922,11.401754,9.433981,6.708204,4.123106,1.414214,2.828427,6.708204,9.486833,13.152946,-2.910502,-2.934096,-2.944197,-2.999696,-3.046641,-3.041924,-3.08901,-3.086094,-3.082837,-3.017238,-2.999696,-2.914794,-2.792822,-2.677945,-2.480549,-2.181522,-2.034444,-1.975688,-1.929567,-1.961403,-1.989021,-2.034444,-2.10252,-2.129396,-2.158799,-2.191046,-2.158799,-2.034444,-1.951303,-1.789465,-1.570796,-1.325818,-1.107149,-0.927295,-0.851966,-0.726642,-0.674741,-0.628796,-0.68573,-0.68573,-0.68573,-0.732815,-0.785398,-0.909753,-1.012197,-1.107149,-1.325818,-2.356194,2.356194,2.034444,1.892547,1.723446
-53,20.099751,22.36068,23.537205,25.0,24.041631,23.086793,22.472205,21.18962,19.313208,18.027756,16.763055,15.297059,14.035669,12.041595,12.649111,13.892444,14.21267,16.970563,19.79899,21.213203,22.671568,23.430749,22.803509,21.633308,21.095023,18.867962,8.062258,12.806248,11.313708,9.433981,9.486833,10.049876,11.045361,11.401754,13.0,14.317821,15.652476,16.124515,17.0,17.0,17.464249,16.155494,14.866069,13.601471,11.18034,8.062258,4.0,0.0,4.123106,8.246211,13.0,17.0,-0.099669,-0.179853,-0.214061,-0.283794,-0.295441,-0.308053,-0.363979,-0.336675,-0.370891,-0.339293,-0.302885,-0.197396,-0.071307,0.083141,0.321751,0.528074,0.68573,0.785398,0.785398,0.785398,0.722979,0.694738,0.661043,0.588003,0.548549,0.558599,0.519146,0.674741,0.785398,1.012197,1.249046,1.471128,1.661456,1.837048,1.965587,2.003204,2.034444,2.089942,2.060754,2.060754,1.983207,1.951303,1.91382,1.869295,1.75065,1.695151,1.570796,0.0,-1.815775,-1.815775,-1.965587,-2.060754
-53,18.867962,20.248457,22.203603,22.803509,22.671568,21.931712,20.518285,19.104973,19.104973,17.691806,16.401219,15.0,13.892444,13.0,12.165525,13.038405,14.317821,15.811388,18.027756,19.924859,20.880613,21.587033,21.377558,20.099751,19.026298,18.027756,7.071068,12.165525,10.440307,9.433981,8.485281,8.602325,9.848858,11.18034,12.041595,13.038405,14.0,15.0,15.0,15.033296,15.033296,15.033296,14.142136,12.165525,10.198039,7.28011,3.605551,0.0,3.605551,8.485281,11.401754,15.264338,-0.558599,-0.574305,-0.625485,-0.661043,-0.722979,-0.753151,-0.750929,-0.748378,-0.748378,-0.745419,-0.655696,-0.643501,-0.528074,-0.394791,-0.165149,0.076772,0.211093,0.321751,0.339293,0.305879,0.291457,0.233743,0.188222,0.099669,0.052583,0.055499,0.141897,0.165149,0.291457,0.558599,0.785398,0.950547,1.152572,1.390943,1.487655,1.494024,1.570796,1.570796,1.570796,1.504228,1.504228,1.504228,1.428899,1.405648,1.373401,1.292497,0.982794,0.0,-2.158799,-2.356194,-2.480549,-2.589938
-53,19.026298,21.023796,22.0,23.021729,22.090722,21.095023,21.095023,19.104973,18.11077,17.029386,16.0,14.035669,13.341664,11.7047,12.206556,12.727922,14.422205,16.124515,18.35756,20.59126,21.095023,22.203603,22.203603,21.260292,19.849433,18.439089,7.81025,12.206556,11.18034,9.486833,9.055385,9.055385,9.848858,10.29563,12.206556,13.453624,14.142136,15.556349,15.556349,15.556349,15.556349,14.866069,14.21267,13.038405,10.29563,7.615773,5.09902,2.236068,2.828427,6.708204,10.198039,14.035669,-3.08901,-3.09401,3.141593,3.098142,3.050933,3.046641,3.046641,3.036716,3.030935,3.082837,3.141593,-3.070285,-2.914794,-2.792822,-2.530867,-2.356194,-2.158799,-2.089942,-2.083186,-2.077895,-2.119346,-2.196281,-2.196281,-2.289626,-2.284887,-2.279423,-2.265535,-2.181522,-2.034444,-1.892547,-1.681454,-1.460139,-1.152572,-1.063698,-0.96007,-0.837981,-0.785398,-0.785398,-0.785398,-0.785398,-0.785398,-0.832981,-0.885067,-1.004067,-1.063698,-1.165905,-1.373401,-2.034444,2.356194,2.034444,1.768192,1.642104
-53,18.788294,20.124612,21.954498,21.633308,21.633308,20.808652,20.0,18.601075,17.204651,15.811388,15.264338,13.892444,13.0,11.401754,11.0,12.165525,13.928388,16.552945,17.888544,20.124612,20.615528,21.18962,20.880613,20.615528,19.416488,17.262677,7.28011,12.649111,11.18034,10.0,9.219544,9.848858,10.440307,11.18034,13.038405,14.0,15.033296,16.03122,16.0,16.0,16.0,16.03122,15.033296,13.152946,10.198039,8.246211,4.123106,1.0,2.828427,7.071068,11.401754,15.264338,1.130954,1.107149,1.046001,0.982794,0.982794,0.956133,0.927295,0.938047,0.950547,0.965252,1.019141,1.042722,1.176005,1.304544,1.570796,1.735945,1.93797,2.007423,2.034444,2.034444,1.969319,1.907471,1.862253,1.815775,1.778293,1.745469,1.849096,1.892547,2.034444,2.214297,2.432966,2.723368,2.850136,2.961739,3.064821,3.141593,-3.075024,-3.079174,3.141593,3.141593,3.141593,3.079174,3.075024,2.988943,2.944197,2.896614,2.896614,3.141593,-0.785398,-0.785398,-0.909753,-1.019141
-53,18.35756,20.248457,21.633308,22.203603,22.022716,20.615528,19.849433,18.439089,17.691806,16.401219,15.0,13.892444,12.083046,11.401754,11.0,12.165525,13.0,14.764823,17.0,19.235384,20.124612,20.615528,20.248457,19.924859,18.681542,17.464249,7.28011,11.7047,10.29563,8.485281,8.062258,8.544004,9.055385,10.0,12.165525,13.341664,14.56022,14.56022,14.56022,15.524175,15.524175,14.317821,14.142136,12.041595,10.0,7.0,4.123106,0.0,4.123106,7.615773,11.661904,15.0,-0.512389,-0.574305,-0.588003,-0.625485,-0.688924,-0.682317,-0.714091,-0.708626,-0.745419,-0.655696,-0.643501,-0.528074,-0.426627,-0.266252,0.0,0.165149,0.394791,0.493941,0.489957,0.486899,0.463648,0.398522,0.35299,0.305879,0.270947,0.231091,0.2783,0.348771,0.507099,0.785398,1.05165,1.212026,1.460139,1.570796,1.735945,1.797595,1.849096,1.849096,1.849096,1.831399,1.831399,1.78189,1.712693,1.653938,1.570796,1.570796,1.325818,0.0,-1.815775,-1.975688,-2.111216,-2.214297
