rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51
-63,10.0,10.816654,12.206556,13.038405,13.416408,13.0,13.0,11.7047,11.401754,10.198039,8.062258,6.0,5.09902,2.828427,2.0,3.605551,5.830952,8.062258,9.433981,10.29563,11.661904,13.038405,13.892444,15.264338,16.124515,16.643317,7.211103,13.416408,11.18034,8.544004,5.09902,1.0,3.605551,7.211103,11.401754,15.0,18.601075,22.203603,24.413111,25.806976,26.627054,25.806976,25.0,22.803509,19.209373,16.278821,12.041595,7.81025,2.236068,3.162278,7.81025,12.041595,-0.927295,-0.982794,-0.96007,-1.004067,-1.107149,-1.176005,-1.176005,-1.222025,-1.304544,-1.373401,-1.446441,-1.570796,-1.768192,-2.356194,3.141593,2.55359,2.111216,2.089942,2.129396,2.077895,2.111216,2.137526,2.098871,2.122451,2.089942,2.142134,2.158799,2.034444,2.034444,1.929567,1.768192,1.570796,-0.982794,-0.982794,-0.909753,-0.927295,-0.938047,-0.945311,-0.96007,-0.950547,-0.972377,-0.950547,-0.927295,-0.909753,-0.896055,-0.828849,-0.844154,-0.694738,-0.463648,1.892547,2.265535,2.297439
-63,9.433981,10.816654,12.206556,12.806248,12.806248,12.727922,12.727922,12.041595,10.630146,9.433981,8.062258,6.324555,5.09902,3.162278,3.162278,4.123106,6.324555,7.615773,9.433981,11.661904,12.529964,13.892444,14.764823,15.652476,16.552945,16.552945,7.615773,13.416408,11.661904,8.602325,5.656854,2.236068,3.0,6.324555,10.440307,14.56022,18.681542,20.880613,23.086793,25.0,25.96151,25.0,23.769729,21.587033,19.416488,15.132746,11.045361,7.0,2.236068,3.162278,8.062258,13.038405,-0.558599,-0.588003,-0.610726,-0.674741,-0.674741,-0.785398,-0.785398,-0.844154,-0.851966,-1.012197,-1.05165,-1.249046,-1.373401,-1.892547,-2.819842,2.896614,2.819842,2.736701,2.582993,2.601173,2.642246,2.613518,2.647651,2.677945,2.704965,2.704965,2.736701,2.677945,2.601173,2.521343,2.356194,2.034444,0.0,-0.321751,-0.291457,-0.2783,-0.270947,-0.291457,-0.308053,-0.283794,-0.273009,-0.283794,-0.255182,-0.233743,-0.207496,-0.132552,-0.09066,0.0,0.463648,2.819842,3.017238,3.064821
-62,11.7047,12.649111,14.317821,15.297059,15.132746,15.132746,15.033296,13.0,12.041595,11.045361,9.055385,7.28011,5.385165,2.828427,1.414214,4.123106,6.082763,8.0,10.0,12.0,13.038405,15.033296,16.03122,17.117243,18.11077,18.11077,8.062258,15.033296,13.0,10.0,6.082763,2.236068,4.242641,8.944272,13.0,17.088007,22.135944,25.0,27.892651,29.12044,30.364453,29.410882,28.460499,26.570661,22.847319,18.788294,13.892444,8.602325,3.605551,3.162278,8.062258,13.601471,-2.792822,-2.819842,-2.930499,-2.944197,-3.009041,-3.009041,-3.075024,3.141593,3.058451,3.050933,3.030935,2.863293,2.761086,2.356194,0.785398,0.244979,0.165149,0.0,0.0,0.0,0.076772,0.066568,0.062419,0.117109,0.110657,0.110657,0.124355,0.066568,0.0,0.0,-0.165149,-1.107149,-2.356194,-2.677945,-2.746802,-2.782822,-2.819842,-2.857799,-2.887919,-2.863293,-2.840672,-2.830594,-2.819842,-2.796037,-2.736701,-2.70175,-2.613518,-2.521343,-2.158799,-0.321751,0.124355,0.298499
-63,11.7047,12.649111,13.601471,14.56022,15.297059,15.297059,15.132746,14.035669,12.0,11.045361,9.055385,7.28011,5.830952,3.605551,3.162278,4.472136,6.324555,8.246211,10.440307,12.369317,13.341664,14.317821,15.524175,17.464249,17.720045,17.720045,8.246211,14.317821,12.165525,10.049876,6.0,1.414214,3.605551,8.544004,13.0,17.088007,21.540659,24.351591,27.513633,28.460499,28.79236,28.79236,27.856777,26.0,22.847319,18.788294,13.892444,8.602325,2.828427,3.0,8.544004,14.317821,-1.222025,-1.249046,-1.272297,-1.292497,-1.373401,-1.373401,-1.438245,-1.499489,-1.570796,-1.661456,-1.681454,-1.849096,-2.111216,-2.55359,2.819842,2.034444,1.892547,1.815775,1.862253,1.815775,1.797595,1.78189,1.831399,1.801887,1.856848,1.856848,1.815775,1.78189,1.735945,1.670465,1.570796,0.785398,-0.982794,-1.212026,-1.176005,-1.212026,-1.19029,-1.236059,-1.237552,-1.249046,-1.216091,-1.216091,-1.203622,-1.176005,-1.165905,-1.130954,-1.042722,-0.950547,-0.785398,1.570796,1.929567,2.003204
-62,10.816654,10.816654,12.529964,13.416408,14.317821,13.928388,13.601471,12.369317,11.18034,10.049876,9.0,7.071068,4.472136,2.828427,3.162278,5.656854,7.211103,9.433981,11.18034,12.529964,14.764823,16.124515,17.492856,18.867962,18.867962,18.867962,9.433981,16.124515,13.416408,10.77033,7.28011,3.162278,3.162278,7.211103,12.041595,16.278821,20.518285,23.345235,26.172505,27.586228,28.319605,28.319605,27.658633,25.612497,21.400935,16.643317,12.529964,7.615773,2.0,4.472136,9.219544,15.264338,0.588003,0.588003,0.499347,0.463648,0.432408,0.367174,0.298499,0.244979,0.179853,0.099669,0.0,-0.141897,-0.463648,-0.785398,-1.892547,-2.356194,-2.55359,-2.582993,-2.677945,-2.642246,-2.647651,-2.622447,-2.601173,-2.582993,-2.582993,-2.582993,-2.582993,-2.622447,-2.677945,-2.761086,-2.863293,2.819842,1.249046,0.982794,0.844154,0.828849,0.819867,0.815692,0.812419,0.811034,0.835357,0.835357,0.86217,0.896055,0.91795,0.999459,1.07145,1.165905,1.570796,-2.677945,-2.279423,-2.122451
-62,11.401754,12.206556,13.038405,14.764823,14.764823,14.317821,13.928388,12.649111,11.401754,10.198039,8.062258,7.0,4.123106,1.414214,2.828427,4.472136,7.28011,9.219544,11.18034,12.165525,14.317821,16.278821,17.464249,18.439089,18.439089,19.416488,9.219544,15.297059,13.152946,10.0,6.082763,2.828427,4.242641,8.062258,13.0,17.088007,21.18962,24.351591,27.202941,29.12044,29.410882,29.410882,28.460499,25.632011,22.472205,17.888544,13.892444,9.219544,4.123106,4.472136,10.0,15.132746,2.231839,2.181522,2.137526,2.064738,2.064738,2.003204,1.93797,1.892547,1.837048,1.768192,1.695151,1.570796,1.325818,0.785398,-0.785398,-1.107149,-1.292497,-1.352127,-1.390943,-1.405648,-1.359703,-1.385448,-1.339706,-1.352127,-1.352127,-1.3633,-1.352127,-1.373401,-1.418147,-1.570796,-1.735945,-2.356194,2.356194,2.089942,1.965587,1.929567,1.907471,1.905533,1.869295,1.849096,1.881795,1.881795,1.892547,1.929567,1.934775,2.034444,2.098871,2.279423,2.896614,-2.034444,-1.570796,-1.438245
-63,10.630146,11.401754,12.806248,13.601471,13.892444,13.892444,13.416408,13.0,11.7047,9.219544,8.062258,6.0,4.123106,2.828427,3.162278,5.0,7.81025,9.433981,10.816654,13.038405,14.422205,15.811388,17.804494,18.601075,18.601075,18.601075,8.602325,15.811388,13.601471,10.29563,6.324555,3.0,3.0,7.211103,12.206556,16.401219,20.0,23.430749,26.248809,27.658633,28.425341,27.802878,27.202941,24.413111,21.095023,17.0,12.083046,7.28011,3.162278,4.472136,9.219544,15.264338,0.71883,0.661043,0.674741,0.628796,0.528074,0.528074,0.463648,0.394791,0.348771,0.218669,0.124355,0.0,-0.244979,-0.785398,-1.892547,-2.214297,-2.446854,-2.582993,-2.55359,-2.574863,-2.55359,-2.536048,-2.475623,-2.508844,-2.508844,-2.508844,-2.521343,-2.536048,-2.512796,-2.634494,-2.819842,3.141593,1.570796,0.982794,0.96007,0.915101,0.927295,0.876058,0.866302,0.86217,0.885067,0.912908,0.942,0.96007,1.022247,1.080839,1.144169,1.292497,1.892547,-2.677945,-2.279423,-2.122451
-63,10.440307,11.401754,12.649111,13.928388,14.317821,13.892444,13.038405,12.206556,11.401754,9.899495,7.81025,5.830952,3.162278,2.236068,3.162278,5.09902,7.615773,8.944272,11.661904,13.038405,14.764823,15.652476,16.552945,17.888544,18.788294,18.384776,8.944272,15.652476,13.892444,10.816654,6.403124,3.162278,3.162278,7.0,12.165525,16.278821,20.396078,23.537205,25.70992,27.658633,28.635642,28.442925,27.294688,25.317978,21.095023,17.029386,13.0,8.062258,2.828427,3.605551,9.486833,15.132746,1.27934,1.304544,1.249046,1.203622,1.138389,1.042722,1.004067,0.96007,0.909753,0.785398,0.694738,0.54042,0.321751,-0.463648,-1.249046,-1.768192,-1.975688,-2.034444,-2.111216,-2.137526,-2.064738,-2.034444,-2.007423,-2.034444,-2.010639,-1.961403,-2.034444,-2.034444,-2.098871,-2.158799,-2.245537,-2.819842,1.892547,1.570796,1.405648,1.385448,1.373401,1.356736,1.335251,1.352127,1.359703,1.394087,1.423718,1.412141,1.475845,1.512041,1.570796,1.695151,2.356194,-2.158799,-1.892547,-1.703348
-63,10.816654,12.206556,13.892444,14.764823,14.764823,14.317821,13.928388,13.601471,12.369317,11.18034,9.055385,8.0,5.09902,3.605551,3.0,4.242641,6.403124,8.062258,9.848858,12.083046,13.416408,15.231546,16.552945,17.0,17.888544,17.888544,8.062258,15.231546,13.0,9.486833,6.082763,2.236068,3.605551,8.062258,12.529964,17.0,21.470911,25.059928,27.294688,29.068884,29.529646,29.529646,28.178006,25.553865,22.472205,18.027756,13.601471,8.485281,3.605551,3.0,8.944272,13.892444,-0.982794,-0.96007,-1.042722,-1.076855,-1.076855,-1.138389,-1.203622,-1.272297,-1.325818,-1.390943,-1.460139,-1.570796,-1.768192,-2.158799,3.141593,2.356194,2.245537,2.089942,1.989021,1.997424,2.034444,1.975688,2.007423,2.060754,2.034444,2.034444,2.089942,1.975688,1.965587,1.892547,1.735945,1.107149,-0.982794,-1.05165,-1.07145,-1.080839,-1.086318,-1.07145,-1.074374,-1.107149,-1.076855,-1.076855,-1.091277,-1.037088,-1.00748,-0.982794,-0.942,-0.785398,-0.588003,1.570796,2.034444,2.098871
-63,11.18034,12.165525,14.142136,15.033296,15.0,15.0,14.035669,14.035669,13.152946,11.401754,9.486833,8.062258,5.656854,3.605551,3.162278,4.242641,6.324555,8.246211,9.055385,11.045361,13.038405,14.142136,15.297059,16.278821,17.262677,17.262677,8.062258,14.035669,12.041595,9.0,6.0,1.414214,3.605551,8.544004,12.649111,16.763055,21.18962,25.0,27.202941,28.460499,29.410882,29.410882,27.513633,25.632011,22.472205,18.788294,13.892444,8.602325,2.828427,3.162278,8.544004,14.317821,-1.390943,-1.405648,-1.428899,-1.504228,-1.570796,-1.570796,-1.642104,-1.642104,-1.723446,-1.837048,-1.892547,-2.089942,-2.356194,-2.55359,2.819842,2.356194,1.892547,1.815775,1.681454,1.661456,1.647568,1.712693,1.768192,1.756144,1.745469,1.745469,1.695151,1.642104,1.653938,1.570796,1.570796,0.785398,-0.982794,-1.212026,-1.249046,-1.267911,-1.234122,-1.287002,-1.272297,-1.249046,-1.259798,-1.259798,-1.237552,-1.212026,-1.206817,-1.130954,-1.042722,-0.950547,-0.785398,1.892547,1.929567,2.003204
-63,10.816654,12.206556,13.892444,14.317821,15.231546,14.866069,14.56022,13.601471,12.165525,11.045361,9.0,8.062258,5.385165,3.605551,3.0,3.605551,6.403124,8.602325,10.29563,11.661904,13.892444,15.264338,16.124515,17.492856,18.027756,18.027756,8.602325,14.764823,12.529964,8.944272,5.385165,2.236068,3.605551,7.81025,12.041595,17.029386,21.260292,24.839485,27.018512,29.068884,29.732137,29.732137,27.586228,25.455844,21.931712,17.691806,13.453624,8.602325,3.162278,3.605551,8.485281,14.21267,-0.982794,-0.96007,-1.042722,-1.138389,-1.165905,-1.227772,-1.292497,-1.272297,-1.405648,-1.480136,-1.570796,-1.695151,-1.951303,-2.158799,3.141593,2.55359,2.245537,2.191046,2.077895,2.111216,2.098871,2.122451,2.089942,2.111216,2.158799,2.158799,2.191046,2.064738,2.070143,2.034444,1.951303,1.107149,-0.588003,-0.876058,-0.844154,-0.868539,-0.851966,-0.870903,-0.890275,-0.858439,-0.832981,-0.832981,-0.811034,-0.785398,-0.753151,-0.745419,-0.732815,-0.620249,-0.321751,2.158799,2.356194,2.455863
-63,11.18034,12.083046,13.416408,14.866069,14.56022,14.317821,13.152946,12.165525,12.041595,10.0,8.062258,6.082763,4.123106,1.414214,2.236068,4.123106,7.071068,9.055385,11.045361,13.038405,14.142136,16.124515,17.262677,18.248288,18.248288,18.248288,9.055385,16.124515,13.038405,10.0,7.071068,2.828427,3.605551,8.062258,12.083046,16.155494,20.248457,24.351591,26.248809,28.460499,29.732137,28.79236,27.856777,26.0,21.931712,17.888544,13.038405,7.81025,4.123106,4.123106,9.055385,14.56022,2.034444,1.997424,2.034444,1.91382,1.849096,1.78189,1.723446,1.735945,1.653938,1.570796,1.446441,1.405648,1.325818,0.785398,-1.107149,-1.325818,-1.428899,-1.460139,-1.480136,-1.494024,-1.428899,-1.446441,-1.396124,-1.405648,-1.405648,-1.405648,-1.460139,-1.446441,-1.494024,-1.570796,-1.712693,-2.356194,2.55359,2.089942,1.997424,1.951303,1.923787,1.905533,1.880499,1.892547,1.91382,1.925502,1.93797,1.965587,1.99365,2.034444,2.137526,2.265535,2.896614,-1.815775,-1.460139,-1.292497
-63,10.0,10.816654,13.038405,13.892444,14.317821,13.928388,13.928388,12.369317,11.18034,10.198039,8.0,6.082763,4.472136,2.236068,3.162278,5.656854,7.211103,8.944272,11.18034,12.529964,14.317821,15.652476,17.0,18.35756,18.867962,19.723083,9.433981,16.552945,14.317821,10.77033,6.324555,3.0,3.162278,7.071068,11.313708,16.278821,20.518285,23.430749,26.248809,27.658633,28.319605,28.319605,26.172505,24.041631,21.260292,17.029386,12.206556,8.062258,3.0,4.472136,9.219544,14.866069,0.643501,0.588003,0.566729,0.528074,0.432408,0.367174,0.367174,0.244979,0.179853,0.197396,0.0,-0.165149,-0.463648,-1.107149,-1.892547,-2.356194,-2.55359,-2.677945,-2.677945,-2.642246,-2.709185,-2.677945,-2.651635,-2.629203,-2.582993,-2.609869,-2.582993,-2.704965,-2.709185,-2.761086,-2.819842,3.141593,1.249046,0.785398,0.785398,0.741947,0.750929,0.694738,0.704494,0.708626,0.73544,0.73544,0.758378,0.785398,0.851966,0.868539,0.96007,1.05165,1.570796,-2.677945,-2.432966,-2.308611
