rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51
-58,7.211103,8.485281,9.433981,12.083046,14.866069,16.492423,18.681542,19.924859,21.18962,21.540659,21.540659,20.615528,19.313208,16.763055,15.132746,14.035669,13.601471,14.422205,16.278821,18.439089,20.808652,23.021729,25.238859,27.45906,28.84441,28.301943,13.892444,26.925824,25.553865,22.825424,19.235384,16.155494,12.369317,10.049876,9.433981,12.206556,16.155494,21.18962,24.351591,27.513633,29.732137,31.38471,32.202484,31.38471,28.600699,24.839485,20.518285,15.264338,9.486833,4.472136,6.324555,11.313708,2.158799,2.356194,2.582993,2.714965,2.798569,2.896614,2.870646,2.835714,2.804918,2.761086,2.761086,2.74307,2.770701,2.838708,3.009041,-3.070285,-2.843094,-2.55359,-2.399645,-2.279423,-2.185459,-2.170847,-2.158799,-2.148698,-2.158799,-2.129396,-2.098871,-2.117585,-2.104505,-2.07364,-2.057696,-1.951303,-1.815775,-1.471128,-1.012197,-0.610726,-0.380506,-0.336675,-0.334737,-0.333244,-0.343024,-0.39234,-0.44976,-0.534955,-0.636508,-0.699893,-0.819867,-1.019141,-1.249046,-2.034444,2.819842,2.356194
-58,8.0,9.219544,9.848858,12.529964,14.422205,16.401219,18.601075,20.0,20.808652,21.633308,21.633308,20.808652,19.416488,17.804494,15.556349,14.422205,13.601471,14.035669,16.124515,18.439089,20.880613,22.472205,25.079872,26.400758,28.231188,28.635642,14.317821,26.400758,25.079872,21.931712,19.235384,15.264338,12.041595,9.433981,9.0,12.083046,16.401219,19.849433,24.083189,27.658633,29.206164,30.805844,31.38471,30.413813,28.231188,25.0,20.223748,15.033296,8.544004,4.123106,7.211103,12.369317,3.141593,-2.922924,-2.723368,-2.642246,-2.55359,-2.485897,-2.508844,-2.498092,-2.52693,-2.55359,-2.55359,-2.52693,-2.539305,-2.475623,-2.356194,-2.158799,-1.869295,-1.642104,-1.446441,-1.352127,-1.27934,-1.206817,-1.160669,-1.141034,-1.170556,-1.138389,-1.138389,-1.141034,-1.160669,-1.147942,-1.083897,-1.019141,-0.844154,-0.558599,0.0,0.426627,0.655696,0.714091,0.726642,0.708626,0.664046,0.624023,0.534955,0.478352,0.400241,0.283794,0.14889,-0.066568,-0.358771,-1.325818,-2.55359,-2.896614
-58,7.615773,8.062258,9.055385,11.401754,13.601471,16.155494,18.027756,18.973666,20.880613,20.880613,20.880613,20.615528,18.973666,17.088007,14.764823,13.453624,13.038405,13.928388,16.278821,19.026298,21.0,23.021729,25.079872,27.073973,29.068884,29.068884,14.035669,27.073973,26.019224,23.086793,20.223748,16.278821,13.0,10.630146,10.77033,13.0,17.262677,21.84033,25.96151,28.861739,31.575307,32.388269,33.136083,32.0,30.066593,26.476405,20.880613,15.652476,9.899495,5.09902,5.09902,10.77033,1.165905,1.446441,1.681454,1.837048,1.869295,1.951303,1.910089,1.892547,1.862253,1.862253,1.862253,1.815775,1.892547,1.929567,2.064738,2.303611,2.574863,2.774419,2.956245,3.08901,3.141593,-3.098142,-3.061763,-3.067654,-3.072736,-3.072736,-3.070285,-3.067654,-3.10315,-3.054854,-2.992703,-2.956245,-2.746802,-2.422763,-1.951303,-1.570796,-1.396124,-1.292497,-1.297788,-1.325818,-1.379612,-1.4158,-1.480136,-1.570796,-1.637364,-1.760785,-1.862253,-2.034444,-2.356194,-2.944197,1.768192,1.19029
-58,9.055385,9.055385,9.848858,12.529964,14.422205,16.401219,18.601075,20.0,20.808652,21.633308,21.633308,20.808652,19.416488,16.401219,14.866069,13.038405,12.649111,14.035669,15.132746,17.720045,20.248457,22.472205,24.166092,26.400758,27.313001,27.730849,13.0,26.0,24.166092,21.931712,19.235384,15.264338,12.041595,9.848858,10.049876,13.416408,17.204651,21.260292,24.839485,27.802878,30.805844,31.906112,32.249031,31.780497,28.79236,24.738634,20.099751,14.035669,8.544004,3.162278,6.324555,12.0,-1.681454,-1.460139,-1.152572,-1.07145,-0.982794,-0.915101,-0.938047,-0.927295,-0.956133,-0.982794,-0.982794,-0.956133,-0.968509,-0.915101,-0.737815,-0.566729,-0.321751,-0.071307,0.132552,0.286051,0.35299,0.363979,0.426627,0.429762,0.414507,0.44752,0.394791,0.394791,0.426627,0.422854,0.486899,0.551655,0.726642,1.152572,1.670465,2.034444,2.191046,2.289626,2.270689,2.228685,2.194819,2.132718,2.089942,1.992216,1.925502,1.815775,1.670465,1.499489,1.212026,0.321751,-1.249046,-1.570796
-58,9.0,9.219544,9.848858,11.661904,14.21267,16.401219,18.439089,19.209373,20.615528,21.400935,20.808652,20.0,18.601075,16.278821,14.866069,12.529964,12.369317,13.0,14.317821,17.088007,19.697716,21.470911,24.186773,26.41969,27.294688,27.784888,12.529964,25.059928,24.186773,21.095023,18.867962,15.0,11.401754,9.486833,9.219544,12.206556,16.970563,20.518285,24.758837,27.586228,30.413813,31.890437,31.400637,31.064449,28.178006,24.698178,20.615528,15.033296,9.055385,3.605551,5.830952,12.165525,-1.570796,-1.352127,-1.152572,-1.030377,-0.885067,-0.915101,-0.86217,-0.896055,-0.88848,-0.91795,-0.956133,-0.927295,-0.938047,-0.828849,-0.737815,-0.499347,-0.244979,0.0,0.211093,0.358771,0.418224,0.484478,0.519146,0.514451,0.496423,0.528074,0.499347,0.499347,0.519146,0.548549,0.558599,0.643501,0.909753,1.249046,1.789465,2.181522,2.356194,2.390664,2.384758,2.38183,2.332943,2.289626,2.220667,2.149871,2.050316,1.943784,1.815775,1.637364,1.460139,0.588003,-1.030377,-1.405648
-58,8.062258,8.544004,10.198039,13.0,15.033296,17.029386,19.026298,20.024984,21.023796,22.0,22.0,21.0,20.0,17.117243,15.297059,14.317821,13.601471,14.21267,16.124515,18.384776,21.18962,23.769729,25.70992,26.925824,28.861739,28.861739,14.56022,27.892651,25.96151,23.769729,20.396078,16.124515,13.0,10.77033,10.630146,12.649111,17.117243,21.023796,24.020824,28.071338,30.149627,31.400637,31.780497,31.622777,29.154759,25.059928,20.808652,15.556349,8.944272,4.472136,6.082763,12.206556,2.622447,2.782822,2.944197,3.141593,-3.075024,-3.082837,-3.08901,-3.091634,-3.09401,3.141593,3.141593,3.141593,3.141593,-3.024484,-2.944197,-2.709185,-2.512796,-2.256526,-2.089942,-1.961403,-1.907471,-1.825979,-1.806341,-1.833791,-1.815775,-1.815775,-1.849096,-1.82447,-1.843805,-1.825979,-1.768192,-1.695151,-1.570796,-1.19029,-0.71883,-0.321751,-0.117109,-0.047583,-0.041643,-0.071307,-0.099669,-0.159913,-0.222082,-0.321751,-0.386876,-0.499347,-0.614663,-0.785398,-1.107149,-2.034444,2.976444,2.530867
-58,7.071068,7.211103,8.544004,11.18034,13.038405,16.03122,18.027756,19.104973,20.099751,20.223748,20.223748,19.235384,18.11077,16.03122,14.035669,12.649111,12.206556,12.806248,15.652476,18.384776,21.18962,23.086793,25.0,26.925824,28.160256,28.861739,14.317821,26.925824,24.738634,22.561028,19.235384,16.03122,13.038405,10.29563,10.816654,13.341664,17.029386,21.023796,25.019992,28.017851,31.064449,33.136083,33.376639,31.780497,29.410882,26.0,21.095023,15.620499,10.0,4.123106,6.0,11.661904,0.785398,0.982794,1.212026,1.390943,1.494024,1.508378,1.515298,1.465919,1.471128,1.421906,1.421906,1.414194,1.460139,1.508378,1.642104,1.892547,2.181522,2.466852,2.677945,2.750986,2.804918,2.83354,2.857799,2.878598,2.853537,2.896614,2.930499,2.878598,2.896614,2.918116,2.984991,3.079174,-3.064821,-2.634494,-2.158799,-1.797595,-1.629552,-1.618379,-1.610775,-1.606495,-1.635223,-1.661456,-1.721168,-1.792878,-1.881795,-1.965587,-2.119346,-2.265535,-2.498092,2.896614,1.570796,1.030377
-58,8.485281,8.602325,9.486833,12.165525,14.035669,16.0,18.0,19.0,21.023796,21.095023,21.095023,20.099751,19.026298,16.0,14.142136,13.0,12.206556,12.806248,14.764823,18.027756,19.924859,22.561028,24.515301,25.70992,27.892651,27.892651,13.341664,26.683328,24.515301,21.377558,19.235384,16.03122,12.165525,10.29563,10.816654,13.341664,18.027756,22.0,25.0,29.017236,31.064449,32.140317,33.376639,32.015621,29.732137,26.0,20.59126,15.620499,9.219544,3.0,5.385165,12.041595,-0.785398,-0.620249,-0.321751,-0.165149,-0.071307,0.0,0.0,0.0,-0.047583,-0.094952,-0.094952,-0.099669,-0.052583,0.0,0.141897,0.394791,0.610726,0.896055,1.076855,1.231504,1.264917,1.34732,1.365401,1.335251,1.317122,1.317122,1.343997,1.343997,1.365401,1.382575,1.414194,1.508378,1.735945,2.077895,2.55359,2.914794,3.086094,3.141593,3.141593,3.107124,3.077166,3.048116,2.991221,2.889038,2.798569,2.746802,2.634494,2.446854,2.279423,1.570796,-0.380506,-0.726642
-57,7.28011,8.062258,9.219544,11.7047,14.317821,15.652476,17.888544,19.235384,21.023796,20.615528,21.540659,20.615528,18.788294,17.0,14.422205,13.453624,13.416408,13.341664,16.0,18.11077,20.396078,22.561028,24.738634,26.683328,27.892651,28.861739,13.601471,26.925824,24.738634,22.803509,18.973666,16.155494,13.601471,10.816654,11.045361,14.317821,18.384776,22.36068,26.400758,29.546573,31.38471,33.24154,33.526109,32.756679,30.265492,26.019224,22.022716,16.278821,9.848858,3.162278,5.0,11.401754,-0.2783,-0.124355,0.218669,0.348771,0.432408,0.463648,0.463648,0.486899,0.442374,0.398522,0.380506,0.398522,0.439843,0.489957,0.588003,0.837981,1.107149,1.343997,1.570796,1.681454,1.768192,1.794273,1.815775,1.797595,1.82447,1.815775,1.869295,1.833791,1.815775,1.837048,1.892547,1.951303,2.199593,2.55359,3.050933,-2.930499,-2.750986,-2.677945,-2.71183,-2.723368,-2.749253,-2.772259,-2.838708,-2.926235,-3.009041,-3.10315,3.096169,2.956245,2.723368,1.892547,0.0,-0.266252
-58,8.246211,8.062258,9.899495,11.401754,13.892444,15.652476,17.888544,19.235384,19.723083,20.59126,21.095023,19.723083,18.35756,16.552945,13.601471,13.038405,12.165525,12.529964,14.21267,16.970563,19.849433,21.400935,23.600847,25.806976,26.627054,27.45906,13.038405,25.806976,23.600847,21.633308,18.35756,14.317821,11.401754,9.055385,10.0,12.529964,16.763055,20.615528,25.0,28.160256,30.675723,32.310989,32.202484,31.38471,28.84441,24.839485,20.518285,15.264338,8.544004,3.605551,5.830952,11.401754,-1.325818,-1.05165,-0.785398,-0.661043,-0.528074,-0.463648,-0.463648,-0.486899,-0.531724,-0.507099,-0.548549,-0.531724,-0.512389,-0.436627,-0.298499,-0.076772,0.165149,0.499347,0.68573,0.785398,0.856706,0.91795,0.93577,0.950547,0.972377,0.992894,1.004067,0.950547,0.93577,0.982794,1.058407,1.138389,1.304544,1.681454,2.214297,2.642246,2.838708,2.896614,2.857799,2.853537,2.809533,2.761086,2.691833,2.606638,2.55359,2.4417,2.321725,2.122451,1.929567,0.982794,-0.54042,-0.909753
-58,8.485281,8.602325,10.77033,12.369317,14.317821,17.117243,19.104973,20.223748,21.213203,21.377558,21.377558,21.377558,19.235384,17.029386,15.033296,13.341664,12.529964,13.453624,15.811388,17.888544,20.248457,22.135944,24.041631,25.96151,26.925824,27.892651,13.601471,25.96151,24.738634,21.587033,18.439089,15.132746,11.045361,8.944272,9.433981,12.165525,16.03122,20.099751,24.186773,27.073973,30.016662,31.0,32.062439,31.256999,27.658633,24.351591,20.124612,15.0,8.602325,4.123106,7.0,12.083046,-2.356194,-2.191046,-1.951303,-1.815775,-1.78189,-1.687905,-1.675673,-1.719686,-1.712693,-1.759018,-1.759018,-1.759018,-1.727398,-1.629552,-1.504228,-1.343997,-1.07145,-0.837981,-0.605545,-0.463648,-0.35299,-0.321751,-0.295441,-0.273009,-0.262995,-0.253674,-0.298499,-0.273009,-0.244979,-0.233743,-0.218669,-0.132552,0.09066,0.463648,1.012197,1.405648,1.633215,1.670465,1.695151,1.644735,1.604117,1.570796,1.508378,1.442473,1.352127,1.236059,1.107149,0.927295,0.620249,-0.244979,-1.570796,-1.997424
-58,7.071068,7.0,9.486833,11.18034,13.892444,16.124515,17.492856,19.723083,20.59126,20.59126,21.470911,20.59126,18.35756,16.643317,14.21267,13.038405,12.649111,14.035669,16.124515,18.439089,20.880613,23.4094,24.698178,26.925824,28.231188,29.154759,14.317821,26.925824,25.079872,22.847319,19.235384,16.643317,12.806248,10.29563,10.0,13.0,17.204651,20.615528,24.207437,27.802878,30.0,31.622777,32.756679,31.304952,29.154759,25.96151,21.213203,16.03122,9.486833,5.0,5.656854,11.401754,1.428899,1.570796,1.892547,2.034444,2.098871,2.089942,2.111216,2.10252,2.077895,2.077895,2.055274,2.077895,2.083186,2.142134,2.256526,2.574863,2.819842,3.070285,-3.017238,-2.922924,-2.850136,-2.792822,-2.768605,-2.761086,-2.741352,-2.754717,-2.709185,-2.761086,-2.731465,-2.736701,-2.654693,-2.570255,-2.466852,-2.077895,-1.570796,-1.176005,-0.950547,-0.88848,-0.902507,-0.912908,-0.927295,-0.965252,-1.025141,-1.107149,-1.183921,-1.297788,-1.428899,-1.633215,-1.892547,-2.498092,2.356194,1.837048
-58,8.246211,8.544004,10.816654,12.806248,15.556349,17.691806,19.104973,20.518285,21.931712,22.627417,21.931712,21.213203,19.79899,17.691806,15.264338,13.928388,14.035669,14.142136,16.155494,17.888544,21.095023,23.021729,25.0,26.400758,28.600699,28.600699,13.601471,26.400758,25.0,22.803509,19.849433,15.556349,12.206556,9.219544,9.486833,12.041595,16.401219,20.808652,24.413111,28.017851,30.0,31.240999,31.827661,31.144823,29.206164,24.698178,20.124612,14.56022,9.0,3.605551,6.403124,12.083046,-2.896614,-2.782822,-2.55359,-2.466852,-2.356194,-2.316216,-2.319174,-2.321725,-2.323948,-2.356194,-2.388441,-2.356194,-2.356194,-2.316216,-2.122451,-1.93797,-1.642104,-1.428899,-1.19029,-1.107149,-1.022247,-0.970746,-0.927295,-0.91972,-0.934288,-0.934288,-0.942,-0.91972,-0.927295,-0.909753,-0.856706,-0.785398,-0.610726,-0.218669,0.321751,0.726642,0.915101,0.956133,0.96007,0.962994,0.927295,0.876058,0.807617,0.739975,0.664046,0.554307,0.463648,0.2783,0.0,-0.982794,-2.245537,-2.714965
