rssi,amplitude_0,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6,amplitude_7,amplitude_8,amplitude_9,amplitude_10,amplitude_11,amplitude_12,amplitude_13,amplitude_14,amplitude_15,amplitude_16,amplitude_17,amplitude_18,amplitude_19,amplitude_20,amplitude_21,amplitude_22,amplitude_23,amplitude_24,amplitude_25,amplitude_26,amplitude_27,amplitude_28,amplitude_29,amplitude_30,amplitude_31,amplitude_32,amplitude_33,amplitude_34,amplitude_35,amplitude_36,amplitude_37,amplitude_38,amplitude_39,amplitude_40,amplitude_41,amplitude_42,amplitude_43,amplitude_44,amplitude_45,amplitude_46,amplitude_47,amplitude_48,amplitude_49,amplitude_50,amplitude_51,phase_0,phase_1,phase_2,phase_3,phase_4,phase_5,phase_6,phase_7,phase_8,phase_9,phase_10,phase_11,phase_12,phase_13,phase_14,phase_15,phase_16,phase_17,phase_18,phase_19,phase_20,phase_21,phase_22,phase_23,phase_24,phase_25,phase_26,phase_27,phase_28,phase_29,phase_30,phase_31,phase_32,phase_33,phase_34,phase_35,phase_36,phase_37,phase_38,phase_39,phase_40,phase_41,phase_42,phase_43,phase_44,phase_45,phase_46,phase_47,phase_48,phase_49,phase_50,phase_51
-66,12.369317,9.486833,6.708204,3.605551,2.236068,5.09902,8.0,10.049876,12.041595,13.152946,14.142136,15.033296,14.0,13.0,12.041595,11.045361,9.055385,7.071068,5.09902,3.0,1.414214,1.414214,3.605551,5.830952,7.211103,8.602325,4.472136,10.29563,9.848858,8.544004,7.28011,6.0,5.385165,5.0,5.830952,7.28011,8.246211,9.055385,10.049876,9.055385,9.219544,8.944272,8.944272,8.602325,8.485281,8.062258,8.062258,7.615773,6.324555,5.09902,4.123106,2.236068,-1.815775,-1.892547,-2.034444,-2.158799,2.677945,1.768192,1.570796,1.471128,1.487655,1.418147,1.428899,1.504228,1.570796,1.570796,1.653938,1.661456,1.681454,1.712693,1.768192,1.570796,0.785398,-0.785398,-0.982794,-1.030377,-0.982794,-0.950547,-1.107149,-1.063698,-1.152572,-1.212026,-1.292497,-1.570796,-1.951303,-2.214297,-2.601173,-2.863293,-2.896614,-3.030935,-3.041924,-3.030935,-2.922924,-2.677945,-2.677945,-2.521343,-2.356194,-2.089942,-2.089942,-1.975688,-1.892547,-1.768192,-1.815775,-2.034444
-66,11.401754,9.219544,7.071068,3.605551,1.414214,4.123106,6.708204,9.848858,11.18034,13.416408,14.764823,14.317821,13.928388,13.0,11.7047,10.440307,9.219544,7.071068,5.09902,3.162278,1.414214,1.414214,4.472136,6.324555,7.28011,8.246211,5.09902,10.198039,9.055385,9.055385,7.0,6.082763,5.830952,5.0,6.324555,7.071068,8.062258,9.055385,9.055385,9.055385,9.0,9.055385,8.246211,8.544004,8.602325,8.485281,7.81025,7.211103,6.708204,5.385165,4.123106,2.236068,-2.231839,-2.279423,-2.356194,-2.55359,2.356194,1.325818,1.107149,1.152572,1.107149,1.107149,1.076855,1.138389,1.203622,1.176005,1.222025,1.27934,1.352127,1.428899,1.373401,1.249046,0.785398,-0.785398,-1.107149,-1.249046,-1.292497,-1.325818,-1.373401,-1.373401,-1.460139,-1.460139,-1.570796,-1.735945,-2.111216,-2.498092,-2.819842,-2.999696,3.017238,3.030935,3.030935,3.030935,3.141593,-3.030935,-2.896614,-2.782822,-2.521343,-2.356194,-2.265535,-2.158799,-2.034444,-1.951303,-1.815775,-2.034444
-66,10.77033,8.944272,5.830952,3.162278,3.162278,6.0,9.055385,11.045361,13.152946,14.142136,15.132746,15.132746,15.033296,14.035669,13.0,12.041595,10.049876,8.062258,6.082763,4.0,2.236068,1.0,2.828427,5.0,6.403124,7.81025,3.605551,8.944272,8.944272,7.615773,7.071068,5.0,4.472136,5.0,5.385165,7.071068,8.062258,9.0,9.0,9.0,9.055385,8.246211,7.615773,8.062258,7.81025,7.81025,6.708204,6.324555,5.385165,4.123106,3.162278,1.414214,-0.380506,-0.463648,-0.54042,-1.249046,-2.819842,3.141593,3.030935,3.050933,2.988943,2.999696,3.009041,3.009041,3.075024,3.070285,3.141593,-3.058451,-3.041924,-3.017238,-2.976444,3.141593,2.677945,1.570796,0.785398,0.643501,0.674741,0.694738,0.588003,0.463648,0.463648,0.404892,0.141897,0.0,-0.463648,-0.927295,-1.19029,-1.428899,-1.446441,-1.570796,-1.570796,-1.570796,-1.460139,-1.325818,-1.165905,-1.05165,-0.876058,-0.694738,-0.463648,-0.321751,-0.380506,-0.244979,-0.321751,-0.785398
-66,10.198039,8.246211,5.385165,2.828427,2.236068,6.082763,9.0,11.045361,13.038405,14.035669,15.132746,16.03122,15.0,14.0,13.0,12.041595,10.049876,8.062258,6.082763,4.0,2.0,1.0,2.828427,5.0,7.211103,8.062258,3.605551,8.944272,8.944272,7.615773,6.324555,5.0,4.472136,5.0,5.385165,7.071068,8.0,9.055385,9.055385,9.055385,9.0,9.055385,8.246211,8.944272,8.602325,7.071068,7.211103,6.708204,5.385165,4.472136,3.162278,1.0,-0.197396,-0.244979,-0.380506,-0.785398,-2.677945,-2.976444,3.141593,3.050933,3.064821,3.070285,3.009041,3.079174,3.141593,3.141593,3.141593,-3.058451,-3.041924,-3.017238,-2.976444,3.141593,3.141593,1.570796,0.785398,0.643501,0.588003,0.519146,0.588003,0.463648,0.463648,0.404892,0.321751,0.0,-0.463648,-0.927295,-1.19029,-1.428899,-1.570796,-1.681454,-1.681454,-1.681454,-1.570796,-1.460139,-1.325818,-1.107149,-0.950547,-0.785398,-0.588003,-0.463648,-0.380506,-0.463648,-0.321751,-1.570796
-66,11.045361,9.0,6.0,3.162278,1.414214,4.123106,8.062258,10.049876,12.041595,13.038405,14.142136,14.142136,14.317821,13.341664,12.369317,10.440307,9.486833,6.324555,5.385165,3.0,2.236068,2.0,4.123106,5.830952,7.81025,9.219544,5.0,10.0,9.899495,9.219544,7.81025,6.708204,5.09902,5.385165,5.830952,6.403124,7.211103,8.062258,8.944272,8.944272,8.602325,8.485281,7.81025,8.062258,8.544004,8.062258,7.0,7.071068,6.082763,5.385165,4.472136,2.236068,-3.050933,3.141593,3.141593,2.819842,0.785398,0.244979,0.124355,0.099669,0.083141,0.076772,0.141897,0.141897,0.211093,0.226799,0.244979,0.291457,0.321751,0.321751,0.380506,0.0,-0.463648,-1.570796,-1.815775,-2.111216,-2.265535,-2.279423,-2.214297,-2.214297,-2.356194,-2.432966,-2.446854,-2.677945,-2.944197,2.761086,2.601173,2.245537,2.158799,2.089942,2.034444,2.034444,2.191046,2.356194,2.446854,2.622447,2.782822,3.017238,3.141593,-2.999696,-2.976444,-2.761086,-2.677945,-2.677945
-66,10.630146,8.602325,6.708204,3.0,3.0,5.385165,8.062258,10.816654,12.806248,14.21267,15.0,15.0,14.422205,13.892444,13.038405,11.18034,9.848858,7.615773,5.385165,3.605551,1.414214,1.414214,3.0,5.0,7.0,8.062258,4.0,9.0,9.055385,8.062258,6.324555,5.830952,5.0,5.09902,6.082763,7.28011,8.544004,9.848858,9.848858,8.944272,9.486833,9.219544,9.055385,8.062258,8.246211,7.615773,7.211103,6.403124,5.656854,4.242641,2.828427,1.0,-0.851966,-0.950547,-1.107149,-1.570796,3.141593,2.761086,2.622447,2.55359,2.466852,2.455863,2.498092,2.498092,2.55359,2.613518,2.574863,2.677945,2.723368,2.736701,2.761086,2.55359,2.356194,0.785398,0.0,0.0,0.0,0.124355,0.0,0.0,-0.110657,-0.124355,-0.321751,-0.54042,-0.927295,-1.373401,-1.735945,-1.849096,-1.929567,-1.989021,-1.989021,-2.034444,-1.892547,-1.789465,-1.681454,-1.446441,-1.325818,-1.165905,-0.982794,-0.896055,-0.785398,-0.785398,-0.785398,-1.570796
-66,11.401754,9.486833,6.708204,3.605551,2.236068,5.09902,8.062258,10.0,12.041595,13.038405,14.035669,15.0,14.0,13.0,12.041595,11.18034,9.219544,7.28011,5.09902,3.162278,1.0,2.236068,2.828427,5.0,7.211103,8.602325,5.0,9.433981,9.433981,8.944272,7.615773,6.082763,6.082763,5.830952,6.403124,7.615773,8.544004,9.219544,9.219544,9.219544,9.486833,8.944272,8.602325,8.485281,8.602325,8.062258,7.28011,7.28011,6.082763,5.0,4.0,2.236068,-1.837048,-1.892547,-2.034444,-2.158799,2.677945,1.768192,1.695151,1.570796,1.487655,1.494024,1.499489,1.570796,1.570796,1.570796,1.653938,1.75065,1.789465,1.849096,1.768192,1.892547,1.570796,-0.463648,-0.785398,-0.927295,-0.982794,-0.950547,-0.927295,-1.012197,-1.012197,-1.107149,-1.165905,-1.405648,-1.735945,-2.111216,-2.466852,-2.736701,-2.782822,-2.922924,-2.922924,-2.922924,-2.819842,-2.677945,-2.521343,-2.356194,-2.191046,-2.089942,-1.849096,-1.849096,-1.735945,-1.570796,-1.570796,-2.034444
-66,11.401754,9.219544,6.403124,3.0,3.162278,5.385165,8.544004,11.18034,12.529964,13.892444,14.764823,15.652476,15.231546,14.317821,13.0,11.7047,10.440307,8.246211,6.324555,4.123106,1.414214,1.414214,3.162278,5.09902,7.071068,7.071068,4.0,9.0,9.0,8.062258,7.28011,5.830952,5.0,5.09902,6.082763,7.28011,8.544004,8.944272,10.29563,9.848858,9.848858,9.219544,9.055385,9.0,8.246211,7.615773,7.615773,7.211103,6.403124,4.242641,2.828427,1.414214,-0.661043,-0.708626,-0.896055,-1.570796,-2.819842,2.761086,2.782822,2.677945,2.642246,2.613518,2.647651,2.677945,2.736701,2.709185,2.746802,2.792822,2.850136,2.896614,2.819842,2.896614,2.356194,0.785398,0.321751,0.197396,0.141897,0.141897,0.0,0.0,0.0,-0.124355,-0.2783,-0.54042,-0.927295,-1.373401,-1.735945,-1.849096,-1.929567,-2.034444,-2.077895,-1.989021,-1.989021,-1.789465,-1.681454,-1.570796,-1.325818,-1.165905,-1.165905,-0.982794,-0.896055,-0.785398,-0.785398,-0.785398
-66,9.433981,8.062258,5.385165,2.0,2.236068,5.656854,8.485281,10.630146,12.806248,15.0,15.620499,16.278821,15.556349,14.866069,13.453624,12.806248,11.401754,8.602325,6.403124,4.242641,2.236068,2.236068,3.162278,5.09902,7.0,8.0,4.0,9.055385,9.055385,8.246211,6.324555,5.830952,4.242641,4.123106,5.09902,6.708204,7.211103,8.602325,9.219544,8.602325,8.602325,7.615773,8.246211,8.0,7.071068,6.324555,5.830952,5.0,4.242641,3.605551,2.236068,1.0,0.558599,0.519146,0.380506,0.0,-2.034444,-2.356194,-2.356194,-2.422763,-2.466852,-2.498092,-2.446854,-2.399645,-2.356194,-2.308611,-2.303611,-2.245537,-2.231839,-2.191046,-2.245537,-2.356194,-2.677945,2.677945,1.892547,1.768192,1.570796,1.570796,1.570796,1.460139,1.460139,1.325818,1.249046,1.030377,0.785398,0.244979,-0.197396,-0.463648,-0.588003,-0.620249,-0.708626,-0.620249,-0.620249,-0.404892,-0.244979,0.0,0.141897,0.321751,0.54042,0.643501,0.785398,0.982794,1.107149,1.570796
-66,11.0,9.055385,5.385165,2.828427,2.828427,5.385165,8.246211,11.18034,13.152946,15.297059,15.297059,15.524175,15.811388,14.866069,13.928388,12.083046,10.29563,8.944272,6.708204,4.123106,3.0,2.236068,3.0,5.385165,6.708204,8.062258,3.605551,9.433981,8.602325,7.81025,7.071068,5.0,4.123106,4.123106,5.0,6.403124,8.062258,8.944272,8.944272,9.433981,8.602325,8.485281,8.602325,8.062258,7.28011,7.0,6.082763,5.09902,5.09902,4.123106,2.236068,1.0,0.0,-0.110657,-0.380506,-0.785398,-2.356194,-2.761086,-2.896614,-2.961739,-2.988943,-2.944197,-2.944197,-2.88099,-2.819842,-2.798569,-2.774419,-2.714965,-2.634494,-2.677945,-2.677945,-2.896614,3.141593,2.034444,1.570796,1.19029,1.107149,1.05165,0.982794,1.012197,0.950547,0.876058,0.785398,0.643501,0.244979,-0.244979,-0.643501,-0.896055,-1.05165,-1.107149,-1.107149,-1.012197,-0.950547,-0.785398,-0.620249,-0.519146,-0.2783,0.0,0.165149,0.197396,0.197396,0.244979,0.463648,0.0
