type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,0,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3562608,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-1,-8,-4,-9,-2,-10,0,-12,2,-14,3,-16,4,-18,5,-19,5,-20,5,-21,5,-21,5,-20,5,-19,5,-16,5,-14,6,-11,8,-8,10,-5,12,-3,15,-1,18,0,20,1,22,2,24,3,26,3,27,3,28,1,13,3,25,3,24,3,21,3,18,4,14,5,10,7,6,9,2,12,-2,15,-6,18,-9,22,-10,25,-11,28,-11,29,-10,30,-8,30,-6,28,-3,25,0,20,2,14,4,7,4,0,4,-6,1,-12,-2,-16,-5,-5,-2,0,0,0,0,0,0,0,0]"
CSI_DATA,2,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3574136,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-1,-8,-1,-9,1,-10,3,-11,6,-12,8,-13,9,-15,11,-16,12,-17,12,-18,12,-18,11,-17,11,-16,11,-13,10,-11,10,-7,11,-4,12,-1,13,2,15,5,17,7,18,9,20,11,22,11,23,12,24,13,25,6,12,12,23,11,21,10,19,9,16,9,12,8,8,9,3,9,-2,11,-6,12,-11,15,-15,17,-17,20,-19,23,-20,25,-20,26,-19,27,-16,26,-13,23,-9,20,-5,15,-1,8,2,1,3,-6,3,-12,2,-16,0,-5,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,4,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3582764,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-2,-7,-6,-8,-4,-10,-3,-12,-2,-15,-1,-17,0,-19,0,-20,-1,-21,-1,-22,-2,-22,-2,-21,-2,-20,-1,-17,0,-15,2,-13,4,-11,7,-9,10,-8,13,-8,16,-8,19,-7,22,-7,23,-7,25,-8,27,-8,28,-4,13,-8,25,-7,24,-6,21,-5,18,-3,15,0,12,3,9,7,6,12,3,16,1,20,1,24,1,28,1,30,3,31,4,31,7,29,9,26,11,22,11,16,11,10,10,4,7,-2,3,-6,-2,-9,-7,-11,-12,-3,-4,0,0,0,0,0,0,0,0]"
CSI_DATA,6,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3593752,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,-2,3,-8,1,-8,-1,-10,-3,-12,-4,-14,-5,-16,-6,-18,-6,-19,-6,-20,-6,-21,-6,-21,-6,-21,-6,-19,-6,-16,-7,-14,-9,-11,-11,-8,-13,-6,-16,-3,-18,-2,-21,0,-23,1,-25,2,-27,2,-28,2,-29,3,-14,1,-27,2,-25,2,-22,3,-19,3,-15,3,-12,5,-7,6,-3,9,1,12,5,15,8,19,9,22,10,26,10,28,9,30,7,31,4,30,1,28,-2,25,-4,20,-6,14,-6,7,-5,0,-2,-6,1,-12,5,-15,1,-4,0,0,0,0,0,0,0,0]"
CSI_DATA,8,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3601705,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-1,-8,-2,-9,0,-10,2,-11,4,-13,6,-14,8,-16,9,-17,9,-18,9,-19,9,-20,9,-19,8,-17,8,-15,8,-12,9,-9,10,-5,11,-2,13,0,15,3,17,4,19,6,21,7,23,7,25,7,26,8,27,4,13,7,25,7,23,7,21,7,17,6,13,7,9,8,5,10,0,12,-4,14,-9,17,-12,20,-13,23,-15,26,-16,28,-15,29,-13,29,-11,28,-7,24,-4,20,-1,14,2,8,3,1,3,-6,2,-12,-1,-16,-3,-5,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,10,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3613687,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,1,3,7,5,6,8,6,10,6,12,5,15,6,17,6,18,7,19,8,19,9,19,9,18,9,17,8,15,6,14,3,13,0,12,-3,12,-7,12,-10,12,-13,13,-16,14,-19,15,-21,16,-22,17,-23,17,-24,8,-12,16,-22,14,-21,13,-19,10,-17,7,-14,3,-13,-1,-11,-6,-10,-11,-9,-16,-9,-20,-9,-24,-10,-26,-12,-28,-14,-29,-16,-28,-18,-26,-20,-22,-21,-18,-20,-12,-18,-7,-15,-2,-9,2,-4,4,3,5,9,5,14,1,4,0,0,0,0,0,0,0,0]"
CSI_DATA,12,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3621568,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,0,-8,1,-8,3,-8,6,-9,9,-9,11,-10,13,-12,14,-13,15,-14,16,-14,16,-14,16,-14,15,-13,15,-10,13,-8,13,-4,13,-1,13,3,13,6,14,9,15,11,17,13,18,15,19,16,20,17,22,18,22,8,11,16,21,15,19,14,17,12,14,11,11,10,6,9,2,9,-3,10,-8,11,-13,13,-17,15,-20,18,-22,20,-23,22,-23,24,-22,25,-19,24,-16,22,-12,19,-7,14,-3,8,0,2,2,-5,3,-12,2,-16,1,-5,0,0,0,0,0,0,0,0,0]"
CSI_DATA,14,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3632850,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,-1,-8,-2,-9,0,-10,2,-12,5,-13,7,-14,8,-16,9,-18,10,-19,10,-19,9,-20,9,-19,9,-17,8,-15,8,-12,9,-9,10,-6,11,-3,13,0,15,2,17,4,19,5,21,7,23,7,25,7,26,8,27,4,13,7,24,7,23,7,21,6,17,6,13,7,9,8,5,9,1,11,-4,14,-8,17,-11,21,-13,24,-15,26,-15,28,-14,29,-12,29,-10,28,-7,24,-3,20,0,14,2,8,3,1,3,-6,2,-12,-1,-16,-4,-5,-2,0,0,0,0,0,0,0,0]"
CSI_DATA,16,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3642590,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,1,-4,7,-2,8,0,9,1,11,3,13,4,15,5,17,5,18,5,19,4,20,4,20,4,19,4,18,5,15,6,13,7,10,10,7,12,4,15,2,17,1,20,-1,22,-2,24,-3,26,-3,27,-3,28,-3,13,-2,26,-3,24,-3,21,-3,18,-4,14,-4,11,-6,6,-8,2,-10,-2,-13,-6,-16,-8,-20,-9,-23,-10,-26,-10,-29,-9,-31,-7,-32,-5,-31,-2,-29,0,-26,3,-21,4,-15,4,-8,3,-1,1,6,-3,11,-6,14,-2,3,0,0,0,0,0,0,0,0]"
CSI_DATA,18,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,3651793,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,0,-8,2,-7,4,-7,7,-7,9,-7,12,-7,14,-8,16,-9,17,-10,17,-10,18,-11,18,-10,18,-9,16,-7,15,-4,13,-1,13,2,12,5,12,9,12,12,12,15,13,17,13,19,14,21,15,22,16,23,16,11,8,21,15,20,14,18,12,16,9,13,7,11,3,9,-1,8,-6,6,-11,6,-16,6,-20,7,-24,9,-27,11,-29,13,-29,15,-29,16,-27,17,-24,16,-19,15,-14,12,-8,8,-3,3,2,-3,5,-9,7,-14,8,-4,2,0,0,0,0,0,0,0,0]"
