type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,0,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3799283,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,2,-6,8,-6,9,-7,9,-8,9,-8,8,-8,7,-8,7,-6,6,-5,5,-4,5,-2,5,0,5,1,6,3,7,4,8,5,9,5,9,6,10,6,10,6,10,5,10,5,10,4,9,4,8,4,7,4,5,2,1,6,-1,8,-3,10,-6,13,-7,16,-8,19,-9,21,-8,23,-7,23,-6,23,-4,22,-3,19,-2,16,-3,13,-4,11,-6,9,-9,7,-13,6,-17,6,-20,6,-23,7,-25,8,-27,10,-28,11,-28,12,-28,12,-27,3,-7,0,0,0,0,0,0,0,0]"
CSI_DATA,2,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3809224,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,-3,-4,-9,-4,-10,-4,-11,-3,-11,-2,-11,-2,-10,-1,-9,-1,-8,-2,-7,-2,-6,-4,-5,-5,-4,-6,-3,-8,-2,-9,-2,-10,-2,-11,-2,-11,-2,-11,-2,-12,-3,-12,-3,-11,-3,-10,-3,-9,-2,-8,-1,-7,0,-3,1,-4,5,-3,7,-3,10,-3,12,-4,15,-6,17,-7,18,-9,19,-10,19,-11,18,-11,16,-10,14,-8,13,-6,11,-3,11,0,11,4,11,7,13,10,14,12,16,13,19,13,21,13,22,13,23,12,23,11,23,2,5,0,0,0,0,0,0,0,0]"
CSI_DATA,4,60:83:e7:28:84:44,-60,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3818653,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,-3,-2,-9,-2,-10,-1,-11,0,-11,0,-11,1,-10,1,-9,0,-8,0,-7,-1,-6,-3,-5,-4,-4,-5,-4,-7,-4,-8,-4,-9,-5,-10,-5,-11,-5,-11,-5,-11,-6,-10,-6,-10,-6,-9,-5,-8,-4,-8,-3,-7,-2,-3,0,-5,4,-6,6,-6,9,-7,11,-9,13,-11,15,-13,15,-15,15,-16,15,-16,14,-16,12,-14,11,-12,10,-9,9,-6,10,-3,11,0,12,2,14,4,17,5,20,5,22,5,24,5,25,4,26,3,26,3,26,0,6,0,0,0,0,0,0,0,0]"
CSI_DATA,6,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3828008,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,1,1,7,1,8,0,9,-1,9,-1,9,-1,8,-1,7,-1,6,0,5,1,4,2,4,3,3,5,3,6,3,7,3,8,3,8,3,9,3,9,3,9,3,9,3,9,3,8,3,7,2,6,1,6,0,2,-1,4,-5,4,-7,4,-10,5,-12,6,-14,8,-16,10,-17,11,-17,12,-17,12,-16,12,-14,11,-12,9,-11,7,-10,4,-11,1,-12,-2,-13,-5,-15,-7,-16,-9,-19,-9,-21,-9,-23,-8,-24,-8,-25,-7,-25,-6,-25,-2,-6,0,0,0,0,0,0,0,0]"
CSI_DATA,8,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3842097,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,1,-9,4,-9,4,-10,4,-10,3,-10,3,-9,2,-8,2,-7,2,-6,2,-5,3,-4,4,-3,5,-2,6,-1,7,-1,8,-1,9,0,10,-1,10,-1,11,-1,11,-1,11,-1,10,-1,10,0,8,0,7,1,6,1,2,5,2,8,1,10,1,13,1,15,1,18,2,20,4,20,5,20,7,19,8,18,8,15,8,13,6,12,3,11,0,11,-3,11,-6,12,-10,13,-13,15,-15,17,-16,19,-17,21,-17,22,-16,22,-15,22,-14,5,-4,0,0,0,0,0,0,0,0]"
CSI_DATA,10,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3848369,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,-1,8,-4,9,-4,10,-4,10,-3,10,-2,9,-2,8,-2,7,-2,6,-2,4,-3,3,-4,2,-5,2,-7,1,-8,1,-9,1,-10,1,-11,1,-11,1,-12,1,-12,1,-12,1,-11,1,-10,1,-9,-1,-8,-1,-7,-2,-3,-7,-4,-9,-3,-11,-3,-14,-3,-16,-4,-19,-5,-20,-7,-21,-8,-20,-9,-20,-10,-18,-10,-16,-9,-14,-7,-13,-5,-12,-2,-12,2,-13,5,-14,8,-15,11,-17,13,-19,14,-21,15,-23,15,-23,15,-24,14,-23,13,-6,3,0,0,0,0,0,0,0,0]"
CSI_DATA,12,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3858046,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,1,8,4,8,5,8,6,8,6,7,6,6,6,5,5,5,4,4,3,4,2,4,0,5,-1,6,-3,7,-4,8,-5,8,-5,9,-6,9,-6,10,-6,10,-6,10,-5,9,-5,8,-5,7,-5,6,-5,5,-5,1,-3,-1,-7,-3,-9,-5,-11,-6,-13,-7,-16,-7,-18,-6,-21,-5,-22,-4,-22,-3,-22,-2,-20,-2,-18,-2,-16,-4,-13,-6,-11,-8,-9,-12,-8,-15,-7,-18,-7,-21,-8,-23,-9,-25,-10,-25,-12,-26,-12,-25,-13,-24,-13,-6,-4,0,0,0,0,0,0,0,0]"
CSI_DATA,14,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3867970,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-2,1,-8,5,-9,5,-10,5,-10,4,-10,4,-9,3,-8,3,-7,3,-6,3,-5,3,-3,4,-2,5,-1,6,0,7,0,9,1,10,1,10,1,11,1,11,0,11,0,11,0,10,0,9,1,8,1,7,2,6,2,2,6,1,8,0,11,-1,14,-1,16,-1,19,0,20,2,21,3,21,4,21,5,19,6,17,5,14,4,13,1,11,-2,11,-5,11,-9,11,-12,12,-15,14,-18,16,-19,18,-20,19,-20,20,-20,21,-18,20,-18,5,-5,0,0,0,0,0,0,0,0]"
CSI_DATA,16,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3878038,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-3,-1,-9,-4,-10,-4,-10,-5,-10,-6,-9,-6,-8,-6,-8,-5,-8,-4,-7,-3,-5,-2,-5,0,-6,1,-6,3,-7,4,-7,5,-8,6,-8,7,-9,7,-9,7,-10,7,-9,6,-9,6,-8,6,-7,5,-5,5,-4,5,-1,2,2,6,4,7,7,9,8,10,10,13,10,15,10,17,9,19,9,19,7,19,6,18,5,16,5,13,6,10,7,8,10,5,13,3,15,1,19,0,21,-1,24,0,25,1,27,2,27,3,26,4,25,4,6,1,0,0,0,0,0,0,0,0]"
CSI_DATA,18,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-95,0,2,1,3899242,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,1,7,4,8,5,8,7,7,7,6,7,6,7,5,6,4,5,4,4,4,2,4,1,5,-1,6,-2,7,-4,8,-4,9,-5,9,-5,10,-5,10,-5,10,-5,10,-4,9,-4,8,-4,7,-4,6,-4,4,-5,1,-3,-1,-7,-3,-9,-4,-11,-5,-14,-5,-16,-5,-19,-5,-21,-3,-22,-2,-22,-1,-22,0,-20,0,-18,-1,-15,-3,-13,-5,-11,-8,-9,-12,-8,-15,-8,-18,-8,-21,-9,-23,-11,-24,-12,-24,-14,-24,-15,-23,-15,-22,-15,-6,-4,0,0,0,0,0,0,0,0]"
