type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,0,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4286421,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,0,4,0,19,-2,22,-5,25,-9,25,-11,24,-13,22,-13,19,-13,16,-12,12,-10,8,-7,4,-3,1,2,-2,6,-5,10,-7,14,-9,18,-10,20,-11,22,-11,23,-11,23,-10,21,-10,19,-9,17,-8,14,-8,11,-8,3,-4,0,-7,-3,-6,-7,-6,-11,-5,-14,-4,-17,-3,-20,-2,-22,-1,-24,0,-25,2,-25,2,-24,3,-22,3,-20,3,-16,3,-12,3,-8,3,-3,3,2,3,7,2,12,2,16,2,20,2,23,1,25,0,26,0,6,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,2,60:83:e7:28:84:44,-58,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4299294,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-5,-1,-18,-4,-20,-7,-22,-10,-21,-13,-20,-15,-18,-16,-16,-16,-13,-15,-10,-13,-7,-10,-4,-7,-1,-3,1,1,3,5,5,10,6,14,7,17,8,18,8,20,8,21,7,21,7,20,7,18,6,15,6,13,6,10,2,2,5,0,4,-3,4,-7,2,-10,1,-13,0,-16,-1,-18,-3,-20,-4,-21,-6,-22,-7,-21,-7,-20,-7,-19,-7,-16,-6,-13,-6,-10,-5,-6,-3,-2,-2,2,-1,7,1,11,2,14,4,17,5,20,6,21,7,21,2,5,0,0,0,0,0,0,0,0]"
CSI_DATA,4,60:83:e7:28:84:44,-59,11,1,0,1,0,1,0,0,0,0,-96,0,2,1,4316390,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-1,4,-2,17,-4,19,-7,21,-10,21,-12,20,-13,18,-14,16,-13,13,-12,10,-10,6,-7,3,-3,0,1,-2,5,-5,9,-7,12,-9,15,-10,17,-10,19,-11,19,-10,19,-10,18,-10,16,-9,14,-9,12,-8,9,-8,2,-4,0,-6,-3,-5,-7,-4,-10,-3,-13,-1,-16,1,-18,2,-19,4,-20,5,-21,7,-21,7,-20,7,-18,7,-16,7,-13,6,-9,5,-6,4,-2,2,2,0,6,-1,10,-3,14,-5,17,-6,19,-7,20,-9,20,-10,5,-3,0,0,0,0,0,0,0,0]"
CSI_DATA,6,60:83:e7:28:84:44,-58,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4326294,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,-5,7,-19,11,-21,15,-21,18,-21,20,-19,20,-16,20,-14,18,-11,15,-8,12,-5,7,-2,2,0,-3,1,-8,2,-13,3,-17,4,-21,4,-23,4,-25,3,-26,3,-25,3,-24,3,-22,3,-19,3,-16,4,-13,4,-4,2,-3,5,1,5,5,5,9,5,13,4,16,4,19,2,21,1,23,0,24,-1,24,-2,23,-3,21,-3,19,-3,15,-3,11,-4,6,-3,2,-3,-3,-3,-8,-2,-13,-2,-17,-1,-21,0,-24,0,-26,1,-27,2,-7,0,0,0,0,0,0,0,0,0]"
CSI_DATA,8,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4336398,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-5,-1,-20,-4,-22,-6,-24,-10,-24,-13,-23,-15,-21,-16,-18,-16,-15,-15,-11,-13,-8,-11,-4,-7,-1,-3,2,1,4,6,6,10,8,14,9,17,9,19,9,21,9,22,9,22,8,21,8,18,8,16,8,13,7,10,3,2,5,0,4,-3,4,-7,2,-11,1,-14,-1,-17,-3,-19,-4,-21,-6,-22,-8,-23,-9,-23,-9,-22,-9,-20,-8,-17,-7,-14,-6,-11,-5,-7,-4,-2,-2,3,0,7,2,12,3,15,5,18,7,21,8,22,9,23,2,5,0,0,0,0,0,0,0,0]"
CSI_DATA,10,60:83:e7:28:84:44,-58,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4346717,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,3,3,14,13,14,16,14,20,12,23,10,24,8,23,6,22,4,19,1,16,0,12,-1,7,-2,2,-2,-3,-1,-8,0,-13,0,-17,1,-21,2,-23,3,-24,3,-25,3,-25,3,-24,3,-22,2,-19,1,-16,-1,-14,-2,-5,-5,-4,-6,-1,-7,3,-8,7,-9,10,-9,14,-9,17,-8,19,-7,21,-7,23,-6,23,-5,22,-4,20,-3,18,-2,15,-1,11,0,7,1,2,2,-3,3,-8,4,-12,4,-16,5,-20,5,-23,5,-24,4,-25,0,-7,0,0,0,0,0,0,0,0]"
CSI_DATA,12,60:83:e7:28:84:44,-59,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4356299,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,1,4,7,18,6,21,4,24,1,26,-1,26,-3,25,-4,23,-5,19,-6,15,-5,11,-5,7,-3,2,-1,-4,2,-8,5,-12,7,-16,9,-18,11,-20,12,-21,13,-21,13,-21,12,-20,10,-19,8,-17,6,-15,4,-13,0,-5,-3,-5,-6,-3,-8,1,-10,4,-12,7,-13,10,-15,13,-15,15,-15,17,-14,19,-14,20,-13,19,-11,18,-9,16,-7,14,-5,10,-2,7,0,3,3,-2,5,-6,7,-10,9,-14,11,-17,11,-20,11,-22,11,-23,2,-6,0,0,0,0,0,0,0,0]"
CSI_DATA,14,60:83:e7:28:84:44,-58,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4366295,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,-4,11,-14,15,-14,19,-14,21,-12,22,-10,22,-8,20,-5,18,-3,15,-1,11,0,7,0,2,0,-3,-1,-7,-1,-12,-3,-16,-4,-18,-5,-20,-7,-21,-8,-22,-9,-21,-9,-20,-9,-19,-8,-17,-6,-15,-4,-13,-3,-5,0,-5,3,-3,5,0,7,3,9,6,11,9,12,11,13,13,13,15,13,17,13,18,12,17,12,16,10,14,9,12,7,9,4,6,2,3,-1,-1,-4,-4,-7,-7,-10,-10,-12,-13,-14,-15,-16,-17,-16,-18,-16,-5,-4,0,0,0,0,0,0,0,0]"
CSI_DATA,16,60:83:e7:28:84:44,-58,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4376444,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,2,-4,12,-16,16,-16,20,-16,23,-15,24,-13,23,-10,22,-8,20,-5,17,-3,12,-1,8,0,2,0,-3,0,-8,0,-13,0,-18,-1,-21,-1,-23,-2,-25,-3,-25,-3,-25,-3,-24,-3,-22,-3,-20,-2,-17,-1,-14,1,-5,1,-4,4,0,5,4,6,7,7,11,7,15,7,18,7,20,6,22,5,23,4,23,4,22,3,21,2,19,1,15,0,12,-1,7,-2,2,-3,-3,-3,-8,-4,-13,-4,-17,-5,-21,-5,-23,-5,-25,-4,-26,-3,-7,-1,0,0,0,0,0,0,0,0]"
CSI_DATA,18,60:83:e7:28:84:44,-58,11,0,0,0,0,0,0,0,0,0,-96,0,2,1,4386636,0,83,0,128,1,"[83,-80,4,0,0,0,0,0,0,0,-4,1,-17,6,-20,5,-23,3,-25,0,-24,-2,-23,-3,-21,-5,-18,-5,-15,-6,-11,-5,-7,-4,-2,-2,2,0,6,2,9,5,12,7,15,9,16,11,17,12,17,13,17,13,16,12,15,10,14,9,12,7,10,5,3,0,4,-3,2,-5,0,-7,-3,-10,-6,-11,-8,-13,-11,-15,-13,-15,-15,-15,-16,-15,-17,-15,-16,-14,-15,-13,-14,-11,-12,-8,-10,-6,-7,-3,-4,0,0,2,3,5,7,8,9,10,12,12,14,13,16,14,17,14,4,3,0,0,0,0,0,0,0,0]"
