rssi,amplitude,phase
-53,"[5.830952, 3.605551, 1.0, 3.162278, 6.324555, 9.486833, 12.369317, 15.297059, 17.464249, 19.416488, 21.377558, 21.377558, 21.213203, 19.235384, 18.248288, 15.132746, 12.165525, 8.246211, 5.0, 3.0, 5.656854, 8.944272, 12.083046, 16.155494, 18.027756, 20.248457, 10.77033, 21.540659, 20.615528, 19.697716, 17.464249, 14.317821, 11.7047, 8.246211, 5.0, 3.605551, 6.0, 9.219544, 12.649111, 16.155494, 18.384776, 20.248457, 22.135944, 21.84033, 21.587033, 21.377558, 19.235384, 17.262677, 13.152946, 10.198039, 5.385165, 2.236068]","[1.030377, 0.982794, 0.0, -1.892547, -1.892547, -1.892547, -1.815775, -1.768192, -1.801887, -1.778293, -1.759018, -1.759018, -1.712693, -1.727398, -1.735945, -1.703348, -1.735945, -1.815775, -2.214297, 3.141593, 2.356194, 2.034444, 1.997424, 1.951303, 1.910089, 1.923787, 1.951303, 1.951303, 1.969319, 1.989021, 1.983207, 2.003204, 1.919567, 1.815775, 1.570796, 0.588003, 0.0, -0.218669, -0.321751, -0.380506, -0.390607, -0.35299, -0.321751, -0.2783, -0.233743, -0.188222, -0.156602, -0.174672, -0.152649, -0.197396, -0.380506, -1.107149]"
-54,"[7.81025, 5.0, 2.236068, 1.414214, 5.656854, 8.485281, 12.041595, 15.620499, 17.804494, 20.615528, 21.400935, 22.203603, 22.203603, 19.416488, 18.027756, 15.811388, 11.401754, 7.81025, 3.605551, 2.828427, 6.0, 11.18034, 15.297059, 18.439089, 21.587033, 23.537205, 12.369317, 24.515301, 23.537205, 22.561028, 19.416488, 16.492423, 13.601471, 9.848858, 6.403124, 5.09902, 6.708204, 10.630146, 13.453624, 17.029386, 20.615528, 22.022716, 24.083189, 24.758837, 24.041631, 23.345235, 21.260292, 19.209373, 15.0, 11.401754, 7.211103, 1.414214]","[-2.446854, -2.498092, -2.677945, 0.785398, 0.785398, 0.785398, 0.844154, 0.876058, 0.904827, 0.88848, 0.91795, 0.945311, 0.945311, 0.968509, 0.982794, 0.965252, 0.909753, 0.876058, 0.588003, -0.785398, -1.570796, -1.75065, -1.768192, -1.789465, -1.80454, -1.784857, -1.815775, -1.776192, -1.784857, -1.794273, -1.778293, -1.815775, -1.869295, -1.989021, -2.245537, -2.944197, 2.677945, 2.422763, 2.303611, 2.273053, 2.253113, 2.259721, 2.297439, 2.327631, 2.356194, 2.386488, 2.422763, 2.466852, 2.498092, 2.480549, 2.55359, 2.356194]"
-54,"[6.403124, 5.0, 2.236068, 2.0, 5.0, 9.055385, 11.045361, 14.035669, 16.03122, 18.027756, 19.0, 20.0, 19.026298, 18.027756, 16.03122, 14.035669, 10.049876, 7.0, 3.162278, 2.0, 5.656854, 8.602325, 12.206556, 15.811388, 18.027756, 20.248457, 10.816654, 21.400935, 20.0, 19.209373, 17.029386, 15.0, 12.206556, 8.944272, 6.082763, 5.385165, 7.211103, 9.848858, 12.369317, 15.297059, 17.262677, 19.416488, 20.615528, 21.84033, 22.135944, 20.615528, 19.697716, 16.552945, 13.416408, 9.848858, 6.324555, 3.162278]","[-2.245537, -2.214297, -2.677945, 1.570796, 1.570796, 1.460139, 1.480136, 1.499489, 1.508378, 1.515298, 1.570796, 1.570796, 1.623379, 1.626295, 1.633215, 1.642104, 1.670465, 1.570796, 1.249046, 0.0, -0.785398, -0.950547, -0.96007, -0.965252, -0.982794, -0.996491, -0.982794, -0.91795, -0.927295, -0.896055, -0.868539, -0.927295, -0.96007, -1.107149, -1.405648, -1.951303, -2.55359, -2.723368, -2.896614, -2.944197, -2.96692, -2.934096, -2.896614, -2.863293, -2.819842, -2.74307, -2.723368, -2.704965, -2.677945, -2.723368, -2.819842, 2.819842]"
-54,"[6.708204, 4.472136, 2.0, 3.162278, 6.708204, 9.433981, 13.038405, 16.124515, 18.35756, 20.59126, 22.36068, 22.36068, 21.931712, 20.615528, 18.384776, 16.155494, 13.0, 8.944272, 5.0, 2.236068, 5.385165, 9.055385, 13.038405, 17.029386, 19.026298, 21.095023, 11.045361, 23.194827, 22.203603, 20.223748, 18.248288, 15.132746, 12.041595, 9.055385, 6.324555, 5.385165, 8.0, 10.440307, 14.317821, 16.552945, 20.124612, 21.931712, 23.769729, 24.351591, 24.351591, 22.803509, 21.587033, 18.681542, 15.524175, 11.401754, 7.615773, 3.605551]","[-1.107149, -1.107149, -1.570796, 2.819842, 2.677945, 2.582993, 2.574863, 2.622447, 2.629203, 2.634494, 2.677945, 2.677945, 2.718739, 2.74307, 2.750986, 2.761086, 2.746802, 2.677945, 2.498092, 1.107149, 0.380506, 0.110657, 0.076772, 0.058756, 0.052583, 0.094952, 0.09066, 0.129703, 0.135528, 0.14889, 0.165149, 0.132552, 0.083141, -0.110657, -0.321751, -1.19029, -1.570796, -1.862253, -2.003204, -2.007423, -2.034444, -1.99365, -1.959115, -1.905533, -1.905533, -1.837048, -1.80454, -1.841743, -1.831399, -1.837048, -1.975688, -2.55359]"
-54,"[7.071068, 5.656854, 2.236068, 2.0, 6.324555, 9.848858, 12.649111, 15.811388, 18.681542, 20.880613, 21.84033, 22.561028, 21.587033, 20.396078, 18.248288, 15.297059, 12.165525, 8.246211, 3.605551, 2.236068, 5.830952, 9.848858, 13.928388, 18.027756, 21.18962, 23.4094, 11.7047, 24.698178, 23.769729, 21.931712, 19.697716, 17.088007, 13.601471, 10.198039, 7.071068, 6.403124, 7.615773, 11.045361, 14.035669, 17.117243, 20.099751, 22.090722, 24.020824, 25.019992, 24.0, 23.086793, 21.095023, 18.11077, 15.132746, 11.045361, 7.0, 2.828427]","[-2.356194, -2.356194, -2.677945, 1.570796, 1.249046, 1.152572, 1.249046, 1.249046, 1.299849, 1.27934, 1.292497, 1.34732, 1.337053, 1.373401, 1.405648, 1.373401, 1.405648, 1.325818, 0.982794, -0.463648, -1.030377, -1.152572, -1.203622, -1.231504, -1.234122, -1.222025, -1.222025, -1.197809, -1.182478, -1.147942, -1.152572, -1.212026, -1.272297, -1.373401, -1.712693, -2.245537, -2.736701, -3.050933, 3.070285, 3.024484, 3.041924, 3.050933, 3.09995, 3.101614, 3.141593, -3.054854, -3.046641, -3.030935, -3.009041, -3.050933, 3.141593, 2.356194]"
-54,"[7.071068, 5.0, 2.236068, 2.828427, 6.403124, 10.0, 13.601471, 16.401219, 19.209373, 20.615528, 22.022716, 22.671568, 21.931712, 21.213203, 19.104973, 15.556349, 12.727922, 7.81025, 4.472136, 2.236068, 5.09902, 9.486833, 13.928388, 17.464249, 20.615528, 22.472205, 11.7047, 23.4094, 23.086793, 21.18962, 18.973666, 15.811388, 13.0, 9.433981, 6.403124, 6.0, 8.062258, 11.313708, 14.21267, 17.204651, 20.0, 22.803509, 24.207437, 24.839485, 24.758837, 24.041631, 21.931712, 19.104973, 16.278821, 12.041595, 7.81025, 3.0]","[-1.428899, -1.570796, -2.034444, 2.356194, 2.245537, 2.214297, 2.199593, 2.226492, 2.245537, 2.253113, 2.259721, 2.293776, 2.323948, 2.356194, 2.319174, 2.356194, 2.356194, 2.265535, 2.034444, 0.463648, -0.197396, -0.321751, -0.367174, -0.41241, -0.398522, -0.363979, -0.348771, -0.348771, -0.308053, -0.336675, -0.321751, -0.321751, -0.394791, -0.558599, -0.896055, -1.570796, -2.089942, -2.356194, -2.455863, -2.521343, -2.498092, -2.480549, -2.473303, -2.4417, -2.384758, -2.356194, -2.323948, -2.319174, -2.312744, -2.297439, -2.446854, 3.141593]"
-54,"[5.830952, 3.605551, 1.0, 3.162278, 7.071068, 10.049876, 13.038405, 15.132746, 18.11077, 20.223748, 21.377558, 21.377558, 20.615528, 19.646883, 17.464249, 15.524175, 11.401754, 8.062258, 5.0, 2.236068, 4.472136, 7.81025, 12.041595, 15.556349, 18.384776, 19.79899, 9.899495, 21.260292, 20.518285, 19.104973, 17.029386, 14.21267, 11.313708, 7.81025, 5.385165, 4.472136, 6.403124, 9.848858, 12.369317, 15.524175, 18.681542, 20.615528, 21.84033, 22.472205, 21.540659, 21.023796, 18.788294, 16.552945, 13.416408, 9.848858, 6.324555, 3.605551]","[-0.54042, -0.588003, -1.570796, -2.819842, -2.999696, -3.041924, -3.064821, -3.009041, -3.030935, -2.992703, -2.953371, -2.953371, -2.896614, -2.884269, -2.910502, -2.88099, -2.875341, -3.017238, 3.141593, 2.034444, 1.107149, 0.876058, 0.844154, 0.785398, 0.785398, 0.785398, 0.785398, 0.851966, 0.819867, 0.822418, 0.868539, 0.885067, 0.785398, 0.694738, 0.380506, -0.463648, -0.896055, -1.152572, -1.325818, -1.310194, -1.299849, -1.325818, -1.292497, -1.206817, -1.19029, -1.128422, -1.130954, -1.134169, -1.107149, -1.152572, -1.249046, -2.158799]"
-54,"[7.81025, 5.0, 2.236068, 2.0, 6.082763, 9.219544, 13.341664, 16.278821, 18.439089, 20.396078, 22.36068, 22.203603, 22.090722, 20.099751, 18.11077, 16.03122, 12.041595, 8.062258, 4.123106, 2.236068, 5.830952, 9.848858, 14.317821, 17.464249, 20.615528, 22.847319, 12.083046, 24.596748, 23.706539, 21.470911, 19.235384, 17.0, 13.416408, 10.440307, 7.0, 5.830952, 7.615773, 11.18034, 14.0, 17.0, 20.024984, 22.0, 24.0, 25.019992, 24.083189, 23.194827, 21.377558, 19.416488, 15.297059, 11.18034, 7.071068, 3.605551]","[-2.265535, -2.214297, -2.677945, 1.570796, 1.405648, 1.352127, 1.343997, 1.385448, 1.352127, 1.373401, 1.390943, 1.435269, 1.480136, 1.471128, 1.460139, 1.508378, 1.487655, 1.446441, 1.325818, -0.463648, -1.030377, -1.152572, -1.138389, -1.158386, -1.172274, -1.165905, -1.144169, -1.107149, -1.088283, -1.086318, -1.083897, -1.080839, -1.107149, -1.27934, -1.570796, -2.111216, -2.736701, -2.961739, 3.141593, 3.141593, 3.091634, 3.141593, 3.141593, -3.101614, -3.058451, -3.01189, -2.953371, -2.934096, -2.944197, -2.961739, -2.999696, 2.55359]"
-54,"[6.708204, 4.472136, 1.0, 3.162278, 7.071068, 11.045361, 14.035669, 17.117243, 19.104973, 21.213203, 23.345235, 23.537205, 22.561028, 21.587033, 19.416488, 16.492423, 13.341664, 9.055385, 5.0, 2.236068, 5.0, 9.219544, 12.727922, 16.970563, 20.518285, 21.931712, 11.313708, 23.345235, 22.627417, 20.518285, 19.104973, 15.556349, 12.041595, 8.602325, 6.324555, 5.385165, 7.211103, 10.77033, 14.56022, 17.464249, 20.396078, 22.561028, 23.769729, 25.0, 24.351591, 23.4094, 21.540659, 18.788294, 15.231546, 10.77033, 7.28011, 3.605551]","[-0.463648, -0.463648, -1.570796, -2.819842, -2.999696, -3.050933, -3.070285, -3.024484, -3.036716, -2.999696, -2.969402, -2.927532, -2.918116, -2.907849, -2.934096, -2.896614, -2.914794, -3.030935, 3.141593, 2.034444, 0.927295, 0.86217, 0.785398, 0.785398, 0.750929, 0.753151, 0.785398, 0.815692, 0.785398, 0.819867, 0.822418, 0.785398, 0.726642, 0.620249, 0.321751, -0.380506, -0.982794, -1.19029, -1.292497, -1.339706, -1.373401, -1.34732, -1.315614, -1.287002, -1.236059, -1.222025, -1.19029, -1.130954, -1.165905, -1.19029, -1.292497, -2.158799]"
-54,"[5.830952, 3.605551, 1.414214, 3.605551, 7.81025, 11.401754, 14.422205, 16.643317, 19.723083, 21.954498, 22.825424, 23.259407, 23.259407, 21.023796, 19.697716, 16.552945, 13.416408, 9.433981, 5.656854, 3.162278, 5.830952, 9.486833, 13.341664, 17.464249, 20.396078, 21.587033, 11.401754, 23.769729, 22.803509, 21.84033, 18.681542, 15.524175, 12.369317, 9.055385, 6.082763, 4.242641, 7.0, 10.198039, 13.601471, 17.088007, 19.313208, 21.18962, 23.086793, 23.769729, 23.537205, 22.203603, 20.223748, 18.11077, 14.142136, 10.198039, 6.324555, 3.162278]","[0.54042, 0.588003, -0.785398, -2.158799, -2.265535, -2.231839, -2.158799, -2.142134, -2.10252, -2.095592, -2.07364, -2.015216, -2.015216, -2.013171, -1.989021, -2.007423, -2.034444, -2.129396, -2.356194, 2.819842, 2.111216, 1.892547, 1.797595, 1.801887, 1.768192, 1.80454, 1.837048, 1.825979, 1.837048, 1.849096, 1.841743, 1.831399, 1.815775, 1.681454, 1.405648, 0.785398, 0.0, -0.197396, -0.298499, -0.358771, -0.370891, -0.336675, -0.308053, -0.255182, -0.214061, -0.135528, -0.14889, -0.110657, -0.141897, -0.197396, -0.321751, -1.249046]"
