rssi,amplitude,phase
-57,"[6.403124, 5.656854, 4.472136, 3.0, 3.605551, 6.082763, 8.0, 11.18034, 13.601471, 15.811388, 18.384776, 20.124612, 20.59126, 20.124612, 19.235384, 17.888544, 15.231546, 11.7047, 9.055385, 6.324555, 7.211103, 10.049876, 14.035669, 17.262677, 21.377558, 23.345235, 13.152946, 26.476405, 26.305893, 25.179357, 24.083189, 21.095023, 18.11077, 14.142136, 10.440307, 6.403124, 6.0, 9.433981, 13.453624, 16.970563, 20.518285, 23.345235, 25.455844, 26.172505, 26.248809, 24.207437, 22.203603, 19.416488, 15.811388, 11.661904, 7.211103, 2.828427]","[2.245537, 2.356194, 2.677945, 3.141593, -2.158799, -1.735945, -1.570796, -1.390943, -1.272297, -1.249046, -1.180189, -1.107149, -1.063698, -1.107149, -1.083897, -1.107149, -1.165905, -1.222025, -1.460139, -1.892547, -2.55359, -3.041924, 3.070285, 2.96692, 2.953371, 2.969402, 2.988943, 2.951604, 2.988943, 3.022164, 3.058451, 3.046641, 3.030935, 2.999696, 2.850136, 2.466852, 1.570796, 1.012197, 0.837981, 0.785398, 0.750929, 0.755104, 0.785398, 0.812419, 0.866302, 0.902507, 0.945311, 0.968509, 0.965252, 1.030377, 0.982794, 0.785398]"
-57,"[6.082763, 5.09902, 3.605551, 2.0, 2.828427, 5.385165, 8.062258, 10.0, 13.038405, 16.124515, 18.248288, 19.646883, 20.880613, 20.615528, 19.646883, 17.720045, 15.524175, 12.165525, 9.0, 6.708204, 5.830952, 8.062258, 12.649111, 16.155494, 18.788294, 22.36068, 12.083046, 25.495098, 25.079872, 24.698178, 22.472205, 19.313208, 16.155494, 13.416408, 8.602325, 5.830952, 6.324555, 10.0, 14.422205, 18.35756, 21.470911, 25.059928, 26.41969, 27.45906, 26.627054, 25.0, 22.803509, 19.849433, 16.278821, 12.041595, 7.81025, 4.123106]","[0.165149, 0.197396, 0.588003, 1.570796, 2.356194, 2.761086, 3.017238, 3.141593, -3.064821, -3.017238, -2.976444, -2.884269, -2.850136, -2.896614, -2.884269, -2.855541, -2.88099, -2.976444, 3.141593, 2.677945, 2.111216, 1.446441, 1.249046, 1.19029, 1.130954, 1.107149, 1.144169, 1.124691, 1.160669, 1.197809, 1.206817, 1.199905, 1.19029, 1.107149, 0.950547, 0.54042, -0.321751, -0.927295, -0.982794, -1.058407, -1.086318, -1.07145, -1.056345, -0.992894, -0.972377, -0.927295, -0.909753, -0.856706, -0.828849, -0.844154, -0.876058, -1.325818]"
-57,"[6.324555, 5.09902, 4.0, 2.236068, 3.0, 5.0, 7.81025, 10.816654, 13.038405, 16.124515, 17.888544, 19.697716, 20.615528, 20.615528, 19.697716, 17.464249, 14.317821, 11.661904, 8.602325, 5.385165, 5.385165, 8.602325, 12.083046, 15.811388, 19.646883, 21.84033, 11.401754, 26.248809, 25.298221, 24.698178, 22.472205, 19.313208, 17.088007, 13.601471, 9.055385, 6.324555, 6.324555, 10.198039, 14.866069, 18.788294, 21.931712, 25.079872, 26.925824, 27.856777, 27.513633, 25.96151, 23.537205, 20.396078, 17.262677, 13.152946, 9.219544, 4.472136]","[-0.321751, -0.197396, 0.0, 0.463648, 1.570796, 2.214297, 2.446854, 2.55359, 2.574863, 2.622447, 2.677945, 2.723368, 2.74307, 2.74307, 2.723368, 2.729182, 2.709185, 2.601173, 2.521343, 1.951303, 1.19029, 0.620249, 0.426627, 0.321751, 0.257324, 0.2783, 0.266252, 0.309703, 0.321751, 0.372988, 0.363979, 0.370891, 0.358771, 0.298499, 0.110657, -0.321751, -1.249046, -1.768192, -1.91382, -2.010639, -1.99365, -1.980924, -1.951303, -1.93797, -1.904041, -1.843805, -1.784857, -1.768192, -1.745469, -1.723446, -1.789465, -2.034444]"
-57,"[5.830952, 5.0, 3.605551, 2.0, 3.162278, 6.0, 8.062258, 10.440307, 13.928388, 16.552945, 17.888544, 19.723083, 21.095023, 20.248457, 19.723083, 17.492856, 15.264338, 12.083046, 9.219544, 6.082763, 6.403124, 9.219544, 13.038405, 16.124515, 19.235384, 21.377558, 11.18034, 25.317978, 25.179357, 24.186773, 22.090722, 20.024984, 17.029386, 13.152946, 9.486833, 5.656854, 6.082763, 10.0, 14.142136, 18.439089, 21.260292, 24.083189, 25.455844, 26.172505, 26.248809, 24.207437, 22.203603, 19.416488, 15.811388, 11.661904, 7.211103, 3.605551]","[0.54042, 0.643501, 0.982794, 1.570796, 2.819842, 3.141593, -3.017238, -2.850136, -2.774419, -2.704965, -2.677945, -2.609869, -2.593043, -2.567288, -2.609869, -2.601173, -2.589938, -2.714965, -2.922924, 2.976444, 2.245537, 1.789465, 1.494024, 1.446441, 1.414194, 1.382575, 1.390943, 1.412141, 1.451367, 1.446441, 1.480136, 1.520838, 1.512041, 1.418147, 1.249046, 0.785398, -0.165149, -0.643501, -0.785398, -0.86217, -0.851966, -0.844154, -0.785398, -0.758378, -0.704494, -0.668289, -0.625485, -0.602287, -0.605545, -0.54042, -0.588003, -0.982794]"
-57,"[7.0, 6.082763, 4.472136, 3.605551, 3.162278, 5.0, 7.211103, 9.848858, 12.369317, 14.317821, 17.117243, 19.026298, 20.024984, 19.026298, 19.026298, 17.029386, 14.035669, 11.18034, 7.615773, 6.403124, 7.0, 9.848858, 13.601471, 17.804494, 21.260292, 22.671568, 12.806248, 27.018512, 27.018512, 26.400758, 23.600847, 21.400935, 18.601075, 14.21267, 10.630146, 7.28011, 6.324555, 9.433981, 13.928388, 18.027756, 20.880613, 24.041631, 26.248809, 26.925824, 26.400758, 24.596748, 22.825424, 20.248457, 16.643317, 12.206556, 8.602325, 3.162278]","[3.141593, -2.976444, -2.677945, -2.158799, -1.249046, -0.927295, -0.588003, -0.418224, -0.244979, -0.211093, -0.117109, -0.052583, -0.049958, -0.052583, -0.052583, -0.058756, -0.071307, -0.179853, -0.404892, -0.896055, -1.570796, -1.989021, -2.199593, -2.236766, -2.289626, -2.293776, -2.245537, -2.251318, -2.251318, -2.221873, -2.205823, -2.223643, -2.203545, -2.256526, -2.422763, -2.863293, 2.819842, 2.129396, 1.93797, 1.910089, 1.862253, 1.866237, 1.880499, 1.951303, 2.000559, 2.034444, 2.07364, 2.145101, 2.142134, 2.181522, 2.191046, 1.892547]"
-57,"[7.615773, 6.708204, 5.0, 3.162278, 3.605551, 5.0, 7.28011, 10.049876, 12.0, 15.132746, 17.262677, 19.416488, 19.646883, 19.646883, 18.681542, 17.464249, 14.317821, 11.045361, 8.062258, 6.403124, 7.28011, 10.049876, 13.928388, 17.464249, 21.023796, 23.259407, 13.416408, 27.313001, 27.313001, 26.0, 24.698178, 21.540659, 18.384776, 15.231546, 10.816654, 7.211103, 7.071068, 10.0, 14.21267, 18.027756, 22.472205, 25.238859, 26.627054, 28.017851, 27.018512, 25.495098, 23.345235, 20.518285, 17.029386, 12.806248, 7.81025, 3.605551]","[-2.736701, -2.677945, -2.498092, -1.892547, -0.982794, -0.643501, -0.2783, -0.099669, 0.0, 0.132552, 0.174672, 0.207496, 0.257324, 0.257324, 0.270947, 0.231091, 0.211093, 0.09066, -0.124355, -0.674741, -1.292497, -1.670465, -1.93797, -1.983207, -2.013171, -2.015216, -2.034444, -1.985303, -1.985303, -1.965587, -1.943784, -1.951303, -1.961403, -1.975688, -2.158799, -2.55359, 2.999696, 2.498092, 2.256526, 2.158799, 2.134113, 2.158799, 2.169215, 2.178598, 2.251318, 2.300696, 2.325901, 2.390664, 2.439336, 2.466852, 2.446854, 2.158799]"
-56,"[5.0, 4.123106, 3.605551, 3.162278, 3.605551, 5.0, 7.615773, 9.486833, 12.369317, 15.132746, 17.117243, 18.027756, 19.0, 19.0, 18.027756, 17.029386, 14.035669, 11.18034, 8.544004, 6.403124, 6.082763, 8.246211, 12.529964, 15.811388, 18.601075, 20.808652, 10.816654, 23.600847, 23.853721, 23.323808, 21.095023, 18.867962, 16.124515, 13.038405, 9.219544, 6.708204, 5.385165, 8.602325, 12.083046, 15.811388, 18.973666, 21.18962, 23.769729, 24.166092, 23.706539, 21.954498, 20.248457, 18.027756, 14.422205, 10.816654, 7.211103, 3.162278]","[1.570796, 1.815775, 2.158799, 2.819842, -2.55359, -2.214297, -1.975688, -1.892547, -1.815775, -1.703348, -1.687905, -1.626295, -1.570796, -1.570796, -1.626295, -1.629552, -1.642104, -1.75065, -1.929567, -2.245537, -2.976444, 2.896614, 2.642246, 2.536048, 2.508844, 2.52693, 2.55359, 2.506566, 2.565217, 2.601173, 2.593043, 2.582993, 2.622447, 2.574863, 2.432966, 2.034444, 1.19029, 0.620249, 0.426627, 0.321751, 0.321751, 0.336675, 0.388319, 0.426627, 0.482513, 0.524796, 0.574305, 0.588003, 0.588003, 0.588003, 0.588003, 0.321751]"
-57,"[6.708204, 6.324555, 4.0, 3.605551, 4.123106, 5.385165, 8.062258, 10.630146, 12.727922, 15.620499, 17.804494, 19.416488, 19.723083, 18.867962, 18.867962, 16.643317, 14.422205, 10.630146, 8.602325, 6.082763, 6.708204, 10.0, 13.416408, 17.088007, 21.18962, 23.086793, 12.649111, 26.570661, 26.0, 26.0, 24.166092, 21.023796, 17.464249, 13.928388, 10.198039, 7.071068, 5.830952, 9.0, 13.341664, 17.720045, 20.880613, 23.769729, 24.738634, 25.495098, 25.317978, 24.186773, 22.022716, 19.026298, 15.0, 11.045361, 7.0, 3.162278]","[2.677945, 2.819842, 3.141593, -2.55359, -1.815775, -1.19029, -1.05165, -0.851966, -0.785398, -0.694738, -0.665969, -0.602287, -0.531724, -0.558599, -0.558599, -0.571337, -0.588003, -0.71883, -0.950547, -1.405648, -2.034444, -2.498092, -2.677945, -2.782822, -2.804918, -2.83354, -2.819842, -2.796037, -2.746802, -2.746802, -2.714965, -2.699218, -2.729182, -2.774419, -2.944197, 2.999696, 2.111216, 1.570796, 1.343997, 1.284745, 1.27934, 1.315614, 1.325818, 1.373401, 1.412141, 1.446441, 1.525373, 1.518213, 1.570796, 1.661456, 1.570796, 1.249046]"
-57,"[6.708204, 6.324555, 4.0, 2.236068, 3.0, 4.472136, 6.403124, 8.602325, 10.816654, 12.529964, 15.231546, 17.088007, 17.088007, 17.088007, 16.155494, 15.231546, 12.083046, 9.433981, 7.071068, 5.09902, 5.830952, 8.602325, 12.083046, 15.231546, 18.384776, 20.248457, 11.7047, 24.166092, 23.259407, 23.259407, 21.023796, 18.788294, 15.652476, 13.0, 9.219544, 6.324555, 6.403124, 9.055385, 13.152946, 16.278821, 19.416488, 21.377558, 23.345235, 24.186773, 24.083189, 23.021729, 21.0, 18.027756, 15.033296, 11.045361, 8.062258, 4.0]","[-2.034444, -1.892547, -1.570796, -1.107149, 0.0, 0.463648, 0.674741, 0.950547, 0.982794, 1.07145, 1.165905, 1.212026, 1.212026, 1.212026, 1.19029, 1.165905, 1.144169, 1.012197, 0.785398, 0.197396, -0.54042, -0.950547, -1.144169, -1.165905, -1.180189, -1.217806, -1.222025, -1.144169, -1.126377, -1.126377, -1.128422, -1.130954, -1.107149, -1.176005, -1.352127, -1.892547, -2.466852, -3.030935, 2.988943, 2.956245, 2.934096, 2.953371, 2.969402, 3.017238, 3.058451, 3.098142, 3.141593, -3.086094, -3.075024, -3.050933, -3.017238, 3.141593]"
-57,"[5.656854, 5.0, 4.123106, 3.162278, 3.605551, 5.0, 7.071068, 9.486833, 11.7047, 14.317821, 16.124515, 18.027756, 18.601075, 18.027756, 17.204651, 15.811388, 13.892444, 11.18034, 8.246211, 6.082763, 6.403124, 8.246211, 12.041595, 16.0, 18.027756, 20.024984, 11.0, 24.020824, 24.0, 23.0, 21.0, 19.026298, 16.0, 13.0, 9.055385, 5.830952, 5.09902, 7.615773, 12.206556, 15.620499, 19.209373, 20.615528, 22.803509, 23.600847, 22.472205, 21.954498, 19.235384, 17.0, 14.317821, 10.77033, 6.708204, 2.828427]","[2.356194, 2.498092, 2.896614, -2.819842, -2.158799, -1.570796, -1.428899, -1.249046, -1.222025, -1.138389, -1.05165, -0.982794, -0.938047, -0.982794, -0.950547, -0.965252, -1.042722, -1.107149, -1.325818, -1.735945, -2.466852, -2.896614, -3.058451, 3.141593, 3.086094, 3.091634, 3.141593, 3.09995, 3.141593, 3.141593, 3.141593, -3.08901, 3.141593, 3.141593, 3.030935, 2.601173, 1.768192, 1.165905, 0.96007, 0.876058, 0.896055, 0.88848, 0.909753, 0.93577, 1.00748, 1.046001, 1.083897, 1.080839, 1.138389, 1.19029, 1.107149, 0.785398]"
-57,"[6.708204, 6.324555, 4.0, 3.605551, 4.123106, 5.09902, 8.062258, 10.0, 12.727922, 14.866069, 17.804494, 19.416488, 19.416488, 19.416488, 19.416488, 17.204651, 15.0, 11.313708, 8.602325, 6.082763, 7.211103, 9.433981, 13.0, 16.763055, 20.615528, 22.803509, 12.649111, 26.248809, 26.248809, 25.298221, 23.4094, 21.18962, 18.027756, 14.56022, 10.198039, 7.071068, 5.830952, 9.055385, 13.601471, 17.088007, 20.615528, 23.769729, 25.298221, 26.248809, 25.96151, 24.515301, 22.36068, 19.235384, 16.124515, 12.041595, 8.0, 3.162278]","[2.677945, 2.819842, 3.141593, -2.55359, -1.815775, -1.373401, -1.05165, -0.927295, -0.785398, -0.737815, -0.665969, -0.602287, -0.602287, -0.602287, -0.602287, -0.620249, -0.643501, -0.785398, -0.950547, -1.405648, -2.158799, -2.582993, -2.746802, -2.838708, -2.896614, -2.875341, -2.819842, -2.83189, -2.83189, -2.819842, -2.792822, -2.804918, -2.8023, -2.863293, -2.944197, 2.999696, 2.111216, 1.460139, 1.272297, 1.212026, 1.172274, 1.182478, 1.249046, 1.261093, 1.297788, 1.365401, 1.390943, 1.414194, 1.446441, 1.487655, 1.570796, 1.249046]"
-57,"[7.615773, 6.324555, 5.09902, 3.162278, 3.162278, 4.472136, 6.403124, 9.219544, 12.206556, 14.422205, 17.0, 18.788294, 19.697716, 19.697716, 18.788294, 16.552945, 14.317821, 10.816654, 7.071068, 5.09902, 5.830952, 9.433981, 13.416408, 16.552945, 20.615528, 22.847319, 13.0, 26.400758, 25.495098, 24.596748, 23.706539, 20.59126, 17.888544, 13.928388, 10.198039, 7.28011, 7.81025, 10.198039, 14.035669, 18.11077, 22.203603, 25.179357, 27.073973, 28.017851, 27.0, 26.019224, 23.086793, 20.099751, 17.262677, 13.152946, 9.219544, 5.0]","[-1.975688, -1.892547, -1.768192, -1.249046, -0.321751, 0.463648, 0.674741, 0.86217, 0.96007, 0.982794, 1.080839, 1.130954, 1.152572, 1.152572, 1.130954, 1.134169, 1.138389, 0.982794, 0.785398, 0.197396, -0.54042, -1.012197, -1.107149, -1.134169, -1.172274, -1.165905, -1.176005, -1.141034, -1.124691, -1.107149, -1.088283, -1.063698, -1.107149, -1.203622, -1.373401, -1.849096, -2.446854, -2.944197, 3.070285, 3.030935, 3.006065, 3.022164, 3.067654, 3.105894, 3.141593, -3.10315, -3.054854, -3.041924, -2.96692, -2.988943, -2.922924, 3.141593]"
-57,"[7.615773, 6.708204, 5.0, 3.162278, 3.162278, 5.0, 7.28011, 10.198039, 13.0, 15.033296, 17.117243, 19.235384, 19.235384, 19.235384, 18.248288, 17.117243, 14.035669, 11.0, 8.246211, 5.656854, 7.0, 9.486833, 13.892444, 18.027756, 20.808652, 23.600847, 13.601471, 26.627054, 26.627054, 26.07681, 23.853721, 21.095023, 18.027756, 15.0, 10.630146, 6.708204, 6.324555, 9.433981, 13.928388, 17.720045, 20.880613, 24.041631, 26.248809, 26.570661, 26.0, 25.079872, 22.36068, 19.723083, 16.124515, 12.206556, 7.211103, 3.162278]","[-2.736701, -2.677945, -2.498092, -1.892547, -1.249046, -0.643501, -0.2783, -0.197396, 0.0, 0.066568, 0.117109, 0.156602, 0.156602, 0.156602, 0.165149, 0.117109, 0.071307, 0.0, -0.244979, -0.785398, -1.570796, -1.892547, -2.098871, -2.158799, -2.185459, -2.205823, -2.199593, -2.169215, -2.169215, -2.137526, -2.147172, -2.119346, -2.158799, -2.214297, -2.289626, -2.677945, 2.819842, 2.129396, 1.93797, 1.856848, 1.862253, 1.866237, 1.880499, 1.916352, 1.965587, 1.980924, 2.034444, 2.10252, 2.089942, 2.181522, 2.158799, 1.892547]"
-57,"[8.062258, 6.403124, 5.0, 3.162278, 2.828427, 5.09902, 7.0, 10.198039, 12.649111, 14.866069, 17.464249, 18.788294, 19.235384, 19.235384, 17.888544, 16.552945, 13.928388, 10.440307, 8.062258, 5.830952, 6.324555, 10.0, 14.142136, 17.464249, 20.880613, 23.086793, 12.649111, 26.925824, 26.683328, 25.495098, 23.537205, 21.377558, 17.464249, 14.56022, 9.848858, 7.071068, 7.0, 9.433981, 14.142136, 18.439089, 22.022716, 24.839485, 25.495098, 26.172505, 26.172505, 24.839485, 22.803509, 19.416488, 16.643317, 11.661904, 8.062258, 3.605551]","[-2.622447, -2.466852, -2.214297, -1.892547, -0.785398, -0.197396, 0.0, 0.197396, 0.321751, 0.343024, 0.41241, 0.439843, 0.486899, 0.486899, 0.463648, 0.436627, 0.367174, 0.291457, 0.124355, -0.54042, -1.249046, -1.570796, -1.712693, -1.801887, -1.862253, -1.878849, -1.892547, -1.833791, -1.797595, -1.768192, -1.784857, -1.759018, -1.801887, -1.849096, -1.989021, -2.356194, 3.141593, 2.582993, 2.356194, 2.279423, 2.259721, 2.270689, 2.300696, 2.329174, 2.383215, 2.4417, 2.480549, 2.539305, 2.570255, 2.601173, 2.622447, 2.55359]"
-57,"[6.082763, 6.0, 4.123106, 2.828427, 3.0, 4.472136, 7.071068, 8.602325, 11.661904, 13.416408, 15.231546, 17.088007, 17.720045, 17.720045, 16.763055, 15.811388, 13.0, 9.848858, 7.81025, 5.385165, 6.324555, 9.219544, 12.041595, 15.0, 18.601075, 20.808652, 12.206556, 23.600847, 23.600847, 22.803509, 21.400935, 19.209373, 16.401219, 13.601471, 9.848858, 7.071068, 5.830952, 8.544004, 12.041595, 16.0, 19.0, 21.023796, 23.021729, 23.086793, 23.194827, 22.36068, 20.396078, 17.464249, 14.56022, 10.77033, 7.28011, 3.0]","[2.976444, 3.141593, -2.896614, -2.356194, -1.570796, -1.107149, -0.785398, -0.620249, -0.54042, -0.463648, -0.404892, -0.358771, -0.286051, -0.286051, -0.302885, -0.321751, -0.394791, -0.418224, -0.694738, -1.19029, -1.892547, -2.279423, -2.41495, -2.498092, -2.508844, -2.52693, -2.530867, -2.506566, -2.506566, -2.480549, -2.488746, -2.466852, -2.485897, -2.512796, -2.723368, -2.999696, 2.601173, 1.929567, 1.653938, 1.570796, 1.570796, 1.618379, 1.614247, 1.657535, 1.700499, 1.75065, 1.768192, 1.801887, 1.849096, 1.951303, 1.849096, 1.570796]"
