rssi,amplitude,phase
-56,"[4.472136, 6.403124, 8.602325, 10.0, 12.041595, 12.041595, 12.041595, 12.041595, 11.313708, 9.899495, 7.81025, 5.0, 2.236068, 1.414214, 4.123106, 6.324555, 9.486833, 11.7047, 13.601471, 14.56022, 16.492423, 16.278821, 17.117243, 16.124515, 16.03122, 15.0, 5.0, 7.0, 4.0, 0.0, 5.0, 10.049876, 15.033296, 19.104973, 23.194827, 26.305893, 28.442925, 29.427878, 28.284271, 26.305893, 23.194827, 19.026298, 14.0, 8.246211, 3.162278, 7.071068, 13.038405, 19.235384, 25.079872, 29.546573, 33.105891, 34.014703]","[-2.677945, -2.466852, -2.521343, -2.498092, -2.41495, -2.41495, -2.41495, -2.41495, -2.356194, -2.356194, -2.446854, -2.498092, -2.677945, 2.356194, 1.325818, 1.249046, 1.249046, 1.222025, 1.272297, 1.292497, 1.325818, 1.385448, 1.453688, 1.446441, 1.508378, 1.570796, 1.570796, 1.570796, 1.570796, 0.0, -1.570796, -1.471128, -1.504228, -1.465919, -1.441094, -1.418147, -1.394087, -1.400061, -1.428899, -1.418147, -1.441094, -1.518213, -1.570796, -1.815775, -2.819842, 2.356194, 2.137526, 2.057696, 1.980924, 1.989021, 2.007423, 1.994991]"
-56,"[3.0, 5.0, 7.0, 9.055385, 10.198039, 11.401754, 11.7047, 11.7047, 10.77033, 9.848858, 7.615773, 5.385165, 3.0, 1.414214, 4.0, 6.082763, 8.246211, 11.18034, 13.152946, 15.132746, 16.03122, 17.029386, 17.029386, 17.029386, 16.124515, 14.142136, 5.09902, 7.071068, 5.09902, 3.605551, 6.324555, 11.18034, 15.264338, 19.723083, 22.825424, 25.942244, 27.730849, 28.635642, 27.730849, 25.495098, 22.36068, 18.35756, 13.601471, 9.219544, 7.071068, 10.630146, 15.811388, 20.59126, 25.495098, 29.966648, 32.649655, 33.12099]","[1.570796, 1.570796, 1.570796, 1.681454, 1.768192, 1.837048, 1.919567, 1.919567, 1.951303, 1.989021, 1.975688, 1.951303, 1.570796, 0.785398, 0.0, -0.165149, -0.244979, -0.179853, -0.152649, -0.132552, -0.062419, -0.058756, 0.058756, 0.058756, 0.124355, 0.141897, 0.197396, 0.141897, -0.197396, -0.982794, -1.892547, -2.034444, -2.122451, -2.10252, -2.07364, -2.051684, -2.018316, -2.003204, -2.018316, -2.016902, -2.034444, -2.083186, -2.199593, -2.432966, 2.999696, 2.422763, 2.176341, 2.077895, 2.016902, 2.01952, 2.048142, 2.074962]"
-56,"[3.162278, 5.385165, 7.28011, 9.219544, 10.198039, 11.18034, 11.18034, 11.18034, 10.198039, 9.055385, 7.071068, 4.123106, 2.236068, 2.236068, 4.472136, 7.615773, 9.848858, 12.083046, 14.764823, 16.124515, 17.492856, 17.204651, 17.029386, 17.029386, 16.278821, 15.556349, 5.656854, 7.071068, 5.0, 2.236068, 5.0, 10.198039, 14.56022, 19.646883, 22.803509, 25.70992, 28.635642, 28.635642, 27.658633, 25.70992, 22.561028, 18.681542, 13.601471, 8.062258, 3.0, 7.615773, 13.601471, 19.416488, 24.33105, 28.442925, 32.557641, 33.955854]","[1.249046, 1.19029, 1.292497, 1.352127, 1.373401, 1.390943, 1.390943, 1.390943, 1.373401, 1.460139, 1.428899, 1.325818, 1.107149, -0.463648, -1.107149, -1.165905, -1.152572, -1.144169, -1.076855, -1.05165, -1.030377, -0.950547, -0.868539, -0.868539, -0.828849, -0.785398, -0.785398, -0.785398, -0.927295, -2.034444, 3.141593, 2.944197, 2.863293, 2.884269, 2.875341, 2.906048, 2.930499, 2.930499, 2.922924, 2.906048, 2.918116, 2.870646, 2.843094, 2.622447, 1.570796, 0.404892, 0.298499, 0.207496, 0.165149, 0.176709, 0.185348, 0.237836]"
-56,"[3.0, 5.0, 7.0, 9.0, 10.049876, 11.045361, 11.045361, 11.045361, 10.049876, 8.062258, 7.0, 4.0, 2.0, 1.414214, 3.605551, 7.211103, 9.433981, 11.661904, 13.601471, 15.0, 15.620499, 16.278821, 15.556349, 16.278821, 14.866069, 14.21267, 5.0, 6.403124, 4.242641, 1.414214, 5.09902, 9.219544, 13.601471, 17.720045, 21.84033, 23.769729, 25.96151, 26.925824, 25.96151, 24.041631, 21.84033, 17.720045, 12.649111, 6.708204, 3.0, 6.324555, 12.041595, 18.027756, 23.021729, 27.018512, 30.016662, 31.064449]","[1.570796, 1.570796, 1.570796, 1.570796, 1.670465, 1.661456, 1.661456, 1.661456, 1.670465, 1.695151, 1.570796, 1.570796, 1.570796, -0.785398, -0.982794, -0.982794, -1.012197, -1.030377, -0.942, -0.927295, -0.876058, -0.828849, -0.785398, -0.741947, -0.737815, -0.68573, -0.643501, -0.674741, -0.785398, -2.356194, 2.944197, 2.922924, 2.843094, 2.855541, 2.863293, 2.88641, 2.868584, 2.878598, 2.868584, 2.846152, 2.863293, 2.855541, 2.819842, 2.677945, 1.570796, 0.321751, 0.083141, 0.055499, 0.043451, 0.03702, 0.033321, 0.064427]"
-56,"[4.0, 6.0, 9.0, 10.0, 12.0, 13.038405, 13.038405, 13.038405, 12.041595, 10.049876, 8.0, 6.0, 3.162278, 2.236068, 4.472136, 6.403124, 9.219544, 11.313708, 13.453624, 15.0, 16.401219, 16.643317, 16.124515, 16.552945, 15.231546, 13.928388, 5.09902, 6.324555, 3.605551, 1.414214, 5.09902, 10.049876, 15.033296, 19.104973, 23.194827, 26.305893, 28.442925, 29.427878, 28.442925, 26.305893, 23.345235, 19.104973, 14.035669, 9.219544, 5.830952, 8.544004, 14.21267, 19.79899, 24.758837, 29.732137, 32.526912, 33.941125]","[3.141593, 3.141593, 3.141593, 3.141593, 3.141593, -3.064821, -3.064821, -3.064821, -3.058451, -3.041924, 3.141593, 3.141593, 2.819842, 2.034444, 1.107149, 0.896055, 0.86217, 0.785398, 0.837981, 0.927295, 0.915101, 0.999459, 1.05165, 1.134169, 1.165905, 1.203622, 1.373401, 1.249046, 0.982794, -0.785398, -1.373401, -1.471128, -1.504228, -1.465919, -1.441094, -1.418147, -1.394087, -1.400061, -1.394087, -1.418147, -1.398606, -1.465919, -1.499489, -1.789465, -2.601173, 2.782822, 2.455863, 2.356194, 2.327631, 2.308611, 2.356194, 2.356194]"
-57,"[4.472136, 5.09902, 8.062258, 9.055385, 10.0, 11.045361, 11.045361, 10.049876, 9.055385, 8.062258, 6.0, 4.123106, 2.828427, 3.0, 5.385165, 7.615773, 9.848858, 12.083046, 13.928388, 14.866069, 15.811388, 16.763055, 16.278821, 16.124515, 15.132746, 14.035669, 6.082763, 7.071068, 4.472136, 3.0, 6.403124, 10.0, 14.21267, 18.601075, 21.400935, 24.839485, 26.248809, 27.658633, 26.248809, 24.839485, 21.260292, 17.804494, 12.206556, 7.28011, 4.242641, 9.0, 14.317821, 19.646883, 25.0, 29.832868, 32.756679, 33.734256]","[-0.463648, -0.197396, -0.124355, -0.110657, 0.0, 0.09066, 0.09066, 0.099669, 0.110657, 0.124355, 0.0, -0.244979, -0.785398, -1.570796, -1.951303, -1.975688, -1.989021, -1.997424, -1.93797, -1.91382, -1.892547, -1.873681, -1.756144, -1.695151, -1.703348, -1.642104, -1.735945, -1.712693, -2.034444, 3.141593, 2.466852, 2.214297, 2.256526, 2.203545, 2.223643, 2.270689, 2.27529, 2.279423, 2.27529, 2.270689, 2.289626, 2.236766, 2.181522, 1.849096, 0.785398, 0.0, -0.211093, -0.257324, -0.283794, -0.236849, -0.215358, -0.209023]"
-56,"[3.0, 5.09902, 8.246211, 9.486833, 10.440307, 11.7047, 12.649111, 11.7047, 10.77033, 9.486833, 7.28011, 5.09902, 2.236068, 3.0, 5.385165, 8.062258, 10.816654, 13.038405, 15.264338, 17.0, 17.888544, 18.788294, 18.384776, 18.027756, 16.763055, 15.524175, 6.324555, 8.246211, 5.385165, 1.0, 5.09902, 9.055385, 14.142136, 19.235384, 22.203603, 26.305893, 28.442925, 29.427878, 28.284271, 26.305893, 23.194827, 19.104973, 14.035669, 7.071068, 3.162278, 8.485281, 14.422205, 20.59126, 25.942244, 30.413813, 34.0, 35.355339]","[0.0, 0.197396, 0.244979, 0.321751, 0.291457, 0.348771, 0.321751, 0.348771, 0.380506, 0.321751, 0.2783, 0.197396, -0.463648, -1.570796, -1.951303, -2.089942, -2.158799, -2.137526, -2.122451, -2.060754, -2.034444, -2.010639, -1.961403, -1.910089, -1.873681, -1.831399, -1.892547, -1.815775, -1.951303, 3.141593, 1.768192, 1.681454, 1.712693, 1.727398, 1.706324, 1.723446, 1.747505, 1.741532, 1.712693, 1.723446, 1.700499, 1.675673, 1.642104, 1.428899, 0.321751, -0.785398, -0.982794, -1.063698, -1.089909, -1.092444, -1.080839, -1.069192]"
-56,"[4.242641, 6.403124, 9.219544, 10.630146, 12.206556, 12.806248, 13.601471, 12.806248, 11.401754, 10.0, 7.81025, 5.656854, 3.605551, 1.414214, 4.0, 7.071068, 9.055385, 12.041595, 14.035669, 15.033296, 17.0, 17.029386, 17.029386, 17.117243, 16.124515, 15.297059, 5.385165, 7.615773, 4.472136, 0.0, 5.09902, 10.440307, 14.56022, 18.973666, 23.4094, 26.570661, 29.154759, 29.154759, 28.79236, 26.570661, 23.4094, 18.681542, 13.341664, 8.0, 3.605551, 8.062258, 14.142136, 20.0, 25.0, 30.0, 33.015148, 34.409301]","[-2.356194, -2.245537, -2.279423, -2.289626, -2.181522, -2.245537, -2.199593, -2.245537, -2.231839, -2.214297, -2.265535, -2.356194, -2.55359, 2.356194, 1.570796, 1.428899, 1.460139, 1.487655, 1.499489, 1.504228, 1.570796, 1.629552, 1.629552, 1.687905, 1.695151, 1.768192, 1.951303, 1.975688, 2.034444, 0.0, -1.373401, -1.27934, -1.292497, -1.249046, -1.222025, -1.225241, -1.183921, -1.183921, -1.216091, -1.225241, -1.222025, -1.299849, -1.343997, -1.570796, -2.55359, 2.622447, 2.356194, 2.214297, 2.214297, 2.214297, 2.184004, 2.191046]"
-56,"[3.162278, 5.0, 7.071068, 8.485281, 9.899495, 10.630146, 10.630146, 10.630146, 10.630146, 9.219544, 7.071068, 5.0, 3.162278, 2.828427, 4.123106, 7.071068, 9.0, 12.0, 14.035669, 15.033296, 16.03122, 17.117243, 16.278821, 16.492423, 15.524175, 14.866069, 6.324555, 7.615773, 5.09902, 1.0, 3.605551, 7.81025, 12.206556, 16.401219, 20.0, 22.803509, 25.612497, 25.612497, 25.0, 23.600847, 20.808652, 16.643317, 11.661904, 6.324555, 3.605551, 7.28011, 13.416408, 18.35756, 23.323808, 27.784888, 30.88689, 32.249031]","[-1.249046, -0.927295, -0.785398, -0.785398, -0.785398, -0.71883, -0.71883, -0.71883, -0.71883, -0.708626, -0.785398, -0.927295, -1.249046, -2.356194, -2.896614, -2.999696, 3.141593, 3.141593, -3.070285, -3.075024, -3.079174, -3.024484, -2.956245, -2.896614, -2.88099, -2.798569, -2.819842, -2.736701, -2.944197, 3.141593, 0.588003, 0.694738, 0.610726, 0.655696, 0.643501, 0.661043, 0.674741, 0.674741, 0.643501, 0.635027, 0.614663, 0.571337, 0.54042, 0.321751, -0.982794, -1.849096, -2.034444, -2.083186, -2.111216, -2.098871, -2.077895, -2.089942]"
-56,"[3.605551, 5.0, 7.071068, 9.219544, 10.0, 10.816654, 11.401754, 10.816654, 10.816654, 8.602325, 7.211103, 5.656854, 3.162278, 2.236068, 4.123106, 7.071068, 9.055385, 11.045361, 13.038405, 15.132746, 16.124515, 17.262677, 16.492423, 16.492423, 15.811388, 14.866069, 5.385165, 7.615773, 4.472136, 1.0, 3.605551, 7.81025, 12.206556, 15.811388, 20.0, 22.803509, 25.0, 25.0, 25.0, 23.600847, 20.808652, 16.643317, 11.661904, 6.324555, 2.828427, 7.615773, 13.038405, 18.027756, 23.021729, 28.017851, 30.232433, 32.449961]","[-0.982794, -0.927295, -0.785398, -0.708626, -0.643501, -0.588003, -0.661043, -0.588003, -0.588003, -0.620249, -0.588003, -0.785398, -1.249046, -2.034444, -2.896614, -2.999696, -3.030935, -3.050933, -3.064821, -3.009041, -3.017238, -2.96692, -2.896614, -2.896614, -2.819842, -2.798569, -2.761086, -2.736701, -2.677945, 3.141593, 0.588003, 0.694738, 0.610726, 0.605545, 0.643501, 0.661043, 0.643501, 0.643501, 0.643501, 0.635027, 0.614663, 0.571337, 0.54042, 0.321751, -0.785398, -1.975688, -2.137526, -2.158799, -2.170847, -2.178598, -2.167973, -2.158799]"
