rssi,amplitude,phase
-62,"[11.401754, 12.806248, 14.422205, 16.124515, 17.0, 16.552945, 16.155494, 14.866069, 13.341664, 12.165525, 10.049876, 7.0, 4.472136, 2.236068, 3.605551, 6.403124, 8.944272, 11.7047, 13.601471, 15.524175, 17.720045, 18.973666, 19.924859, 20.248457, 21.18962, 20.248457, 9.486833, 15.524175, 13.341664, 9.219544, 4.123106, 1.0, 5.385165, 9.486833, 14.56022, 18.973666, 23.086793, 26.248809, 28.160256, 30.364453, 30.364453, 29.410882, 28.460499, 25.298221, 21.540659, 16.552945, 12.529964, 7.81025, 3.0, 5.0, 11.18034, 16.492423]","[0.661043, 0.674741, 0.588003, 0.519146, 0.489957, 0.436627, 0.380506, 0.343024, 0.226799, 0.165149, 0.099669, 0.0, -0.463648, -1.107149, -2.158799, -2.466852, -2.677945, -2.792822, -2.843094, -2.88099, -2.855541, -2.819842, -2.835714, -2.788602, -2.804918, -2.788602, -2.819842, -2.88099, -2.914794, -2.922924, -2.896614, 1.570796, 0.380506, 0.321751, 0.2783, 0.321751, 0.308053, 0.309703, 0.288055, 0.30092, 0.30092, 0.310998, 0.321751, 0.321751, 0.380506, 0.436627, 0.499347, 0.694738, 1.570796, 3.141593, -2.961739, -2.896614]"
-62,"[9.899495, 11.313708, 13.453624, 15.0, 15.0, 15.264338, 14.764823, 14.317821, 13.0, 11.401754, 9.219544, 7.071068, 5.0, 3.605551, 3.0, 4.242641, 6.403124, 9.433981, 10.29563, 12.083046, 14.317821, 15.652476, 17.0, 17.0, 17.888544, 17.0, 8.062258, 13.416408, 11.18034, 7.615773, 4.123106, 0.0, 4.472136, 8.944272, 13.0, 17.464249, 20.615528, 24.166092, 26.0, 27.313001, 27.313001, 27.313001, 26.400758, 23.259407, 20.124612, 16.124515, 12.206556, 7.81025, 3.162278, 4.0, 9.219544, 13.928388]","[-0.785398, -0.785398, -0.837981, -0.927295, -0.927295, -1.019141, -1.076855, -1.138389, -1.176005, -1.304544, -1.352127, -1.428899, -1.570796, -2.158799, 3.141593, 2.356194, 2.245537, 2.129396, 2.077895, 1.997424, 2.003204, 2.034444, 2.060754, 2.060754, 2.034444, 2.060754, 2.089942, 2.034444, 2.034444, 1.975688, 1.815775, 0.0, -1.107149, -1.107149, -1.176005, -1.158386, -1.172274, -1.144169, -1.176005, -1.156289, -1.156289, -1.156289, -1.141034, -1.126377, -1.107149, -1.05165, -0.96007, -0.876058, -0.321751, 1.570796, 1.789465, 1.93797]"
-62,"[9.055385, 11.045361, 13.341664, 13.601471, 14.866069, 13.928388, 14.317821, 13.892444, 11.661904, 10.0, 8.485281, 6.403124, 4.472136, 2.0, 3.0, 5.385165, 8.062258, 10.816654, 12.206556, 13.601471, 15.0, 16.401219, 17.204651, 18.601075, 18.601075, 18.601075, 8.602325, 14.21267, 12.041595, 9.219544, 5.0, 1.0, 4.123106, 8.062258, 12.206556, 15.811388, 20.0, 23.600847, 25.612497, 26.400758, 27.202941, 26.400758, 25.0, 23.021729, 18.867962, 15.652476, 10.77033, 7.071068, 2.828427, 5.385165, 10.0, 15.556349]","[1.460139, 1.480136, 1.343997, 1.272297, 1.227772, 1.203622, 1.138389, 1.042722, 1.030377, 0.927295, 0.785398, 0.674741, 0.463648, 0.0, -1.570796, -1.951303, -2.089942, -2.158799, -2.181522, -2.199593, -2.214297, -2.226492, -2.191046, -2.203545, -2.203545, -2.203545, -2.191046, -2.256526, -2.297439, -2.432966, -2.498092, 3.141593, 1.325818, 1.05165, 0.96007, 0.965252, 0.927295, 0.93577, 0.896055, 0.91972, 0.942, 0.91972, 0.927295, 0.970746, 1.012197, 1.107149, 1.19029, 1.428899, 2.356194, -2.761086, -2.498092, -2.356194]"
-61,"[10.198039, 12.165525, 14.142136, 15.033296, 16.03122, 15.0, 15.033296, 14.035669, 13.152946, 11.18034, 9.486833, 7.615773, 5.0, 3.162278, 2.828427, 5.385165, 8.062258, 10.049876, 13.0, 15.033296, 16.03122, 17.029386, 18.0, 19.0, 19.0, 19.0, 9.0, 14.0, 12.0, 9.055385, 5.09902, 0.0, 4.0, 8.0, 13.0, 17.0, 20.0, 23.0, 25.0, 27.0, 28.0, 27.0, 26.019224, 23.021729, 20.024984, 16.124515, 11.18034, 7.28011, 2.828427, 3.162278, 9.055385, 14.0]","[0.197396, 0.165149, 0.141897, 0.066568, 0.062419, 0.0, -0.066568, -0.071307, -0.152649, -0.179853, -0.321751, -0.404892, -0.643501, -1.249046, -2.356194, -2.761086, -3.017238, -3.041924, 3.141593, 3.075024, 3.079174, 3.082837, 3.141593, 3.141593, 3.141593, 3.141593, 3.141593, 3.141593, 3.141593, 3.030935, 2.944197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038443, 0.043451, 0.049958, 0.124355, 0.179853, 0.2783, 0.785398, 2.819842, 3.030935, 3.141593]"
-63,"[12.041595, 13.038405, 14.035669, 15.132746, 15.297059, 15.524175, 14.56022, 13.928388, 13.0, 11.661904, 9.433981, 7.81025, 5.656854, 3.162278, 2.236068, 4.123106, 6.0, 8.062258, 10.198039, 11.401754, 13.341664, 14.317821, 15.297059, 16.492423, 17.464249, 17.464249, 8.246211, 14.56022, 12.369317, 9.486833, 5.830952, 2.0, 4.123106, 8.0, 13.038405, 17.117243, 22.203603, 25.317978, 27.294688, 29.274562, 30.265492, 30.265492, 29.154759, 26.172505, 23.021729, 19.0, 14.035669, 9.055385, 3.605551, 2.828427, 8.246211, 13.038405]","[-1.653938, -1.647568, -1.642104, -1.703348, -1.768192, -1.831399, -1.849096, -1.93797, -1.965587, -2.111216, -2.129396, -2.265535, -2.356194, -2.819842, 2.677945, 1.815775, 1.570796, 1.446441, 1.373401, 1.304544, 1.343997, 1.359703, 1.373401, 1.325818, 1.339706, 1.339706, 1.325818, 1.292497, 1.325818, 1.249046, 1.030377, 0.0, -1.325818, -1.570796, -1.647568, -1.687905, -1.706324, -1.729452, -1.717875, -1.707863, -1.703348, -1.703348, -1.673878, -1.685673, -1.614247, -1.570796, -1.499489, -1.460139, -0.982794, 0.785398, 1.325818, 1.494024]"
-63,"[9.219544, 10.630146, 12.041595, 12.727922, 13.453624, 12.806248, 12.806248, 12.206556, 10.29563, 9.848858, 8.544004, 6.324555, 5.0, 3.162278, 3.162278, 4.123106, 5.830952, 7.81025, 9.899495, 11.313708, 12.041595, 13.453624, 14.21267, 15.620499, 15.620499, 15.620499, 7.81025, 13.453624, 11.313708, 8.485281, 5.0, 1.0, 3.162278, 7.211103, 10.816654, 14.422205, 18.027756, 21.633308, 24.413111, 25.238859, 26.07681, 25.238859, 24.698178, 22.472205, 19.235384, 15.652476, 12.083046, 7.28011, 2.0, 2.828427, 8.062258, 13.416408]","[-0.708626, -0.71883, -0.726642, -0.785398, -0.837981, -0.896055, -0.896055, -0.96007, -1.063698, -1.152572, -1.212026, -1.249046, -1.570796, -1.892547, -2.819842, 2.896614, 2.601173, 2.446854, 2.356194, 2.356194, 2.41495, 2.408778, 2.455863, 2.446854, 2.446854, 2.446854, 2.446854, 2.408778, 2.356194, 2.356194, 2.214297, 1.570796, -0.321751, -0.588003, -0.588003, -0.588003, -0.588003, -0.588003, -0.610726, -0.588003, -0.566729, -0.588003, -0.554307, -0.563316, -0.486899, -0.463648, -0.426627, -0.2783, 0.0, 2.356194, 2.622447, 2.677945]"
-62,"[11.045361, 13.038405, 14.035669, 15.0, 16.03122, 16.124515, 15.297059, 14.317821, 12.369317, 11.7047, 9.848858, 7.615773, 4.472136, 2.236068, 2.236068, 4.0, 7.28011, 9.486833, 10.77033, 13.0, 13.928388, 14.866069, 15.811388, 16.763055, 17.088007, 16.763055, 7.615773, 13.0, 11.18034, 7.211103, 4.242641, 1.414214, 5.09902, 9.219544, 13.341664, 17.464249, 20.615528, 23.769729, 25.96151, 27.202941, 27.892651, 26.925824, 25.96151, 23.537205, 20.396078, 17.117243, 12.0, 8.062258, 4.242641, 4.472136, 8.602325, 13.416408]","[-3.050933, -3.064821, -3.070285, 3.141593, 3.079174, 3.017238, 2.944197, 2.930499, 2.896614, 2.792822, 2.723368, 2.736701, 2.677945, 2.034444, 0.463648, 0.0, -0.2783, -0.321751, -0.380506, -0.394791, -0.367174, -0.343024, -0.321751, -0.302885, -0.358771, -0.302885, -0.404892, -0.394791, -0.463648, -0.588003, -0.785398, -2.356194, 2.944197, 2.922924, 2.914794, 2.910502, 2.896614, 2.88641, 2.868584, 2.843094, 2.887919, 2.878598, 2.868584, 2.927532, 2.944197, 3.024484, 3.141593, -3.017238, -2.356194, -1.107149, -0.620249, -0.463648]"
-62,"[11.045361, 12.165525, 14.317821, 14.317821, 14.56022, 14.866069, 13.928388, 13.416408, 12.529964, 11.661904, 10.0, 7.81025, 5.0, 3.162278, 1.414214, 3.0, 5.385165, 7.615773, 9.848858, 11.18034, 12.529964, 13.416408, 14.317821, 16.552945, 16.552945, 16.552945, 7.615773, 13.892444, 11.661904, 8.602325, 4.242641, 1.0, 4.123106, 8.544004, 12.083046, 16.552945, 21.023796, 24.166092, 25.942244, 27.730849, 29.068884, 28.178006, 27.730849, 25.495098, 21.931712, 18.027756, 13.601471, 9.219544, 4.123106, 3.162278, 7.81025, 13.038405]","[-1.661456, -1.735945, -1.78189, -1.78189, -1.849096, -1.91382, -1.93797, -2.034444, -2.070143, -2.111216, -2.214297, -2.265535, -2.498092, -2.819842, 2.356194, 1.570796, 1.19029, 1.165905, 1.152572, 1.107149, 1.07145, 1.107149, 1.138389, 1.134169, 1.134169, 1.134169, 1.165905, 1.042722, 1.030377, 0.950547, 0.785398, 0.0, -1.815775, -1.929567, -1.997424, -2.007423, -2.013171, -1.997424, -2.051684, -2.018316, -2.034444, -2.050316, -2.018316, -2.016902, -1.99365, -1.910089, -1.869295, -1.789465, -1.325818, 0.321751, 0.876058, 1.004067]"
-62,"[12.041595, 13.038405, 15.0, 16.03122, 17.117243, 16.124515, 16.278821, 14.56022, 13.601471, 12.083046, 9.848858, 8.062258, 5.0, 3.162278, 2.236068, 5.0, 7.071068, 9.219544, 11.401754, 13.341664, 14.56022, 15.524175, 16.492423, 17.720045, 17.720045, 16.763055, 7.28011, 12.649111, 9.848858, 6.708204, 2.828427, 2.0, 6.324555, 10.77033, 14.866069, 18.973666, 22.472205, 25.632011, 26.925824, 27.856777, 28.79236, 28.79236, 26.570661, 24.351591, 20.880613, 16.492423, 12.165525, 8.0, 3.605551, 4.472136, 8.602325, 13.892444]","[-1.487655, -1.494024, -1.570796, -1.633215, -1.687905, -1.695151, -1.756144, -1.849096, -1.869295, -1.997424, -1.989021, -2.089942, -2.214297, -2.819842, 2.034444, 1.570796, 1.428899, 1.352127, 1.304544, 1.343997, 1.292497, 1.310194, 1.325818, 1.284745, 1.284745, 1.267911, 1.292497, 1.249046, 1.152572, 1.107149, 0.785398, -1.570796, -1.892547, -1.951303, -1.91382, -1.892547, -1.934775, -1.929567, -1.951303, -1.93797, -1.925502, -1.925502, -1.916352, -1.905533, -1.862253, -1.815775, -1.735945, -1.570796, -0.982794, 0.463648, 0.950547, 1.042722]"
-62,"[10.29563, 12.529964, 13.892444, 14.422205, 15.620499, 14.866069, 14.866069, 14.21267, 12.806248, 11.661904, 10.29563, 7.615773, 5.09902, 3.0, 1.414214, 3.605551, 5.656854, 7.81025, 10.0, 10.816654, 12.206556, 13.601471, 15.0, 16.401219, 16.401219, 16.401219, 7.211103, 13.038405, 11.661904, 8.062258, 4.123106, 1.0, 5.0, 9.219544, 13.601471, 17.804494, 21.400935, 25.0, 25.806976, 27.202941, 28.600699, 27.802878, 26.400758, 24.207437, 20.615528, 16.970563, 12.806248, 8.062258, 4.0, 4.123106, 9.486833, 14.317821]","[-2.077895, -2.070143, -2.098871, -2.158799, -2.265535, -2.308611, -2.403778, -2.455863, -2.466852, -2.601173, -2.634494, -2.736701, -2.944197, 3.141593, 2.356194, 0.982794, 0.785398, 0.694738, 0.643501, 0.588003, 0.610726, 0.628796, 0.643501, 0.655696, 0.655696, 0.655696, 0.588003, 0.566729, 0.54042, 0.519146, 0.244979, -1.570796, -2.214297, -2.432966, -2.512796, -2.475623, -2.488746, -2.498092, -2.521343, -2.512796, -2.505084, -2.483704, -2.490516, -2.473303, -2.459276, -2.356194, -2.245537, -2.089942, -1.570796, -0.244979, 0.321751, 0.432408]"
