rssi,amplitude,phase
-59,"[13.341664, 16.124515, 19.026298, 20.0, 21.023796, 20.099751, 18.248288, 15.297059, 12.649111, 9.848858, 7.211103, 4.472136, 4.472136, 7.211103, 10.77033, 14.56022, 17.464249, 19.416488, 21.377558, 22.203603, 22.203603, 21.095023, 19.104973, 17.117243, 14.142136, 11.401754, 3.605551, 3.0, 4.242641, 7.615773, 11.401754, 14.317821, 17.117243, 19.026298, 21.0, 21.023796, 22.090722, 21.213203, 19.416488, 17.464249, 15.524175, 12.369317, 8.544004, 4.472136, 0.0, 3.162278, 7.615773, 12.083046, 15.231546, 18.788294, 20.59126, 21.470911]","[-1.343997, -1.446441, -1.518213, -1.570796, -1.618379, -1.670465, -1.735945, -1.768192, -1.892547, -1.989021, -2.158799, -2.677945, 2.677945, 2.158799, 1.951303, 1.849096, 1.801887, 1.778293, 1.759018, 1.706324, 1.706324, 1.665748, 1.675673, 1.687905, 1.712693, 1.837048, 2.158799, 3.141593, -2.356194, -1.975688, -1.837048, -1.78189, -1.687905, -1.623379, -1.570796, -1.523213, -1.480136, -1.428899, -1.3633, -1.339706, -1.310194, -1.325818, -1.212026, -1.107149, 0.0, 1.892547, 1.975688, 1.997424, 1.975688, 2.010639, 2.077895, 2.055274]"
-58,"[14.21267, 16.970563, 19.849433, 21.400935, 21.633308, 20.248457, 18.35756, 17.0, 14.317821, 11.7047, 8.062258, 6.082763, 5.0, 7.0, 9.219544, 12.649111, 14.866069, 17.088007, 18.027756, 19.313208, 19.313208, 18.027756, 16.763055, 14.56022, 12.649111, 10.440307, 2.0, 0.0, 2.236068, 6.082763, 10.049876, 13.038405, 15.033296, 18.0, 19.104973, 20.223748, 20.615528, 20.615528, 18.973666, 17.088007, 13.928388, 12.083046, 8.544004, 4.123106, 1.414214, 4.472136, 8.602325, 12.806248, 16.401219, 20.0, 22.203603, 23.853721]","[-2.256526, -2.356194, -2.427502, -2.488746, -2.55359, -2.567288, -2.629203, -2.651635, -2.709185, -2.792822, -3.017238, 2.976444, 2.214297, 1.570796, 1.352127, 1.249046, 1.227772, 1.212026, 1.231504, 1.199905, 1.199905, 1.231504, 1.267911, 1.292497, 1.249046, 1.27934, 1.570796, 0.0, -2.034444, -1.735945, -1.670465, -1.647568, -1.637364, -1.570796, -1.465919, -1.421906, -1.325818, -1.325818, -1.249046, -1.212026, -1.203622, -1.144169, -1.212026, -1.325818, -2.356194, 2.677945, 2.521343, 2.466852, 2.485897, 2.498092, 2.516108, 2.565217]"
-59,"[14.764823, 17.464249, 20.248457, 21.84033, 22.561028, 21.213203, 19.104973, 17.029386, 14.0, 11.045361, 7.28011, 4.242641, 4.472136, 7.211103, 11.18034, 15.231546, 18.027756, 19.924859, 20.880613, 21.84033, 21.587033, 19.646883, 18.681542, 15.811388, 12.649111, 9.848858, 2.828427, 3.162278, 5.0, 8.246211, 12.041595, 15.0, 17.029386, 19.235384, 20.396078, 21.84033, 22.135944, 21.540659, 20.615528, 18.788294, 17.0, 13.892444, 10.816654, 6.403124, 2.828427, 2.0, 6.708204, 10.29563, 13.892444, 17.492856, 20.248457, 21.633308]","[-2.647651, -2.729182, -2.788602, -2.863293, -2.918116, -2.999696, -3.036716, -3.082837, 3.141593, 3.050933, 2.863293, 2.356194, 1.107149, 0.588003, 0.463648, 0.404892, 0.339293, 0.305879, 0.291457, 0.2783, 0.233743, 0.257324, 0.270947, 0.321751, 0.321751, 0.418224, 0.785398, 1.892547, 2.498092, 2.896614, 3.058451, 3.141593, -3.082837, -2.984991, -2.944197, -2.863293, -2.819842, -2.761086, -2.74307, -2.70175, -2.651635, -2.613518, -2.55359, -2.466852, -2.356194, 0.0, 0.463648, 0.507099, 0.528074, 0.54042, 0.574305, 0.588003]"
-59,"[15.620499, 17.804494, 21.633308, 22.825424, 22.36068, 21.931712, 20.615528, 18.027756, 14.866069, 11.401754, 8.062258, 4.123106, 3.0, 6.708204, 9.899495, 13.453624, 17.029386, 19.209373, 20.615528, 21.400935, 21.400935, 20.615528, 19.209373, 17.029386, 13.453624, 11.313708, 2.236068, 2.236068, 3.162278, 7.28011, 10.77033, 13.892444, 16.643317, 18.601075, 19.849433, 21.931712, 21.931712, 21.260292, 20.615528, 18.601075, 16.401219, 13.601471, 10.0, 6.403124, 2.828427, 2.0, 6.324555, 10.77033, 15.231546, 17.088007, 19.313208, 20.615528]","[-2.446854, -2.475623, -2.55359, -2.638749, -2.677945, -2.718739, -2.74307, -2.8023, -2.798569, -2.875341, -3.017238, 2.896614, 1.570796, 1.107149, 0.785398, 0.732815, 0.702257, 0.674741, 0.682317, 0.652847, 0.652847, 0.682317, 0.674741, 0.702257, 0.732815, 0.785398, 1.107149, 2.034444, 2.819842, -2.863293, -2.761086, -2.613518, -2.570255, -2.508844, -2.427502, -2.388441, -2.323948, -2.289626, -2.253113, -2.203545, -2.226492, -2.199593, -2.214297, -2.245537, -2.356194, 1.570796, 1.249046, 1.19029, 1.165905, 1.212026, 1.199905, 1.172274]"
-59,"[14.317821, 17.088007, 19.646883, 21.377558, 21.377558, 20.223748, 19.104973, 16.03122, 13.038405, 10.0, 7.071068, 4.242641, 4.123106, 7.81025, 10.816654, 14.764823, 17.0, 19.235384, 21.023796, 21.931712, 21.931712, 21.023796, 18.788294, 17.0, 13.892444, 11.661904, 3.605551, 2.236068, 2.0, 6.324555, 9.848858, 12.529964, 15.264338, 17.204651, 19.209373, 20.518285, 20.518285, 20.518285, 19.849433, 17.804494, 15.811388, 13.038405, 9.433981, 5.830952, 1.414214, 3.162278, 7.28011, 10.77033, 14.866069, 17.088007, 18.973666, 20.880613]","[2.003204, 1.929567, 1.82812, 1.759018, 1.759018, 1.719686, 1.675673, 1.633215, 1.647568, 1.570796, 1.428899, 0.785398, -0.244979, -0.876058, -0.982794, -1.076855, -1.080839, -1.083897, -1.128422, -1.147942, -1.147942, -1.128422, -1.130954, -1.080839, -1.042722, -1.030377, -0.982794, -0.463648, 1.570796, 1.892547, 1.989021, 2.070143, 2.122451, 2.191046, 2.245537, 2.321725, 2.390664, 2.390664, 2.427502, 2.475623, 2.536048, 2.574863, 2.582993, 2.601173, 2.356194, -0.321751, -0.2783, -0.380506, -0.343024, -0.358771, -0.321751, -0.291457]"
-58,"[16.552945, 19.723083, 21.633308, 22.022716, 21.931712, 19.79899, 17.691806, 15.620499, 12.206556, 8.944272, 6.082763, 4.472136, 6.082763, 9.055385, 12.369317, 15.524175, 17.720045, 19.646883, 20.880613, 21.84033, 21.587033, 21.587033, 19.416488, 17.117243, 15.132746, 12.041595, 3.162278, 2.828427, 2.828427, 6.708204, 11.401754, 14.317821, 18.248288, 21.095023, 23.021729, 24.020824, 25.079872, 24.186773, 23.194827, 21.213203, 18.248288, 14.142136, 10.049876, 5.09902, 3.162278, 6.403124, 10.630146, 15.0, 19.416488, 22.203603, 25.0, 25.612497]","[-2.007423, -2.10252, -2.158799, -2.259721, -2.323948, -2.356194, -2.396173, -2.446854, -2.530867, -2.677945, -2.976444, 2.677945, 1.735945, 1.460139, 1.325818, 1.310194, 1.284745, 1.313473, 1.27934, 1.292497, 1.337053, 1.337053, 1.3633, 1.453688, 1.438245, 1.487655, 1.892547, 2.356194, -2.356194, -2.034444, -1.837048, -1.78189, -1.735945, -1.665748, -1.614247, -1.529154, -1.490966, -1.446441, -1.441094, -1.428899, -1.405648, -1.428899, -1.471128, -1.768192, -2.819842, 2.466852, 2.289626, 2.214297, 2.173084, 2.196281, 2.214297, 2.245537]"
-59,"[15.033296, 17.262677, 20.880613, 21.18962, 21.540659, 20.124612, 18.35756, 15.264338, 12.806248, 9.219544, 6.708204, 5.09902, 6.403124, 9.219544, 13.038405, 16.03122, 18.027756, 20.0, 22.0, 22.0, 22.0, 21.0, 18.0, 16.03122, 12.041595, 10.049876, 2.236068, 2.236068, 5.385165, 9.219544, 13.152946, 16.124515, 19.026298, 21.0, 22.022716, 22.203603, 22.36068, 21.377558, 19.646883, 16.492423, 13.601471, 10.440307, 6.324555, 2.236068, 2.236068, 7.211103, 10.816654, 15.264338, 18.027756, 20.808652, 22.803509, 22.803509]","[-1.637364, -1.745469, -1.862253, -1.907471, -1.951303, -2.034444, -2.083186, -2.122451, -2.245537, -2.432966, -2.677945, 2.944197, 2.245537, 1.789465, 1.647568, 1.633215, 1.626295, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.633215, 1.653938, 1.670465, 2.034444, -2.677945, -1.951303, -1.789465, -1.723446, -1.695151, -1.623379, -1.570796, -1.525373, -1.435269, -1.390943, -1.382575, -1.313473, -1.325818, -1.272297, -1.27934, -1.249046, -1.107149, 2.034444, 2.158799, 2.158799, 2.122451, 2.158799, 2.185459, 2.231839, 2.231839]"
-59,"[14.866069, 17.691806, 20.615528, 22.803509, 22.203603, 21.633308, 19.723083, 17.0, 14.317821, 11.7047, 8.062258, 5.385165, 5.385165, 8.062258, 11.7047, 15.231546, 17.888544, 20.124612, 21.470911, 22.825424, 22.825424, 21.470911, 20.124612, 17.464249, 13.928388, 12.649111, 4.0, 2.828427, 3.162278, 6.403124, 10.0, 13.038405, 15.652476, 17.088007, 18.681542, 20.396078, 21.213203, 20.099751, 19.104973, 17.029386, 15.0, 12.0, 9.0, 5.0, 1.414214, 4.242641, 8.062258, 12.529964, 15.652476, 18.788294, 21.470911, 22.825424]","[-0.737815, -0.825377, -0.88848, -0.909753, -0.945311, -0.982794, -1.039072, -1.080839, -1.138389, -1.222025, -1.446441, -1.951303, -2.761086, 3.017238, 2.792822, 2.736701, 2.677945, 2.677945, 2.657115, 2.638749, 2.638749, 2.657115, 2.677945, 2.729182, 2.774419, 2.819842, 3.141593, -2.356194, -1.249046, -0.896055, -0.643501, -0.566729, -0.463648, -0.358771, -0.270947, -0.197396, -0.141897, -0.099669, -0.104877, -0.058756, 0.0, 0.0, 0.0, 0.0, -0.785398, -2.356194, -2.622447, -2.642246, -2.677945, -2.70175, -2.657115, -2.638749]"
-58,"[15.811388, 17.492856, 20.124612, 21.931712, 21.540659, 19.924859, 17.720045, 15.297059, 12.041595, 9.0, 5.385165, 4.472136, 6.324555, 10.0, 13.453624, 16.970563, 19.104973, 21.931712, 23.345235, 23.345235, 23.345235, 22.627417, 20.518285, 18.439089, 15.620499, 13.601471, 4.472136, 3.0, 2.0, 5.830952, 9.219544, 13.453624, 17.029386, 18.601075, 20.248457, 21.954498, 22.36068, 22.36068, 21.023796, 19.697716, 17.088007, 12.649111, 9.486833, 4.472136, 1.0, 5.0, 10.049876, 14.035669, 18.027756, 22.022716, 24.020824, 25.019992]","[0.605545, 0.54042, 0.463648, 0.422854, 0.380506, 0.305879, 0.286051, 0.197396, 0.083141, 0.0, -0.380506, -1.107149, -1.892547, -2.214297, -2.303611, -2.356194, -2.393215, -2.388441, -2.386488, -2.386488, -2.386488, -2.356194, -2.321725, -2.279423, -2.265535, -2.199593, -2.034444, -1.570796, 0.0, 0.54042, 0.708626, 0.837981, 0.868539, 0.938047, 0.996491, 1.046001, 1.107149, 1.107149, 1.128422, 1.152572, 1.212026, 1.249046, 1.249046, 1.107149, 0.0, -1.570796, -1.670465, -1.642104, -1.626295, -1.61622, -1.612439, -1.610775]"
-58,"[14.142136, 17.0, 19.026298, 20.223748, 19.416488, 18.439089, 16.763055, 13.928388, 11.18034, 8.602325, 5.830952, 5.09902, 6.403124, 9.848858, 13.601471, 16.763055, 18.681542, 19.646883, 21.587033, 21.587033, 21.587033, 19.646883, 17.720045, 15.524175, 12.369317, 9.486833, 2.0, 1.414214, 4.472136, 8.944272, 12.529964, 15.264338, 18.027756, 19.416488, 20.615528, 21.260292, 21.213203, 20.518285, 18.439089, 16.401219, 13.601471, 9.433981, 5.830952, 2.0, 2.828427, 6.708204, 10.77033, 14.866069, 18.027756, 19.924859, 21.84033, 22.561028]","[1.712693, 1.570796, 1.518213, 1.421906, 1.3633, 1.352127, 1.267911, 1.203622, 1.107149, 0.950547, 0.54042, -0.197396, -0.896055, -1.152572, -1.272297, -1.267911, -1.299849, -1.313473, -1.337053, -1.337053, -1.337053, -1.313473, -1.284745, -1.310194, -1.325818, -1.249046, -1.570796, 2.356194, 2.034444, 2.034444, 2.070143, 2.122451, 2.158799, 2.173084, 2.253113, 2.289626, 2.356194, 2.390664, 2.432966, 2.485897, 2.512796, 2.582993, 2.601173, 3.141593, -0.785398, -0.463648, -0.380506, -0.343024, -0.339293, -0.305879, -0.2783, -0.223477]"
