rssi,amplitude,phase
-59,"[11.045361, 13.152946, 18.384776, 23.706539, 27.294688, 29.154759, 31.064449, 30.805844, 30.0, 27.802878, 24.839485, 19.849433, 14.142136, 8.602325, 5.09902, 7.28011, 12.0, 17.117243, 21.213203, 25.495098, 27.45906, 29.427878, 28.442925, 28.284271, 26.172505, 24.083189, 10.049876, 13.038405, 9.055385, 4.123106, 2.236068, 5.830952, 9.433981, 13.038405, 15.811388, 19.209373, 21.213203, 23.430749, 23.600847, 24.698178, 24.596748, 23.4094, 21.84033, 20.396078, 18.11077, 16.03122, 12.0, 9.0, 5.0, 1.0, 3.0, 7.0]","[1.661456, 1.418147, 1.180189, 1.088283, 1.074374, 1.030377, 0.991722, 0.946773, 0.927295, 0.912908, 0.870903, 0.856706, 0.785398, 0.620249, -0.197396, -1.292497, -1.570796, -1.687905, -1.712693, -1.768192, -1.753907, -1.741532, -1.747505, -1.712693, -1.685673, -1.653938, -1.670465, -1.647568, -1.681454, -1.815775, 2.677945, 2.111216, 2.129396, 2.137526, 2.176341, 2.245537, 2.356194, 2.446854, 2.506566, 2.587285, 2.677945, 2.792822, 2.863293, 2.944197, 3.030935, 3.079174, 3.141593, 3.141593, 3.141593, 3.141593, 0.0, 0.0]"
-59,"[12.529964, 15.524175, 20.024984, 25.079872, 28.160256, 30.265492, 32.557641, 32.557641, 30.805844, 28.861739, 25.96151, 20.880613, 16.155494, 10.29563, 5.385165, 6.403124, 11.18034, 16.763055, 20.880613, 24.738634, 26.683328, 27.892651, 27.892651, 28.160256, 25.96151, 23.086793, 8.544004, 12.649111, 8.544004, 4.123106, 2.0, 6.403124, 10.630146, 13.601471, 17.492856, 20.124612, 22.472205, 24.041631, 24.515301, 25.179357, 25.019992, 24.020824, 23.194827, 21.377558, 18.681542, 15.811388, 12.649111, 8.544004, 4.123106, 1.414214, 3.605551, 7.211103]","[-2.642246, -2.88099, -3.091634, 3.061763, 3.034857, 3.009041, 2.956245, 2.956245, 2.912361, 2.896614, 2.868584, 2.850136, 2.761086, 2.634494, 1.951303, 0.896055, 0.463648, 0.302885, 0.291457, 0.244979, 0.226799, 0.253674, 0.253674, 0.288055, 0.273009, 0.308053, 0.358771, 0.321751, 0.358771, 0.244979, -1.570796, -2.245537, -2.289626, -2.199593, -2.111216, -2.034444, -1.934775, -1.866237, -1.776192, -1.690225, -1.610775, -1.529154, -1.441094, -1.382575, -1.299849, -1.249046, -1.249046, -1.212026, -1.325818, -2.356194, 2.158799, 2.158799]"
-59,"[11.0, 15.297059, 20.248457, 25.495098, 28.653098, 31.906112, 32.449961, 33.015148, 31.400637, 29.832868, 26.907248, 21.931712, 16.278821, 10.29563, 5.0, 6.324555, 11.045361, 16.278821, 20.880613, 25.0, 27.202941, 28.160256, 29.12044, 28.160256, 25.96151, 23.537205, 9.055385, 12.165525, 8.062258, 3.0, 2.0, 6.0, 10.049876, 14.142136, 17.464249, 20.248457, 23.259407, 25.059928, 24.698178, 25.0, 25.495098, 24.758837, 22.803509, 21.633308, 18.867962, 15.652476, 12.083046, 8.544004, 4.472136, 0.0, 4.472136, 7.615773]","[-1.570796, -1.768192, -1.923787, -2.016902, -2.081285, -2.132718, -2.158799, -2.184004, -2.220667, -2.261243, -2.303611, -2.323948, -2.399645, -2.634494, 3.141593, 1.892547, 1.480136, 1.385448, 1.27934, 1.287002, 1.272297, 1.282741, 1.292497, 1.282741, 1.297788, 1.356736, 1.460139, 1.405648, 1.446441, 1.570796, -1.570796, -1.570796, -1.471128, -1.428899, -1.339706, -1.217806, -1.126377, -1.07145, -1.016489, -0.927295, -0.840897, -0.756835, -0.661043, -0.588003, -0.558599, -0.463648, -0.426627, -0.358771, -0.463648, 0.0, 2.677945, 2.736701]"
-59,"[9.848858, 13.341664, 18.027756, 23.021729, 26.07681, 28.160256, 29.274562, 29.427878, 28.635642, 26.683328, 23.769729, 19.924859, 14.866069, 10.29563, 6.708204, 6.708204, 10.0, 14.764823, 19.697716, 22.847319, 24.698178, 26.0, 26.0, 25.495098, 23.259407, 21.470911, 8.062258, 11.661904, 8.062258, 3.605551, 1.0, 5.0, 8.602325, 11.661904, 14.317821, 17.088007, 19.416488, 20.223748, 21.023796, 22.0, 22.090722, 20.396078, 19.646883, 18.027756, 15.652476, 12.529964, 10.29563, 7.211103, 3.162278, 1.0, 4.242641, 7.071068]","[-1.152572, -1.343997, -1.515298, -1.614247, -1.647568, -1.677532, -1.707863, -1.741532, -1.78189, -1.797595, -1.825979, -1.876675, -1.91382, -2.077895, -2.677945, 2.677945, 2.214297, 2.064738, 1.989021, 1.975688, 1.943784, 1.965587, 1.965587, 2.016902, 2.015216, 2.055274, 2.089942, 2.111216, 2.089942, 2.158799, 0.0, -0.643501, -0.620249, -0.54042, -0.432408, -0.358771, -0.207496, -0.14889, -0.047583, 0.0, 0.09066, 0.197396, 0.257324, 0.339293, 0.463648, 0.499347, 0.507099, 0.588003, 0.321751, -1.570796, -2.356194, -2.356194]"
-59,"[11.313708, 14.422205, 19.313208, 23.769729, 27.658633, 30.594117, 31.575307, 31.400637, 30.265492, 28.160256, 25.019992, 21.0, 15.033296, 9.219544, 5.0, 6.708204, 12.041595, 17.029386, 21.400935, 25.0, 27.802878, 29.206164, 29.206164, 28.425341, 26.248809, 24.083189, 9.219544, 12.727922, 9.219544, 4.472136, 2.236068, 6.082763, 10.049876, 14.035669, 17.0, 20.099751, 22.36068, 23.769729, 25.0, 24.698178, 25.059928, 23.853721, 22.803509, 21.260292, 19.104973, 15.620499, 12.806248, 8.602325, 5.0, 1.0, 3.162278, 6.708204]","[2.356194, 2.158799, 1.941688, 1.825979, 1.789465, 1.768192, 1.761981, 1.730709, 1.703348, 1.677532, 1.610775, 1.570796, 1.504228, 1.352127, 0.643501, -0.463648, -0.726642, -0.868539, -0.91795, -0.927295, -0.912908, -0.90675, -0.90675, -0.885067, -0.866302, -0.844154, -0.86217, -0.785398, -0.86217, -1.107149, -2.677945, 2.976444, 3.041924, 3.070285, 3.141593, -3.041924, -2.961739, -2.88641, -2.857799, -2.768605, -2.642246, -2.565217, -2.480549, -2.422763, -2.319174, -2.265535, -2.245537, -2.191046, -2.214297, 3.141593, 1.249046, 1.107149]"
-59,"[12.206556, 15.556349, 20.248457, 25.059928, 28.635642, 31.38471, 33.24154, 32.893768, 32.572995, 30.364453, 26.925824, 22.561028, 17.262677, 11.0, 6.708204, 6.0, 11.18034, 15.811388, 20.615528, 24.839485, 27.658633, 28.425341, 29.206164, 27.802878, 25.806976, 23.853721, 8.602325, 12.529964, 8.944272, 3.605551, 1.414214, 6.0, 10.0, 14.035669, 17.117243, 20.396078, 23.086793, 23.769729, 24.596748, 24.698178, 25.0, 24.083189, 21.931712, 20.615528, 18.601075, 15.264338, 11.661904, 8.062258, 3.605551, 1.0, 4.0, 8.246211]","[-2.181522, -2.356194, -2.567288, -2.642246, -2.709185, -2.749253, -2.772259, -2.800614, -2.829551, -2.840672, -2.878598, -2.918116, -2.96692, 3.141593, 2.677945, 1.570796, 1.107149, 0.965252, 0.88848, 0.870903, 0.86217, 0.885067, 0.90675, 0.912908, 0.950547, 0.994421, 0.950547, 1.07145, 1.107149, 0.982794, -0.785398, -1.570796, -1.570796, -1.499489, -1.453688, -1.373401, -1.262744, -1.182478, -1.107149, -1.016489, -0.927295, -0.844154, -0.753151, -0.682317, -0.632749, -0.551655, -0.54042, -0.519146, -0.588003, -1.570796, 3.141593, 2.896614]"
-58,"[10.77033, 14.142136, 19.0, 24.186773, 27.45906, 30.594117, 31.780497, 31.780497, 31.048349, 29.12044, 26.248809, 21.540659, 16.552945, 10.0, 6.324555, 7.81025, 12.206556, 17.888544, 22.847319, 26.925824, 28.79236, 30.083218, 30.083218, 29.546573, 27.730849, 25.495098, 10.29563, 13.892444, 10.29563, 5.385165, 1.414214, 5.385165, 8.944272, 13.0, 15.811388, 19.416488, 21.213203, 23.021729, 24.0, 24.186773, 24.515301, 23.086793, 22.847319, 20.59126, 18.027756, 15.0, 12.041595, 8.485281, 3.605551, 1.0, 4.242641, 7.81025]","[0.380506, 0.141897, 0.0, -0.124355, -0.183111, -0.197396, -0.222082, -0.222082, -0.260602, -0.2783, -0.309703, -0.380506, -0.436627, -0.643501, -1.249046, -2.265535, -2.530867, -2.677945, -2.736701, -2.761086, -2.786887, -2.767259, -2.767259, -2.723368, -2.694073, -2.695487, -2.634494, -2.613518, -2.634494, -2.761086, 2.356194, 1.19029, 1.107149, 1.176005, 1.249046, 1.3633, 1.428899, 1.527345, 1.570796, 1.695151, 1.776192, 1.878849, 1.975688, 2.077895, 2.158799, 2.214297, 2.297439, 2.356194, 2.55359, -1.570796, -0.785398, -0.876058]"
-59,"[10.0, 13.341664, 18.788294, 23.323808, 27.45906, 30.0, 31.400637, 31.240999, 29.832868, 28.319605, 24.758837, 21.213203, 15.620499, 9.848858, 5.385165, 7.28011, 13.0, 18.11077, 22.203603, 25.317978, 28.442925, 29.427878, 29.427878, 29.274562, 27.166155, 24.083189, 10.049876, 13.038405, 9.055385, 4.123106, 2.0, 5.0, 10.0, 12.806248, 16.278821, 19.104973, 22.022716, 23.021729, 24.186773, 24.166092, 24.351591, 23.769729, 22.36068, 21.095023, 19.0, 16.03122, 12.165525, 9.219544, 5.09902, 1.0, 3.0, 7.071068]","[1.570796, 1.343997, 1.130954, 1.030377, 0.992894, 0.927295, 0.920926, 0.876058, 0.88035, 0.835357, 0.813962, 0.785398, 0.694738, 0.418224, -0.380506, -1.292497, -1.570796, -1.681454, -1.706324, -1.729452, -1.747505, -1.741532, -1.741532, -1.707863, -1.681454, -1.653938, -1.670465, -1.647568, -1.681454, -1.815775, 3.141593, 2.214297, 2.214297, 2.245537, 2.312744, 2.393215, 2.452668, 2.541542, 2.622447, 2.714965, 2.806856, 2.88641, 2.961739, 3.046641, 3.141593, -3.079174, -2.976444, -2.922924, -2.944197, 3.141593, 0.0, 0.141897]"
-59,"[10.049876, 13.928388, 19.416488, 23.430749, 27.586228, 29.698485, 31.144823, 31.144823, 30.479501, 28.425341, 25.612497, 21.400935, 15.264338, 10.440307, 6.324555, 7.28011, 12.041595, 17.464249, 21.84033, 26.248809, 28.460499, 29.410882, 30.364453, 29.12044, 26.683328, 24.515301, 10.198039, 14.317821, 10.198039, 5.385165, 2.0, 5.0, 8.944272, 13.038405, 16.643317, 19.209373, 21.931712, 24.083189, 24.207437, 25.238859, 25.059928, 24.166092, 23.086793, 21.587033, 19.235384, 16.03122, 12.0, 9.0, 4.0, 0.0, 4.0, 7.0]","[1.471128, 1.203622, 0.968509, 0.876058, 0.811034, 0.785398, 0.739975, 0.739975, 0.715744, 0.68573, 0.674741, 0.652847, 0.551655, 0.291457, -0.321751, -1.292497, -1.653938, -1.801887, -1.849096, -1.880499, -1.892547, -1.881795, -1.871717, -1.849096, -1.797595, -1.776192, -1.768192, -1.78189, -1.768192, -1.951303, 3.141593, 2.214297, 2.034444, 2.137526, 2.142134, 2.245537, 2.323948, 2.41495, 2.473303, 2.55359, 2.642246, 2.714965, 2.83354, 2.907849, 2.984991, 3.079174, 3.141593, 3.141593, 3.141593, 0.0, 0.0, 0.0]"
-59,"[12.041595, 15.652476, 19.924859, 24.515301, 28.284271, 30.265492, 32.140317, 32.140317, 31.064449, 29.068884, 26.019224, 22.0, 16.03122, 10.440307, 6.403124, 7.071068, 11.401754, 16.278821, 20.518285, 24.083189, 26.248809, 27.586228, 27.586228, 26.870058, 25.495098, 23.430749, 8.602325, 12.806248, 9.219544, 3.605551, 2.828427, 6.0, 10.0, 14.035669, 17.117243, 19.416488, 21.84033, 22.847319, 23.706539, 23.853721, 23.600847, 22.671568, 21.931712, 19.849433, 17.204651, 14.422205, 10.816654, 7.211103, 3.605551, 1.414214, 5.09902, 8.0]","[-2.41495, -2.677945, -2.835714, -2.936197, -2.999696, -3.009041, -3.048116, -3.048116, -3.077166, -3.072736, -3.10315, 3.141593, 3.079174, 2.850136, 2.245537, 1.428899, 0.909753, 0.828849, 0.750929, 0.726642, 0.704494, 0.759763, 0.759763, 0.785398, 0.840897, 0.876058, 0.950547, 0.896055, 0.86217, 0.588003, -0.785398, -1.570796, -1.570796, -1.499489, -1.453688, -1.3633, -1.292497, -1.165905, -1.088283, -0.994421, -0.93577, -0.847817, -0.753151, -0.714091, -0.620249, -0.588003, -0.588003, -0.588003, -0.982794, -2.356194, -2.944197, 3.141593]"
