rssi,amplitude,phase
-61,"[6.324555, 8.062258, 11.0, 13.0, 15.0, 16.03122, 17.029386, 18.11077, 18.248288, 18.248288, 18.439089, 18.439089, 17.262677, 16.278821, 16.124515, 16.0, 16.03122, 16.278821, 17.464249, 17.464249, 17.464249, 17.464249, 16.492423, 16.763055, 15.811388, 15.231546, 7.211103, 16.401219, 17.029386, 18.384776, 19.104973, 19.79899, 20.518285, 19.849433, 18.439089, 17.029386, 15.556349, 13.453624, 10.816654, 9.486833, 11.0, 13.341664, 16.763055, 18.973666, 21.84033, 23.769729, 24.33105, 25.079872, 24.0, 23.021729, 21.213203, 18.439089]","[1.249046, 1.446441, 1.570796, 1.570796, 1.570796, 1.508378, 1.512041, 1.460139, 1.405648, 1.405648, 1.352127, 1.352127, 1.396124, 1.385448, 1.446441, 1.570796, 1.633215, 1.756144, 1.801887, 1.801887, 1.801887, 1.801887, 1.815775, 1.873681, 1.892547, 1.975688, 2.158799, 2.226492, 2.273053, 2.356194, 2.319174, 2.356194, 2.321725, 2.284887, 2.279423, 2.273053, 2.356194, 2.408778, 2.55359, 2.819842, 3.141593, -2.914794, -2.838708, -2.819842, -2.863293, -2.88641, -2.976444, -3.061763, 3.141593, 3.098142, 2.999696, 2.922924]"
-61,"[8.062258, 9.486833, 12.165525, 14.317821, 15.297059, 17.464249, 18.681542, 18.973666, 18.973666, 19.313208, 19.313208, 19.313208, 18.384776, 17.088007, 16.763055, 16.278821, 16.03122, 17.0, 18.027756, 18.0, 19.0, 18.0, 18.027756, 17.117243, 16.124515, 16.278821, 8.544004, 17.0, 18.35756, 18.867962, 19.723083, 20.248457, 20.59126, 20.59126, 19.235384, 17.888544, 16.124515, 13.601471, 11.313708, 10.29563, 11.18034, 13.0, 16.03122, 19.104973, 21.023796, 23.0, 25.079872, 25.317978, 24.515301, 24.041631, 21.540659, 18.788294]","[2.622447, 2.819842, 2.976444, 2.930499, 2.944197, 2.910502, 2.870646, 2.819842, 2.819842, 2.770701, 2.770701, 2.770701, 2.750986, 2.782822, 2.838708, 2.956245, 3.079174, 3.141593, -3.086094, 3.141593, 3.141593, 3.141593, -3.086094, -3.024484, -3.017238, -2.956245, -2.782822, -2.651635, -2.629203, -2.582993, -2.609869, -2.567288, -2.634494, -2.634494, -2.654693, -2.677945, -2.622447, -2.512796, -2.356194, -2.077895, -1.75065, -1.570796, -1.508378, -1.465919, -1.523213, -1.570796, -1.650626, -1.729452, -1.776192, -1.866237, -1.951303, -2.010639]"
-57,"[8.602325, 9.848858, 13.601471, 16.492423, 18.973666, 21.540659, 22.847319, 23.259407, 23.706539, 24.698178, 24.698178, 24.698178, 24.186773, 22.825424, 21.931712, 23.4094, 23.769729, 25.70992, 26.683328, 27.658633, 27.892651, 27.892651, 26.925824, 25.70992, 24.33105, 23.086793, 11.045361, 24.33105, 25.495098, 26.925824, 26.925824, 27.892651, 27.658633, 26.476405, 24.186773, 22.090722, 19.104973, 15.297059, 12.649111, 10.0, 10.816654, 13.0, 16.763055, 18.973666, 21.18962, 21.931712, 22.825424, 22.472205, 21.400935, 19.79899, 17.029386, 15.0]","[0.950547, 1.152572, 1.272297, 1.325818, 1.249046, 1.19029, 1.165905, 1.126377, 1.088283, 1.016489, 1.016489, 1.016489, 1.05165, 1.067953, 1.147942, 1.222025, 1.315614, 1.335251, 1.343997, 1.352127, 1.317122, 1.317122, 1.307802, 1.335251, 1.405648, 1.484058, 1.661456, 1.735945, 1.768192, 1.833791, 1.833791, 1.82447, 1.789465, 1.760785, 1.695151, 1.661456, 1.675673, 1.768192, 1.892547, 2.214297, 2.55359, 2.746802, 2.838708, 2.819842, 2.804918, 2.718739, 2.638749, 2.578276, 2.488746, 2.356194, 2.273053, 2.214297]"
-60,"[8.062258, 10.440307, 13.0, 15.652476, 17.464249, 19.313208, 19.924859, 20.880613, 21.587033, 21.587033, 21.377558, 21.377558, 20.396078, 19.646883, 18.973666, 18.384776, 19.235384, 18.867962, 20.248457, 20.248457, 21.095023, 20.248457, 19.416488, 18.601075, 18.439089, 18.384776, 9.219544, 19.416488, 19.723083, 21.470911, 22.36068, 22.36068, 22.825424, 23.323808, 21.954498, 19.723083, 17.0, 15.231546, 12.369317, 12.0, 12.649111, 15.652476, 18.867962, 21.633308, 24.698178, 26.41969, 27.730849, 27.856777, 28.160256, 26.476405, 24.186773, 21.023796]","[1.695151, 1.862253, 1.965587, 2.034444, 1.983207, 1.941688, 1.876675, 1.862253, 1.80454, 1.80454, 1.759018, 1.759018, 1.768192, 1.82812, 1.892547, 1.961403, 2.057696, 2.129396, 2.145101, 2.145101, 2.119346, 2.145101, 2.173084, 2.203545, 2.279423, 2.356194, 2.432966, 2.539305, 2.609869, 2.657115, 2.677945, 2.677945, 2.638749, 2.601173, 2.616797, 2.609869, 2.651635, 2.736701, 2.896614, 3.141593, -2.819842, -2.677945, -2.582993, -2.55359, -2.587285, -2.627141, -2.694073, -2.774419, -2.853537, -2.951604, -3.017238, -3.09401]"
-61,"[9.219544, 10.77033, 13.416408, 16.124515, 17.888544, 19.235384, 20.124612, 21.931712, 21.540659, 22.472205, 22.472205, 22.472205, 21.540659, 19.313208, 18.788294, 18.867962, 19.209373, 19.849433, 20.518285, 21.260292, 21.260292, 21.260292, 20.518285, 19.79899, 18.439089, 18.601075, 9.433981, 19.313208, 20.248457, 20.880613, 22.803509, 22.803509, 23.086793, 23.086793, 22.135944, 20.248457, 17.720045, 15.524175, 13.038405, 11.18034, 11.661904, 14.21267, 17.691806, 21.260292, 23.345235, 25.455844, 26.907248, 27.202941, 26.925824, 25.942244, 23.769729, 20.880613]","[-2.922924, -2.761086, -2.677945, -2.622447, -2.677945, -2.654693, -2.677945, -2.718739, -2.761086, -2.777614, -2.777614, -2.777614, -2.761086, -2.770701, -2.70175, -2.582993, -2.466852, -2.427502, -2.390664, -2.422763, -2.422763, -2.422763, -2.390664, -2.356194, -2.279423, -2.203545, -2.129396, -1.941688, -1.923787, -1.862253, -1.837048, -1.837048, -1.878849, -1.878849, -1.892547, -1.923787, -1.856848, -1.831399, -1.647568, -1.390943, -1.030377, -0.885067, -0.745419, -0.71883, -0.755104, -0.785398, -0.837981, -0.942, -1.024007, -1.089909, -1.182478, -1.27934]"
-60,"[9.055385, 10.440307, 13.0, 15.652476, 16.552945, 18.384776, 19.313208, 19.924859, 19.924859, 19.924859, 19.924859, 20.880613, 19.924859, 18.973666, 18.027756, 17.464249, 18.35756, 18.867962, 18.867962, 18.867962, 19.723083, 19.416488, 18.601075, 17.804494, 18.439089, 17.691806, 9.219544, 18.027756, 18.35756, 19.235384, 20.124612, 20.59126, 21.954498, 21.095023, 20.248457, 18.867962, 17.0, 14.317821, 12.649111, 11.045361, 11.18034, 13.0, 16.124515, 18.867962, 21.954498, 23.706539, 25.079872, 25.298221, 24.738634, 23.345235, 22.090722, 19.026298]","[-3.030935, -2.850136, -2.746802, -2.677945, -2.704965, -2.750986, -2.770701, -2.835714, -2.835714, -2.835714, -2.835714, -2.850136, -2.835714, -2.819842, -2.8023, -2.729182, -2.629203, -2.582993, -2.582993, -2.582993, -2.609869, -2.539305, -2.508844, -2.475623, -2.432966, -2.396173, -2.279423, -2.158799, -2.083186, -2.057696, -2.034444, -2.077895, -2.095592, -2.119346, -2.145101, -2.129396, -2.060754, -2.003204, -1.892547, -1.661456, -1.390943, -1.176005, -1.05165, -1.012197, -1.046001, -1.088283, -1.160669, -1.249046, -1.325818, -1.398606, -1.480136, -1.518213]"
-61,"[8.062258, 9.219544, 11.313708, 13.453624, 15.620499, 16.278821, 17.691806, 18.384776, 19.104973, 19.104973, 19.209373, 18.439089, 18.439089, 17.029386, 16.970563, 17.029386, 16.643317, 17.492856, 17.492856, 18.35756, 18.35756, 17.492856, 17.0, 15.652476, 15.231546, 14.866069, 7.28011, 16.03122, 17.0, 18.027756, 18.027756, 19.026298, 20.0, 19.0, 18.027756, 17.029386, 15.0, 13.0, 10.198039, 8.944272, 9.899495, 11.661904, 14.317821, 17.464249, 19.697716, 21.470911, 22.472205, 22.803509, 22.671568, 21.931712, 19.849433, 17.204651]","[-1.05165, -0.86217, -0.785398, -0.732815, -0.694738, -0.741947, -0.745419, -0.785398, -0.822418, -0.822418, -0.896055, -0.86217, -0.86217, -0.868539, -0.785398, -0.702257, -0.571337, -0.54042, -0.54042, -0.512389, -0.512389, -0.54042, -0.489957, -0.463648, -0.404892, -0.343024, -0.2783, -0.062419, 0.0, 0.055499, 0.055499, 0.052583, 0.0, 0.0, -0.055499, -0.058756, 0.0, 0.0, 0.197396, 0.463648, 0.785398, 1.030377, 1.138389, 1.158386, 1.152572, 1.086318, 1.00748, 0.909753, 0.847817, 0.753151, 0.714091, 0.620249]"
-61,"[6.082763, 8.062258, 11.18034, 13.601471, 16.492423, 17.464249, 18.439089, 19.235384, 20.099751, 20.099751, 20.024984, 20.024984, 19.026298, 17.029386, 16.278821, 16.492423, 16.155494, 16.552945, 17.492856, 18.35756, 18.35756, 17.492856, 17.492856, 16.643317, 16.401219, 16.278821, 7.81025, 16.643317, 17.0, 18.788294, 18.788294, 19.697716, 20.124612, 20.124612, 18.35756, 17.0, 14.317821, 12.649111, 10.198039, 9.219544, 10.29563, 13.453624, 16.970563, 19.79899, 22.627417, 24.083189, 25.0, 26.07681, 25.059928, 23.769729, 21.18962, 18.439089]","[-0.165149, 0.124355, 0.179853, 0.298499, 0.244979, 0.231091, 0.218669, 0.156602, 0.099669, 0.099669, 0.049958, 0.049958, 0.052583, 0.058756, 0.185348, 0.244979, 0.380506, 0.436627, 0.54042, 0.512389, 0.512389, 0.54042, 0.54042, 0.571337, 0.655696, 0.741947, 0.876058, 0.999459, 1.080839, 1.130954, 1.130954, 1.152572, 1.107149, 1.107149, 1.058407, 1.080839, 1.138389, 1.249046, 1.373401, 1.789465, 2.077895, 2.303611, 2.356194, 2.356194, 2.356194, 2.297439, 2.214297, 2.137526, 2.070143, 1.959115, 1.907471, 1.789465]"
-61,"[8.602325, 9.899495, 11.401754, 13.038405, 15.264338, 16.643317, 18.027756, 18.601075, 19.209373, 19.209373, 19.849433, 19.849433, 19.104973, 17.691806, 17.029386, 16.643317, 17.0, 16.552945, 17.464249, 18.384776, 18.384776, 18.027756, 17.088007, 16.763055, 16.492423, 16.278821, 8.062258, 16.03122, 17.029386, 18.11077, 18.248288, 19.235384, 20.223748, 19.104973, 18.11077, 17.029386, 15.033296, 13.152946, 10.440307, 9.433981, 10.0, 12.083046, 14.866069, 18.681542, 21.18962, 22.847319, 23.706539, 23.323808, 23.600847, 22.671568, 20.518285, 17.804494]","[-0.950547, -0.785398, -0.661043, -0.566729, -0.551655, -0.571337, -0.588003, -0.632749, -0.674741, -0.674741, -0.714091, -0.714091, -0.748378, -0.745419, -0.702257, -0.571337, -0.489957, -0.436627, -0.41241, -0.390607, -0.390607, -0.339293, -0.358771, -0.302885, -0.244979, -0.185348, -0.124355, 0.062419, 0.058756, 0.110657, 0.165149, 0.156602, 0.14889, 0.104877, 0.110657, 0.058756, 0.066568, 0.152649, 0.291457, 0.558599, 0.927295, 1.144169, 1.227772, 1.299849, 1.234122, 1.165905, 1.088283, 1.030377, 0.93577, 0.847817, 0.750929, 0.665969]"
-60,"[9.055385, 10.049876, 13.341664, 15.524175, 16.492423, 17.464249, 18.439089, 19.235384, 20.223748, 20.099751, 20.099751, 20.099751, 19.104973, 18.11077, 18.248288, 17.464249, 18.027756, 18.384776, 18.384776, 19.697716, 19.697716, 18.384776, 17.464249, 17.888544, 17.0, 16.643317, 8.602325, 17.691806, 18.439089, 19.209373, 20.0, 20.615528, 20.615528, 19.849433, 19.104973, 17.691806, 16.278821, 13.453624, 11.661904, 10.440307, 11.045361, 12.369317, 15.231546, 18.384776, 20.615528, 22.472205, 24.041631, 24.33105, 24.083189, 23.0, 21.095023, 18.248288]","[-1.681454, -1.471128, -1.343997, -1.310194, -1.325818, -1.339706, -1.352127, -1.414194, -1.421906, -1.471128, -1.471128, -1.471128, -1.465919, -1.460139, -1.405648, -1.339706, -1.231504, -1.180189, -1.180189, -1.152572, -1.152572, -1.180189, -1.158386, -1.107149, -1.080839, -0.999459, -0.950547, -0.745419, -0.708626, -0.674741, -0.643501, -0.682317, -0.682317, -0.714091, -0.748378, -0.745419, -0.741947, -0.732815, -0.54042, -0.291457, 0.09066, 0.244979, 0.404892, 0.390607, 0.398522, 0.363979, 0.295441, 0.165149, 0.083141, 0.0, -0.094952, -0.165149]"
