rssi,amplitude,phase
-49.0,"[5.830951894845301, 8.06225774829855, 11.661903789690601, 14.422205101855956, 16.401219466856727, 16.97056274847714, 17.804493814764857, 17.4928556845359, 16.55294535724685, 13.92838827718412, 11.704699910719626, 8.54400374531753, 5.830951894845301, 4.123105625617661, 6.324555320336759, 8.94427190999916, 11.661903789690601, 13.892443989449804, 16.55294535724685, 17.08800749063506, 17.72004514666935, 17.72004514666935, 17.46424919657298, 15.524174696260024, 14.560219778561036, 13.601470508735444, 5.385164807134504, 9.899494936611665, 10.816653826391969, 11.40175425099138, 13.152946437965905, 15.033296378372908, 18.0, 20.0, 22.0, 23.0, 24.0, 24.020824298928627, 24.020824298928627, 22.090722034374522, 20.024984394500787, 18.0, 15.297058540778355, 14.317821063276353, 15.620499351813308, 17.804493814764857, 21.095023109728988, 25.553864678361276, 28.30194339616981, 31.064449134018133, 33.015148038438355, 33.421549934136806]","[-0.5404195002705842, -0.5191461142465229, -0.5404195002705842, -0.5880026035475675, -0.6556956262415362, -0.7853981633974483, -0.9048270894157867, -1.0303768265243125, -1.1341691669813554, -1.2036224929766774, -1.2220253232109897, -1.2120256565243244, -1.0303768265243125, -0.24497866312686414, 0.3217505543966422, 0.4636476090008061, 0.5404195002705842, 0.5280744484263596, 0.43662715981354133, 0.35877067027057225, 0.2860514417173182, 0.2860514417173182, 0.23109066719589708, 0.260602391747341, 0.27829965900511133, 0.2984989315861793, 0.3805063771123649, 0.7853981633974483, 0.982793723247329, 1.3045442776439713, 1.4181469983996315, 1.5042281630190728, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 1.5707963267948966, 1.5291537476963082, 1.5291537476963082, 1.4801364395941514, 1.5208379310729538, 1.5707963267948966, 1.7681918866447774, 2.0032041023654346, 2.2655346029916, 2.4756234162106834, 2.593043251139265, 2.6078844619505315, 2.5829933382462307, 2.5625183842220625, 2.5283853047152838, 2.462178848181945]"
-50.0,"[4.47213595499958, 6.708203932499369, 9.848857801796104, 12.649110640673518, 15.297058540778355, 16.0312195418814, 17.0, 16.1245154965971, 15.524174696260024, 13.601470508735444, 11.704699910719626, 8.54400374531753, 6.082762530298219, 4.47213595499958, 5.385164807134504, 8.06225774829855, 12.041594578792296, 14.035668847618199, 16.278820596099706, 17.46424919657298, 18.973665961010276, 18.384776310850235, 18.027756377319946, 17.08800749063506, 16.15549442140351, 14.866068747318506, 6.082762530298219, 10.04987562112089, 9.486832980505138, 10.816653826391969, 12.727922061357855, 15.0, 18.027756377319946, 20.808652046684813, 22.47220505424423, 23.853720883753127, 25.238858928247925, 25.80697580112788, 25.0, 24.20743687382041, 21.400934559032695, 18.601075237738275, 15.652475842498529, 14.317821063276353, 14.035668847618199, 16.76305461424021, 20.12461179749811, 24.186773244895647, 27.294688127912362, 30.4138126514911, 32.202484376209235, 33.61547262794322]","[2.0344439357957027, 2.0344439357957027, 1.9890206563741257, 1.892546881191539, 1.7681918866447774, 1.633215136790854, 1.5707963267948966, 1.446441332248135, 1.3101939350475555, 1.2722973952087173, 1.2220253232109897, 1.2120256565243244, 1.4056476493802699, 2.0344439357957027, 2.761086276477428, 3.017237659043032, 3.058451421701352, 3.070285188804503, 2.9562447035940984, 2.9105019863938963, 2.819842099193151, 2.7509856098921066, 2.8023000391357487, 2.782821983319221, 2.761086276477428, 2.79856871316909, 2.976443976175166, -3.0419240010986313, -2.819842099193151, -2.5535900500422257, -2.356194490192345, -2.214297435588181, -2.158798930342464, -2.185459278717062, -2.1341125882868646, -2.14717154738608, -2.158798930342464, -2.191045812777718, -2.214297435588181, -2.2390857456254807, -2.223642957895671, -2.20354516179708, -2.0344439357957027, -1.7818896600176433, -1.4994888620096063, -1.2679114584199251, -1.1071487177940904, -1.0516502125483738, -1.0743735733900148, -1.092443895416239, -1.1210367137250576, -1.1737168815699144]"
-50.0,"[5.385164807134504, 7.615773105863909, 11.40175425099138, 13.341664064126334, 15.132745950421556, 17.0, 17.11724276862369, 16.278820596099706, 15.524174696260024, 13.0, 11.180339887498949, 8.54400374531753, 5.0, 5.0, 6.708203932499369, 9.486832980505138, 12.36931687685298, 14.560219778561036, 15.811388300841896, 17.46424919657298, 17.88854381999832, 18.35755975068582, 17.4928556845359, 16.1245154965971, 14.7648230602334, 14.317821063276353, 6.082762530298219, 11.045361017187261, 11.180339887498949, 12.083045973594572, 13.892443989449804, 16.401219466856727, 18.439088914585774, 20.518284528683193, 21.93171219946131, 23.345235059857504, 24.758836806279895, 24.839484696748443, 24.20743687382041, 22.80350850198276, 20.615528128088304, 18.439088914585774, 17.029386365926403, 15.652475842498529, 15.297058540778355, 18.0, 21.213203435596427, 24.331050121192877, 27.459060435491963, 30.265491900843113, 32.14031735997639, 33.015148038438355]","[1.9513027039072615, 1.97568811307998, 1.837048375945822, 1.7975951748487824, 1.7033478590915707, 1.5707963267948966, 1.4536875822280324, 1.3854483767992019, 1.3101939350475555, 1.176005207095135, 1.1071487177940904, 1.2120256565243244, 1.5707963267948966, 2.214297435588181, 2.677945044588987, 2.819842099193151, 2.896613990462929, 2.8632929945846817, 2.819842099193151, 2.729182211992406, 2.677945044588987, 2.6292031932790554, 2.601173153319209, 2.62244653934327, 2.647651284670212, 2.7091848780192556, 2.976443976175166, 3.050932766389048, -2.961739153797315, -2.714965160462917, -2.6135182051634334, -2.485897027348257, -2.432966381462123, -2.390663591191853, -2.388441372627599, -2.38648825011112, -2.384758148031105, -2.4416997838705496, -2.473303234759209, -2.4805494847391065, -2.459276098715045, -2.432966381462123, -2.2730532583039036, -2.0344439357957027, -1.7681918866447774, -1.5707963267948966, -1.4288992721907328, -1.4056476493802699, -1.3876855095324125, -1.4382447944982226, -1.477319545636307, -1.5405025668761214]"
-50.0,"[6.082762530298219, 8.246211251235321, 12.165525060596439, 15.132745950421556, 17.029386365926403, 18.027756377319946, 18.110770276274835, 18.439088914585774, 17.08800749063506, 15.231546211727817, 12.083045973594572, 8.94427190999916, 6.324555320336759, 4.123105625617661, 5.385164807134504, 8.246211251235321, 11.045361017187261, 13.152946437965905, 15.297058540778355, 16.492422502470642, 18.027756377319946, 18.384776310850235, 17.08800749063506, 16.15549442140351, 13.92838827718412, 12.649110640673518, 5.0990195135927845, 9.055385138137417, 8.94427190999916, 9.899494936611665, 11.661903789690601, 13.416407864998739, 16.55294535724685, 18.788294228055936, 20.615528128088304, 22.847319317591726, 23.769728648009426, 24.166091947189145, 23.259406699226016, 21.470910553583888, 18.788294228055936, 16.15549442140351, 14.317821063276353, 12.041594578792296, 13.0, 15.620499351813308, 19.79898987322333, 23.345235059857504, 26.90724809414742, 29.732137494637012, 31.827660925679098, 31.89043743820395]","[-1.4056476493802699, -1.3258176636680326, -1.4056476493802699, -1.4382447944982226, -1.512040504079174, -1.6262948320406134, -1.6814535479687922, -1.7894652726688385, -1.9295669970654687, -1.97568811307998, -1.9974238199217726, -2.0344439357957027, -1.892546881191539, -1.3258176636680326, -0.3805063771123649, -0.24497866312686414, -0.09065988720074511, -0.15264932839526515, -0.19739555984988075, -0.24497866312686414, -0.3392926144540447, -0.3906070436976868, -0.35877067027057225, -0.3805063771123649, -0.3671738338182192, -0.3217505543966422, -0.19739555984988075, 0.11065722117389565, 0.4636476090008061, 0.7853981633974483, 1.0303768265243125, 1.1071487177940904, 1.1341691669813554, 1.1309537439791604, 1.1722738811284763, 1.1659045405098132, 1.1824776086224307, 1.1441688336680205, 1.1263771168937977, 1.0863183977578734, 1.1309537439791604, 1.1902899496825317, 1.35970299357215, 1.6539375586833378, 1.965587446494658, 2.2655346029916, 2.356194490192345, 2.38648825011112, 2.408777551803287, 2.403777593469328, 2.333975924865626, 2.289626326416521]"
-50.0,"[5.0, 7.211102550927978, 11.180339887498949, 13.416407864998739, 15.811388300841896, 16.492422502470642, 17.11724276862369, 17.0, 15.132745950421556, 13.341664064126334, 11.40175425099138, 8.06225774829855, 5.0, 4.242640687119285, 6.324555320336759, 9.055385138137417, 12.041594578792296, 14.035668847618199, 16.1245154965971, 17.46424919657298, 18.681541692269406, 18.027756377319946, 18.027756377319946, 16.15549442140351, 14.866068747318506, 13.601470508735444, 6.0, 11.045361017187261, 10.770329614269007, 12.206555615733702, 13.45362404707371, 16.278820596099706, 17.804493814764857, 20.615528128088304, 22.20360331117452, 23.600847442411894, 25.0, 25.612496949731394, 24.839484696748443, 22.67156809750927, 21.2602916254693, 18.601075237738275, 17.0, 15.811388300841896, 16.0312195418814, 18.24828759089466, 20.8806130178211, 24.351591323771842, 27.51363298439521, 30.364452901377952, 32.28002478313795, 32.7566787083184]","[2.214297435588181, 2.158798930342464, 2.0344439357957027, 2.0344439357957027, 1.892546881191539, 1.8157749899217608, 1.687905071361761, 1.5707963267948966, 1.4382447944982226, 1.3439974787410107, 1.3045442776439713, 1.446441332248135, 1.5707963267948966, 2.356194490192345, 2.819842099193151, 3.0309354324158977, 3.058451421701352, 3.070285188804503, 3.017237659043032, 2.9105019863938963, 2.8706458032513726, 2.8023000391357487, 2.8023000391357487, 2.761086276477428, 2.79856871316909, 2.843093722003614, 3.141592653589793, -3.050932766389048, -2.761086276477428, -2.5308666892005847, -2.408777551803287, -2.312743594800814, -2.2367655641740063, -2.2531128816696446, -2.1962813670341257, -2.2058230621852104, -2.214297435588181, -2.2455372690184494, -2.2706891965141405, -2.293775680196388, -2.289626326416521, -2.20354516179708, -2.060753653048625, -1.892546881191539, -1.633215136790854, -1.4056476493802699, -1.2793395323170296, -1.2360594894780819, -1.237552025683224, -1.2698760924344714, -1.2882413743253092, -1.3554386270971586]"
-50.0,"[5.385164807134504, 8.94427190999916, 11.661903789690601, 14.422205101855956, 16.278820596099706, 17.69180601295413, 17.804493814764857, 17.4928556845359, 15.231546211727817, 13.92838827718412, 10.44030650891055, 7.615773105863909, 5.0, 5.0, 7.615773105863909, 10.295630140987, 13.038404810405298, 15.652475842498529, 17.46424919657298, 18.384776310850235, 18.973665961010276, 18.681541692269406, 17.72004514666935, 16.492422502470642, 15.524174696260024, 13.92838827718412, 5.830951894845301, 10.63014581273465, 10.816653826391969, 11.704699910719626, 14.142135623730951, 16.0312195418814, 19.0, 21.0, 23.0, 24.0, 25.0, 25.0, 24.020824298928627, 23.021728866442675, 21.02379604162864, 18.0, 15.132745950421556, 14.317821063276353, 14.866068747318506, 17.204650534085253, 20.591260281974, 24.596747752497688, 27.730849247724095, 30.4138126514911, 32.2490309931942, 32.449961479175904]","[2.761086276477428, 2.677945044588987, 2.601173153319209, 2.5535900500422257, 2.399645385583876, 2.316215803069055, 2.2367655641740063, 2.1112158270654806, 1.97568811307998, 1.9379701606131159, 1.8622531212727638, 1.97568811307998, 2.498091544796509, 3.141592653589793, -2.7367008673047097, -2.6344941491974563, -2.5748634360662868, -2.677945044588987, -2.729182211992406, -2.7509856098921066, -2.819842099193151, -2.8706458032513726, -2.8555412118724752, -2.896613990462929, -2.8809902618424523, -2.774418819771574, -2.601173153319209, -2.289626326416521, -2.158798930342464, -1.9195673303788037, -1.7126933813990606, -1.633215136790854, -1.5707963267948966, -1.5707963267948966, -1.5707963267948966, -1.5707963267948966, -1.5707963267948966, -1.5707963267948966, -1.6124389058934852, -1.6142472221864275, -1.6183794300718801, -1.5707963267948966, -1.4382447944982226, -1.1383885512243588, -0.8329812666744317, -0.6202494859828215, -0.507098504392337, -0.4636476090008061, -0.4475199751571699, -0.47835243137865757, -0.5191461142465229, -0.5880026035475675]"
-50.0,"[4.242640687119285, 7.211102550927978, 10.816653826391969, 13.45362404707371, 15.556349186104045, 16.401219466856727, 17.4928556845359, 17.0, 16.15549442140351, 14.560219778561036, 12.36931687685298, 9.219544457292887, 5.385164807134504, 3.605551275463989, 5.0990195135927845, 7.615773105863909, 10.295630140987, 12.529964086141668, 14.7648230602334, 16.15549442140351, 17.08800749063506, 17.72004514666935, 16.492422502470642, 15.524174696260024, 14.560219778561036, 12.649110640673518, 5.385164807134504, 9.219544457292887, 8.602325267042627, 9.219544457292887, 11.0, 14.035668847618199, 16.1245154965971, 19.235384061671343, 21.37755832643195, 22.360679774997898, 24.331050121192877, 24.186773244895647, 23.08679276123039, 22.090722034374522, 20.09975124224178, 17.26267650163207, 14.560219778561036, 13.038404810405298, 13.601470508735444, 16.55294535724685, 19.924858845171276, 23.769728648009426, 26.92582403567252, 30.364452901377952, 31.622776601683793, 32.31098884280702]","[-0.7853981633974483, -0.5880026035475675, -0.5880026035475675, -0.7328151017865066, -0.7853981633974483, -0.9151007005533605, -1.0303768265243125, -1.0808390005411683, -1.1902899496825317, -1.2924966677897853, -1.3258176636680326, -1.3521273809209546, -1.1902899496825317, -0.5880026035475675, 0.19739555984988075, 0.40489178628508343, 0.507098504392337, 0.4993467216801301, 0.49394136891958124, 0.3805063771123649, 0.35877067027057225, 0.2860514417173182, 0.24497866312686414, 0.260602391747341, 0.27829965900511133, 0.3217505543966422, 0.3805063771123649, 0.7086262721276703, 0.9505468408120752, 1.3521273809209546, 1.5707963267948966, 1.642103791580187, 1.695151321341658, 1.727398203776912, 1.7590178320996674, 1.750649826587375, 1.7359450042095235, 1.695151321341658, 1.6575346654708818, 1.6614562139956417, 1.6704649792860586, 1.7454685258031364, 1.849095985800008, 2.137525544318403, 2.5127963671743605, 2.704965493776252, 2.835713782184941, 2.8864102629689747, 2.8785979219088738, 2.840672419229368, 2.819842099193151, 2.761086276477428]"
-50.0,"[5.0, 8.06225774829855, 11.045361017187261, 14.0, 16.0312195418814, 17.26267650163207, 17.72004514666935, 17.46424919657298, 16.1245154965971, 14.422205101855956, 12.206555615733702, 9.433981132056603, 6.708203932499369, 5.0990195135927845, 6.4031242374328485, 8.602325267042627, 11.180339887498949, 13.416407864998739, 15.264337522473747, 17.204650534085253, 17.804493814764857, 18.439088914585774, 17.69180601295413, 16.278820596099706, 14.866068747318506, 14.212670403551895, 5.830951894845301, 9.486832980505138, 10.04987562112089, 10.198039027185569, 12.083045973594572, 13.892443989449804, 16.64331697709324, 19.4164878389476, 20.808652046684813, 23.021728866442675, 24.413111231467404, 23.853720883753127, 23.323807579381203, 21.95449840010015, 19.72308292331602, 17.4928556845359, 14.866068747318506, 14.422205101855956, 14.560219778561036, 16.0312195418814, 20.024984394500787, 23.08679276123039, 27.073972741361768, 30.066592756745816, 31.016124838541646, 32.01562118716424]","[-1.5707963267948966, -1.446441332248135, -1.4801364395941514, -1.5707963267948966, -1.633215136790854, -1.7454685258031364, -1.856847768512215, -1.9832067683922838, -2.0899424410414196, -2.158798930342464, -2.1815222911841055, -2.129395642138459, -2.0344439357957027, -1.373400766945016, -0.8960553845713439, -0.6202494859828215, -0.4636476090008061, -0.4636476090008061, -0.5516549825285468, -0.6202494859828215, -0.6659692373791098, -0.7086262721276703, -0.7454194762741583, -0.7419472680059175, -0.7378150601204649, -0.6857295109062863, -0.5404195002705842, -0.3217505543966422, -0.09966865249116202, 0.19739555984988075, 0.4266274931268761, 0.5280744484263596, 0.5713374798336268, 0.6022873461349642, 0.6146629519221655, 0.6000502134017536, 0.6107259643892086, 0.5763752205911837, 0.5404195002705842, 0.5247957716501074, 0.5317240672588056, 0.5404195002705842, 0.7378150601204649, 0.982793723247329, 1.2924966677897853, 1.5083775167989393, 1.6207547225168393, 1.6575346654708818, 1.6447353644528369, 1.6373644905707205, 1.6030432092301505, 1.5395564933646284]"
-50.0,"[5.385164807134504, 8.06225774829855, 11.180339887498949, 14.317821063276353, 15.811388300841896, 17.46424919657298, 18.24828759089466, 18.027756377319946, 17.029386365926403, 15.132745950421556, 13.152946437965905, 10.04987562112089, 7.0710678118654755, 5.0, 5.385164807134504, 8.06225774829855, 11.0, 14.0, 16.0312195418814, 18.110770276274835, 19.235384061671343, 19.4164878389476, 18.439088914585774, 17.46424919657298, 16.492422502470642, 15.297058540778355, 6.082762530298219, 10.198039027185569, 9.848857801796104, 9.899494936611665, 11.661903789690601, 14.317821063276353, 16.15549442140351, 18.973665961010276, 21.18962010041709, 23.08679276123039, 24.351591323771842, 24.698178070456937, 24.166091947189145, 22.360679774997898, 19.697715603592208, 17.08800749063506, 14.317821063276353, 13.0, 13.0, 15.620499351813308, 19.1049731745428, 22.67156809750927, 26.90724809414742, 29.732137494637012, 31.827660925679098, 31.89043743820395]","[-2.761086276477428, -2.62244653934327, -2.677945044588987, -2.7091848780192556, -2.819842099193151, -2.9105019863938963, -2.976443976175166, -3.0860941483440762, 3.0828368308740703, 3.0090411212931194, 2.988943325194528, 3.0419240010986313, -2.999695598985629, -2.498091544796509, -1.9513027039072615, -1.695151321341658, -1.5707963267948966, -1.5707963267948966, -1.633215136790854, -1.6814535479687922, -1.727398203776912, -1.7782925532300993, -1.7894652726688385, -1.8018869939907938, -1.8157749899217608, -1.7681918866447774, -1.7359450042095235, -1.373400766945016, -1.1525719972156676, -0.7853981633974483, -0.5404195002705842, -0.43240777557053783, -0.3805063771123649, -0.3217505543966422, -0.33667481938672716, -0.3080527810237764, -0.3347368373168147, -0.372987721800061, -0.4266274931268761, -0.4636476090008061, -0.4182243295792291, -0.35877067027057225, -0.21109333322274654, 0.0, 0.3947911196997615, 0.6947382761967031, 0.8224182792713783, 0.8478169733934057, 0.83798122500839, 0.8329812666744317, 0.7631795980707292, 0.7188299996216245]"
-50.0,"[5.0990195135927845, 8.246211251235321, 11.40175425099138, 14.317821063276353, 16.1245154965971, 18.027756377319946, 18.027756377319946, 18.24828759089466, 16.76305461424021, 14.866068747318506, 12.649110640673518, 9.486832980505138, 7.0710678118654755, 5.385164807134504, 5.830951894845301, 9.486832980505138, 12.36931687685298, 14.560219778561036, 16.76305461424021, 18.027756377319946, 19.697715603592208, 19.235384061671343, 19.235384061671343, 18.35755975068582, 16.1245154965971, 15.652475842498529, 6.324555320336759, 11.045361017187261, 10.04987562112089, 10.295630140987, 12.041594578792296, 14.866068747318506, 17.029386365926403, 20.0, 22.20360331117452, 24.20743687382041, 25.612496949731394, 24.839484696748443, 24.08318915758459, 23.345235059857504, 20.518284528683193, 18.439088914585774, 15.264337522473747, 13.601470508735444, 13.038404810405298, 15.811388300841896, 20.12461179749811, 23.706539182259394, 26.832815729997478, 29.966648127543394, 32.69556544854363, 32.89376840679705]","[-2.9441970937399127, -2.896613990462929, -2.875340604438868, -2.930499320367047, -3.017237659043032, -3.0860941483440762, 3.0860941483440762, 2.976443976175166, 2.838707785214822, 2.79856871316909, 2.819842099193151, 2.819842099193151, 2.999695598985629, -2.761086276477428, -2.1112158270654806, -1.892546881191539, -1.8157749899217608, -1.849095985800008, -1.873681195169868, -1.9100889412489412, -1.9890206563741257, -2.0576955586061656, -2.0576955586061656, -2.0831857871056343, -2.0899424410414196, -2.0344439357957027, -1.892546881191539, -1.6614562139956417, -1.4711276743037347, -1.0636978224025597, -0.844153986113171, -0.7378150601204649, -0.702256931509007, -0.6435011087932844, -0.625485040239229, -0.668289418830584, -0.6747409422235526, -0.6998928697192437, -0.7266423406817256, -0.7551044034786732, -0.7509290623979403, -0.7086262721276703, -0.5516549825285468, -0.2984989315861793, 0.07677189126977804, 0.3217505543966422, 0.4636476090008061, 0.4825132950224769, 0.4636476090008061, 0.4487233440107211, 0.4089078289509254, 0.3409789534963494]"
