rssi,amplitude,phase
-59,"[9.486833, 10.440307, 12.369317, 12.165525, 12.165525, 12.041595, 11.045361, 10.049876, 8.062258, 7.071068, 6.324555, 5.656854, 5.830952, 6.324555, 8.062258, 9.055385, 10.0, 11.0, 12.041595, 12.041595, 12.041595, 12.041595, 11.045361, 10.049876, 8.0, 7.0, 2.236068, 4.123106, 6.0, 10.049876, 12.165525, 15.297059, 18.248288, 21.095023, 22.0, 23.021729, 22.090722, 21.213203, 18.248288, 16.124515, 13.0, 11.18034, 10.816654, 11.401754, 14.317821, 18.027756, 21.84033, 24.041631, 26.570661, 28.79236, 29.154759, 28.635642]","[-1.249046, -1.27934, -1.325818, -1.405648, -1.405648, -1.487655, -1.480136, -1.471128, -1.446441, -1.428899, -1.249046, -0.785398, -0.54042, -0.321751, -0.124355, -0.110657, 0.0, 0.0, -0.083141, -0.083141, -0.083141, -0.083141, -0.09066, -0.099669, 0.0, 0.0, 0.463648, 1.325818, 1.570796, 1.670465, 1.735945, 1.768192, 1.735945, 1.665748, 1.570796, 1.527345, 1.480136, 1.428899, 1.405648, 1.446441, 1.570796, 1.75065, 2.158799, 2.480549, 2.709185, 2.8023, 2.863293, 2.846152, 2.796037, 2.786887, 2.754717, 2.709185]"
-59,"[11.0, 11.0, 12.041595, 12.165525, 11.18034, 10.198039, 9.219544, 8.062258, 7.0, 6.082763, 5.830952, 6.403124, 7.211103, 8.062258, 9.848858, 11.18034, 11.18034, 12.083046, 12.083046, 12.083046, 11.18034, 11.18034, 9.848858, 8.544004, 7.28011, 6.0, 2.236068, 7.211103, 8.944272, 11.7047, 14.866069, 17.088007, 19.697716, 21.023796, 22.825424, 22.472205, 22.203603, 20.0, 17.804494, 15.0, 12.083046, 11.18034, 11.18034, 13.416408, 16.643317, 20.0, 23.600847, 25.806976, 28.301943, 28.653098, 28.653098, 27.730849]","[-1.570796, -1.570796, -1.653938, -1.735945, -1.75065, -1.768192, -1.789465, -1.695151, -1.570796, -1.405648, -1.030377, -0.896055, -0.588003, -0.519146, -0.418224, -0.463648, -0.463648, -0.426627, -0.426627, -0.426627, -0.463648, -0.463648, -0.418224, -0.358771, -0.2783, 0.0, 0.463648, 0.982794, 1.107149, 1.222025, 1.227772, 1.212026, 1.152572, 1.128422, 1.067953, 1.00748, 0.945311, 0.927295, 0.904827, 0.927295, 1.144169, 1.390943, 1.75065, 2.034444, 2.142134, 2.214297, 2.205823, 2.191046, 2.129396, 2.081285, 2.081285, 2.018316]"
-58,"[10.440307, 10.77033, 11.18034, 10.29563, 9.433981, 8.062258, 6.708204, 5.385165, 5.0, 5.09902, 5.830952, 7.81025, 8.485281, 9.899495, 11.313708, 11.313708, 12.041595, 12.041595, 12.041595, 11.313708, 11.313708, 9.899495, 9.219544, 8.062258, 6.324555, 6.082763, 4.123106, 9.433981, 10.630146, 13.453624, 15.556349, 17.691806, 19.849433, 21.400935, 21.633308, 21.095023, 20.59126, 19.235384, 16.124515, 13.601471, 11.313708, 11.18034, 12.165525, 14.035669, 17.262677, 20.396078, 23.537205, 25.317978, 27.166155, 28.071338, 27.018512, 26.0]","[2.850136, 2.761086, 2.677945, 2.634494, 2.582993, 2.622447, 2.677945, 2.761086, 3.141593, -2.944197, -2.601173, -2.446854, -2.356194, -2.356194, -2.356194, -2.356194, -2.41495, -2.41495, -2.41495, -2.356194, -2.356194, -2.356194, -2.279423, -2.089942, -1.892547, -1.735945, -1.325818, -1.012197, -0.851966, -0.837981, -0.785398, -0.825377, -0.856706, -0.91795, -0.982794, -1.022247, -1.063698, -1.083897, -1.05165, -0.942, -0.785398, -0.463648, -0.165149, 0.071307, 0.174672, 0.197396, 0.214061, 0.158655, 0.110657, 0.071307, 0.03702, 0.0]"
-59,"[9.219544, 9.219544, 10.198039, 11.045361, 10.0, 9.0, 8.0, 7.0, 6.082763, 4.472136, 4.242641, 5.0, 6.324555, 7.28011, 9.219544, 10.198039, 10.198039, 11.401754, 11.401754, 11.401754, 10.440307, 10.440307, 9.486833, 8.246211, 7.071068, 6.082763, 2.828427, 8.062258, 9.848858, 11.7047, 14.866069, 17.464249, 20.124612, 21.470911, 22.472205, 22.203603, 21.400935, 19.849433, 17.029386, 15.0, 13.416408, 12.165525, 13.038405, 15.524175, 17.088007, 21.023796, 23.259407, 26.0, 26.925824, 28.460499, 28.160256, 27.892651]","[0.218669, 0.218669, 0.197396, 0.09066, 0.0, 0.0, 0.0, 0.0, 0.165149, 0.463648, 0.785398, 0.927295, 1.249046, 1.292497, 1.352127, 1.373401, 1.373401, 1.304544, 1.304544, 1.304544, 1.27934, 1.27934, 1.249046, 1.325818, 1.428899, 1.735945, 2.356194, 2.622447, 2.723368, 2.792822, 2.798569, 2.729182, 2.677945, 2.657115, 2.578276, 2.516108, 2.488746, 2.427502, 2.439336, 2.498092, 2.677945, 2.976444, -3.064821, -2.88099, -2.782822, -2.699218, -2.697173, -2.746802, -2.761086, -2.819842, -2.853537, -2.887919]"
-59,"[9.055385, 10.198039, 11.401754, 11.401754, 10.440307, 9.486833, 8.544004, 6.324555, 6.082763, 5.09902, 5.385165, 6.403124, 7.071068, 7.81025, 9.219544, 10.0, 10.816654, 11.401754, 11.401754, 11.401754, 10.0, 10.0, 9.433981, 7.615773, 7.28011, 6.082763, 3.605551, 8.485281, 10.630146, 12.806248, 15.620499, 18.439089, 20.518285, 21.931712, 22.671568, 22.803509, 21.633308, 20.248457, 17.492856, 15.0, 12.041595, 12.083046, 13.152946, 16.03122, 19.235384, 22.36068, 25.317978, 27.166155, 29.068884, 30.066593, 30.0, 28.017851]","[-0.110657, -0.197396, -0.266252, -0.266252, -0.291457, -0.321751, -0.358771, -0.321751, -0.165149, 0.197396, 0.380506, 0.674741, 0.785398, 0.876058, 0.86217, 0.927295, 0.982794, 0.909753, 0.909753, 0.909753, 0.927295, 0.927295, 1.012197, 1.165905, 1.292497, 1.405648, 2.158799, 2.356194, 2.422763, 2.466852, 2.446854, 2.432966, 2.390664, 2.323948, 2.293776, 2.231839, 2.158799, 2.145101, 2.111216, 2.214297, 2.41495, 2.714965, 2.988943, -3.079174, -2.984991, -2.961739, -2.982937, -3.030935, -3.072736, -3.075024, 3.141593, 3.105894]"
-59,"[11.401754, 11.401754, 10.77033, 9.848858, 7.615773, 6.324555, 4.0, 3.162278, 3.605551, 4.472136, 6.082763, 8.062258, 9.055385, 10.0, 11.0, 12.0, 11.0, 11.0, 10.0, 10.049876, 9.055385, 7.071068, 6.324555, 4.472136, 3.605551, 4.0, 2.828427, 9.219544, 11.313708, 14.142136, 16.278821, 17.691806, 19.849433, 20.615528, 20.0, 19.416488, 17.204651, 15.0, 12.041595, 8.602325, 8.0, 8.944272, 13.453624, 17.691806, 21.931712, 26.172505, 28.284271, 29.732137, 30.610456, 30.0, 28.84441, 26.07681]","[-1.837048, -1.837048, -1.951303, -1.989021, -1.975688, -1.892547, -1.570796, -1.249046, -0.588003, -0.463648, -0.165149, -0.124355, -0.110657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.099669, 0.110657, 0.141897, 0.321751, 0.463648, 0.982794, 1.570796, 2.356194, 2.279423, 2.356194, 2.356194, 2.312744, 2.316216, 2.284887, 2.253113, 2.214297, 2.173084, 2.191046, 2.214297, 2.297439, 2.521343, 3.141593, -2.677945, -2.408778, -2.316216, -2.323948, -2.329174, -2.356194, -2.403778, -2.471954, -2.498092, -2.55359, -2.574863]"
-60,"[8.602325, 9.433981, 10.77033, 10.77033, 9.486833, 8.544004, 7.28011, 5.09902, 3.162278, 1.414214, 1.414214, 4.123106, 6.082763, 8.246211, 10.198039, 12.369317, 13.341664, 13.601471, 13.601471, 13.928388, 11.7047, 10.77033, 8.544004, 6.324555, 4.123106, 2.0, 2.236068, 7.81025, 9.899495, 12.727922, 16.278821, 18.384776, 20.518285, 22.671568, 23.430749, 22.671568, 22.022716, 19.209373, 15.620499, 12.041595, 7.81025, 5.09902, 5.656854, 8.544004, 13.152946, 17.117243, 21.095023, 24.186773, 25.179357, 26.172505, 25.179357, 24.186773]","[-0.950547, -1.012197, -1.19029, -1.19029, -1.249046, -1.212026, -1.292497, -1.373401, -1.249046, -0.785398, 0.785398, 1.325818, 1.405648, 1.325818, 1.373401, 1.325818, 1.343997, 1.272297, 1.272297, 1.203622, 1.222025, 1.19029, 1.212026, 1.249046, 1.325818, 1.570796, -2.677945, -2.446854, -2.356194, -2.356194, -2.312744, -2.356194, -2.390664, -2.418613, -2.446854, -2.418613, -2.452668, -2.466852, -2.446854, -2.41495, -2.265535, -1.768192, -0.785398, -0.358771, -0.152649, -0.117109, -0.094952, -0.124355, -0.119429, -0.114877, -0.119429, -0.124355]"
-59,"[10.440307, 10.77033, 12.083046, 11.18034, 11.18034, 10.29563, 8.944272, 7.615773, 6.324555, 6.0, 6.082763, 6.708204, 8.602325, 9.219544, 10.630146, 11.313708, 12.727922, 12.727922, 12.727922, 13.453624, 12.041595, 12.041595, 10.630146, 9.219544, 7.211103, 6.324555, 4.0, 8.062258, 10.0, 12.727922, 15.556349, 17.691806, 21.260292, 22.803509, 23.021729, 23.323808, 22.825424, 20.59126, 17.888544, 15.264338, 12.041595, 10.816654, 11.401754, 14.0, 16.278821, 19.646883, 23.537205, 26.476405, 28.442925, 29.274562, 29.154759, 28.017851]","[2.850136, 2.761086, 2.714965, 2.677945, 2.677945, 2.634494, 2.677945, 2.736701, 2.819842, 3.141593, -2.976444, -2.677945, -2.521343, -2.432966, -2.422763, -2.356194, -2.356194, -2.356194, -2.356194, -2.408778, -2.41495, -2.41495, -2.422763, -2.279423, -2.158799, -1.892547, -1.570796, -1.05165, -0.927295, -0.785398, -0.785398, -0.825377, -0.851966, -0.909753, -0.970746, -1.030377, -1.067953, -1.063698, -1.107149, -1.019141, -0.844154, -0.588003, -0.266252, 0.0, 0.185348, 0.257324, 0.214061, 0.189988, 0.176709, 0.137066, 0.103082, 0.035699]"
-59,"[11.18034, 11.661904, 12.206556, 12.206556, 10.630146, 9.219544, 7.81025, 5.830952, 5.385165, 5.0, 6.082763, 7.615773, 8.944272, 9.433981, 10.816654, 11.661904, 12.206556, 11.661904, 11.661904, 10.816654, 10.29563, 9.433981, 8.602325, 7.071068, 7.211103, 6.324555, 3.0, 8.944272, 10.816654, 13.601471, 15.811388, 18.027756, 19.723083, 21.470911, 21.931712, 22.472205, 21.18962, 19.924859, 16.763055, 14.317821, 12.206556, 11.401754, 12.649111, 15.132746, 19.026298, 22.0, 25.019992, 27.073973, 28.284271, 29.427878, 28.635642, 27.658633]","[-2.034444, -2.111216, -2.181522, -2.181522, -2.289626, -2.279423, -2.265535, -2.111216, -1.951303, -1.570796, -1.405648, -1.165905, -1.107149, -1.012197, -0.982794, -1.030377, -0.96007, -1.030377, -1.030377, -0.982794, -1.063698, -1.012197, -0.950547, -0.785398, -0.588003, -0.321751, 0.0, 0.463648, 0.588003, 0.628796, 0.605545, 0.588003, 0.531724, 0.484478, 0.422854, 0.363979, 0.336675, 0.305879, 0.302885, 0.432408, 0.610726, 0.909753, 1.249046, 1.438245, 1.518213, 1.570796, 1.530818, 1.496857, 1.428899, 1.400061, 1.359703, 1.352127]"
-58,"[10.049876, 11.045361, 12.041595, 11.0, 10.049876, 9.055385, 8.0, 6.0, 5.09902, 4.472136, 5.0, 5.830952, 7.28011, 8.246211, 9.219544, 10.198039, 10.198039, 11.18034, 10.198039, 10.198039, 9.219544, 9.219544, 8.062258, 6.0, 5.09902, 4.472136, 2.236068, 8.062258, 10.049876, 13.0, 15.033296, 17.029386, 19.104973, 20.223748, 21.587033, 20.880613, 19.924859, 18.027756, 15.811388, 13.341664, 11.0, 10.77033, 11.401754, 14.21267, 18.027756, 21.633308, 23.853721, 25.806976, 27.802878, 27.658633, 28.319605, 26.870058]","[-1.471128, -1.480136, -1.487655, -1.570796, -1.670465, -1.681454, -1.570796, -1.570796, -1.373401, -1.107149, -0.643501, -0.54042, -0.2783, -0.244979, -0.218669, -0.197396, -0.197396, -0.179853, -0.197396, -0.197396, -0.218669, -0.218669, -0.124355, 0.0, 0.197396, 0.463648, 1.107149, 1.446441, 1.471128, 1.570796, 1.504228, 1.512041, 1.465919, 1.421906, 1.337053, 1.27934, 1.264917, 1.231504, 1.249046, 1.343997, 1.570796, 1.951303, 2.231839, 2.455863, 2.55359, 2.55359, 2.565217, 2.521343, 2.483704, 2.432966, 2.406153, 2.356194]"
