rssi,amplitude,phase
-58,"[20.248457, 23.706539, 26.627054, 27.658633, 27.586228, 26.248809, 23.600847, 21.095023, 17.0, 13.416408, 7.615773, 2.236068, 3.0, 8.246211, 13.341664, 17.262677, 20.396078, 23.345235, 25.317978, 26.305893, 26.305893, 25.317978, 23.345235, 21.377558, 18.439089, 16.492423, 5.385165, 7.071068, 5.09902, 5.830952, 9.433981, 12.649111, 16.492423, 19.235384, 22.090722, 24.020824, 26.0, 26.0, 25.019992, 24.020824, 21.023796, 17.029386, 13.152946, 9.219544, 4.472136, 2.828427, 7.28011, 12.165525, 16.124515, 20.099751, 23.086793, 25.019992]","[2.788602, 2.659079, 2.543174, 2.432966, 2.330559, 2.27529, 2.205823, 2.119346, 2.060754, 2.034444, 1.975688, 2.034444, -1.570796, -1.325818, -1.343997, -1.396124, -1.373401, -1.398606, -1.412141, -1.418147, -1.418147, -1.412141, -1.398606, -1.382575, -1.352127, -1.325818, -1.19029, -0.785398, -0.197396, 0.54042, 1.012197, 1.249046, 1.325818, 1.414194, 1.480136, 1.529154, 1.570796, 1.570796, 1.610775, 1.612439, 1.618379, 1.629552, 1.723446, 1.789465, 2.034444, -2.356194, -1.849096, -1.735945, -1.695151, -1.670465, -1.657535, -1.610775]"
-58,"[18.027756, 21.213203, 23.769729, 25.632011, 25.495098, 24.186773, 22.472205, 20.0, 17.029386, 13.453624, 9.219544, 5.0, 1.0, 4.242641, 9.219544, 13.453624, 17.029386, 19.849433, 22.022716, 22.803509, 22.803509, 22.803509, 20.615528, 18.439089, 16.278821, 13.453624, 4.472136, 5.0, 5.0, 6.082763, 9.055385, 12.369317, 15.811388, 18.788294, 21.470911, 23.323808, 24.413111, 25.0, 23.600847, 22.803509, 20.615528, 17.029386, 13.453624, 9.899495, 5.0, 1.0, 4.472136, 8.602325, 12.806248, 17.029386, 19.104973, 21.213203]","[-1.626295, -1.712693, -1.825979, -1.929567, -2.016902, -2.089942, -2.134113, -2.214297, -2.273053, -2.303611, -2.432966, -2.498092, 3.141593, 0.785398, 0.86217, 0.732815, 0.702257, 0.714091, 0.688924, 0.661043, 0.661043, 0.661043, 0.682317, 0.708626, 0.741947, 0.837981, 1.107149, 1.570796, 2.214297, 2.976444, -3.030935, -2.896614, -2.819842, -2.70175, -2.657115, -2.601173, -2.530867, -2.498092, -2.506566, -2.480549, -2.459276, -2.439336, -2.408778, -2.356194, -2.214297, -1.570796, 0.463648, 0.620249, 0.674741, 0.702257, 0.748378, 0.785398]"
-58,"[19.313208, 21.84033, 24.33105, 26.07681, 26.0, 24.083189, 22.36068, 19.646883, 16.763055, 13.0, 8.944272, 3.605551, 1.414214, 6.082763, 10.77033, 14.317821, 17.464249, 20.124612, 22.36068, 22.36068, 22.825424, 22.36068, 20.124612, 18.384776, 15.231546, 12.649111, 4.0, 5.385165, 4.472136, 6.324555, 9.433981, 12.806248, 16.278821, 19.104973, 21.400935, 23.600847, 24.698178, 24.698178, 23.323808, 21.954498, 19.235384, 15.652476, 12.083046, 8.544004, 4.123106, 1.0, 5.0, 9.433981, 13.892444, 17.0, 20.124612, 21.931712]","[-1.199905, -1.292497, -1.405648, -1.494024, -1.570796, -1.653938, -1.75065, -1.82812, -1.873681, -1.965587, -2.034444, -2.158799, 2.356194, 1.405648, 1.19029, 1.138389, 1.158386, 1.107149, 1.107149, 1.107149, 1.067953, 1.107149, 1.107149, 1.180189, 1.165905, 1.249046, 1.570796, 1.951303, 2.677945, -2.819842, -2.582993, -2.466852, -2.399645, -2.319174, -2.223643, -2.205823, -2.125104, -2.125104, -2.111216, -2.095592, -2.057696, -2.034444, -1.997424, -1.929567, -1.815775, 0.0, 0.927295, 1.012197, 1.042722, 1.080839, 1.107149, 1.147942]"
-59,"[21.540659, 23.769729, 26.305893, 28.017851, 28.017851, 26.172505, 24.33105, 21.587033, 17.720045, 13.928388, 9.848858, 4.472136, 1.0, 5.385165, 10.77033, 15.652476, 18.35756, 21.095023, 23.323808, 24.698178, 24.698178, 23.323808, 21.095023, 19.723083, 17.0, 14.317821, 4.123106, 5.09902, 4.242641, 6.082763, 8.944272, 12.206556, 14.866069, 18.439089, 20.0, 22.472205, 24.186773, 23.706539, 23.259407, 21.931712, 19.697716, 17.088007, 13.601471, 10.198039, 6.0, 2.236068, 5.0, 9.433981, 13.892444, 17.888544, 21.540659, 23.4094]","[-2.761086, -2.88641, -2.988943, -3.105894, 3.105894, 3.026716, 2.976444, 2.907849, 2.855541, 2.774419, 2.723368, 2.677945, 0.0, -0.380506, -0.380506, -0.463648, -0.512389, -0.548549, -0.54042, -0.554307, -0.554307, -0.54042, -0.548549, -0.531724, -0.489957, -0.432408, -0.244979, 0.197396, 0.785398, 1.735945, 2.034444, 2.181522, 2.308611, 2.432966, 2.498092, 2.578276, 2.622447, 2.659079, 2.697173, 2.718739, 2.723368, 2.782822, 2.843094, 2.944197, 3.141593, -2.034444, -0.927295, -0.558599, -0.528074, -0.463648, -0.380506, -0.348771]"
-58,"[20.0, 22.671568, 24.839485, 26.627054, 26.41969, 25.495098, 23.769729, 20.880613, 17.262677, 13.038405, 8.0, 3.162278, 2.828427, 7.28011, 12.165525, 16.124515, 20.024984, 22.0, 24.0, 24.0, 24.020824, 23.021729, 21.0, 18.027756, 15.033296, 13.152946, 3.605551, 5.385165, 6.082763, 8.602325, 10.630146, 14.422205, 17.0, 19.313208, 22.135944, 23.769729, 24.33105, 24.33105, 23.194827, 21.095023, 19.026298, 16.0, 12.0, 8.062258, 3.162278, 2.828427, 7.28011, 11.401754, 16.278821, 19.235384, 22.203603, 24.083189]","[-0.643501, -0.722979, -0.870903, -0.972377, -1.056345, -1.124691, -1.182478, -1.27934, -1.396124, -1.494024, -1.570796, -1.892547, 2.356194, 1.849096, 1.735945, 1.695151, 1.620755, 1.570796, 1.570796, 1.570796, 1.529154, 1.527345, 1.570796, 1.626295, 1.637364, 1.723446, 2.158799, 2.761086, -2.976444, -2.521343, -2.289626, -2.158799, -2.060754, -1.941688, -1.892547, -1.825979, -1.735945, -1.735945, -1.700499, -1.665748, -1.623379, -1.570796, -1.570796, -1.446441, -1.249046, 0.785398, 1.292497, 1.304544, 1.385448, 1.414194, 1.435269, 1.487655]"
-58,"[19.416488, 22.090722, 25.019992, 26.305893, 26.683328, 25.298221, 22.847319, 20.124612, 16.643317, 12.806248, 7.81025, 2.828427, 3.605551, 8.485281, 13.453624, 17.691806, 21.260292, 24.083189, 25.612497, 26.400758, 25.806976, 25.0, 22.803509, 19.849433, 17.691806, 14.866069, 5.830952, 7.071068, 5.830952, 7.615773, 10.049876, 13.038405, 16.278821, 19.646883, 21.18962, 22.847319, 24.596748, 23.706539, 22.825424, 21.095023, 18.867962, 15.811388, 11.401754, 7.81025, 3.0, 4.123106, 9.219544, 13.341664, 17.720045, 21.540659, 24.166092, 25.495098]","[1.778293, 1.661456, 1.530818, 1.418147, 1.343997, 1.249046, 1.165905, 1.107149, 0.999459, 0.896055, 0.876058, 0.785398, -2.158799, -2.356194, -2.303611, -2.396173, -2.422763, -2.41495, -2.466852, -2.490516, -2.521343, -2.498092, -2.480549, -2.427502, -2.396173, -2.308611, -2.111216, -1.428899, -1.030377, -0.404892, -0.099669, 0.076772, 0.185348, 0.257324, 0.336675, 0.404892, 0.463648, 0.482513, 0.502843, 0.548549, 0.558599, 0.605545, 0.661043, 0.876058, 1.570796, 2.896614, -2.922924, -2.914794, -2.855541, -2.761086, -2.714965, -2.695487]"
-58,"[19.79899, 22.022716, 25.238859, 25.942244, 26.400758, 25.298221, 23.769729, 21.377558, 17.117243, 13.038405, 9.055385, 4.123106, 2.236068, 6.324555, 11.18034, 16.124515, 19.104973, 22.022716, 24.0, 25.0, 25.0, 24.0, 22.022716, 20.024984, 17.117243, 15.297059, 5.385165, 6.403124, 5.09902, 6.708204, 9.219544, 11.18034, 14.866069, 17.464249, 20.223748, 22.090722, 23.0, 24.0, 23.021729, 22.090722, 20.223748, 17.262677, 13.152946, 9.219544, 4.472136, 0.0, 5.09902, 10.198039, 15.297059, 19.416488, 22.561028, 24.738634]","[0.785398, 0.688924, 0.588003, 0.480887, 0.429762, 0.321751, 0.255182, 0.188222, 0.117109, 0.076772, -0.110657, -0.244979, -2.034444, -2.819842, -2.961739, -3.017238, -3.036716, -3.096169, 3.141593, 3.141593, 3.141593, 3.141593, -3.096169, -3.091634, -3.024484, -2.944197, -2.761086, -2.245537, -1.768192, -1.107149, -0.708626, -0.463648, -0.343024, -0.231091, -0.14889, -0.09066, 0.0, 0.0, 0.043451, 0.09066, 0.14889, 0.174672, 0.152649, 0.218669, 0.463648, 0.0, -2.944197, -2.944197, -2.944197, -2.934096, -2.918116, -2.896614]"
-58,"[19.924859, 22.847319, 25.553865, 27.018512, 26.907248, 25.495098, 24.207437, 20.808652, 17.0, 12.083046, 7.28011, 3.0, 2.828427, 8.544004, 13.601471, 17.720045, 21.84033, 23.769729, 25.70992, 25.495098, 25.495098, 24.515301, 22.561028, 19.646883, 17.720045, 15.231546, 6.403124, 7.615773, 7.0, 8.062258, 10.630146, 13.416408, 15.811388, 18.439089, 20.223748, 22.022716, 24.0, 24.020824, 23.021729, 22.090722, 20.223748, 17.262677, 13.341664, 8.544004, 3.605551, 2.236068, 6.082763, 11.0, 15.0, 19.026298, 22.090722, 24.186773]","[1.264917, 1.165905, 1.037088, 0.890275, 0.837981, 0.7299, 0.668289, 0.614663, 0.489957, 0.426627, 0.2783, 0.0, -2.356194, -2.782822, -2.843094, -2.855541, -2.863293, -2.88641, -2.906048, -2.944197, -2.944197, -2.936197, -2.918116, -2.884269, -2.855541, -2.736701, -2.466852, -1.975688, -1.570796, -1.05165, -0.71883, -0.463648, -0.321751, -0.218669, -0.14889, -0.045423, 0.0, 0.041643, 0.043451, 0.09066, 0.14889, 0.174672, 0.226799, 0.358771, 0.588003, 2.034444, 2.976444, 3.141593, 3.141593, -3.08901, -3.050933, -3.017238]"
-58,"[17.720045, 20.248457, 22.825424, 23.853721, 24.207437, 23.345235, 21.260292, 18.439089, 15.811388, 11.661904, 7.615773, 3.162278, 2.236068, 6.403124, 10.816654, 14.764823, 17.492856, 20.124612, 21.023796, 21.931712, 21.931712, 21.023796, 20.124612, 18.35756, 15.811388, 13.601471, 5.0, 6.082763, 5.385165, 6.403124, 9.486833, 12.041595, 16.0, 18.11077, 20.223748, 22.561028, 23.769729, 24.041631, 23.086793, 21.18962, 18.973666, 15.811388, 12.649111, 8.544004, 3.605551, 1.0, 5.09902, 9.486833, 13.601471, 17.088007, 19.313208, 20.615528]","[-0.286051, -0.35299, -0.502843, -0.576375, -0.668289, -0.755104, -0.851966, -0.86217, -0.965252, -1.030377, -1.165905, -1.249046, 2.677945, 2.245537, 2.158799, 2.064738, 2.111216, 2.034444, 2.013171, 1.99365, 1.99365, 2.013171, 2.034444, 2.083186, 2.176341, 2.199593, 2.498092, 2.976444, -2.761086, -2.245537, -1.892547, -1.653938, -1.570796, -1.460139, -1.421906, -1.34732, -1.315614, -1.275355, -1.262744, -1.234122, -1.249046, -1.249046, -1.249046, -1.212026, -0.982794, 1.570796, 1.768192, 1.892547, 1.869295, 1.929567, 1.941688, 1.969319]"
-58,"[19.104973, 22.022716, 25.317978, 26.925824, 26.925824, 25.495098, 23.323808, 20.808652, 17.029386, 12.727922, 7.81025, 2.236068, 2.828427, 8.602325, 13.601471, 18.027756, 21.095023, 24.186773, 25.059928, 25.942244, 25.495098, 24.596748, 22.36068, 20.59126, 17.492856, 15.0, 5.656854, 7.071068, 6.324555, 7.81025, 10.77033, 13.341664, 17.117243, 19.0, 21.023796, 23.194827, 24.33105, 24.515301, 23.537205, 21.587033, 18.681542, 15.811388, 11.7047, 7.211103, 3.162278, 4.472136, 9.055385, 13.0, 17.0, 21.023796, 24.083189, 26.172505]","[1.675673, 1.525373, 1.412141, 1.307802, 1.19029, 1.124691, 1.030377, 0.956133, 0.868539, 0.785398, 0.694738, 0.463648, -2.356194, -2.521343, -2.512796, -2.55359, -2.593043, -2.622447, -2.642246, -2.660705, -2.695487, -2.677945, -2.677945, -2.634494, -2.601173, -2.498092, -2.356194, -1.712693, -1.249046, -0.694738, -0.380506, -0.226799, -0.117109, 0.0, 0.047583, 0.129703, 0.165149, 0.205395, 0.214061, 0.233743, 0.270947, 0.321751, 0.348771, 0.588003, 1.249046, 2.677945, 3.030935, 3.141593, 3.141593, -3.09401, -3.058451, -3.026716]"
