rssi,amplitude,phase
-53,"[21.633308, 22.203603, 23.430749, 24.041631, 22.627417, 21.260292, 19.104973, 17.691806, 16.278821, 14.21267, 13.892444, 12.649111, 13.152946, 13.038405, 15.297059, 16.763055, 19.313208, 20.615528, 23.4094, 24.351591, 24.738634, 24.515301, 23.194827, 21.095023, 19.026298, 17.0, 6.082763, 8.944272, 8.485281, 9.848858, 12.369317, 14.142136, 16.278821, 17.262677, 18.248288, 18.248288, 17.262677, 16.278821, 15.297059, 14.142136, 13.152946, 12.041595, 10.0, 9.0, 7.0, 6.082763, 4.123106, 1.414214, 2.828427, 5.656854, 7.81025, 10.630146]","[2.55359, 2.516108, 2.446854, 2.356194, 2.356194, 2.289626, 2.319174, 2.316216, 2.399645, 2.455863, 2.613518, 2.819842, 2.988943, -3.064821, -2.944197, -2.838708, -2.770701, -2.74307, -2.792822, -2.806856, -2.896614, -2.936197, -3.01189, -3.046641, -3.08901, 3.141593, -2.976444, -2.677945, -2.356194, -1.989021, -1.815775, -1.712693, -1.756144, -1.745469, -1.735945, -1.735945, -1.745469, -1.756144, -1.768192, -1.712693, -1.723446, -1.653938, -1.570796, -1.570796, -1.570796, -1.405648, -1.325818, -0.785398, 0.785398, 0.785398, 0.876058, 0.71883]"
-53,"[20.518285, 21.931712, 23.430749, 23.600847, 23.021729, 20.248457, 18.867962, 18.027756, 15.811388, 14.21267, 12.727922, 11.661904, 11.7047, 12.041595, 13.038405, 15.297059, 17.720045, 19.646883, 21.587033, 22.561028, 23.345235, 23.086793, 22.0, 20.024984, 17.117243, 15.132746, 5.0, 7.28011, 7.071068, 8.544004, 10.198039, 13.152946, 14.142136, 15.297059, 16.278821, 16.278821, 16.278821, 15.297059, 13.341664, 12.165525, 11.18034, 10.049876, 9.0, 8.062258, 6.082763, 4.123106, 2.236068, 2.0, 4.242641, 7.071068, 9.899495, 12.041595]","[-0.750929, -0.817645, -0.876058, -0.93577, -0.970746, -0.996491, -1.012197, -0.982794, -0.965252, -0.885067, -0.785398, -0.54042, -0.348771, -0.083141, 0.076772, 0.197396, 0.286051, 0.257324, 0.233743, 0.223477, 0.172191, 0.086738, 0.0, -0.049958, -0.117109, -0.132552, 0.0, 0.2783, 0.785398, 1.212026, 1.373401, 1.418147, 1.428899, 1.373401, 1.385448, 1.385448, 1.385448, 1.373401, 1.343997, 1.405648, 1.390943, 1.471128, 1.570796, 1.695151, 1.735945, 1.815775, 2.034444, 3.141593, -2.356194, -2.356194, -2.356194, -2.41495]"
-53,"[20.615528, 21.540659, 23.259407, 23.706539, 22.825424, 21.470911, 20.59126, 19.723083, 18.35756, 17.0, 15.652476, 14.866069, 13.152946, 12.0, 12.369317, 13.416408, 15.811388, 17.204651, 20.0, 22.203603, 22.472205, 22.825424, 22.36068, 20.615528, 18.384776, 17.088007, 6.708204, 10.816654, 9.899495, 9.433981, 9.486833, 10.049876, 11.0, 12.041595, 13.341664, 13.601471, 14.866069, 14.866069, 14.866069, 15.811388, 15.811388, 14.56022, 13.341664, 12.165525, 10.049876, 7.071068, 3.162278, 1.414214, 5.09902, 8.062258, 11.7047, 14.764823]","[-0.398522, -0.380506, -0.444419, -0.482513, -0.502843, -0.484478, -0.507099, -0.531724, -0.512389, -0.489957, -0.463648, -0.343024, -0.152649, 0.0, 0.244979, 0.463648, 0.605545, 0.620249, 0.643501, 0.625485, 0.563316, 0.502843, 0.463648, 0.398522, 0.390607, 0.358771, 0.463648, 0.588003, 0.785398, 1.012197, 1.249046, 1.471128, 1.570796, 1.653938, 1.797595, 1.869295, 1.91382, 1.91382, 1.91382, 1.892547, 1.892547, 1.849096, 1.797595, 1.735945, 1.670465, 1.428899, 1.249046, -0.785398, -1.373401, -1.695151, -1.919567, -2.064738]"
-54,"[22.203603, 23.086793, 24.0, 23.021729, 22.090722, 21.095023, 19.104973, 17.029386, 15.0, 14.035669, 12.369317, 12.083046, 13.038405, 13.453624, 15.620499, 17.204651, 18.867962, 20.248457, 21.633308, 23.600847, 23.430749, 23.345235, 21.931712, 19.209373, 16.401219, 15.0, 5.656854, 8.544004, 8.062258, 10.198039, 11.7047, 13.928388, 15.231546, 16.155494, 17.088007, 16.763055, 15.811388, 14.866069, 13.601471, 12.649111, 10.77033, 9.848858, 8.944272, 8.062258, 6.403124, 4.242641, 3.162278, 2.236068, 3.605551, 6.708204, 8.544004, 10.29563]","[-3.006065, -3.054854, 3.141593, 3.098142, 3.050933, 3.046641, 3.036716, 3.082837, 3.141593, -3.070285, -2.896614, -2.714965, -2.574863, -2.408778, -2.265535, -2.191046, -2.129396, -2.145101, -2.158799, -2.205823, -2.265535, -2.325901, -2.388441, -2.466852, -2.485897, -2.498092, -2.356194, -1.929567, -1.695151, -1.373401, -1.222025, -1.203622, -1.165905, -1.19029, -1.212026, -1.267911, -1.249046, -1.227772, -1.272297, -1.249046, -1.19029, -1.152572, -1.107149, -1.05165, -0.896055, -0.785398, -0.321751, 0.463648, 0.982794, 1.107149, 1.212026, 1.063698]"
-53,"[19.313208, 20.880613, 21.587033, 21.213203, 20.099751, 19.026298, 17.029386, 15.033296, 13.152946, 11.401754, 9.848858, 10.0, 10.0, 11.18034, 12.649111, 14.317821, 16.278821, 18.248288, 19.416488, 20.615528, 21.18962, 20.615528, 19.697716, 17.888544, 16.124515, 13.892444, 4.123106, 7.0, 6.324555, 7.81025, 10.0, 12.206556, 14.422205, 15.811388, 16.401219, 16.401219, 15.811388, 15.0, 13.601471, 12.206556, 11.661904, 10.29563, 8.944272, 7.615773, 6.324555, 5.09902, 3.162278, 3.162278, 5.0, 7.071068, 10.049876, 12.041595]","[0.370891, 0.291457, 0.233743, 0.141897, 0.099669, 0.052583, 0.058756, 0.066568, 0.152649, 0.266252, 0.418224, 0.643501, 0.927295, 1.107149, 1.249046, 1.359703, 1.385448, 1.405648, 1.3633, 1.325818, 1.234122, 1.172274, 1.152572, 1.107149, 1.05165, 1.042722, 1.325818, 1.570796, 1.892547, 2.265535, 2.498092, 2.530867, 2.55359, 2.536048, 2.485897, 2.485897, 2.536048, 2.498092, 2.512796, 2.530867, 2.601173, 2.634494, 2.677945, 2.736701, 2.819842, 2.944197, -2.819842, -1.892547, -1.570796, -1.428899, -1.471128, -1.487655]"
-53,"[23.345235, 25.317978, 26.172505, 26.019224, 25.019992, 23.0, 21.0, 18.027756, 16.03122, 13.341664, 12.083046, 11.401754, 11.401754, 12.083046, 14.317821, 17.029386, 19.0, 21.0, 23.021729, 24.020824, 24.186773, 23.345235, 22.561028, 19.646883, 17.720045, 14.56022, 5.09902, 7.28011, 7.211103, 8.062258, 10.440307, 12.165525, 14.142136, 15.132746, 15.033296, 15.033296, 16.0, 16.0, 15.0, 14.035669, 14.035669, 12.041595, 11.0, 9.0, 6.082763, 3.162278, 1.0, 4.123106, 8.0, 11.18034, 13.601471, 16.552945]","[-1.398606, -1.412141, -1.45592, -1.532354, -1.530818, -1.570796, -1.570796, -1.515298, -1.508378, -1.343997, -1.144169, -0.909753, -0.661043, -0.426627, -0.211093, -0.058756, 0.0, 0.0, -0.043451, -0.041643, -0.124355, -0.172191, -0.223477, -0.257324, -0.286051, -0.2783, -0.197396, 0.2783, 0.588003, 1.05165, 1.27934, 1.405648, 1.428899, 1.438245, 1.504228, 1.504228, 1.570796, 1.570796, 1.570796, 1.642104, 1.642104, 1.653938, 1.570796, 1.570796, 1.405648, 1.249046, 0.0, -1.325818, -1.570796, -1.75065, -1.869295, -2.007423]"
-53,"[20.124612, 22.825424, 23.853721, 24.413111, 22.803509, 22.022716, 20.615528, 18.439089, 16.401219, 15.811388, 13.892444, 12.649111, 12.165525, 12.041595, 13.341664, 15.231546, 17.888544, 20.124612, 22.36068, 23.259407, 24.698178, 24.041631, 22.561028, 21.213203, 18.11077, 16.03122, 5.09902, 8.062258, 7.81025, 8.544004, 11.045361, 13.038405, 15.033296, 16.03122, 17.029386, 17.029386, 17.029386, 16.03122, 14.035669, 13.038405, 12.0, 11.0, 10.049876, 9.055385, 7.071068, 5.09902, 3.605551, 2.0, 4.242641, 7.071068, 9.899495, 12.806248]","[-0.463648, -0.502843, -0.576375, -0.610726, -0.661043, -0.688924, -0.682317, -0.708626, -0.655696, -0.605545, -0.528074, -0.321751, -0.165149, 0.083141, 0.226799, 0.404892, 0.463648, 0.463648, 0.463648, 0.444419, 0.372988, 0.295441, 0.223477, 0.141897, 0.110657, 0.062419, 0.197396, 0.519146, 0.876058, 1.212026, 1.480136, 1.494024, 1.504228, 1.508378, 1.512041, 1.512041, 1.512041, 1.508378, 1.499489, 1.494024, 1.570796, 1.570796, 1.670465, 1.681454, 1.712693, 1.768192, 2.158799, 3.141593, -2.356194, -2.356194, -2.356194, -2.466852]"
-53,"[20.099751, 22.203603, 23.537205, 23.769729, 23.086793, 21.18962, 19.924859, 18.027756, 16.763055, 15.297059, 14.142136, 13.0, 12.369317, 13.0, 14.422205, 15.620499, 17.691806, 19.104973, 21.213203, 22.627417, 23.430749, 22.803509, 21.633308, 20.248457, 18.35756, 16.124515, 6.403124, 10.630146, 10.29563, 10.440307, 11.045361, 12.041595, 13.152946, 13.341664, 14.56022, 14.56022, 14.866069, 14.866069, 14.866069, 15.231546, 14.866069, 13.601471, 12.369317, 11.18034, 9.055385, 6.0, 3.162278, 1.0, 4.123106, 7.071068, 10.198039, 13.0]","[3.041924, 3.006065, 2.927532, 2.88641, 2.83354, 2.804918, 2.835714, 2.8023, 2.838708, 2.944197, 2.999696, 3.141593, -2.896614, -2.746802, -2.55359, -2.446854, -2.316216, -2.319174, -2.356194, -2.356194, -2.446854, -2.480549, -2.55359, -2.567288, -2.629203, -2.622447, -2.466852, -2.289626, -2.077895, -1.862253, -1.661456, -1.487655, -1.418147, -1.343997, -1.292497, -1.292497, -1.227772, -1.227772, -1.227772, -1.165905, -1.227772, -1.272297, -1.325818, -1.390943, -1.460139, -1.570796, -1.892547, 3.141593, 1.815775, 1.428899, 1.373401, 1.176005]"
-53,"[19.235384, 21.095023, 23.021729, 22.803509, 22.022716, 20.615528, 19.849433, 18.439089, 17.029386, 15.0, 13.892444, 13.0, 12.369317, 12.0, 13.152946, 14.866069, 17.464249, 18.788294, 20.615528, 22.472205, 23.086793, 23.537205, 22.203603, 20.024984, 18.0, 16.0, 6.082763, 8.544004, 7.81025, 8.944272, 10.440307, 12.165525, 14.317821, 15.297059, 16.278821, 16.278821, 15.297059, 15.297059, 14.317821, 13.152946, 12.041595, 11.045361, 11.0, 9.0, 7.0, 5.0, 3.162278, 2.236068, 3.605551, 7.211103, 9.433981, 11.661904]","[-0.486899, -0.548549, -0.60005, -0.661043, -0.688924, -0.682317, -0.714091, -0.708626, -0.702257, -0.643501, -0.528074, -0.394791, -0.244979, 0.0, 0.152649, 0.343024, 0.41241, 0.439843, 0.398522, 0.363979, 0.308053, 0.214061, 0.135528, 0.049958, 0.0, 0.0, 0.165149, 0.358771, 0.694738, 1.107149, 1.27934, 1.405648, 1.359703, 1.373401, 1.385448, 1.385448, 1.373401, 1.373401, 1.359703, 1.418147, 1.487655, 1.480136, 1.570796, 1.570796, 1.570796, 1.570796, 1.892547, 2.677945, -2.55359, -2.55359, -2.582993, -2.601173]"
-53,"[19.416488, 21.213203, 22.090722, 23.021729, 23.0, 22.0, 21.0, 20.0, 19.0, 18.0, 17.029386, 15.132746, 14.56022, 13.0, 13.038405, 14.142136, 15.0, 16.643317, 18.867962, 20.248457, 21.633308, 22.203603, 22.022716, 21.931712, 20.518285, 19.104973, 8.485281, 14.21267, 12.206556, 10.77033, 10.198039, 10.0, 10.198039, 10.77033, 12.083046, 13.892444, 14.422205, 15.811388, 16.643317, 16.643317, 16.643317, 16.124515, 15.231546, 13.928388, 11.401754, 8.062258, 5.0, 1.414214, 3.162278, 7.0, 10.049876, 13.601471]","[-2.934096, -2.999696, -3.050933, -3.098142, 3.141593, 3.141593, 3.141593, 3.141593, 3.141593, 3.141593, -3.082837, -3.009041, -2.863293, -2.746802, -2.574863, -2.356194, -2.214297, -2.142134, -2.129396, -2.145101, -2.158799, -2.196281, -2.259721, -2.323948, -2.321725, -2.319174, -2.356194, -2.256526, -2.181522, -1.951303, -1.768192, -1.570796, -1.373401, -1.19029, -1.144169, -1.042722, -0.982794, -0.965252, -0.999459, -0.999459, -0.999459, -1.05165, -1.165905, -1.203622, -1.304544, -1.446441, -1.570796, -2.356194, 1.892547, 1.570796, 1.471128, 1.272297]"
