rssi,amplitude,phase
-59,"[5.385165, 5.0, 5.09902, 7.28011, 8.944272, 11.401754, 13.453624, 14.142136, 15.620499, 16.401219, 16.643317, 16.643317, 14.764823, 12.529964, 9.848858, 7.28011, 4.123106, 1.0, 3.162278, 6.324555, 9.219544, 13.152946, 16.124515, 18.11077, 20.099751, 21.023796, 11.0, 21.0, 20.024984, 18.027756, 15.033296, 12.165525, 9.486833, 7.071068, 6.324555, 8.062258, 10.77033, 13.416408, 15.264338, 17.492856, 17.492856, 18.35756, 17.888544, 17.888544, 16.552945, 15.231546, 13.416408, 11.661904, 10.0, 9.219544, 9.848858, 11.18034]","[-1.19029, -0.643501, -0.197396, 0.2783, 0.463648, 0.661043, 0.732815, 0.785398, 0.876058, 0.915101, 0.999459, 0.999459, 1.076855, 1.07145, 1.152572, 1.292497, 1.325818, 1.570796, -1.892547, -1.892547, -1.789465, -1.723446, -1.695151, -1.681454, -1.670465, -1.618379, -1.570796, -1.570796, -1.620755, -1.626295, -1.637364, -1.735945, -1.892547, -2.356194, -2.819842, 3.017238, 2.761086, 2.677945, 2.589938, 2.601173, 2.601173, 2.629203, 2.677945, 2.677945, 2.704965, 2.736701, 2.677945, 2.601173, 2.498092, 2.279423, 1.989021, 1.75065]"
-59,"[5.385165, 5.0, 5.830952, 7.81025, 9.848858, 11.401754, 13.152946, 15.033296, 16.0, 17.0, 17.029386, 16.124515, 15.132746, 12.165525, 10.198039, 7.28011, 4.123106, 0.0, 3.605551, 6.708204, 10.0, 13.601471, 16.401219, 19.209373, 20.615528, 21.260292, 11.313708, 21.213203, 20.518285, 17.691806, 15.620499, 12.206556, 8.944272, 7.071068, 6.708204, 8.602325, 10.77033, 13.601471, 15.524175, 16.492423, 17.464249, 18.681542, 18.973666, 18.027756, 17.088007, 14.866069, 13.928388, 11.401754, 10.049876, 9.055385, 9.848858, 11.401754]","[-1.951303, -1.570796, -1.030377, -0.694738, -0.418224, -0.266252, -0.152649, -0.066568, 0.0, 0.0, 0.058756, 0.124355, 0.132552, 0.165149, 0.197396, 0.2783, 0.244979, 0.0, -2.55359, -2.677945, -2.498092, -2.512796, -2.485897, -2.466852, -2.459276, -2.422763, -2.356194, -2.356194, -2.390664, -2.396173, -2.446854, -2.530867, -2.677945, -2.999696, 2.677945, 2.191046, 1.951303, 1.869295, 1.831399, 1.815775, 1.801887, 1.841743, 1.892547, 1.910089, 1.929567, 1.91382, 1.93797, 1.837048, 1.670465, 1.460139, 1.152572, 0.909753]"
-59,"[6.0, 5.385165, 5.656854, 7.615773, 9.219544, 12.0, 13.152946, 14.317821, 15.524175, 16.763055, 16.763055, 16.155494, 14.317821, 12.083046, 10.29563, 7.211103, 3.605551, 0.0, 3.605551, 7.071068, 9.899495, 13.453624, 15.620499, 18.439089, 20.615528, 22.203603, 10.816654, 21.633308, 19.416488, 18.027756, 15.0, 12.041595, 9.219544, 7.28011, 6.324555, 7.81025, 10.816654, 13.416408, 15.652476, 16.552945, 17.888544, 17.888544, 18.35756, 17.492856, 16.643317, 14.422205, 13.038405, 11.18034, 9.486833, 9.055385, 9.219544, 11.18034]","[-1.570796, -1.19029, -0.785398, -0.404892, -0.218669, 0.0, 0.152649, 0.211093, 0.260602, 0.302885, 0.302885, 0.380506, 0.432408, 0.426627, 0.507099, 0.588003, 0.588003, 0.0, -2.55359, -2.356194, -2.356194, -2.303611, -2.265535, -2.279423, -2.253113, -2.196281, -2.158799, -2.158799, -2.173084, -2.158799, -2.214297, -2.297439, -2.432966, -2.863293, 2.819842, 2.446854, 2.158799, 2.034444, 2.034444, 2.007423, 2.034444, 2.034444, 2.083186, 2.111216, 2.142134, 2.158799, 2.137526, 2.034444, 1.892547, 1.681454, 1.352127, 1.107149]"
-59,"[5.830952, 5.09902, 5.385165, 7.071068, 9.433981, 11.7047, 13.601471, 14.317821, 16.124515, 16.124515, 17.029386, 16.0, 15.0, 13.038405, 10.049876, 7.071068, 4.0, 1.414214, 2.828427, 6.403124, 10.0, 13.038405, 15.811388, 18.601075, 20.615528, 22.022716, 10.630146, 21.260292, 20.518285, 17.691806, 15.620499, 12.206556, 9.848858, 7.071068, 6.708204, 8.485281, 11.18034, 13.928388, 15.811388, 16.763055, 18.027756, 18.027756, 18.384776, 17.464249, 16.552945, 15.652476, 13.416408, 11.7047, 10.440307, 10.0, 10.198039, 11.18034]","[-2.111216, -1.768192, -1.19029, -0.785398, -0.558599, -0.348771, -0.298499, -0.211093, -0.124355, -0.124355, -0.058756, 0.0, 0.0, 0.076772, 0.099669, 0.141897, 0.0, -0.785398, -2.356194, -2.466852, -2.498092, -2.574863, -2.536048, -2.508844, -2.459276, -2.452668, -2.422763, -2.422763, -2.390664, -2.396173, -2.446854, -2.530867, -2.723368, -2.999696, 2.677945, 2.356194, 2.034444, 1.93797, 1.892547, 1.873681, 1.910089, 1.910089, 1.961403, 1.983207, 2.007423, 2.034444, 2.034444, 1.919567, 1.862253, 1.570796, 1.373401, 1.107149]"
-59,"[5.0, 4.123106, 5.385165, 7.071068, 9.433981, 10.77033, 13.601471, 15.297059, 16.278821, 16.124515, 17.029386, 17.029386, 15.0, 13.0, 10.049876, 8.062258, 4.123106, 1.414214, 3.0, 6.082763, 9.486833, 13.0, 15.231546, 17.888544, 20.124612, 21.470911, 10.29563, 21.095023, 19.723083, 17.492856, 14.764823, 11.7047, 9.219544, 7.071068, 7.071068, 8.944272, 11.401754, 14.142136, 16.03122, 18.027756, 19.104973, 19.104973, 19.235384, 18.248288, 17.262677, 16.278821, 14.142136, 13.038405, 11.0, 10.198039, 10.29563, 12.041595]","[-0.643501, -0.244979, 0.380506, 0.785398, 1.012197, 1.19029, 1.272297, 1.373401, 1.385448, 1.446441, 1.512041, 1.512041, 1.570796, 1.570796, 1.670465, 1.695151, 1.815775, 2.356194, -1.570796, -1.405648, -1.249046, -1.176005, -1.165905, -1.107149, -1.107149, -1.086318, -1.063698, -1.022247, -1.039072, -1.030377, -1.076855, -1.222025, -1.352127, -1.712693, -2.356194, -2.677945, -2.875341, -2.999696, -3.079174, -3.086094, -3.036716, -3.036716, -2.984991, -2.976444, -2.96692, -2.956245, -2.999696, -3.064821, 3.141593, 2.944197, 2.634494, 2.41495]"
-59,"[5.656854, 5.385165, 6.082763, 7.615773, 9.219544, 11.401754, 13.038405, 14.764823, 15.652476, 16.155494, 17.088007, 16.763055, 14.56022, 12.369317, 10.198039, 7.071068, 4.123106, 1.414214, 2.828427, 6.708204, 9.848858, 13.0, 15.231546, 17.888544, 20.124612, 20.59126, 10.816654, 21.095023, 19.723083, 17.492856, 15.264338, 12.083046, 9.219544, 8.062258, 7.211103, 8.602325, 10.77033, 13.341664, 15.297059, 16.278821, 17.464249, 18.439089, 17.720045, 17.720045, 16.763055, 14.866069, 13.601471, 11.401754, 10.049876, 10.049876, 10.440307, 11.661904]","[-2.356194, -1.951303, -1.405648, -1.165905, -0.86217, -0.661043, -0.566729, -0.493941, -0.463648, -0.380506, -0.358771, -0.302885, -0.2783, -0.244979, -0.197396, -0.141897, -0.244979, -0.785398, -2.356194, -2.677945, -2.723368, -2.746802, -2.736701, -2.677945, -2.677945, -2.634494, -2.55359, -2.593043, -2.609869, -2.601173, -2.589938, -2.714965, -2.922924, 3.017238, 2.55359, 2.191046, 1.951303, 1.797595, 1.768192, 1.756144, 1.801887, 1.789465, 1.856848, 1.856848, 1.873681, 1.91382, 1.869295, 1.837048, 1.670465, 1.471128, 1.27934, 1.030377]"
-59,"[5.385165, 5.0, 6.324555, 8.0, 10.198039, 13.0, 14.764823, 16.124515, 16.643317, 18.027756, 18.601075, 17.804494, 16.278821, 13.453624, 11.313708, 7.81025, 5.0, 2.236068, 1.414214, 4.472136, 8.944272, 12.083046, 13.928388, 17.088007, 19.313208, 19.924859, 9.219544, 19.646883, 18.681542, 16.763055, 13.601471, 10.77033, 7.81025, 5.830952, 5.09902, 8.602325, 11.313708, 13.453624, 15.0, 16.401219, 17.804494, 18.439089, 17.691806, 17.691806, 16.970563, 15.556349, 13.453624, 11.401754, 10.29563, 10.440307, 11.0, 12.369317]","[1.951303, 2.498092, 2.819842, 3.141593, -2.944197, -2.746802, -2.647651, -2.622447, -2.570255, -2.55359, -2.508844, -2.475623, -2.399645, -2.408778, -2.356194, -2.265535, -2.214297, -2.034444, 0.785398, 1.107149, 1.107149, 1.144169, 1.203622, 1.212026, 1.199905, 1.264917, 1.352127, 1.313473, 1.299849, 1.267911, 1.272297, 1.19029, 0.876058, 0.54042, -0.197396, -0.620249, -0.785398, -0.837981, -0.927295, -0.915101, -0.904827, -0.86217, -0.825377, -0.825377, -0.785398, -0.785398, -0.837981, -0.909753, -1.063698, -1.27934, -1.570796, -1.815775]"
-59,"[3.605551, 4.472136, 5.09902, 6.708204, 9.219544, 12.041595, 13.601471, 14.422205, 16.124515, 17.0, 17.888544, 16.552945, 15.231546, 13.601471, 11.401754, 8.246211, 5.09902, 2.0, 2.236068, 5.09902, 8.0, 12.0, 14.035669, 17.117243, 19.104973, 20.223748, 10.198039, 19.416488, 18.439089, 16.278821, 14.142136, 11.0, 8.062258, 6.403124, 6.708204, 9.0, 11.18034, 14.317821, 15.524175, 17.720045, 18.681542, 18.439089, 18.439089, 18.248288, 17.262677, 15.297059, 14.317821, 12.369317, 10.77033, 10.816654, 10.630146, 12.529964]","[0.588003, 1.107149, 1.768192, 2.034444, 2.279423, 2.41495, 2.512796, 2.55359, 2.622447, 2.651635, 2.677945, 2.704965, 2.736701, 2.843094, 2.875341, 2.896614, 2.944197, 3.141593, -0.463648, -0.197396, 0.0, 0.0, 0.071307, 0.117109, 0.104877, 0.14889, 0.197396, 0.207496, 0.218669, 0.185348, 0.141897, 0.0, -0.124355, -0.674741, -1.107149, -1.570796, -1.75065, -1.78189, -1.831399, -1.856848, -1.841743, -1.789465, -1.789465, -1.735945, -1.745469, -1.768192, -1.78189, -1.815775, -1.951303, -2.158799, -2.422763, -2.642246]"
-59,"[4.472136, 4.0, 5.830952, 7.81025, 9.433981, 12.083046, 13.928388, 15.524175, 16.492423, 17.464249, 18.248288, 17.262677, 16.124515, 14.035669, 11.045361, 9.0, 5.0, 2.0, 2.236068, 5.385165, 8.544004, 11.7047, 15.231546, 17.464249, 19.697716, 20.124612, 10.29563, 19.723083, 19.723083, 17.492856, 15.264338, 12.529964, 8.544004, 6.0, 4.242641, 6.082763, 9.0, 12.165525, 14.142136, 16.124515, 17.117243, 18.11077, 18.027756, 18.027756, 17.0, 15.0, 14.0, 12.041595, 11.18034, 9.848858, 10.630146, 12.206556]","[2.677945, 3.141593, -2.601173, -2.265535, -2.129396, -1.997424, -1.93797, -1.831399, -1.815775, -1.801887, -1.735945, -1.745469, -1.695151, -1.642104, -1.661456, -1.570796, -1.570796, -1.570796, 2.034444, 1.951303, 1.929567, 1.919567, 1.975688, 1.983207, 1.989021, 2.034444, 2.077895, 2.10252, 2.10252, 2.111216, 2.122451, 2.070143, 1.929567, 1.570796, 0.785398, 0.165149, 0.0, -0.165149, -0.141897, -0.124355, -0.117109, -0.110657, -0.055499, -0.055499, 0.0, 0.0, 0.0, -0.083141, -0.179853, -0.418224, -0.71883, -0.96007]"
-59,"[4.242641, 4.123106, 6.082763, 7.615773, 9.433981, 10.630146, 13.453624, 14.21267, 15.0, 15.811388, 16.124515, 16.124515, 14.317821, 12.083046, 10.77033, 8.246211, 5.09902, 1.414214, 2.0, 5.0, 8.0, 11.045361, 13.152946, 15.132746, 17.262677, 18.248288, 9.219544, 18.439089, 17.464249, 15.297059, 13.152946, 10.049876, 7.071068, 5.830952, 5.385165, 7.0, 10.198039, 12.649111, 13.928388, 15.811388, 16.763055, 16.763055, 16.492423, 15.524175, 14.317821, 13.341664, 11.401754, 10.440307, 8.944272, 9.219544, 9.433981, 11.7047]","[2.356194, 2.896614, -2.976444, -2.736701, -2.582993, -2.422763, -2.303611, -2.256526, -2.214297, -2.176341, -2.089942, -2.089942, -2.003204, -1.997424, -1.951303, -1.815775, -1.768192, -2.356194, 1.570796, 1.570796, 1.570796, 1.661456, 1.723446, 1.703348, 1.745469, 1.735945, 1.789465, 1.789465, 1.801887, 1.768192, 1.723446, 1.670465, 1.428899, 1.030377, 0.380506, 0.0, -0.197396, -0.321751, -0.367174, -0.321751, -0.302885, -0.302885, -0.244979, -0.260602, -0.211093, -0.226799, -0.266252, -0.291457, -0.463648, -0.708626, -1.012197, -1.222025]"
