rssi,amplitude,phase
-60,"[13.928388, 11.661904, 7.81025, 5.0, 5.656854, 8.544004, 11.18034, 13.038405, 15.033296, 16.0, 16.0, 15.0, 13.0, 11.045361, 8.062258, 4.472136, 3.0, 5.0, 8.944272, 12.083046, 16.155494, 18.027756, 19.924859, 21.18962, 20.880613, 20.880613, 8.246211, 13.152946, 11.0, 6.324555, 4.472136, 7.615773, 12.806248, 17.691806, 21.931712, 25.495098, 28.425341, 29.832868, 30.479501, 28.319605, 26.248809, 22.671568, 18.439089, 12.806248, 6.403124, 1.0, 7.211103, 15.0, 21.400935, 28.017851, 32.449961, 36.359318]","[-0.367174, -0.54042, -0.876058, -1.570796, -2.356194, -2.782822, -2.961739, -3.064821, -3.075024, 3.141593, 3.141593, 3.141593, 3.141593, -3.050933, -3.017238, -2.677945, -1.570796, -0.643501, -0.463648, -0.426627, -0.380506, -0.339293, -0.305879, -0.336675, -0.291457, -0.291457, -0.244979, -0.152649, 0.0, 0.321751, 1.107149, 1.975688, 2.245537, 2.316216, 2.388441, 2.411693, 2.455863, 2.451146, 2.425849, 2.406153, 2.437099, 2.418613, 2.432966, 2.466852, 2.466852, -1.570796, -0.982794, -0.927295, -0.91795, -0.962994, -0.982794, -1.020943]"
-60,"[14.764823, 12.083046, 8.062258, 5.0, 6.082763, 8.544004, 10.816654, 12.806248, 14.21267, 14.866069, 14.866069, 14.866069, 13.453624, 10.630146, 7.211103, 4.123106, 2.828427, 6.0, 9.219544, 13.341664, 16.492423, 18.973666, 19.924859, 21.18962, 21.18962, 21.18962, 8.544004, 14.764823, 10.816654, 7.211103, 6.082763, 8.485281, 12.529964, 17.088007, 21.84033, 25.96151, 27.892651, 30.083218, 29.12044, 28.160256, 25.0, 21.84033, 16.763055, 11.401754, 5.0, 3.162278, 10.0, 16.643317, 23.600847, 29.206164, 34.058773, 37.536649]","[-1.076855, -1.144169, -1.446441, -2.214297, -2.976444, 2.782822, 2.55359, 2.466852, 2.455863, 2.403778, 2.403778, 2.403778, 2.408778, 2.422763, 2.55359, 2.896614, -2.356194, -1.570796, -1.352127, -1.343997, -1.325818, -1.249046, -1.264917, -1.234122, -1.234122, -1.234122, -1.212026, -1.076855, -0.982794, -0.588003, 0.165149, 0.785398, 1.07145, 1.212026, 1.292497, 1.297788, 1.317122, 1.301629, 1.292497, 1.282741, 1.287002, 1.292497, 1.267911, 1.304544, 1.570796, -2.819842, -2.214297, -2.142134, -2.205823, -2.234842, -2.273053, -2.299651]"
-60,"[12.649111, 9.848858, 5.830952, 3.162278, 3.605551, 6.0, 9.055385, 11.18034, 12.165525, 12.369317, 12.369317, 11.18034, 10.198039, 8.062258, 6.0, 3.605551, 3.0, 5.830952, 8.485281, 12.041595, 14.21267, 17.029386, 17.804494, 18.601075, 18.601075, 18.027756, 7.615773, 11.7047, 9.219544, 7.28011, 7.211103, 10.198039, 14.0, 18.027756, 21.213203, 24.515301, 26.683328, 27.45906, 27.294688, 25.317978, 22.36068, 19.235384, 15.132746, 10.049876, 4.0, 2.0, 9.0, 15.0, 20.099751, 26.172505, 30.413813, 32.984845]","[2.819842, 2.723368, 2.601173, 1.892547, 0.588003, 0.0, -0.110657, -0.179853, -0.165149, -0.244979, -0.244979, -0.179853, -0.197396, -0.124355, 0.0, 0.588003, 1.570796, 2.111216, 2.356194, 2.41495, 2.455863, 2.439336, 2.475623, 2.508844, 2.508844, 2.55359, 2.736701, 2.792822, 2.922924, -2.863293, -2.158799, -1.768192, -1.570796, -1.515298, -1.428899, -1.365401, -1.343997, -1.387686, -1.423718, -1.412141, -1.390943, -1.414194, -1.438245, -1.471128, -1.570796, 1.570796, 1.570796, 1.570796, 1.471128, 1.45592, 1.405648, 1.325818]"
-60,"[14.56022, 11.7047, 7.211103, 4.123106, 4.242641, 7.28011, 10.0, 12.041595, 14.142136, 15.132746, 15.132746, 14.142136, 12.165525, 10.049876, 7.071068, 4.123106, 2.0, 5.0, 8.602325, 13.038405, 16.124515, 18.867962, 20.59126, 21.954498, 21.954498, 21.470911, 8.944272, 14.866069, 11.18034, 8.062258, 7.071068, 10.198039, 14.035669, 18.439089, 22.803509, 26.570661, 28.79236, 29.732137, 29.732137, 28.460499, 26.248809, 22.135944, 17.720045, 11.7047, 5.385165, 1.0, 8.062258, 15.033296, 22.022716, 27.0, 32.015621, 36.124784]","[2.863293, 2.792822, 2.55359, 1.815775, 0.785398, 0.2783, 0.0, -0.083141, -0.141897, -0.132552, -0.132552, -0.141897, -0.165149, -0.099669, -0.141897, 0.244979, 1.570796, 2.498092, 2.521343, 2.574863, 2.622447, 2.582993, 2.634494, 2.616797, 2.616797, 2.657115, 2.677945, 2.798569, 2.961739, -3.017238, -2.356194, -1.768192, -1.499489, -1.352127, -1.304544, -1.225241, -1.216091, -1.227772, -1.227772, -1.249046, -1.261093, -1.249046, -1.284745, -1.222025, -1.19029, 1.570796, 1.695151, 1.637364, 1.61622, 1.570796, 1.539556, 1.487655]"
-60,"[14.866069, 12.041595, 7.211103, 4.123106, 4.123106, 8.246211, 10.77033, 13.416408, 13.892444, 15.264338, 15.264338, 14.422205, 13.038405, 10.29563, 8.062258, 4.123106, 1.414214, 4.472136, 8.602325, 12.206556, 15.811388, 17.804494, 19.209373, 20.615528, 21.400935, 20.615528, 8.485281, 14.21267, 10.816654, 8.246211, 6.708204, 9.433981, 13.341664, 18.11077, 22.022716, 26.019224, 29.0, 30.0, 30.0, 29.0, 26.019224, 23.021729, 18.027756, 13.038405, 6.0, 1.414214, 7.28011, 14.56022, 20.880613, 27.513633, 32.310989, 35.846897]","[2.403778, 2.297439, 2.158799, 1.325818, 0.244979, -0.244979, -0.380506, -0.463648, -0.528074, -0.551655, -0.551655, -0.588003, -0.566729, -0.507099, -0.519146, -0.244979, 0.785398, 2.034444, 2.191046, 2.181522, 2.176341, 2.236766, 2.245537, 2.253113, 2.223643, 2.253113, 2.356194, 2.455863, 2.55359, 2.896614, -2.677945, -2.129396, -1.797595, -1.681454, -1.61622, -1.609239, -1.570796, -1.570796, -1.570796, -1.570796, -1.609239, -1.614247, -1.626295, -1.647568, -1.570796, 0.785398, 1.292497, 1.292497, 1.27934, 1.237552, 1.19029, 1.169568]"
-60,"[12.206556, 8.944272, 6.082763, 4.242641, 6.0, 8.544004, 10.816654, 13.038405, 14.21267, 15.0, 15.0, 13.601471, 12.206556, 10.29563, 7.615773, 4.0, 3.605551, 6.0, 9.219544, 12.649111, 14.866069, 17.464249, 18.788294, 19.235384, 19.235384, 18.35756, 7.211103, 12.041595, 9.219544, 6.082763, 6.403124, 10.29563, 14.56022, 19.416488, 23.194827, 26.172505, 28.071338, 30.066593, 29.154759, 28.160256, 25.179357, 21.213203, 16.124515, 11.045361, 5.0, 2.236068, 9.486833, 15.811388, 22.472205, 28.231188, 33.54102, 36.71512]","[0.610726, 0.463648, 0.165149, -0.785398, -1.570796, -1.929567, -2.158799, -2.137526, -2.256526, -2.214297, -2.214297, -2.199593, -2.181522, -2.077895, -1.975688, -1.570796, -0.588003, 0.0, 0.218669, 0.321751, 0.343024, 0.41241, 0.439843, 0.486899, 0.486899, 0.512389, 0.588003, 0.726642, 0.86217, 1.405648, 2.245537, 2.634494, 2.863293, 2.934096, 3.01189, 3.026716, 3.070285, 3.075024, 3.038511, 3.034857, 3.022164, 2.999696, 3.017238, 3.050933, 3.141593, -0.463648, -0.321751, -0.321751, -0.363979, -0.400241, -0.463648, -0.512389]"
-60,"[13.601471, 11.18034, 7.071068, 5.0, 6.0, 8.062258, 10.630146, 12.727922, 13.453624, 14.21267, 14.21267, 13.453624, 12.041595, 9.219544, 7.211103, 5.09902, 4.242641, 7.28011, 10.049876, 14.0, 17.029386, 19.026298, 20.099751, 21.213203, 21.213203, 20.223748, 8.246211, 13.0, 10.29563, 7.211103, 7.071068, 10.0, 14.21267, 18.027756, 21.954498, 25.059928, 27.730849, 29.068884, 28.178006, 27.294688, 24.186773, 20.59126, 15.264338, 8.944272, 3.162278, 4.242641, 11.401754, 18.439089, 24.758837, 31.112698, 35.383612, 39.051248]","[-1.272297, -1.390943, -1.712693, -2.498092, 3.141593, 2.622447, 2.422763, 2.356194, 2.303611, 2.256526, 2.256526, 2.303611, 2.297439, 2.432966, 2.55359, 2.944197, -2.356194, -1.849096, -1.670465, -1.570796, -1.512041, -1.518213, -1.471128, -1.428899, -1.428899, -1.421906, -1.325818, -1.176005, -1.063698, -0.588003, 0.141897, 0.643501, 0.885067, 0.982794, 1.046001, 1.07145, 1.123276, 1.107149, 1.091277, 1.074374, 1.05165, 1.063698, 1.019141, 1.107149, 1.249046, -2.356194, -2.231839, -2.279423, -2.327631, -2.356194, -2.396173, -2.446854]"
-60,"[13.453624, 10.0, 6.324555, 4.123106, 4.123106, 6.324555, 8.944272, 11.661904, 13.038405, 13.038405, 13.601471, 12.206556, 10.816654, 8.602325, 5.830952, 3.162278, 1.414214, 3.605551, 7.071068, 11.313708, 14.142136, 15.556349, 16.970563, 18.384776, 19.104973, 18.439089, 8.062258, 12.529964, 9.848858, 7.0, 5.656854, 8.246211, 12.0, 15.297059, 19.416488, 21.84033, 25.298221, 26.570661, 25.632011, 24.351591, 22.472205, 20.248457, 15.811388, 10.440307, 5.09902, 1.0, 7.28011, 13.341664, 18.439089, 23.769729, 26.683328, 28.284271]","[2.303611, 2.214297, 1.892547, 1.325818, 0.244979, -0.321751, -0.463648, -0.54042, -0.566729, -0.566729, -0.628796, -0.610726, -0.588003, -0.620249, -0.54042, -0.321751, 0.785398, 2.158799, 2.356194, 2.356194, 2.356194, 2.356194, 2.356194, 2.356194, 2.393215, 2.432966, 2.622447, 2.642246, 2.723368, 3.141593, -2.356194, -1.815775, -1.570796, -1.373401, -1.3633, -1.292497, -1.249046, -1.225241, -1.212026, -1.236059, -1.206817, -1.217806, -1.249046, -1.27934, -1.373401, 1.570796, 1.849096, 1.797595, 1.789465, 1.825979, 1.797595, 1.712693]"
-60,"[13.601471, 10.77033, 6.403124, 4.0, 5.0, 8.246211, 11.045361, 14.0, 15.033296, 16.03122, 16.124515, 15.132746, 13.038405, 11.0, 8.0, 4.123106, 2.0, 4.242641, 8.602325, 12.529964, 16.124515, 17.888544, 20.124612, 20.124612, 20.124612, 19.697716, 8.544004, 13.341664, 11.045361, 7.28011, 6.708204, 10.0, 14.56022, 19.313208, 23.259407, 26.832816, 29.529646, 30.413813, 30.413813, 29.068884, 26.832816, 23.259407, 17.888544, 12.529964, 6.403124, 1.414214, 8.062258, 15.132746, 22.090722, 28.071338, 33.060551, 36.0]","[1.272297, 1.19029, 0.896055, 0.0, -0.927295, -1.325818, -1.480136, -1.570796, -1.637364, -1.633215, -1.695151, -1.703348, -1.647568, -1.570796, -1.570796, -1.325818, 0.0, 0.785398, 0.950547, 1.07145, 1.05165, 1.107149, 1.107149, 1.107149, 1.107149, 1.152572, 1.212026, 1.343997, 1.480136, 1.849096, 2.677945, 3.141593, -2.863293, -2.770701, -2.697173, -2.677945, -2.647651, -2.66324, -2.66324, -2.677945, -2.677945, -2.697173, -2.677945, -2.642246, -2.466852, -0.785398, 0.124355, 0.132552, 0.09066, 0.071307, 0.060532, 0.0]"
-60,"[12.083046, 9.433981, 6.403124, 4.123106, 5.830952, 8.246211, 11.0, 13.038405, 14.142136, 14.142136, 14.142136, 14.035669, 12.041595, 10.0, 7.071068, 5.0, 4.123106, 6.708204, 10.0, 13.453624, 15.556349, 17.691806, 19.849433, 19.849433, 19.849433, 19.209373, 7.211103, 12.083046, 9.486833, 6.082763, 7.211103, 10.049876, 14.035669, 18.248288, 21.587033, 25.0, 28.160256, 29.12044, 28.861739, 26.925824, 23.769729, 20.615528, 15.524175, 10.440307, 3.605551, 4.123106, 11.0, 18.0, 24.020824, 30.149627, 34.365681, 37.656341]","[-0.426627, -0.558599, -0.896055, -1.815775, -2.601173, -2.896614, 3.141593, 3.064821, 2.999696, 2.999696, 2.999696, 3.070285, 3.058451, 3.141593, -2.999696, -2.498092, -1.815775, -1.107149, -0.927295, -0.837981, -0.785398, -0.745419, -0.714091, -0.714091, -0.714091, -0.674741, -0.588003, -0.426627, -0.321751, 0.165149, 0.982794, 1.471128, 1.642104, 1.735945, 1.80454, 1.85459, 1.858852, 1.849096, 1.815775, 1.833791, 1.825979, 1.815775, 1.831399, 1.862253, 2.158799, -1.815775, -1.570796, -1.570796, -1.612439, -1.670465, -1.716809, -1.757776]"
