rssi,amplitude,phase
-52,"[13.892444, 15.264338, 17.0, 18.788294, 19.313208, 18.973666, 18.681542, 17.720045, 17.464249, 16.492423, 16.492423, 16.763055, 15.811388, 15.811388, 14.866069, 14.866069, 14.317821, 13.416408, 13.038405, 13.453624, 14.142136, 14.866069, 16.401219, 17.204651, 19.416488, 20.0, 10.630146, 22.671568, 22.627417, 21.931712, 21.260292, 19.209373, 16.401219, 14.866069, 13.601471, 13.0, 15.297059, 18.027756, 21.023796, 24.083189, 27.166155, 28.635642, 30.083218, 29.732137, 28.231188, 26.832816, 25.059928, 22.36068, 19.697716, 18.681542, 19.235384, 20.024984]","[-1.042722, -1.019141, -1.080839, -1.130954, -1.199905, -1.249046, -1.299849, -1.284745, -1.339706, -1.325818, -1.325818, -1.267911, -1.249046, -1.249046, -1.227772, -1.227772, -1.138389, -1.107149, -1.004067, -0.837981, -0.785398, -0.737815, -0.655696, -0.620249, -0.602287, -0.643501, -0.71883, -0.722979, -0.785398, -0.817645, -0.851966, -0.896055, -0.915101, -0.832981, -0.628796, -0.394791, -0.197396, -0.055499, -0.047583, -0.083141, -0.110657, -0.211093, -0.269167, -0.343024, -0.400241, -0.463648, -0.499347, -0.463648, -0.418224, -0.270947, -0.156602, -0.049958]"
-52,"[11.18034, 13.152946, 14.142136, 15.132746, 15.297059, 15.297059, 15.297059, 15.132746, 15.132746, 15.297059, 16.278821, 16.278821, 15.297059, 14.317821, 14.317821, 13.152946, 12.041595, 11.0, 11.18034, 10.440307, 11.18034, 11.661904, 13.601471, 15.620499, 17.804494, 19.209373, 10.0, 21.095023, 21.095023, 20.59126, 19.697716, 17.088007, 14.866069, 12.083046, 10.630146, 10.29563, 12.369317, 15.132746, 18.11077, 21.095023, 24.33105, 25.70992, 27.202941, 26.925824, 26.400758, 25.059928, 23.323808, 20.248457, 17.492856, 16.155494, 15.524175, 15.033296]","[-1.75065, -1.723446, -1.712693, -1.703348, -1.768192, -1.768192, -1.768192, -1.703348, -1.703348, -1.768192, -1.756144, -1.756144, -1.768192, -1.78189, -1.78189, -1.723446, -1.653938, -1.570796, -1.390943, -1.27934, -1.107149, -1.030377, -0.942, -0.876058, -0.904827, -0.896055, -0.927295, -1.022247, -1.022247, -1.063698, -1.152572, -1.212026, -1.227772, -1.144169, -0.851966, -0.507099, -0.244979, -0.132552, -0.110657, -0.094952, -0.165149, -0.235545, -0.298499, -0.380506, -0.429762, -0.499347, -0.54042, -0.574305, -0.54042, -0.380506, -0.260602, -0.066568]"
-52,"[14.21267, 15.556349, 17.691806, 17.804494, 18.027756, 17.492856, 17.0, 17.0, 15.652476, 16.124515, 15.264338, 15.264338, 15.811388, 15.0, 15.0, 14.21267, 14.142136, 13.453624, 13.601471, 13.038405, 13.892444, 15.231546, 16.155494, 18.027756, 20.248457, 21.18962, 10.77033, 23.259407, 22.825424, 23.323808, 21.633308, 19.416488, 18.027756, 15.652476, 13.601471, 14.035669, 16.124515, 19.416488, 22.561028, 25.495098, 28.284271, 29.068884, 30.0, 30.066593, 29.154759, 27.294688, 25.317978, 23.345235, 21.095023, 20.0, 20.223748, 20.615528]","[2.455863, 2.356194, 2.316216, 2.236766, 2.158799, 2.111216, 2.060754, 2.060754, 2.034444, 2.089942, 2.122451, 2.122451, 2.176341, 2.214297, 2.214297, 2.256526, 2.356194, 2.408778, 2.512796, 2.574863, 2.613518, 2.736701, 2.761086, 2.8023, 2.788602, 2.804918, 2.761086, 2.697173, 2.638749, 2.601173, 2.55359, 2.539305, 2.55359, 2.677945, 2.843094, 3.070285, -3.017238, -2.934096, -2.918116, -2.944197, -2.999696, -3.072736, 3.141593, 3.075024, 3.038511, 2.994514, 2.982937, 2.969402, 3.046641, 3.141593, -2.992703, -2.896614]"
-52,"[13.928388, 16.155494, 17.464249, 18.35756, 18.867962, 18.601075, 18.601075, 17.804494, 16.401219, 16.401219, 16.401219, 16.401219, 15.811388, 15.811388, 15.811388, 15.264338, 14.764823, 13.928388, 13.601471, 14.317821, 15.132746, 16.03122, 17.0, 18.0, 20.024984, 22.022716, 12.041595, 23.194827, 23.345235, 23.537205, 21.84033, 19.924859, 17.720045, 15.297059, 14.0, 14.317821, 16.552945, 19.723083, 22.825424, 25.942244, 28.635642, 30.083218, 31.32092, 30.805844, 30.265492, 28.160256, 25.079872, 23.194827, 21.377558, 20.880613, 20.615528, 21.470911]","[2.774419, 2.761086, 2.729182, 2.629203, 2.582993, 2.508844, 2.508844, 2.475623, 2.485897, 2.485897, 2.485897, 2.485897, 2.536048, 2.536048, 2.536048, 2.589938, 2.647651, 2.774419, 2.843094, 2.930499, 3.009041, 3.079174, 3.141593, 3.141593, 3.091634, 3.096169, 3.058451, 3.01189, 2.969402, 2.927532, 2.863293, 2.835714, 2.855541, 2.944197, 3.141593, -2.930499, -2.704965, -2.609869, -2.638749, -2.660705, -2.709185, -2.767259, -2.850136, -2.912361, -3.009041, -3.034857, -3.061763, -3.01189, -2.953371, -2.850136, -2.74307, -2.657115]"
-52,"[14.56022, 15.524175, 17.464249, 19.235384, 19.104973, 19.026298, 19.0, 18.0, 18.027756, 17.029386, 17.0, 17.0, 17.0, 16.03122, 16.03122, 15.033296, 14.142136, 13.341664, 13.601471, 14.317821, 14.764823, 15.264338, 16.401219, 18.601075, 20.0, 20.808652, 10.816654, 23.323808, 22.825424, 22.36068, 21.931712, 20.248457, 18.384776, 15.652476, 13.601471, 14.21267, 15.652476, 18.384776, 21.18962, 24.698178, 27.313001, 29.529646, 30.528675, 30.0, 29.068884, 27.586228, 25.455844, 23.345235, 20.615528, 19.416488, 19.235384, 20.248457]","[-1.292497, -1.310194, -1.339706, -1.414194, -1.465919, -1.518213, -1.570796, -1.570796, -1.626295, -1.629552, -1.570796, -1.570796, -1.570796, -1.508378, -1.508378, -1.504228, -1.428899, -1.343997, -1.272297, -1.138389, -1.076855, -1.019141, -0.915101, -0.938047, -0.927295, -0.956133, -0.982794, -1.030377, -1.067953, -1.107149, -1.147942, -1.217806, -1.180189, -1.107149, -0.942, -0.68573, -0.463648, -0.390607, -0.336675, -0.372988, -0.414507, -0.493941, -0.551655, -0.643501, -0.712358, -0.759763, -0.785398, -0.755104, -0.682317, -0.602287, -0.486899, -0.35299]"
-52,"[13.601471, 15.620499, 17.029386, 18.384776, 19.104973, 18.439089, 17.804494, 17.204651, 17.204651, 16.401219, 16.401219, 15.620499, 15.620499, 15.620499, 14.866069, 14.866069, 14.142136, 12.806248, 13.038405, 13.416408, 13.928388, 14.56022, 15.524175, 17.464249, 18.681542, 20.615528, 10.440307, 22.135944, 22.472205, 21.931712, 21.023796, 19.235384, 17.0, 14.317821, 12.369317, 12.0, 14.56022, 17.088007, 20.615528, 23.769729, 26.248809, 27.892651, 29.427878, 29.154759, 28.017851, 27.018512, 24.020824, 21.023796, 19.0, 18.248288, 17.720045, 19.697716]","[-0.628796, -0.694738, -0.702257, -0.785398, -0.822418, -0.86217, -0.904827, -0.950547, -0.950547, -0.915101, -0.915101, -0.876058, -0.876058, -0.876058, -0.832981, -0.832981, -0.785398, -0.674741, -0.566729, -0.463648, -0.367174, -0.2783, -0.260602, -0.231091, -0.270947, -0.244979, -0.291457, -0.321751, -0.363979, -0.422854, -0.442374, -0.486899, -0.489957, -0.432408, -0.244979, 0.0, 0.2783, 0.358771, 0.398522, 0.388319, 0.309703, 0.253674, 0.170735, 0.103082, 0.035699, -0.03702, -0.041643, -0.047583, 0.0, 0.165149, 0.286051, 0.418224]"
-53,"[10.0, 11.401754, 12.806248, 13.892444, 13.892444, 14.317821, 14.317821, 13.0, 13.0, 13.0, 13.0, 12.083046, 12.083046, 12.083046, 11.18034, 11.661904, 10.816654, 10.0, 9.899495, 10.630146, 10.816654, 11.661904, 12.529964, 13.416408, 15.652476, 16.552945, 8.062258, 18.027756, 18.027756, 17.804494, 17.029386, 14.866069, 13.453624, 11.401754, 11.18034, 10.198039, 12.0, 15.132746, 17.117243, 20.099751, 22.022716, 23.021729, 24.186773, 24.515301, 23.769729, 21.84033, 19.924859, 18.027756, 16.492423, 16.124515, 16.0, 16.124515]","[0.643501, 0.661043, 0.674741, 0.528074, 0.528074, 0.432408, 0.432408, 0.394791, 0.394791, 0.394791, 0.394791, 0.426627, 0.426627, 0.426627, 0.463648, 0.54042, 0.588003, 0.643501, 0.785398, 0.851966, 0.982794, 1.030377, 1.07145, 1.107149, 1.107149, 1.134169, 1.05165, 0.982794, 0.982794, 0.904827, 0.868539, 0.832981, 0.837981, 0.909753, 1.107149, 1.373401, 1.570796, 1.703348, 1.687905, 1.670465, 1.61622, 1.527345, 1.446441, 1.365401, 1.315614, 1.292497, 1.264917, 1.231504, 1.325818, 1.446441, 1.570796, 1.695151]"
-52,"[14.317821, 16.278821, 18.248288, 19.104973, 19.104973, 19.026298, 18.0, 17.117243, 17.117243, 17.029386, 17.0, 17.0, 17.0, 16.0, 16.03122, 15.033296, 15.132746, 14.317821, 13.601471, 13.928388, 14.764823, 15.264338, 17.204651, 18.601075, 20.0, 20.808652, 11.661904, 23.323808, 23.706539, 23.259407, 21.931712, 20.248457, 17.464249, 15.652476, 13.601471, 14.21267, 15.652476, 18.384776, 21.18962, 24.698178, 27.313001, 29.529646, 29.681644, 30.805844, 29.832868, 27.586228, 25.455844, 23.345235, 21.260292, 19.416488, 19.235384, 20.248457]","[-1.359703, -1.385448, -1.405648, -1.465919, -1.465919, -1.518213, -1.570796, -1.687905, -1.687905, -1.629552, -1.570796, -1.570796, -1.570796, -1.570796, -1.508378, -1.504228, -1.438245, -1.359703, -1.272297, -1.203622, -1.076855, -1.019141, -0.950547, -0.938047, -0.927295, -0.956133, -1.030377, -1.030377, -1.088283, -1.126377, -1.147942, -1.217806, -1.158386, -1.107149, -0.942, -0.68573, -0.463648, -0.390607, -0.336675, -0.372988, -0.414507, -0.493941, -0.569313, -0.624023, -0.690446, -0.759763, -0.785398, -0.755104, -0.71883, -0.602287, -0.486899, -0.35299]"
-52,"[14.866069, 16.278821, 17.804494, 19.416488, 18.867962, 18.867962, 18.35756, 17.888544, 17.0, 17.0, 17.0, 17.0, 16.124515, 16.124515, 16.124515, 15.264338, 14.21267, 13.453624, 13.453624, 14.21267, 14.422205, 15.652476, 16.552945, 18.788294, 20.124612, 21.023796, 11.661904, 23.323808, 23.853721, 23.600847, 22.022716, 19.849433, 17.029386, 15.811388, 14.317821, 14.317821, 16.0, 19.104973, 22.203603, 25.179357, 28.071338, 29.0, 30.149627, 30.413813, 29.614186, 27.892651, 25.0, 22.803509, 20.396078, 19.104973, 20.0, 20.223748]","[-2.403778, -2.399645, -2.475623, -2.539305, -2.582993, -2.582993, -2.629203, -2.677945, -2.651635, -2.651635, -2.651635, -2.651635, -2.622447, -2.622447, -2.622447, -2.589938, -2.455863, -2.408778, -2.303611, -2.256526, -2.158799, -2.034444, -2.007423, -2.010639, -2.034444, -2.013171, -2.111216, -2.111216, -2.147172, -2.205823, -2.259721, -2.284887, -2.273053, -2.176341, -2.003204, -1.78189, -1.570796, -1.465919, -1.435269, -1.451367, -1.499489, -1.570796, -1.670465, -1.735945, -1.774814, -1.82447, -1.85459, -1.837048, -1.768192, -1.675673, -1.570796, -1.421906]"
-52,"[14.21267, 16.401219, 17.691806, 19.104973, 19.849433, 19.209373, 18.601075, 18.601075, 17.204651, 17.204651, 17.204651, 17.204651, 16.401219, 16.401219, 15.620499, 16.278821, 14.866069, 14.21267, 14.422205, 13.892444, 14.317821, 16.155494, 16.763055, 18.973666, 19.924859, 22.135944, 11.7047, 24.166092, 23.259407, 23.706539, 21.954498, 20.248457, 18.027756, 15.652476, 13.601471, 14.035669, 16.124515, 19.416488, 22.803509, 25.70992, 27.45906, 30.149627, 31.016125, 31.064449, 30.149627, 28.284271, 25.317978, 23.345235, 21.095023, 20.0, 20.223748, 20.615528]","[-2.256526, -2.226492, -2.316216, -2.393215, -2.427502, -2.466852, -2.508844, -2.508844, -2.521343, -2.521343, -2.521343, -2.521343, -2.485897, -2.485897, -2.446854, -2.399645, -2.308611, -2.256526, -2.158799, -2.098871, -2.003204, -1.951303, -1.873681, -1.892547, -1.876675, -1.892547, -1.919567, -1.997424, -2.015216, -2.05331, -2.095592, -2.145101, -2.158799, -2.034444, -1.869295, -1.642104, -1.446441, -1.3633, -1.304544, -1.335251, -1.387686, -1.471128, -1.538549, -1.635223, -1.670465, -1.712693, -1.729452, -1.742987, -1.665748, -1.570796, -1.421906, -1.325818]"
